exporter,0011,0012,0013,0014,0015,001A,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012A,012X,0141,0142,0149,014A,014X,01AA,01XX,0223,0224,022A,022X,0230,023A,0240,024A,024X,0251,0252,025A,025X,02AA,02XX,0341,0342,0343,0344,034A,034X,0350,0360,036A,036X,0371,0372,037A,037X,03AA,03XX,0411,0412,041A,041X,0421,0422,042A,042X,0430,043A,043X,0440,044A,0451,0452,0459,045A,0460,046A,0470,0481,0482,0483,0484,0488,048A,048X,04AA,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,062A,062X,06AA,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0741,0742,074A,074X,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,0901,0913,0914,091A,091X,0980,098A,098X,09AA,09XX,0AAA,0XXX,1110,111A,111X,1121,1122,1123,1124,112A,112X,11AA,11XX,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12XX,1AAA,1XXX,2111,2112,2114,2116,2117,2119,211A,211X,2120,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,22AA,22XX,2320,232A,232X,2331,2332,233A,233X,23XX,2440,2450,245A,2460,2471,2472,2479,247A,247X,2481,2482,2483,248A,248X,24XX,2511,2512,2516,2517,2518,2519,251A,251X,2613,2614,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265X,2665,2666,2667,266A,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268A,268X,2690,269A,269X,26AA,26XX,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2741,2742,274A,2771,2772,277A,277X,2780,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,281X,2820,282A,282X,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,288A,288X,2890,289A,28AA,28XX,2911,2919,291A,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2AAA,2XXX,3221,3222,3223,3224,322A,322X,3231,3232,323A,323X,32XX,3330,333A,333X,3340,3341,3342,3343,3344,3345,334A,334X,3350,3351,3352,3353,3354,335A,335X,33XX,3413,3414,3415,341X,3510,351A,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42AA,42XX,4311,4312,4313,4314,431A,431X,4AAA,4XXX,5110,5111,5112,5113,5114,511A,511X,5120,5121,5122,5123,512A,512X,5130,5137,5138,5139,513A,513X,5145,5146,5147,5148,514A,514X,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532A,532X,5330,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,5513,5514,551A,551X,5530,553A,553X,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5720,5721,5722,5723,572A,572X,5821,5822,5823,5824,5825,5826,5827,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5851,5852,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,613A,613X,61AA,61XX,6210,621A,621X,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,633X,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6510,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6551,6552,6553,655A,655X,6560,6571,6572,6573,6574,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6650,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66AA,66XX,6712,6713,6716,671A,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6741,6744,6745,6746,6747,6749,674A,674X,6750,6760,676A,6770,677A,677X,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,681A,6821,6822,682A,682X,6831,6832,683A,683X,6841,6842,684A,684X,6851,6852,685A,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6891,6899,689A,689X,68AA,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,694X,6950,6951,6953,6954,695A,695X,6960,696A,696X,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,712A,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714A,714X,7161,7162,7163,7169,716A,716X,7187,7188,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722A,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726A,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7431,7432,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,763X,7640,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7821,7822,782A,782X,7831,7832,783A,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791A,791X,7920,7921,7922,7923,7924,7928,7929,792A,792X,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8211,8212,8219,821A,821X,8310,831A,831X,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8461,8462,8463,8465,846A,846X,8471,8472,847A,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,851A,851X,8710,871A,871X,8720,872A,872X,8731,8732,873A,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,883A,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,931A,931X,9410,941A,9510,951A,951X,9610,9710,971A,9XXX,year
World,4159539,696547,1435625,965817,1234152,881,221,13809310,2589554,10808120,8086924,420266,1667011,717089,859,5202,1645964,49928,112,77,104446,1592332,4353603,6211,1128,256,1019,4310798,8676299,806,494,3500291,295,10622927,3337,206,1144118,357801,1933,164,142,1152,7212837,10138552,1133485,5107878,9438,3492,2634416,17338197,876,167,6251046,3193505,3293,369,686,1234,4973877,16787268,33843,19655,1398368,5868176,6260,147,3525489,1361,583,11323706,2253,154041,415594,1143173,111,2615900,353,432264,1884007,1774831,2663369,7726715,3434073,2790,5293,401,1932,1403009,2944777,3141326,9656322,6069629,1158335,26509,6654,1183477,359559,4535071,4734,725,4126196,1586948,6746241,3143466,3442473,136054,5151744,9361803,30871,74056,132935,703771,6078790,1391928,4495766,4695,3637,1252,3313,7563737,5233687,785023,533459,1730446,3685,3397,4043844,2198,3110,117,998,15706495,2203972,42084,5565,2901544,355464,2415125,11368,538,7608268,2236,7815,2466733,69479,38939,3006,1305664,1121300,2958,514,412,2957,1568933,538106,11276009,3365766,9265030,15068,13272,83201,203235,1597280,348,207,16002824,5736,8627,229,382,1130,9093,4234473,28445,11,13296883,289624,4840422,10808619,5608,4647,219,602,1994087,5653663,183585,24024,10414,958410,12980969,1281147,18485,1924,231,100,174,4061964,361030,45556,750454,581807,368607,1195,340,1410373,1168639,12091913,169844,1288376,462023,1877960,3797,233,126154,21031,307030,12358,276671,251135,213,113,285,6434065,787,3092,6992217,114750,1065,5707,464,153704,310023,137,2781797,5332150,5346859,4401,3350,183,158899,21576038,8629142,81519,410,314,2211565,477558,1104335,14000129,997948,820377,2579,6356,503171,110487,10334818,141828,339061,170677,12675,131,115435,1178,266798,4433,49436,47176,54584,35,4895645,942206,417472,6989,495,2140548,210971,6277,69,2429874,1260631,565570,41446,198188,243276,3407,610,1523434,101,242,430,2799,101371,73238,1672426,10770,8924,543,2039742,918949,892292,1120156,2084,4978,873951,42548,331,303987,846118,127,46,734,4026470,1491711,496577,778604,553487,2448623,7270,3134,343,1394,43968,9824419,3612264,38595,785,8818981,598,265,462317,5744247,2368484,8034548,478080,2859365,226211,697001,3168169,80480,23840,1537252,8980530,7618,32,2625477,473,122,458,434429,3878060,636,11,315799,172595,1448221,2532885,3913429,4927847,2845133,3210,4599,500,465,770,9105,1386847,23597675,167747,533768,3158,1085,127621,2423442,7660,30713,119,280362811,34900,126396,1127900,34772932,11166934,24847863,23375489,16567553,774689,90116,1323,1147915,4548308,434753,3999334,3113,8230,1121,33063725,26914480,6172,213,6571720,6287,646,496501,1396626,417,409,3571666,149968,313384,2983130,2581701,1923746,122,520,132342,5393640,1151882,684583,226281,886902,2686,375,174,435,381682,1263700,1262314,128432,383,1093,365,770,3122,5357301,9202118,5193574,636857,3012,3567,2198,13012252,845543,3066736,2103,3421,1870,9203103,5468548,4091774,5073,5761,4609612,6400572,4487840,18120626,6992,11620,3423884,2342652,19322146,1912288,15034,5310,1092,5522177,3850325,1042320,2547441,3561,3490,621,4139,1335,4745872,4405288,370488,2884287,6286629,6667,12870,22685,3668818,6384629,1996592,1949446,4442,15532,5493562,612621,89,612,1725,17838,10287174,993146,1658,3671,596204,469675,891,353,2104,5202411,2912495,8300271,4428198,3609,6648,267,1370,4129425,7092984,1190742,3150206,9202573,56283916,5316509,7366,11760,1473353,5506955,884,1316,20473194,1476,3669,1821851,8890498,852643,9563,6848,550,1313,203238,6408424,753910,4202986,6888986,14285,1847,4625,506744,445680,435527,272,120,914433,1204519,12875449,4378251,2036981,2474944,2551895,4370115,3740,8014,30914,18654967,9910667,10906915,11182179,191515,5292883,816138,483392,21354192,14970,20328,341745,215802,490208,1984249,1964,1599,550,696279,1015,1864,2496320,2473485,4891702,1017208,13756,11745,1223058,7911698,1641,1843,1749373,4787279,1978137,32489038,4448,21534,641,2053,927,9012,164276,1053546,10525934,1334619,1604198,430932,3087,1148,25497,349999,5421777,612673,2046,4100,1603444,403,24,245,638,7073184,944,914,11503037,7364958,118845,744202,4574263,4089,3920,478149,2244838,8009961,2755,2691,1094,2809,1120050,198,2608718,9174812,3782902,3303,126017,1831,3787,1073674,236080,8000077,2206876,2897131,68832,2612,146,1439,10487764,16863047,7770602,16712828,2533828,2116824,13955048,1795218,7527,42591,8072978,567244,2336773,3283222,8783908,9557,11131,655,1246,5866,358999,4647751,8385038,14533329,125757,4101633,2850636,777,2312295,9437,5164,4663926,16560087,82915,183412,14759372,2476508,7118448,2557200,1653446,2209353,894800,4804,5278,1906214,3296627,1608790,1018891,221973,992963,353247,1399,2573,321,11306959,7169,1761,817,4634328,677829,4323514,8107290,110,1494691,63272,3253986,247941,2960,6477,1000766,1018880,835971,7294608,4189991,6271,1140,297493,1995538,128081,1108694,4524155,1700169,332769,1528,1269,3302,10020,265622,5365574,4807287,1294051,14971,2414,3044912,7502594,5375,3856,1626764,1614847,4291910,1546484,964813,862245,1556377,2703,5855,957632,1750380,317198,2466196,281091,107,3443483,1458371,5510707,3665,3395,472,3058418,4588313,2103597,1939,1218,2157801,1918644,1992860,3465,856,1292423,45878246,2330125,358772,86,913,5921,2368776,1358067,8395724,8791,1742,587506,12676935,14027214,13462,9091,5991016,11469639,7021937,8220,5200,10155,12267751,4967401,17838635,3665006,16414633,5892,6100,40477,1350021,141,4067388,1110,293,921641,9188128,11040133,5834721,9991,5084,1459150,1946744,919,139,427,4891,3636993,7297234,101,15451284,16906134,12120,182,4457360,1715767,733,22,23672716,21872700,7714,9396,1681518,175291,3289,68,5314780,823094,5377,287,1464618,185404,818,169,19310,1324689,2974520,1485,212,830,4928,9946951,2847091,2978,2708,1148256,5452313,3137,588,2948440,77886,1618297,2769,1153,12165160,1264,344,3484,558333,6888658,11510330,2631,2787,4828974,2093,510,2694281,5525508,1347256,1259365,5394,1290,13305193,1840938,1443619,2338152,3984026,11470815,7568296,2335660,8420,7198,1451,7201,1352,10319,1372936,706217,1127570,1465,710,916169,2025032,163,166,1172661,28250183,2759906,5063903,22114012,2774,3438,10946210,5389651,21944986,194,25,4411933,18356947,96103,5677933,523,2529,1620343,3514972,239,1207,3001,2284418,7015993,826445,1934081,949,2728,890174,8832141,3639,1638,869083,17862783,5388214,2425,3737,4269197,6358441,5961072,2450762,4131132,863081,5739,4580,1826854,2804298,3335739,578,998,1360784,6815992,2384915,1049987,2465131,1615,8596,668554,5979643,2345,1606,7299405,6597313,53701027,889,4359,731,5266,11971334,5889953,5851753,1818237,5178446,3291,1390,1727457,4415929,5508258,1164,1925,469,1248,673306,1220514,5577021,7796088,11995780,15312535,5702,8307,1337339,3346580,1705701,7525421,5660837,2583,2490,13389969,18043,3293045,1040057,10436976,8276056,4445,4352,7095673,15395062,14741265,1900,1542,3317139,20175425,689,5838,12697240,23550396,14861741,12578372,3119,7474,1584,6340,467509,3922941,12236108,3039,3870,1344456,14642170,38811787,58878043,46809156,14400849,31937,92752,9355092,105076567,8698,7794,1055,1890,20055711,408012,7014,974,7290867,5447945,8225624,11228,872,228315,21829343,780,1362,114586,35178359,8411816,30907161,7735793,58287956,7676,18790,429,2644,7991730,23606928,2169,894,56293832,12391364,5128264,7872,3176,32307827,3571841,7296,841,5585579,6322298,655,7142,4718653,5681826,1381425,1293778,8260190,14575211,7708,8658,9841744,7676369,19957050,152121175,27297371,7274,4963,14150507,7749488,12964948,6034058,42059133,19001,11735,1464,8561,257152924,6935,9226,50907763,3704426,5885,2259,6039729,8591507,526,13269,2876596,3103323,122588366,13570,2204,7792240,2786783,7245240,1860,514,3958373,3342942,751,1345,665,3477,623407,989876,932381,399650,1026129,3345954,4340,2028,224332,2537288,411936,7065247,39566912,828220,31793297,824,3523,2140999,28666181,123458,3404354,6680,9840,146,591,2196,8213,4107913,1560227,11504558,2416,1275,19344492,4787117,27766213,6982,2978,18031712,468,2991,1863952,2356741,16678598,3278562,9551712,5234,8911,7813361,1411411,4209725,3325398,7782345,23200890,13528,14786,11942112,1170319,1250853,2006,4753,26235791,2716019,18666459,2582,2773,3144,19263553,6499680,4635820,2255,688,4250283,3830370,1917,1217,6401752,3511264,1145560,2946436,1941,902,3100,3722,48929252,9134,15212,11457068,1324,33,20765137,2198,11059,1073439,1967753,588,354,4795549,14419792,15217687,2426119,3356448,17588253,7995827,2735,9059,1115,2850,8733844,413777,4943252,1405,562,4507677,14637926,2417,3166,322160,241,3916737,4871147,576,245,16269032,4694921,932,315,736,3120,11380094,4821399,1143579,9454133,11016,2135,14626544,1273933,106302,210495,41137754,7177,10018,776064,41832668,1011269,11142526,1621,4499,788697,4131695,3131750,1971,1663,9876439,1770648,19148169,467791,224,104,961777,2163667,27919831,788100,3301,5684,508260,2177816,1747014,6887922,3285571,3757595,3260168,1204,6861,2760,8448,646,10031,74272108,29910,83898117,20533,4689,168486,223,1797898,14994,14247,55533,8710230,432,343,1997
South Africa,3453,2845,135,696,781,0,0,96303,387,1854,5854,127,624,17871,0,0,0,0,0,0,630,567,5569,0,0,0,0,7649,24274,0,0,4401,0,3669,0,0,4220,20,0,0,0,0,61877,188590,1846,157097,0,0,17013,91823,0,0,10576,9676,0,0,0,0,8977,14454,0,0,0,3243,0,0,35431,0,0,274616,0,0,0,0,0,25570,0,16797,4945,2200,2193,10502,3595,0,0,0,0,5863,5255,792,15496,13043,4362,0,0,652,2472,10476,0,0,290593,89468,538,182221,287826,0,12599,257679,0,0,254,4643,83096,2466,196710,136,0,0,74,429015,59346,17801,0,2260,0,0,27563,0,0,0,0,21969,3605,0,0,0,622,729,0,0,49867,0,0,25768,427,0,0,13407,3532,0,0,0,0,880,0,3196,6500,7497,0,0,0,153,5627,0,0,49856,0,0,0,0,0,25,26077,0,0,209265,1178,25845,18531,0,0,0,0,18767,55975,610,0,0,153,48352,428,0,0,0,0,0,18284,3582,1329,23880,51350,13986,0,0,2828,36759,5218,575,6282,0,0,111,0,0,0,0,0,251,0,0,0,0,6129,0,0,25806,1027,0,0,0,0,16501,0,179884,22557,34024,0,0,0,224,17826,6941,0,0,0,2864,985,245290,165625,6178,534,0,0,0,0,34844,211,1124,0,0,0,0,0,0,0,0,0,0,0,16854,12040,5605,0,0,338,2031,0,0,53314,23507,11916,758,6210,18028,0,0,760,0,0,0,0,618,0,73238,0,0,0,173923,680,2841,9,0,4246,3837,0,0,8698,272,0,0,0,45152,3955,36344,29370,125852,67104,195,36,0,73,101,494604,27975,8736,0,115282,0,0,46876,41093,109939,858,39402,669,1830,172986,460074,0,0,209040,96400,0,0,220098,0,0,0,609,8690,0,0,152,348,2884,5851,8816,34379,7521,0,0,0,0,0,0,216010,2341484,0,0,0,0,313,4173,0,0,0,19991,0,0,0,5731,7942,1039,1821,49313,113,0,0,45899,22435,10848,14851,0,0,0,14116,2014,0,0,0,0,0,4012,2931,0,0,2203,683,8288,590,17341,26,0,0,0,271,802,165,0,6326,0,0,0,0,3492,1401,1810,0,0,0,0,0,0,46130,328,7556,3038,0,0,0,142956,330,26442,0,0,0,4218,5416,8656,0,0,3136,13197,8498,38207,210,19,3510,4963,25882,3456,0,0,0,1239,67433,145,5493,0,0,0,42,0,61696,145115,0,38435,103151,0,0,0,30429,29846,50653,37728,0,0,136306,50,0,0,0,0,7246,776,0,0,32456,4053,0,0,0,21867,721,10679,5258,0,0,0,0,4360,108,1295,0,4558,42657,13609,0,0,5703,9014,0,0,41391,0,0,22774,17934,1957,0,0,0,0,0,51040,11546,1335,83999,0,0,0,12187,23910,147,0,0,999,1549,11478,2622,2301,1007,697,4415,0,0,0,38613,65538,2999,8677,0,5472,1844,0,21998,0,0,0,337,0,994,0,0,0,506,0,0,35324,24191,73377,6098,0,0,6266,5980,0,0,1968,10773,9935,109330,0,0,0,0,0,18,121,2584,72120,1371,82873,0,0,0,711,0,846,5042,0,0,1207,0,0,0,0,10702,0,0,37623,32689,0,0,22969,0,0,581,5289,4268,0,0,0,0,117,0,13727,391,4878,0,354,0,0,1816,0,41752,2397,5292,0,0,0,0,50392,18959,101373,89365,14330,14192,16533,1032,0,0,37619,2342,10451,6130,8531,0,0,0,0,0,0,106728,16730,95073,1525,6366,557,0,142,0,0,2713,27423,144,0,5811,4549,6269,154,309,131,340,0,0,0,5197,405,0,0,379,0,0,0,0,11394,0,0,0,13801,1756,7054,7282,0,2684,0,2602,274,0,0,4760,15950,2756,8490,3841,0,0,138,838,0,6635,5040,6327,463,0,0,0,164,381,10438,21823,3984,0,0,14279,5349,0,0,2859,667,3209,478,2534,2181,2164,0,0,0,190,0,10752,1041,0,32798,226,5485,0,0,0,10184,3655,1196,0,0,1755,437,545,0,0,0,4664137,16766,477,0,0,0,91921,14067,1163844,0,0,4101,142091,304438,0,0,90337,110358,153706,0,0,0,200557,25659,117416,23347,176952,0,62,0,3201,0,50865,0,0,523,38149,36749,10777,0,0,1539,7360,0,0,0,79,8990,2167975,0,288362,46969,0,0,112572,2701,0,0,911286,60217,0,0,2438,320,0,0,22110,4065,0,0,511,964,0,0,0,753,96032,0,0,0,83,86628,11364,0,0,8388,15426,0,0,34588,3877,7873,0,0,23469,0,0,0,2904,17524,48085,0,0,4043,0,0,3183,7816,12374,133,0,0,19129,22289,837,8137,9688,32697,6390,1411,0,0,0,149,0,63,6099,337,1782,0,0,0,1425,0,0,525,81019,1879,8521,56033,0,0,41082,13615,20275,0,0,2121,18112,0,6285,0,0,0,3003,0,0,0,4737,4889,1258,9420,0,0,366,6741,0,0,2120,44100,14090,0,0,3391,1327,3188,0,1605,1197,0,0,0,3225,2215,0,0,2141,3425,3429,496,1672,0,0,2775,35626,0,0,4887,120986,73391,0,0,0,41,5822,8502,6894,488,1902,0,0,1585,11518,6310,0,0,0,0,670,3403,13422,16711,19355,21888,0,0,2150,6638,1440,15787,15510,0,0,9434,0,2462,358,216491,21773,0,0,10856,60432,40769,0,0,12055,38688,0,0,30476,26019,40708,14937,0,0,0,14,158,1079,4738,0,0,2293,4416,8862,7643,8037,10922,0,0,3618,45742,0,0,0,0,10647,0,0,0,6481,5449,2209,0,0,0,4304,0,0,0,33698,1503,27736,8814,46341,0,0,0,0,18637,18151,0,0,65262,1479,138,0,0,63800,5233,0,0,3368,3386,0,0,1613,10698,0,104,2112,13454,0,0,125,362,542,8031,1143,0,0,34041,2742,10000,2156,44607,0,0,0,0,193190,0,0,167809,8377,0,0,14497,11430,0,0,2635,5476,282817,0,0,2642,3216,2035,0,0,17162,13943,0,0,0,0,136358,4560,0,0,598,14869,0,0,0,74490,5127,12286,15911,556,33750,0,0,599,23275,0,5313,0,0,0,0,102,128,1589,3343,8444,0,0,283482,6284,112141,0,0,10634,0,0,232,15429,74402,6161,5715,0,0,3504,247,1218,2111,1960,21451,0,0,20843,2315,1289,0,0,57321,1537,32051,0,0,0,23561,14704,23581,0,0,906,3003,0,0,2855,1469,234,2577,0,0,0,0,19963,0,0,2090,0,0,14824,0,0,5630,672,0,0,16701,7663,16311,1083,3128,14573,13336,0,0,0,0,838,3047,623,0,0,1215,8176,0,0,1358,0,831,1056,0,0,787,734,0,0,0,0,10612,5003,794,14665,0,0,40461,14889,252,0,53744,0,0,118,9021,5190,4868,0,0,837,2024,1169,0,0,37020,1182,37370,596,0,0,0,536,6552,550,0,0,678,9668,3191,1664,9014,3103,3971,0,0,0,13,0,0,4239085,0,1310036,0,0,4052,0,8106,0,0,171,374843,0,0,1997
