importer,0011,0012,0013,0014,0015,0019,001A,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012A,012X,0141,0142,0149,014A,01AA,01XX,0222,0223,0224,022A,0230,023A,0240,024A,024X,0251,0252,025A,025X,02XX,0341,0342,0343,0344,034A,034X,0350,035A,035X,0360,036A,036X,0371,0372,037A,03AA,03XX,0410,0411,0412,041A,0421,0422,042X,0430,043A,0440,044X,0451,0452,0459,045A,045X,0460,0470,0481,0482,0483,0484,0488,048A,048X,04XX,0540,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,062A,062X,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0740,0741,0742,074A,074X,0751,0752,075A,075X,07XX,0811,0812,0813,0814,0819,081A,081X,08XX,0913,0914,091A,091X,0980,098A,098X,09XX,0XXX,1110,111X,1120,1121,1122,1123,1124,112A,112X,11AA,11XX,1211,1212,1213,121A,121X,1221,1222,1223,12AA,12XX,1XXX,2110,2111,2112,2114,2116,2117,2119,211A,211X,2120,212A,21AA,21XX,2220,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,22AA,22XX,2320,2321,232A,232X,2330,2331,2332,233A,233X,23XX,2440,244A,244X,2450,245A,2460,246X,2471,2472,2479,247A,247X,2480,2481,2482,2483,248A,248X,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25XX,2613,2614,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265A,265X,2665,2666,2667,266A,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268A,268X,2690,26XX,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2741,2742,274A,274X,2771,2772,277A,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2810,2814,2815,2816,281A,281X,2820,282A,282X,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,288A,2890,28XX,2911,2919,291A,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2XXX,3220,3221,3222,3223,3224,322A,322X,3231,3232,323A,323X,32XX,3330,333A,333X,3340,3341,3342,3343,3344,3345,334A,334X,3350,3351,3352,3353,3354,335A,335X,33XX,3413,3414,3415,341A,34AA,34XX,3510,351A,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42AA,42XX,4311,4312,4313,4314,431A,431X,43AA,43XX,4XXX,5110,5111,5112,5113,5114,511A,511X,5121,5122,5123,512A,512X,5137,5138,5139,513A,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524A,524X,52AA,52XX,5311,5312,531A,531X,5322,5323,532A,532X,5331,5332,5334,5335,533A,533X,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,54AA,54XX,5513,5514,551A,551X,5530,553A,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5711,5721,5722,5723,572A,572X,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5840,5841,5842,5843,5849,584A,584X,5851,5852,585A,585X,58AA,58XX,5910,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5980,5981,5982,5983,5986,5989,598A,598X,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,6130,613A,613X,61XX,6210,6214,621A,621X,6251,6252,6253,6254,6255,6259,625A,625X,6281,6282,6289,628A,628X,6291,6292,62XX,6330,633X,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63XX,6410,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64XX,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6520,6521,6522,6529,652A,652X,6530,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6551,6552,6553,655A,655X,6560,6561,656A,656X,6571,6572,6573,6574,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,6659,665A,665X,6661,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66XX,6710,6712,6713,6716,671A,671X,6720,6724,6725,6726,6727,672A,6731,6732,6733,6735,673A,673X,6740,6741,6742,6744,6745,6746,6747,6749,674A,674X,6750,6760,6762,6768,676A,676X,6770,677A,677X,6781,6782,6783,6784,6785,678A,678X,6791,6793,6794,679A,679X,67XX,6811,6812,681A,6820,6821,6822,682A,682X,6831,6832,683A,683X,6841,6842,684A,684X,6851,6852,685A,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6891,6899,689A,689X,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,694X,6950,6951,6953,6954,6956,695A,695X,6960,6963,696A,696X,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6995,6996,6997,6998,6999,699A,699X,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7121,7126,7129,712A,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714A,714X,7161,7162,7163,7164,7165,7169,716A,716X,7187,7188,7189,718A,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722A,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7250,7251,7252,7259,725A,725X,7263,7264,7265,7266,7267,7268,7269,726A,726X,7271,7272,727A,727X,7281,7283,7284,7285,728A,728X,72AA,72XX,7311,7313,7314,7315,7316,7317,7331,7351,7359,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7427,7428,7429,742A,742X,7430,7431,7432,7433,7434,7435,7436,7439,743A,743X,7441,7442,7447,7449,744A,744X,7451,7452,745A,745X,7473,7478,7490,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7520,7521,7522,7523,7524,7525,7526,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,763X,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7720,7721,7722,7723,7724,7725,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7820,7821,7822,782A,782X,7830,7831,7832,783A,7841,7842,7843,7849,784A,784X,7851,7852,7853,785A,785X,7861,7862,7868,786A,78AA,78XX,7911,7912,7913,7914,7915,7916,7919,791A,791X,7920,7921,7922,7923,7924,7928,7929,792A,7930,7931,7932,7933,7935,7938,793A,793X,79AA,79XX,7XXX,8121,8122,8124,812A,812X,8211,8212,8215,8219,821A,821X,8310,831A,831X,83XX,8420,8421,8422,8423,8424,8429,842A,842X,8430,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8450,8451,8452,8459,845A,845X,8460,8461,8462,8463,8464,8465,846A,846X,8471,8472,847A,847X,8480,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,8513,8517,851A,851X,8710,871A,871X,8720,8721,8722,872A,872X,8730,8731,8732,873A,873X,8741,8742,8743,8744,8745,8746,8747,8748,8749,874A,874X,87XX,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,883A,883X,8841,8842,884A,884X,8851,8852,885A,885X,88XX,8913,8920,8921,8922,8924,8928,892A,892X,8930,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8950,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8XXX,9000,9110,9310,9410,941A,9510,9610,9710,971A,97AA,year
World,3687464,1036522,1262401,535074,1078783,15018,127321,706,12423915,1706942,6520756,3117258,453157,1418234,659935,82719,9239,1192697,81690,1618,7487,70024,543387,2968574,5960,533,410,9650,1841639,6889096,18934,3247456,7944,6683291,11744,2483,908247,163475,1516,137,116,4394920,6332677,400260,3059942,22941,2146,1922599,1604,1491,11377052,2365,1981,3652904,1912196,333,110,3099,1226769,1704344,13546959,2652,891462,3698000,1378,2666318,7798,10457369,42,87077,331039,1560562,6937,14,1447356,331202,734634,1242999,964590,3193050,1536724,764,1674,31,229,1297280,2235164,1633217,5320569,3689804,1539259,20412,7008,788939,181744,3105992,9680,7409,2586000,1153895,3571279,1754241,1991323,80728,2843991,5498970,24494,58027,121123,349065,3960015,863849,2669088,3435,1215,227,390,4164441,2757590,518792,274177,1107778,27052,2720,1594106,514,510,76,10738559,1113242,22457,70145,2129511,253108,1524162,21640,6896,3320662,312,8512,35662,2173510,37673,571,1871,720917,810376,4349,75,244,1120006,415155,8463336,2176327,5517165,16105,41479,1884,170525,514493,1342,93,5949898,1376,5358,47,353,1966158,101,1403,7129133,99140,2303729,6576970,3175,4136,139,868,1550484,2999616,70300,2697,4563,337959,5757465,607919,213,5824,39,1048,3674025,435566,139696,518007,657200,294154,49131,3640,1382824,595,105,541,2339,656209,6793514,64531,982302,294346,1555057,43417,21921,104567,27130,201359,32406,172036,63617,910,104,6832,5593683,1504,1432,5982,3914,4477391,106564,38521,8806,672,127580,111,85,180700,879,1900345,153,5070187,5320836,43657,36147,10285,7545,112457,13170331,6185311,7399,681,2260,1863469,708421,1337005,14431818,1647526,516522,54970,7901,131,944060,263264,7644466,147490,192215,15792,149669,5089,108794,3816,283992,3090,68041,31863,73763,7105,8134,3178666,626745,495891,12291,2977,1794723,184942,27166,906,4592400,1950401,799564,48225,247136,387487,3543,1375,604086,296,56392,73017,1917884,29241,51528,77748,1222983,515296,447099,606664,3356,4127,1631255,62144,2668,10460,518468,743582,408,2906826,836751,632906,647983,422190,1770407,35378,20681,155,1904,28858,102798,7432482,2380767,55149,13,6711753,53366,840,97447,4808678,2388844,5574880,675382,2465199,433575,815926,3344050,91160,29896,2024107,6495668,2292,1244627,17,429966,2714999,1403,1229,269819,219003,1067866,1407781,2708512,2878968,1530259,9199,480,479,2380,591,220,988166,17150339,214567,329278,137879,78711,131272,2110698,5325,3554,7569,175027612,1697196,80942,529806,27571459,8962499,15036093,16711933,9448628,101443,35748,582,654631,2640405,248453,2323001,6750,8162,89,14673537,10110170,16675,358924,353,67134,3737063,17133,183,251540,1043743,2644,1843,1762355,171159,289695,1202167,1122842,978174,9915,9666,118238,2197806,662367,432239,171302,668262,779,4246,130,772,129602,734827,998312,50937,2233,55,112,322,343,374,3824435,7033226,3685271,425502,45885,11527,7489210,370712,2207442,28154,17733,4376862,3630768,2147493,28211,15641,5427,2799764,3482096,2738325,7928665,21262,24892,33801,1731019,1039337,8798773,726507,7809,25369,3385,2775531,2179858,693227,1468793,9846,4414,600,50705,85119,2895708,2647321,154354,2011489,4510491,72449,63168,28373,2689581,4015632,883151,1272653,56877,24925,5169961,386443,1088,78,134,183,6114934,705587,7786,1805,286706,274369,343,302,3288623,785980,3989195,2035048,7331,8503,195,1783707,3837938,857349,1242910,3087678,18183421,2083698,15814,9512,141,8875,1007366,2115203,323,735,7509102,2020,875942,4198291,388840,8671,9395,133,1823,1057913,4572640,834205,2945053,4438136,103803,3901,256,369618,218054,414925,1569,427,4546,593402,762620,6265369,2160301,1125552,1271951,1172483,7949,2221197,15068,4789,67294,11392123,4728746,6389147,6765204,196525,2699098,477086,308297,9542865,19274,8508,115,206211,162003,335963,1146752,4889,297,25098,434249,568,883,581,6649,33079,1809247,1521408,2381808,619404,685,1329,739700,3926654,1571,3104,26223,1021379,2827035,993987,17488,15183762,9251,43957,114,133,185,77583,740458,4688318,1083384,1504585,186496,22242,2765,27006,165940,2217512,267663,718,1131697,607,2265,269,3489825,144,15534,6671,6778982,4455621,91602,412849,1110,2765324,6874,3053,231638,1050640,3339791,6733,5505,379,790,371,644881,166,1319077,5276177,1890216,207501,101289,4270,3157,368420,80392,3349207,1043329,1373059,493,569,55,375,9510065,9233302,5148795,10890186,885302,1192943,7981627,1177159,34719,7137,3359477,290381,1151827,1930540,4249973,3787,448,143,414835,3780026,4555226,7785721,176008,2717655,2107116,13206,1608376,54470,7466,183,3483241,10981746,688,42811,21671,8756,6811340,1419962,4637325,1483995,1531735,1375443,631011,39041,6596,2441894,2143669,821281,737739,226875,663372,179775,17518,1136,499151,3643375,122485,13463,3473,2257231,283,1337,2028,412629,1933810,3642542,57779,949199,74681,1971401,153071,12054,1785,642499,522571,370755,4126125,1590628,4504,4275,151635,2269631,72537,1005529,2807029,1010945,247164,2086,3493,554,150970,2737435,2921780,835509,5141,287,2229363,4268234,5077,4486,966774,849823,2247818,817837,617053,721008,637085,2158,8538,498477,246666,271692,1841088,159366,24063,1816345,784952,2618122,17761,13617,1700529,2760158,1132616,8189,4757,3420,8169,1497466,1178055,1347164,7932,3027,491950,29219593,2589081,198146,332,709,20418,1593729,557988,7289147,24153,4150,183,443035,6667580,1333,11146048,144101,5024833,8118144,5420625,3464,19313,6263,30624,338304,144,7327645,3998684,14768961,2718492,9219154,65499,88181,331102,754993,15812,38530,3928,1098,2846069,6937,2641,662468,8208830,6867854,32376,3052703,16503,40031,79180,527223,937888,5781,432,311,2406125,4603222,309,35949,12564574,10802245,58477,17718,4649948,1128071,9107,882,16934145,13647811,24463,3803,1033781,117408,187,2394,3971678,453740,11408,2142,1623300,94093,634,5738,42680,749376,1342267,1203,4302,412,5324455,1700617,18716,1186,704797,3086087,6716,29,2351282,65865,967831,9826,11368,6499647,641,2830,2025,317094,4249666,6174883,486,5560,4773,2353977,1367,1681,737,1389560,2827873,778461,703015,8792,3582,5914159,1069344,760021,1208806,348,1972563,4630103,3275543,1177896,7257,3301,1264,224,816,814522,261704,766353,43671,1418,29419,393599,1050768,4261,2415,1124074,14561202,1820058,2947413,10612091,11205,5340,5173161,2444091,10201365,42961,41848,2271837,7768684,108546,9469,31055,2614827,8611,6202,1448857,1636249,44948,7600,4549,116,8419,1723414,4432243,526591,1174449,11473,4381,576327,5534113,42199,3227,504000,11967874,3182935,28386,4531,3523561,5835566,4451000,2008648,3142139,976809,14993,6052,162,1459637,1868315,2279443,830,2473,1052022,4309556,6993,6746,1779619,762987,1724468,888,258,388592,3845214,1428,470,4413902,3186464,26909559,12874,9843,9920,251,367,20715,27283,2060,7154,6545,148,235,100,102,9428717,3559843,3476522,1100227,3139050,27611,5911,1050661,2108860,2999300,2906,17317,10,260492,658584,3042787,4054963,5220948,6612365,61220,8204,761740,1403068,916921,64742,3830622,2685504,6541,10199,55680,6867196,125383,5427,1567663,615678,4295229,3984285,11797,54262,4528366,8208867,564,7626545,28739,1767,1944675,11996510,2709,5348,165,154,6053,7166855,10961215,7913161,6532218,36340,22365,230,294,1291374,2780873,6988852,3295,16545,3467,789930,6832629,18132946,13588072,17545754,57724,7473305,25477,135231,5259090,35867203,1842,17004,105,142832,13116096,567485,60721,45321,4077006,4724496,4490147,29852,4374,499114,13479347,34985,22177,10947108,3994582,6515334,7957628,21829181,5923,13158,106,1450,3118838,5860485,7619,1881,14154,23184877,4691518,2170153,1215,7824,6153,8325,11431120,1343092,17133,2280,2561502,3658207,777,6424,2335685,3236771,699163,970478,4200826,8210771,12181,464,4129365,2110122,6433948,38951148,7901234,17994,19861,4840760,4088705,6820771,2819523,16138384,16608,15284,403,932,141990620,98419,15145,23909,29469865,4074861,18474,10229,5175,3586645,3739636,23902,3051791,1328394,21420,66862748,26663,21878,3269081,1597538,2929235,3023,41,2412816,24683,1748377,560,116,13262,289964,664363,142637,160901,929928,52448,1732069,13362,9285,208,1414484,322567,5837856,25981961,1059249,15871095,2607,926,4638479,17913893,160712,23857,1743995,1667,1417,104,206872,339,1674510,792400,5335712,3342,1031,8696780,2299033,77265,14752499,6550,3277,8496116,1368,235,299,10100,1239581,1614666,7280754,2020719,4674310,6234,836,5743,4173616,784961,2254371,2718070,5080640,11032302,1549,861,5579389,647278,800621,380,638,720,14283465,1639819,7532361,541,1350,10005,16080,6431407,2954875,36211,1563093,7291,5267,2656516,1772321,669,335,112,5878055,1441796,1565831,1075016,2535,291,178,706,24163168,199,2687,10735,15459,3481570,1119,3024,8134056,405,305,940,16120,666,493851,662540,1559,706,3061835,7740100,6284059,1072114,1979562,9643,2089,9341437,4239928,7834,28286,181,4610888,314672,2492242,3487,1434,1997006,10076764,3233,2305,294693,157,90,1689449,2608859,895,643,8517279,3216825,3609,3719,709,160,550,6767089,3089861,550625,5169816,5673,122484,16076,5911760,672867,88079,117352,17350875,7085,5728,339139,17946622,735028,5341106,8436,10483,3302,509600,2118048,1202332,1751,2889,11312541,1624259,9756784,250485,414,223,631687,1653415,13719789,476344,6571,8519,235640,1218560,1010363,2372935,1992833,1828765,1860968,6539,5826,129,49406,894,41766073,276481,26027647,66049,170,2571936,49000,2742351,106,503,1989
South Africa,590,0,0,1106,2433,0,0,0,17576,15228,2991,13845,0,1097,140,0,0,594,0,0,0,0,71,1969,0,0,0,0,197,9186,0,2825,0,3099,0,0,0,0,0,0,0,658,11106,0,754,0,0,1059,0,0,8771,0,0,27109,1730,0,0,0,0,0,13827,0,2773,75396,0,14224,0,46413,0,0,1682,13438,0,0,684,1394,390,34058,781,2154,3828,0,0,0,0,187,27945,0,292,338,3520,0,0,2678,857,2724,0,0,108,97,0,0,0,149,6895,596,0,0,0,87,720,2087,2444,0,0,0,0,6688,268,909,0,2627,0,0,2473,0,0,0,16310,105,0,0,5257,1441,14732,0,0,1206,0,0,0,11641,182,0,0,1886,5841,0,0,0,3163,1833,34152,37228,6468,0,0,0,0,5286,0,0,18131,0,0,0,0,577,0,0,2663,102,267,71503,0,0,0,0,29168,23982,2107,0,0,791,20322,1406,0,0,0,0,958,0,0,158,128,76,0,0,0,0,0,0,0,2150,17797,1471,2217,79,2924,0,0,1676,0,0,0,115,0,0,0,0,31051,0,0,0,0,20092,0,0,0,0,78,0,0,611,0,0,0,1909,2709,0,0,0,0,310,6407,49083,0,0,0,842,0,358,8568,1124,69,0,0,0,0,96,32195,0,271,498,0,0,0,0,199,0,159,170,442,0,0,34485,14343,5270,0,0,31445,6791,0,0,1157,4922,0,0,772,149,0,0,9314,0,192,893,5822,0,0,0,466,1642,161,0,0,0,26530,0,0,0,1128,2483,0,22336,1802,6126,202,203,5277,0,0,0,0,0,0,0,0,0,0,596,0,0,0,16504,0,35896,748,3405,0,4127,118,0,0,15289,3613,0,483,0,324,20299,0,0,2301,1622,636,9779,1844,170,17615,0,0,0,0,0,0,274,4367,0,291,0,0,0,2077,0,0,0,1541593,0,0,0,1517,859,2373,0,18512,0,0,0,36260,1215,1578,13679,0,0,0,487,0,0,0,0,0,0,0,0,4261,10505,0,0,841,446,0,867,26923,3022,0,0,579,25841,0,10585,696,2617,0,0,0,0,398,9854,8463,178,0,0,0,0,0,0,16913,19382,20941,1194,0,0,65603,1707,6457,0,0,86707,4656,13241,0,0,0,18106,26655,17283,69579,0,0,0,19759,11726,32097,3097,0,0,0,23177,8729,5653,7766,0,0,0,0,0,7452,9291,1077,17477,24420,0,0,0,32722,67662,5410,8434,0,0,4536,350,0,0,0,0,85204,13248,0,0,0,3279,0,0,16644,5230,16201,11002,0,0,0,15497,23395,3859,7366,15728,153745,28634,0,0,0,0,5149,34574,0,0,16354,0,1573,41704,656,0,0,0,0,0,26080,728,13959,10460,0,0,0,0,107,17694,0,0,0,3252,2332,37917,28161,19092,6001,9922,0,14430,0,0,0,31644,23423,47721,29702,1666,20391,3290,5082,82221,0,0,0,1256,2540,284,15825,0,0,0,2737,0,0,0,0,0,28380,9682,27695,4729,0,0,2712,27007,0,0,0,4289,43337,14899,0,124089,0,0,0,0,0,977,18351,30979,2437,9655,296,0,0,1085,278,8279,0,0,677,0,0,0,27504,0,0,0,19793,13520,653,2522,0,23787,0,0,2295,14907,39103,0,0,0,0,0,8217,0,4783,4976,2241,0,0,0,0,0,3062,2117,1149,3340,0,0,0,0,268,66961,21522,51722,176,3712,122650,2904,0,0,2353,0,3140,12879,8428,0,0,0,0,4938,11309,28999,207,9917,17695,0,5205,0,0,0,2200,35837,0,0,0,0,57352,4643,34969,10220,54478,11191,7247,0,0,677,1975,928,3327,3212,3370,2003,0,0,0,21635,0,0,0,12572,0,0,0,1796,17890,25582,0,2607,115,31157,1444,0,0,0,1056,6928,11678,5336,0,0,107,2518,742,688,3518,3697,411,0,0,0,1042,10841,1643,1412,0,0,36944,22479,0,0,4706,6661,7656,3005,10509,7293,3736,0,0,3644,322,447,4293,839,0,2495,9608,9537,0,0,4760,24810,9429,0,0,0,0,8998,4407,985,0,0,177,54920,2506,0,0,0,0,0,1302,10486,0,0,0,113,4152,0,1050,0,7845,21985,6519,0,0,0,0,0,0,7161,24770,21783,32622,54322,0,0,0,1924,0,0,0,0,16977,0,0,3574,77812,14493,0,36474,0,0,0,2218,1872,0,0,0,1378,2132,0,0,1913,30692,0,0,1027,7164,0,0,951,55671,0,0,682,130,0,0,3312,251,0,0,5147,650,0,0,0,687,2772,0,0,0,19588,1647,0,0,5228,9314,0,0,18966,218,5310,0,0,47738,0,0,0,3201,37515,51426,0,0,0,19894,0,0,0,5718,14380,2027,2758,0,0,46952,16813,9283,6638,0,16035,19349,21229,9226,0,0,0,0,0,9858,2986,16505,0,0,0,63903,13283,0,0,7502,219731,10386,45115,243751,0,0,2891,11916,25172,0,0,13765,43769,2452,0,0,54852,0,0,539,9770,0,0,0,0,0,7674,46258,3069,13810,0,0,10581,54400,0,0,4434,157467,42212,0,0,42316,66592,50103,26568,35487,11825,0,0,0,12484,21053,30858,0,0,7134,33948,0,0,30842,10552,12182,0,0,8650,35578,0,0,33771,24112,207580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57922,18436,33349,7765,21386,0,0,10508,27514,29051,0,0,0,414,3527,28657,27744,35008,84294,0,0,8716,14169,11718,0,31285,24804,0,0,0,74250,0,0,13194,3752,26100,45478,0,0,22458,44692,0,115991,0,0,13356,115024,0,0,0,0,0,88857,100633,114843,66436,0,0,0,0,6196,22019,51934,0,0,0,5943,48984,81130,68434,109160,0,24320,0,0,28194,164817,0,0,0,0,14068,1109,0,0,21508,5242,12779,0,0,1591,40192,0,0,113991,13675,41029,32428,119616,0,0,0,0,14951,41259,0,0,0,271967,10266,8331,0,0,0,0,32567,13886,0,0,21023,40938,0,0,15635,7981,6782,2106,32963,47264,0,0,30147,7371,20148,52445,5955,0,0,18200,23584,81962,34101,86475,0,0,0,0,191984,0,0,0,139415,17057,0,0,0,7651,32244,0,24704,9281,0,1686767,0,0,10219,2976,15988,0,0,3447,0,8397,0,0,0,55,3757,0,1986,77,0,31599,0,0,0,25865,11902,61546,0,274,93204,0,0,349,10423,0,0,11070,0,0,0,0,0,563,268,19177,0,0,22233,10355,0,14279,0,0,18794,0,0,0,0,687,620,5125,1578,9150,0,0,0,1703,547,3627,2246,4191,12677,0,0,3365,0,0,0,0,0,10977,2154,14114,0,0,0,0,5876,3695,0,421,0,0,3751,974,0,0,0,3591,2833,298,2849,0,0,0,0,52070,0,0,0,0,15058,0,0,74025,0,0,0,0,0,9182,14283,0,0,16437,59592,57063,5683,19950,0,0,69643,36829,0,0,0,9365,1584,13407,0,0,11352,64782,0,0,2260,0,0,11590,15525,0,0,21695,10375,0,0,0,0,0,59519,3881,2849,20697,0,0,0,14177,521,686,776,73880,0,0,857,43270,2057,20105,0,0,0,3191,18822,9526,0,0,9697,3953,22349,614,0,0,852,5191,64414,1227,0,0,1474,4968,3167,20072,5835,9598,3384,0,0,0,0,0,189716,0,0,0,0,0,0,0,0,0,1989
