importer,0011,0012,0013,0014,0015,0019,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012X,0141,0142,0149,014A,01XX,0220,0223,0224,022X,0230,0240,0250,0251,0252,025A,02AA,02XX,0340,0341,0342,0343,0344,034A,034X,0350,0360,036X,0370,0371,0372,037A,037X,03AA,03XX,0410,0411,0412,041X,0421,0422,042X,0430,0440,044X,0451,0452,0459,045A,045X,0460,0470,047A,0481,0482,0483,0484,0488,048A,048X,04XX,0540,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056X,0570,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058X,05AA,05XX,0610,0611,0612,0615,0616,0619,061A,061X,0620,06AA,06XX,0711,0712,071A,071X,0721,0722,0723,072X,0730,073A,0740,0741,0742,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081X,0913,0914,091X,0980,098X,09XX,0XXX,1110,1121,1122,1123,1124,112X,11AA,11XX,1210,1211,1212,1213,121X,1221,1222,1223,122A,122X,12XX,2111,2112,2114,2116,2117,2119,211A,211X,2120,21AA,21XX,2200,2220,2221,2222,2223,2224,2225,2226,222X,2231,2232,2234,2235,2238,2239,223A,223X,22AA,22XX,2320,2331,2332,233A,233X,23XX,2400,240A,2440,2450,2460,2471,2472,2479,247A,247X,2480,2481,2482,2483,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251X,2610,2613,2614,2631,2632,2633,2634,263A,263X,2640,2651,2652,2654,2655,2659,265A,2660,2665,2666,2667,266X,2671,2672,267A,267X,2680,2681,2682,2683,2685,2686,2687,268X,2690,26XX,2711,2712,2713,2714,271A,2731,2732,2733,2734,273A,273X,2741,2742,2771,2772,277A,277X,2782,2783,2784,2785,2786,2789,278A,278X,27XX,2810,2814,2815,2816,2820,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2880,2881,2882,2890,28XX,2911,2919,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2XXX,3200,320A,320X,3220,3221,3222,3223,3224,322X,3231,3232,323X,32XX,3330,3340,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335X,33XX,3410,3413,3414,3415,3510,4111,4113,411X,4200,4230,4232,4233,4234,4235,4236,4239,423A,423X,4240,4241,4242,4243,4244,4245,4249,424A,424X,42XX,4310,4311,4312,4313,4314,431A,431X,4AAA,4XXX,5100,5110,5111,5112,5113,5114,511A,511X,5120,5121,5122,5123,5130,5137,5138,5139,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51XX,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5240,5241,5249,524A,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532A,532X,5330,5331,5332,5334,5335,533X,53XX,5410,5411,5413,5414,5415,5416,5417,5419,541X,5500,5513,5514,551X,5530,553X,5540,5541,5542,5543,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5720,5721,5722,5723,572A,572X,5800,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583X,5840,5841,5842,5843,5849,584X,5851,5852,585A,585X,58AA,58XX,5910,5911,5912,5913,5914,591A,591X,5921,5922,592X,5981,5982,5983,5989,598A,598X,59XX,5AAA,5XXX,6000,600A,600X,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,61AA,61XX,6210,621X,6250,6251,6252,6253,6254,6259,625X,6280,6281,6282,6289,628A,628X,62XX,6330,6340,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6500,6510,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6520,6521,6522,652A,652X,6530,6531,6532,6534,6535,6536,6538,6539,653A,653X,6540,6541,6542,6543,6544,6545,6546,6549,654A,654X,6550,6551,6552,6553,655X,6560,656X,6571,6572,6573,6574,6575,6576,6577,6579,657A,657X,6580,6581,6582,6583,6584,6589,658A,658X,6590,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6610,6611,6612,6613,6618,661X,6623,6624,662A,662X,6630,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6660,6664,6665,6666,666A,666X,6671,6672,6673,6674,667A,667X,66AA,66XX,6712,6713,6716,671X,6720,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6740,6741,6744,6745,6746,6747,6749,674A,674X,6750,6760,676X,6770,6780,6781,6782,6783,6784,6785,678A,678X,6790,6793,6794,679X,67AA,67XX,6811,6812,681X,6820,6821,6822,682X,6831,6832,683A,683X,6841,6842,684X,6851,6852,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6891,6899,689X,68AA,68XX,6900,6911,6912,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694X,6950,6951,6953,6954,695X,6960,696A,6970,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6XXX,7000,700A,700X,7100,7110,7111,7112,7119,711X,7120,7126,7129,712A,712X,7130,7131,7132,7133,7138,7139,713A,713X,7140,7144,7148,7149,714X,7160,7161,7162,7163,7169,716X,7187,7188,718X,71AA,71XX,7200,7211,7212,7213,7219,721A,721X,7220,7223,7224,722X,7230,7233,7234,7239,723X,7243,7244,7245,7246,7247,7248,724X,7250,7251,7252,7259,725X,7260,7263,7264,7267,7268,7269,726A,726X,7271,7272,727X,7280,7281,7283,7284,728X,72AA,72XX,7360,7361,7362,7367,7368,7369,736X,7371,7372,7373,737A,737X,73XX,7400,7411,7412,7413,7414,7415,7416,741X,7420,7421,7422,7423,7428,7429,742X,7430,7431,7432,7433,7434,7435,7436,7439,743A,743X,7440,7441,7442,7449,744A,744X,7451,7452,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7500,7511,7512,7518,751A,751X,7520,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759X,75XX,7610,7611,7612,761A,761X,7620,7621,7622,7628,762A,762X,7630,7631,7638,763X,7640,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7710,7711,7712,771X,7720,7721,7722,7723,772A,772X,7731,7732,773X,7741,7742,774X,7750,7751,7752,7753,7754,7757,7758,775X,7760,7761,7762,7763,7764,7768,776A,776X,7780,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781X,7821,7822,782X,7830,7831,7832,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7860,7861,7868,786X,78AA,78XX,7910,7911,7912,7913,7914,7915,7919,791A,791X,7920,7921,7922,7923,7924,7928,7929,792X,7930,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8000,8121,8122,8124,812A,812X,8210,8211,8212,8219,821A,821X,8310,831A,8400,8420,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8440,8441,8442,8443,844A,844X,8450,8451,8452,8458,8459,845A,845X,8460,8461,8462,8463,8464,8465,846A,846X,8471,8472,847A,847X,8480,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,851X,8710,871X,8720,872X,8731,8732,873X,8740,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8810,8811,8812,8813,881X,8821,8822,882X,8830,883A,8841,8842,884A,884X,8850,8851,8852,885A,885X,88AA,88XX,8900,8920,8921,8922,8924,8928,892A,892X,8930,8931,8932,8933,8935,8939,893A,893X,8940,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8970,8972,8973,8974,897X,8980,8981,8982,8983,8989,898A,898X,8990,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,951X,9610,9710,971A,year
World,3165903,980779,1106905,557784,950969,57323,1611,10030849,1479258,5632354,2521987,303876,1064324,478132,195,155,1009982,108337,76,76186,483463,2838589,101,42,6588,1293344,5393686,79,2821041,5977812,3038,950567,161195,149,146,326,345485,3462937,4738064,657849,2657475,1593,4533,1867227,10075905,1678,2598,2900003,1697276,140,123,241,1153,3221526,983858,7528553,87,512693,2682577,154,2188238,7086129,514,133269,163359,766064,1051,81,1065842,277482,104,531641,863337,569353,2638762,543403,533,354,680,4902,1166371,1930847,1542202,4711030,1652389,1756161,127,2226,678748,150677,3634598,559,6715,2484476,1039509,3445490,1802030,1820677,63072,3021622,4678136,294,8664,122486,310516,3212460,703867,2309002,743,680,1834,146076,2767066,2653542,604721,288357,890735,162,94,1340850,119,72,11835010,1232155,187,179,2823402,341272,1764623,232,3015907,179,20240,1991026,29654,919802,806036,491,223,409,650,880736,344683,6769755,1593364,4155074,653,152923,308631,81,6103048,570,19,368,1341668,6205489,125795,2151272,4813511,1534,108,83,57112,1445574,2992127,92238,1699,388558,3958966,738864,149,1193,64,3322356,400358,127555,565322,675002,239655,125,363,2351481,123,33,9317,864,618990,6321516,38867,1002088,193612,1452585,15044,87015,30365,153260,41960,330203,43412,71631,149,238,129,4776318,4096410,89415,41103,1726,99,567,430,79000,140278,2077347,3263972,4556059,299092,24507,14947,1548,93819,10681344,4549855,1722,100,628,1382167,494213,905049,10263098,1401080,348528,433,157,422858,128131,6329655,111465,156928,12859,104,123,108816,496718,6922,50577,26780,23517,160,9606,2698318,771313,508001,161,1109260,155784,12788,20336,207,3395452,1708896,709985,54450,201811,341985,162,545414,1009,36442,39148,1715854,27610,2378,772811,373715,343990,507516,369,713,1737781,134742,337527,504048,226,40,2400853,796283,522948,449885,258760,1265993,185,1691,1031,514521,144333,5613366,1945563,3930440,101549,2645848,1326220,4352120,524065,1178391,294752,405837,1886421,8529,135,904,1506296,3294585,1412718,326,300949,2267134,166,349059,388087,964830,1392510,2483456,2519742,1066967,205,1817,127,382,370,11016,72120,148573,217783,1184995,13969295,131028,258300,5476,191656,1530283,730,24,148122489,961188,25504068,5349400,17705791,20725336,5019469,306,26084,569810,1924392,346619,2217290,12469,56,350345,14365859,12863346,198864,3102413,239124,924692,1367,556,605,1515072,74395,213884,1413395,714334,664761,120,143,129,74810,1621317,610509,302090,108921,596696,132,827,121,6122,83817,679104,864404,52032,151,586,106,148,253392,193981,2858132,5574697,3037676,500001,9632,61,21673,4984921,197516,1535082,24109,3548142,3501416,1549542,4184,15083,2640287,2617771,1920106,3808956,139,1069,13418,1368837,903815,8221345,581464,3472,204,5104,1847177,1724855,648913,1085633,62118,545938,4043,2715071,2235664,196851,1966915,3590532,13054,872,796,1867454,3674756,864985,1101313,135,5934,357,4649791,1951171,241,849,16573,610913,75880,4935166,799774,231,874,262674,247236,133,434,1030,2477251,643919,3284456,1871746,2408,453,79006,1667673,3318763,823185,1035461,1802406,16015491,1649482,7096,58373,882613,1867154,116,5341834,571,9462,659901,3412570,348561,1482,113,543,957414,3382250,936444,2475538,3367993,110,184,1390,359396,214422,610367,185,1099,39661,349182,659903,853567,4777364,2096334,1355897,1028364,855098,32188,2534746,182,4319,498614,8883739,4042687,5059667,6389457,245520,2085822,303315,165204,4643329,6002,144398,618003,140125,441438,637280,729,198528,1213363,50897,285190,154,194,312761,1700121,1079806,2119034,638476,1870,210,566198,2577578,1300,544026,2553730,767719,12389767,1301,21872,144,228,182,8049,134,503,65617,596201,3819030,981182,1065787,167712,156,882,18242,125097,1630702,277568,122,462,1645961,149,491,2622975,199,63907,5213052,3767611,76611,345571,2325689,1659,5411,187080,933194,2517319,3292,24832,649,439674,11192,1106416,3777458,1587650,575150,511302,522,1743,117631,46898,2076880,919998,1391846,276,694,109,675,7484933,12174294,4178953,4546548,674357,744552,6248414,957674,128,2068,2676276,235646,853189,2712911,3117796,238,3944,102,103,2507,146639,321981,3012402,4780528,7677738,268620,1565047,1522294,44350,1512914,333,3249,1301873,2721002,9943744,947,242,259676,6370728,882858,4360740,1021930,703089,700100,682792,351,1098,22521,1505664,1714443,697064,552301,291976,448417,167034,20358,76966,19590,2061179,1284854,77956,189,1756270,126,374053,1799188,2649295,148221,801225,45195,1470059,112256,348,3753,5316,527137,394072,325806,3518274,1327145,130,1658,4902,255588,1974156,72670,986751,2422663,598408,238488,306,2064,300,1658,3104,125230,2265569,2106551,694467,522,1814710,3310865,229,528,2347,751392,728030,1883577,684544,581816,603461,382895,175,12869,373514,311813,288706,1397828,120138,84309,1302118,634400,2065943,104,2886,1386147,2199475,1072008,403,1027,5240,1214007,948425,1525760,104,587,400621,20208431,1808065,178377,102,185,115,2132,1108473,342578,3698127,747,389,163742,3920747,6236343,163,288,3565804,6446480,4153246,121,430,48721,268973,4688920,3208883,9051979,2544753,6703294,699,576,3387185,736650,39,2428203,123526,444488,5062807,5184725,845019,2239629,353,6372,1048,250677,449945,40,313,1185,2106288,4209478,13,221,6654223,6595588,342,2083589,667989,330,19,11112877,9640435,2155,950906,93672,13,2012103,300357,143,23,1320020,51823,102,88,3360,626503,815952,4266,206,6059,15856,5325943,1367772,392,504864,2433062,310,800,1865822,37935,762086,305,338,5005190,2783,1454,259799,3737010,4853470,6601,2034581,273,20612,1504030,2145290,824428,557885,143,1178,4705266,887499,603189,1009286,1569771,5091848,2565575,1084439,596,9703,110,1830,503,104966,637,106828,19379,17367,534680,423614,551228,136,81073,574595,802242,66158,158841,220658,1014832,10382844,1525373,2460765,8905065,182,10811,312,2425809,2847058,7029588,21425,72769,2338911,4933540,135278,1816981,2685,2768185,2142993,1315,210,319,203304,1249361,3882603,424727,1364253,5497,36094,104689,672243,4478302,43,238429,290848,9024133,4911118,11500,2853512,4432732,3709600,1876996,2921098,695953,836,26903,1040252,1483633,1560929,2881,30642,766031,2953836,1474341,652938,1378085,16180,109222,483798,3135861,143,44159,3269800,2595481,21862154,12546,7227,850422,318981,8108521,2686618,2109875,607210,2790402,1517,1180907,1443149,2488800,4514,147872,125,515,301051,519788,2209845,3175987,2823786,5418058,6416,74224,1394632,1115784,584934,2286985,1938799,6603,446187,4706900,1280338,10557,2108684,481624,2994158,1316244,109,3905,122917,3818934,6410105,3195386,107,245,1641750,8939412,81,5735955,9003830,5487611,5377472,241,628331,661,984,3191,1318368,2248935,5498973,844,118590,7704635,535408,5813209,10112819,673528,18559096,1937692,4128,168378,4155164,28196958,46850,405,276820,7351362,571090,6717,24168,42274,3557533,3452244,4235287,132,229,33721,1688566,12815324,621,564081,8432417,3363424,3342640,4458675,18486985,3497,45045,100,415,1779,2606771,4526590,4063,176446,17635724,3486823,2019929,241,5919,7974502,966349,5051,2845191,3282485,3863,51871,2144200,2619907,554051,671855,3216340,6536108,5658,580852,2926720,1622874,5948064,20919890,7583282,153,20638,5466,4105144,3631878,5504695,2264371,13114017,2762,189280,10687,83455,129414231,4315,26745145,1519864,6659,4727,1871725,2530106,628,2572118,3333948,57917470,1844,190857,2440057,1152865,2458867,1598,2237,114938,1776795,1233242,82,335,455,22791,583845,537753,352915,163091,465627,2177011,133,237,3745488,871021,437337,2804471,8475657,800228,12043040,94329,38814,3483610,12969614,391341,1403611,122,237,24712,595006,286,93,44986,1498694,600870,3595579,1284,1763,4955752,4725404,1318500,9188242,110,465,6336231,346,9689,97674,1311588,1336151,5884995,1779339,3505439,1356,8766,3577760,1057719,2556017,2224265,3577453,7955908,3154,2016,128,4180427,354623,651840,108,1398,21043,10855524,2406103,109,6644864,771,814,1851,183413,4967384,3148278,231951,1069086,211,2005,1631036,1746847,3206,6700,5584,4295355,987050,2059591,843726,203,1706,109,2279,21361682,261,2278449,7249,6500791,7235,526939,577369,202,210576,826319,1684211,2032837,699008,1132077,16358266,4553869,983,50391,103,1041,1447,3840617,253628,1883584,3116,1627718,9677834,15852,241460,265,2199474,2118902,110,1189,1435,7034758,2750209,245,215,2610,152324,734,165,5407631,2747562,424035,4476440,439,6306,29549,4063056,524127,215606,262974,11594104,2519,7817,340,230294,11712828,712472,5253885,257,3916,274672,1681145,895510,122,1835,6352777,8390,1668192,7085782,250590,1005,129,604688,1576727,9698266,406806,4403,47600,489,259428,1010550,715718,1798594,1569943,1330044,1423370,290,5170,702,4764,190,72,27430020,201065,23838984,61174,1272031,39388,20714,1904425,287,1987
South Africa,364,197,0,5,16141,0,0,26014,0,234,8952,0,203,0,0,0,306,0,0,350,0,6871,0,0,0,0,19520,0,281,8786,0,606,0,0,0,0,0,148,5405,0,363,0,0,958,12116,0,0,21331,976,0,0,0,0,0,18546,411,0,48760,26094,0,917,67171,0,0,0,4808,0,0,3957,16040,0,190,21467,727,6439,1177,0,0,0,0,0,6653,0,16,712,1147,0,0,1626,799,1670,0,0,115,172,0,0,0,0,8491,3245,0,0,0,157,1448,2519,2004,0,0,0,0,0,137,0,0,1873,0,0,3930,0,0,14164,2372,0,0,302,1101,11495,0,2390,0,0,24632,0,2011,2073,0,0,0,0,0,0,8549,32675,5169,0,0,443,0,21108,0,0,0,665,3364,304,2344,81323,0,0,0,0,10127,4737,0,0,1979,25541,1881,0,0,0,38,0,0,0,0,111,0,0,0,0,0,0,0,4974,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,30048,23224,111,0,0,0,0,0,127,0,0,0,5150,381,0,0,0,0,1597,33721,0,0,0,756,0,326,17359,2345,0,0,0,0,0,36527,0,0,0,0,0,0,0,0,0,0,369,0,0,42565,18155,10446,0,4231,1899,0,0,0,326,4225,1234,2820,330,170,0,7489,0,0,8,0,0,0,344,956,0,0,0,0,78952,0,168,1623,0,0,16734,0,0,2,1047,7623,0,0,0,0,0,0,0,0,0,0,6392,4620,4552,0,0,1641,6585,0,0,0,1202,546,106026,0,0,15056,0,3858,193,509,6894,4068,8,12975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382112,0,3845,6444,50647,15769,22154,0,0,26437,151,2264,34190,0,0,0,0,0,0,0,882,29597,0,0,0,14623,2533,3444,808,99411,1786,0,0,0,1492,0,4700,336,430,1648,0,0,0,0,793,6548,3787,514,0,0,0,0,0,0,7886,25978,20303,1265,0,0,0,52960,1944,6562,0,43825,34883,9536,0,0,15303,25065,18926,31210,0,0,0,15060,7449,59992,3200,0,0,0,13188,6322,7124,6842,0,0,0,7577,9513,3480,4714,101641,0,0,0,25830,51435,1430,8131,0,0,0,3239,1655,0,0,0,0,0,60254,9097,0,0,163,1622,0,0,0,11916,4529,15298,7937,0,0,0,10592,24215,2910,10466,8943,126650,12954,0,0,4824,35023,0,16330,0,0,2173,31342,316,0,0,0,0,7291,0,14786,14313,0,0,0,161,0,534,0,0,0,0,4878,6517,28156,56912,11988,4278,8813,0,21359,0,0,0,40537,28353,21893,24811,16670,11932,821,1427,50208,0,0,16331,3136,1007,9313,0,1292,9151,0,0,0,0,0,25979,7439,16702,3976,0,0,3818,17154,0,6853,82300,13270,114054,0,0,0,0,0,0,0,0,758,5439,14427,628,11256,412,0,0,1065,206,2220,214,0,0,1324,0,0,14143,0,0,5754,6320,379,2234,16178,0,0,1475,8506,20332,0,0,0,7324,0,7131,2544,129,239,347,0,0,0,1601,750,1079,1742,0,0,0,0,0,147125,12809,22957,0,4297,36184,3204,0,0,1951,160,2341,18445,5600,0,0,0,0,0,0,0,5267,9731,35155,589,1110,11209,1550,3898,0,0,0,2791,29286,0,0,0,36506,3078,24121,2917,1371,939,6672,0,0,0,416,1709,1267,514,0,3227,1036,0,0,0,13197,6573,624,0,8769,0,2088,9738,26088,385,3491,811,23795,1143,0,0,0,759,959,2392,2087,2021,0,0,0,238,4318,153,338,2093,682,311,0,0,0,0,0,732,8637,1478,830,0,13372,18409,0,0,0,3635,3294,6109,1290,7982,4737,2203,0,0,3139,2131,0,2268,560,174,581,945,7645,0,0,3767,18456,6823,0,0,0,2910,2949,1597,0,0,110,28697,441,587,0,0,0,0,0,1088,7697,0,0,0,1408,1218,0,0,3627,16988,2842,0,0,0,554,5123,471,13738,431,19841,0,0,19032,3178,0,14022,0,3205,96388,15002,928,24966,0,0,0,195,1952,0,0,0,817,2474,0,0,139,25890,0,12,4203,0,0,603,38907,0,381,39,0,635,174,0,0,124,324,0,0,0,3718,4996,0,0,0,0,25262,12331,0,1761,5397,0,0,9761,0,2202,0,0,24454,0,0,2133,31740,54212,0,16108,0,0,4093,4633,1744,2529,0,0,22528,13997,6339,3015,10584,23240,12521,3938,0,0,0,0,0,0,0,0,0,0,29122,13776,21803,0,0,59521,13028,0,0,0,925,40946,4626,34868,137666,0,0,0,9426,3026,17638,0,0,12379,46311,547,92225,0,25981,12865,0,0,0,0,10866,29833,2595,7905,0,0,0,10010,42360,0,0,6014,109148,65095,0,27813,39115,28609,22646,29234,7094,0,0,8111,10202,8030,0,0,6965,22226,13111,4842,7820,0,0,7721,26803,0,0,19188,19791,151815,0,0,0,0,28208,15039,9420,7151,12462,0,3165,11232,17476,0,0,0,0,152,1863,19637,36793,20194,72858,0,0,10438,13067,6361,12521,24437,0,0,58460,15135,0,27069,2762,23898,9005,0,0,0,28637,37200,23212,0,0,11807,90450,0,72953,94118,95361,38073,0,0,0,0,0,20081,13020,55370,0,0,0,192406,15032,39407,1145,89425,3847,0,0,26696,159416,0,0,0,10764,92,0,0,0,14444,6199,6228,0,0,0,1636,33511,0,0,91056,9754,45348,22882,145010,0,0,0,0,0,7118,32539,0,0,190129,2190,4782,0,0,25832,7493,0,16923,39315,0,0,11065,3800,3684,1800,22428,35125,0,0,10878,9721,14320,39003,4331,0,0,0,18787,17211,34696,20015,76028,0,0,0,0,201944,0,125470,8535,0,0,6083,15706,0,9352,1144,1123573,0,0,11371,2519,8321,0,0,0,1718,7499,0,0,0,0,0,0,0,720,970,31308,0,0,0,11010,5,0,0,104,181527,0,0,0,4119,0,2161,0,0,0,0,0,0,0,157,109,16115,0,0,0,9077,4501,7960,0,0,10058,0,0,0,0,176,771,4354,788,0,0,1795,349,2590,773,803,6817,0,0,0,714,0,1057,0,0,0,10498,7104,0,2954,0,0,0,0,1299,1830,0,430,0,0,3380,1892,0,0,0,1058,903,109,2164,0,0,0,0,40761,0,9710,0,66583,0,8205,2994,0,0,8503,13957,21928,4536,19504,131053,43020,0,0,0,0,0,10226,2558,8700,0,12147,77915,0,3667,0,14405,12173,0,0,0,27582,10106,0,0,0,0,0,0,61071,7066,2853,14063,0,0,0,9694,2109,97,1599,41197,0,0,0,683,28689,1728,19889,0,0,2014,18443,11701,0,0,25223,0,5661,26213,200,0,0,437,5134,41041,1019,0,0,0,2138,3122,1982,14862,4220,6584,2410,0,0,0,0,0,0,290315,0,0,0,0,0,0,0,0,1987
