exporter,0011,0012,0013,0014,0015,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,0141,0142,0149,014A,014X,01AA,01XX,0223,0224,022X,0230,0240,0251,0252,025X,02AA,02XX,0341,0342,0343,0344,034A,034X,0350,0360,0371,0372,037X,03AA,03XX,0411,0412,0421,0422,042X,0430,0440,0451,0452,0459,0460,0470,0481,0482,0483,0484,0488,048X,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,06AA,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,0741,0742,074X,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,0901,0913,0914,0980,09XX,0AAA,0XXX,1110,1121,1122,1123,1124,112A,112X,11XX,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12XX,1XXX,2111,2112,2114,2116,2117,2119,211X,2120,2221,2222,2223,2224,2225,2226,222X,2231,2232,2234,2235,2238,2239,223A,223X,22XX,2320,2331,2332,233X,23AA,23XX,2440,2450,2460,2471,2472,247X,2481,2482,2483,24XX,2511,2512,2516,2517,2518,2519,251X,2613,2614,2631,2632,2633,2634,263X,2640,2651,2652,2654,2655,2659,265X,2665,2666,2667,266X,2671,2672,2681,2682,2683,2685,2686,2687,268X,2690,26XX,2711,2712,2713,2714,271X,2731,2732,2733,2734,273A,273X,2741,2742,274X,2771,2772,277X,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,2820,2860,2871,2872,2873,2874,2875,2876,2877,2879,287X,2881,2882,2890,28XX,2911,2919,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2AAA,2XXX,3221,3222,3223,3224,322X,3231,3232,323X,32XX,3330,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335A,335X,33AA,33XX,3413,3414,3415,3510,3XXX,4111,4113,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42XX,4311,4312,4313,4314,431A,431X,4AAA,4XXX,5111,5112,5113,5114,511X,5120,5121,5122,5123,512X,5137,5138,5139,513A,513X,5145,5146,5147,5148,514A,514X,5154,5155,5156,5157,515X,5160,5161,5162,5163,5169,516A,516X,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532A,532X,5330,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,5513,5514,551X,5530,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562X,5720,5721,5722,5723,572X,5821,5822,5823,5824,5825,5826,5827,5828,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5851,5852,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612X,6130,61XX,6210,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6552,6553,6560,6571,6572,6573,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659X,65AA,65XX,6611,6612,6613,6618,661X,6623,6624,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6647,6648,6649,664X,6650,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66AA,66XX,6712,6713,6716,671A,671X,6724,6725,6727,672X,6731,6732,6733,673A,673X,6744,6745,6746,6747,6749,674A,674X,6760,6770,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,681X,6821,6822,682X,6831,6832,6841,6842,684X,6851,6852,6861,6863,686A,686X,6871,6872,687X,6880,6891,6899,689A,689X,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,6950,6951,6953,6954,695A,695X,6960,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714A,714X,7161,7162,7163,7169,716A,716X,7187,7188,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726X,7271,7272,727X,7281,7283,7284,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7431,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763X,7641,7642,7643,7648,7649,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,7821,7822,782X,7831,7832,783X,7841,7842,7849,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791X,7921,7922,7923,7924,7928,7929,792X,7931,7932,7933,7938,793A,793X,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8211,8212,8219,821A,821X,8310,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8462,8463,8465,846A,846X,8471,8472,847A,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,8710,8720,8731,8732,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881X,8821,8822,882A,882X,8830,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,9610,9710,year
World,5165346,1057997,1618856,927014,1036504,33,15437376,2268604,10717685,6502550,428215,1696648,793695,162,945,1505040,56034,103724,1091792,4089855,2491,97,115,229,4131105,10096066,305,3676387,10758915,980016,255778,79,222,380,7329029,9206223,844184,5136309,117,190,2846033,18404803,5810302,3098305,91,140,510,4346839,14367431,921468,5529039,84,3309521,12160517,398232,327433,1050269,2321217,366779,2621620,1672859,2142023,6746072,3141525,832,778,2561186,2867344,2701615,9563942,6177184,1287791,296,1012,1169131,430669,4677234,311,3861979,1527678,6292850,2971612,3051495,136985,4396236,8335392,113,1135,144311,657134,6028974,1365004,4236643,108,880,223,1438,7229962,5203673,842751,406279,1718259,105,217,3616905,324,404,15907876,1719319,412,283,2940462,374860,2088592,108,173,6934984,1995153,76099,28,904556,1052953,104,380,198,1351,1634404,481672,8081205,2840751,9016816,109,317,40687,256740,1209031,14543544,78,287,4024,4085321,10491001,222879,4539504,10665921,337,638,311,1474248,4122867,136568,13740,60,597610,12875242,1300604,17004,295,47,119,4242574,545383,65740,588450,738956,395535,164,1173576,1081247,8730658,148012,1152719,495624,1834701,88,89076,17750,266893,18859,254133,200137,1322,46,21,8068849,7247969,138645,171,108,237,127869,265706,3113965,6471680,6117469,99,185956,19643153,8656475,177,4486009,693384,1368616,20467588,1504802,1029606,198,536074,134730,10746582,222284,403862,118419,44,93071,413548,6045,51725,43074,60465,40,5603371,916095,439579,145,2130735,254377,2761842,1504211,650293,48216,157700,349458,148,1414554,1083,113354,72394,1386294,17868,30,1793290,820382,841627,1202925,145,178,1146930,50921,63,352659,891099,26,4052957,1328561,540213,669472,501160,2233175,131,890,105,701,139477,9074296,3110277,4784,9612385,203363,6615626,2336445,6692723,466931,1713788,255597,724005,3696881,268,1992149,9256319,1937332,283,489229,3697543,386262,209492,1389179,2154205,3871934,4677552,2743760,270,855,132,386,296,3359,814102,21723001,245541,554754,17,147612,2685272,22,14,228691466,28321191,8700956,21907573,20065801,13029792,2435596,326646,1021015,2480770,421983,3097062,270,340,115,168,23878863,14917395,8563,5481521,88,517746,1564470,65,3728248,150391,336142,2474640,2343996,1800180,129,242,174504,5692999,1147756,542015,257400,865135,121,294,162,397714,1173420,2223152,116917,243,218,799,359,4937946,11285017,5382736,583864,460,1999,14004560,654165,2703232,826,9497398,7642575,4169311,240,713,4138449,5645565,4608699,17113246,311,725,3228623,1941491,15326671,1431222,1104,1155,5254487,4082182,1065109,2201536,146,804,1805,1076,4079064,3787742,326404,2997525,6940591,650,1600,875,3407560,5862386,1946340,1981468,149,1345,5423630,552792,22,393,848,29765,9866501,875182,267,203,504275,407535,279,319,1728,4947116,2294629,7486148,3989998,493,1035,149,656,4509405,7584021,1093226,2246491,7802424,45848643,5002953,134,1646,1364797,4442681,533,17704137,1716953,8320772,805822,165,777,238,534,262295,8155705,684298,3891847,7033577,72,2290,397199,341523,476598,121,822102,1232918,14060075,4177308,1949084,2258782,2463185,998,4101099,594,1748,20737,18360376,10032704,12027718,11193788,189746,5899549,858647,525485,19580666,458,1996,319527,223433,405094,1929333,111,605,273,673282,107,1008,2396672,2187702,4453329,891581,7760,4113,1444250,7326873,336,1243259,4831425,1858778,29203172,107,1177,338,600,661,3886,141733,1182402,9825770,1487643,1675148,460499,145,843,30405,316580,4899478,496718,102,1359546,277,6271303,10888559,6925059,113426,757752,4204156,659,1438,390979,2078138,7320414,268,881,120,1022,906780,2431983,8722551,3728326,1027,135790,230,499,902787,143303,6985668,2029929,2634383,235,684,351,329,12434569,17953905,8653623,19424953,2073950,2224001,13775917,1743166,248,2210,7504825,527444,2200207,3184946,8626515,736,1244,345,527,361433,4477448,7632993,13458766,130223,4060875,3267158,2495245,409,1713,4317654,15826209,173,503,14319714,2776638,6884054,3093914,2749273,2444536,725621,224,2098,2146834,3199085,1509565,1110933,189868,1057757,395343,212,1246,9636809,2198,4286422,636374,4101487,7254802,1508193,70288,3054131,240906,157,1511,910960,1044111,742182,6625592,3760806,122,456,240840,2158002,136281,1050790,3911642,1297071,315352,265,512,3978,274402,5160082,4343204,1183769,377,3363001,7157443,152,1671987,1510006,3949944,1480265,994898,877395,1433884,520,1501,806295,1226502,264997,2885644,308419,2971357,1256421,5456088,1617,422,3089425,4354571,1958737,340,857,2177912,1758284,2041365,103,264,866500,38782259,2568228,367480,57,130,1759,2542958,1462477,9266121,111,414,578042,13497904,17540489,309,7187910,12336745,7863748,389,408,10424758,5442630,20333957,3953779,16998466,388,1231,1233698,4365281,795392,7901413,9303711,5190015,160,566,1222153,1795833,105,169,152,1948,3946456,5829642,57,17570379,17955235,172,5228273,1501920,25695625,22251748,46,1298476,204597,3967542,688339,111,139,1520465,162195,126,47376,1217776,2803703,155,229,1326,8990600,2552193,166,140,1018536,5319556,267,433,3049234,114190,1610403,261,230,11485130,900,566217,6637663,10227677,120,761,4382999,2285749,5061939,1241250,1105953,369,717,11502873,1810980,1453682,2135045,3755411,9998472,6242263,1818363,406,3600,841,3688,828,3475,1122364,517221,1234886,427,237,1004685,1925151,77,817804,24373619,2608899,4894069,19416140,103,1458,6458496,4419048,15473094,130,61,4378360,17165291,76647,5438807,245,1008,1405611,3049428,75,145,1257,1912172,5757210,914751,1758591,110,562,700160,7883946,71,823657,16647140,4068295,108,548,4647431,7355218,6149468,2453296,4070881,908366,450,2001,2164601,2897635,2984778,107,269,1431340,6331206,2926950,1038458,2234065,995,574900,5689011,419,7080333,5704731,49913451,895,143,2603,11094459,5683463,4886264,1567658,4379581,389,1288,2005249,3346660,4924025,269,424,117,345,562525,1129956,4859479,7126152,11105485,13517603,512,1263,1345398,2829226,1579096,7166653,5061117,366,1519,12372001,2894896,921919,9450851,7582657,314,1871,6384870,14012859,13242405,103,746,3086475,18228428,132,610,12399565,20709600,14128388,12021538,286,1283,1013,2305,777249,3608596,13044569,139,978,674411,14816683,30660530,41351429,41544079,12334320,8611,41879,9026208,86786019,141,293,228,924,19553034,596495,3319,1228,7023828,6842480,9053873,438,354,394769,20827521,112,25482094,7719840,26249769,11778348,48644397,2078,547,705,6400120,16763373,525,435,49414436,10131382,5064954,203,840,26520326,2956031,101,214,4453638,6378572,216,3989356,5490529,1174646,1761577,7660184,13434189,492,1733,8719536,6325955,17765920,143571031,21279770,977,1513,11827009,7054546,11758184,5739981,40272919,514,2704,323,2981,231352079,43286698,3043572,264,4751288,10437979,170,3329979,2315676,111668054,607,7568775,3058936,7292422,401,301,3559946,3194855,278,104,256,775,263190,901148,1034409,662407,1215998,2894218,44,1597360,1128034,6649668,31337318,978123,28859096,437,685007,27112484,176490,2797192,104,44,335,484,2784,3592798,1494791,10314102,239,398,16351370,4577286,23912310,328,1151,17064116,1661940,2027667,14293267,3208162,8405199,107,645,7001467,1562551,4428084,3795902,7951681,19445284,649,1333,12008937,1105514,1255600,106,290,21869445,2452544,14252183,103,216,16100041,5353795,4271926,336,496,3643670,3392426,474,147,6330481,2923340,899766,2786671,368,941,2445,2033,42844821,8630217,17935924,970563,1993731,167,4175270,12026653,13191744,2016385,2931903,14566286,7157302,619,2345,387,1359,7834199,391676,4483027,463,4266891,15098579,588,358,342192,3008567,4461336,109,153,15982976,4919429,102,366,231,1761,10792160,4770274,1064132,8417211,359,988,13184706,1205549,72500,168570,36841090,277,1389,715426,33372761,971038,10687942,373,861,811855,3764191,2668183,680,7450837,2026044,15878260,385641,344,144,819437,2122992,27026365,773398,210,801,442508,2018419,1769607,5800413,3132371,3409526,3241691,566,1786,965,3350,338,5038,64523014,33540,85794965,134756,1873824,83775,5637176,1995
South Africa,300,411,0,225,269,0,118378,448,1932,891,0,480,14342,0,0,0,0,0,315,5672,0,0,0,0,4376,33612,0,2762,2738,2819,14,0,0,0,54133,151775,1808,106081,0,0,15706,96058,18287,7019,0,0,0,130,206,123,4719,0,11687,218532,289,0,2348,36132,19014,15862,2141,1796,11507,2796,0,24,4665,5712,109,16325,12189,6982,0,0,1116,276,10828,0,219099,93594,189,181116,222636,0,6429,211430,0,61,151,3823,74585,4042,182998,0,0,0,66,274625,20882,5096,0,1093,0,0,13491,0,0,5202,4113,0,0,192,117,265,0,0,12231,12295,0,0,7271,2790,0,0,0,0,694,5909,11027,3617,9508,0,0,0,0,3899,32036,0,0,88,29576,171268,413,72994,17415,0,0,0,11600,37161,1980,0,0,0,46906,476,0,0,0,0,13257,1814,1702,15367,49429,8192,0,2769,25340,257,196,1727,0,0,0,0,0,0,0,0,0,0,0,0,599,16521,1163,0,0,0,5,17201,154585,30291,28521,0,0,17410,5729,0,3627,352,290930,231493,9457,10979,0,0,612,24301,393,1410,118,0,0,0,0,0,0,0,0,32655,2396,1751,0,0,2516,83126,24815,15480,320,5650,25755,0,131,0,882,143,101999,0,0,155073,509,2354,9,0,0,3283,0,0,6150,14190,0,59780,5830,62351,30185,126087,52149,0,0,0,0,121,516454,61730,0,80937,0,30960,129456,0,40087,0,1167,167040,349767,0,218713,86904,156007,0,481,7877,141,435,4078,6940,9768,35998,6768,0,0,0,0,0,0,102434,2171463,13067,2559,0,200,5482,0,0,86781,129613,44128,349482,25251,99919,142,0,49871,15607,10023,12060,0,0,0,0,5630,8004,0,0,0,23,7585,0,5232,567,15101,324,11609,0,0,0,0,295,0,460,0,5447,0,0,0,899,1515,1983,0,0,0,0,0,20768,4762,8364,1250,0,0,153933,85,15842,0,4041,8421,5573,0,26,1433,1037,9242,20040,0,0,4279,3772,22677,1780,0,0,863,64688,223,7118,0,0,53,0,48848,108333,0,33024,80050,0,0,0,32356,30364,74105,18920,0,0,100988,0,0,0,17,0,4597,467,0,0,34302,4660,0,45,0,17924,737,9719,3989,0,0,0,0,997,192,868,0,6467,28711,10600,0,0,5095,12442,0,29005,14954,20661,1260,0,0,0,0,0,53343,12551,2909,78974,0,0,11296,11511,108,0,1615,2385,21101,1199,297,494,685,0,7266,0,0,0,25532,84344,2181,13926,0,5496,1664,211,14860,0,0,104,398,0,793,0,0,0,760,0,0,36219,19562,54876,5081,0,0,733,6207,0,2325,9743,11215,74620,0,0,0,21,0,0,6,4176,74824,3276,86585,420,0,0,0,0,859,304,0,643,0,8110,36594,24406,144,0,23117,0,0,16,3837,3028,0,0,0,0,859,12821,2791,8229,0,318,0,0,2127,0,52185,2783,3312,0,0,0,0,112430,17911,114795,56158,14237,17571,14517,865,0,0,39541,3845,7852,4487,9612,0,0,0,0,0,122594,1743,88294,572,4920,188,662,0,47,4213,26955,0,0,6061,1426,8865,200,1668,563,249,0,0,0,1678,159,180,0,0,0,0,0,12316,0,10813,1902,3216,4873,1542,0,2871,126,0,0,6497,3260,1298,4491,2390,0,0,0,0,130,6792,2775,5460,120,0,0,21,1850,21941,26871,1990,0,14481,6105,0,2509,542,3381,219,1584,3276,1363,0,0,6,209,0,9288,440,18624,901,3389,0,0,7600,2260,418,0,0,1100,398,660,0,0,265,880785,19692,1843,0,0,0,90734,5253,1273312,0,0,13734,208110,231382,0,66464,100810,168518,0,0,112544,28194,105629,178192,180735,0,0,2519,52017,375,26737,78213,5747,0,0,2131,6461,0,0,0,0,11516,1818608,0,342249,54526,0,110689,3591,166920,44201,0,843,376,10445,3710,0,0,312,337,0,0,1063,112690,0,0,0,66811,8998,0,0,11853,10629,0,0,33394,4403,9304,0,0,20708,0,3306,9185,36605,0,0,3771,3460,9754,3419,490,0,0,8237,4225,478,7195,7367,24611,4742,1756,0,0,0,0,0,0,5328,127,2563,0,0,14,1398,0,3881,1403,798,2412,29055,0,0,13620,10587,16204,0,0,3605,11594,0,1566,0,0,0,1499,0,0,0,1878,4650,153,11510,0,0,0,4483,0,1317,29070,12998,0,0,2875,1308,3921,1194,1609,629,0,0,4,1283,1573,0,0,878,2355,3083,0,2217,0,2523,16139,0,7133,96753,49846,0,0,0,8317,7054,1678,629,9571,0,0,1418,3895,8766,0,0,0,0,0,881,9000,10477,12803,24940,0,0,220,4234,1528,10557,14015,0,0,9434,2327,851,127397,15975,0,0,5970,57653,45736,0,0,10776,23775,0,0,20071,20494,30957,5576,0,0,0,0,689,725,3444,0,0,2264,9106,4370,4102,7262,5216,0,0,5693,16956,0,0,0,0,2856,840,0,0,1254,1443,1798,0,0,0,5902,0,22888,1231,14247,12717,34908,0,0,0,14032,7055,0,0,52170,737,1125,0,0,38196,2598,0,0,1394,3104,0,771,7337,0,152,2074,9567,0,0,0,2255,408,17936,986,0,0,20761,2241,6263,1426,47543,0,0,0,0,192956,163818,5262,0,14380,9611,0,835,2743,234160,0,4103,136,1652,0,0,21719,14238,0,0,0,0,105,175,0,0,7511,11126,0,2414,894,17977,14033,488,16166,0,0,12340,0,458,0,0,0,129,0,511,3225,7177,0,0,235660,5422,98098,0,0,11886,1548,16253,65271,5235,7671,0,0,2070,330,2251,4446,3865,31022,0,0,35884,459,7,0,0,26780,1407,21952,0,0,12616,12484,3411,0,0,607,2638,0,0,1448,668,284,3081,0,0,0,0,19239,4073,10659,2581,6,0,13056,8061,9892,2039,3650,7363,4749,0,0,0,0,996,963,1238,0,929,9230,0,0,2500,1120,621,0,0,1131,1936,0,0,0,0,17251,2677,481,14326,0,0,38148,9778,200,0,45802,0,0,346,3339,5036,7086,0,0,290,993,1173,0,11651,1377,31449,0,0,0,0,185,7566,496,0,0,204,8189,2163,1237,8085,1977,4128,0,34,0,0,0,42,3414803,0,6349065,4579,15179,2533,797997,1995
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,876,0,0,0,0,0,0,5277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,572,1412,0,0,0,0,14,0,0,0,154,0,0,0,166,16759,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,2712,0,0,1045,0,0,0,0,0,2247,0,0,0,0,10168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,814,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21262,0,0,55,0,0,0,0,0,0,0,0,174,0,0,632,0,149,0,0,638,0,0,0,0,0,287,0,0,12232,0,0,0,0,179,0,0,0,0,0,5609,21759,1655,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3851826,889279,185256,622935,331170,1118738,109232,0,0,32872,0,0,0,0,0,0,2356301,223686,0,15398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19045,2381,0,0,0,0,27123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12758,2176,0,0,38423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,130,0,0,0,0,0,0,0,0,134,0,0,0,481,0,0,0,0,0,0,337,134,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,167,10321,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,221,0,0,0,0,0,205,0,0,0,0,0,0,0,0,1273,0,0,847,0,0,0,0,0,422,0,0,108,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19316,0,0,0,0,874,14145,22737,0,0,587,0,0,0,1309,457,14504,3277,2595,0,0,0,0,0,0,2570,0,0,0,0,0,0,0,0,0,0,0,0,1218,104,0,0,0,672,282,0,155,0,18183,0,0,0,0,0,0,0,0,0,0,0,0,3310,309,0,0,0,290,0,0,0,0,0,0,0,244,0,0,0,163,0,0,777,391,232,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,0,0,488,0,0,0,0,6763,1703,0,0,218,128,0,0,0,0,0,326,0,0,0,192,4699,0,0,0,0,0,117,0,0,51,0,0,0,0,0,90,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,126,0,287,0,0,0,156,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,163,0,0,0,0,106,0,0,0,0,517,133,0,0,753,0,0,0,190,0,0,0,0,44,0,0,0,1087,403,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,13107,0,0,0,0,0,0,121,0,0,105,0,0,0,104,148,0,0,0,0,0,0,0,2554,871,0,0,0,223,0,1071,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,1203,0,2956,0,0,0,0,0,0,0,0,0,0,0,166,226,0,0,0,0,0,0,0,0,0,0,150,0,321,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,918,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,1534686,0,4340,0,0,0,0,1995
