exporter,0011,0012,0013,0014,0015,001A,001X,00XX,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,0141,0142,0149,014X,01AA,01XX,0223,0224,022X,0230,0240,0251,0252,02AA,02XX,0341,0342,0343,0344,034A,034X,0350,035A,0360,0371,0372,037X,03AA,03XX,0411,0412,0421,0422,042A,042X,0430,0440,0451,0452,0459,045X,0460,0470,0481,0482,0483,0484,0488,048X,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,0741,0742,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081X,08XX,0913,0914,0980,09AA,09XX,0AAA,0XXX,1110,1121,1122,1123,1124,112X,11AA,11XX,1211,1212,1213,121X,1221,1222,1223,122X,12AA,12XX,1XXX,2111,2112,2114,2116,2117,2119,211A,211X,2120,21AA,21XX,2221,2222,2223,2224,2225,2226,222X,2231,2232,2234,2235,2238,2239,223X,22XX,2320,2330,2331,2332,233A,233X,23XX,2440,2450,2460,2471,2472,247X,2481,2482,2483,248A,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25XX,2613,2614,2631,2632,2633,2634,263X,2640,2651,2652,2654,2655,2659,2665,2666,2667,266A,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268X,2690,26AA,26XX,2711,2712,2713,2714,271X,2731,2732,2733,2734,273X,2741,2742,274X,2771,2772,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,281X,2820,2860,2871,2872,2873,2874,2875,2876,2877,2879,287X,2881,2882,2890,28AA,28XX,2911,2919,291X,2922,2923,2924,2925,2926,2927,2929,292X,29AA,29XX,2AAA,2XXX,3221,3222,3223,3224,322X,3231,3232,323X,32XX,3330,3340,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335X,33XX,3413,3414,3415,341X,34AA,34XX,3510,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424X,42AA,42XX,4311,4312,4313,4314,43XX,4AAA,4XXX,5111,5112,5113,5114,511A,511X,5121,5122,5123,512X,5137,5138,5139,513A,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515X,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524X,52AA,52XX,5311,5312,531A,531X,5322,5323,532A,532X,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541X,54XX,5513,5514,551X,5530,5541,5542,5543,554X,55AA,55XX,5620,5621,5622,5623,5629,562X,5721,5722,5723,572X,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5851,5852,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611X,6121,6122,6123,6129,612A,612X,6130,61AA,61XX,6210,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,6341,6342,6343,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6552,6560,656A,6571,6572,6573,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66AA,66XX,6710,6712,6713,6716,671X,6724,6725,6727,672A,672X,6731,6732,6733,673X,6740,6744,6745,6746,6747,6749,674A,674X,6760,6770,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67XX,6811,6812,681X,6820,6821,6822,682X,6831,6832,683X,6841,6842,684X,6851,6852,685X,6861,6863,686A,686X,6871,6872,6880,6891,6899,689A,689X,68AA,68XX,6911,6912,691X,6921,6924,692X,6931,6932,6935,693A,693X,6940,6950,6951,6953,6954,695A,695X,6960,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714X,7161,7162,7163,7169,716X,7187,7188,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722X,7233,7234,7239,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7430,7431,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,763X,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772X,7731,7732,773X,7741,7742,774A,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,7821,7822,782X,7831,7832,783X,7841,7842,7849,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791X,7921,7922,7923,7924,7928,7929,792A,792X,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8121,8122,8124,812X,8211,8212,8219,821A,821X,8310,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8462,8463,8465,846A,846X,8471,8472,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,8710,8720,8731,8732,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881X,8821,8822,882A,882X,8830,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,9610,9710,9AAA,year
World,4364699,1091637,1198680,770470,723251,166,235,86,14137170,2001945,7818768,4885170,476551,1433187,656218,372,463,1184077,46901,108612,832610,3270490,83,123,665,2923938,7557673,202,3069535,8601693,912770,231787,235,822,5853400,8111664,578091,3926720,116,18,2232920,187,14256580,4665863,2383081,19,122,1212,2740903,12323553,937191,3462943,1015,4776,2423745,8973394,164230,291183,1168337,136,1843944,268592,2067622,1276685,1601692,4951071,2428335,924,895,1245989,2268116,2029195,7544011,4290330,1887339,325,1006,1053579,302447,3585306,446,3141806,1173753,4918460,2049513,2564292,115092,3734142,6592556,187,967,124534,501796,4355586,1121287,3596661,312,785,457,1681,4829824,2973232,549100,314048,1380431,404,117,2569651,527,7344353,1068092,109,172,2082535,297204,1517444,180,122,4844108,2058086,57146,571061,947822,296,148,811,1493,1490017,427646,7858901,2272661,7301576,514,260,166857,812106,11152553,462,568,367,5073,2914516,8080045,182174,3295992,9396167,717,295,801,1676139,3937702,158600,54,446227,10011366,989674,250,107,624,495,3281486,328925,33352,275031,509964,240061,274,378,800252,112,187,867028,7385026,134061,679757,282672,1278485,111,68867,21121,160381,19683,216597,132049,151,457,4280980,4004,4823566,92790,140,54,645,106907,243548,2077268,5841756,5561793,86,128002,16876824,7116275,5744,2463,391,835,1551569,424057,962798,9546629,878388,527843,100,331,63,433510,129545,6293352,99045,239426,79221,400,83161,293429,1883,38907,33637,56848,3430286,690302,352500,134,247,1540831,163074,108,17,1855650,1172283,497220,33554,134980,206377,44,967173,132,1608,81815,67132,1162568,12123,56,1482550,637799,606918,902389,286,645391,31257,43,1285817,1116690,3145097,1043949,523306,478285,366710,1680003,556,1066,293,1855,104065,7967903,2377737,3627,99,7044478,318943,3739550,1497120,5966033,306421,1356905,175625,619480,1608165,4516,1441998,4815615,1574658,146,74,399401,2732910,24,320260,188336,1216250,1780412,2969401,3590832,1955112,770,740,1501,529,2543,805288,17978976,253414,441549,18,187531,1656689,71,129,208479775,800625,29437061,9165952,22382264,15766750,8705160,485560,1187248,813982,1727992,309370,2368336,205,709,19856753,11911595,3220,28,1984,74445,4446622,154,318470,998468,246,29,1821607,91672,239554,1539297,1228617,973124,109,368,68686,3094488,649735,418063,144476,665336,90,244,702,252635,833431,1381668,56938,386,320,437,2787350,5320767,4042735,432882,294,876,6925492,399260,1778164,663,5487762,3777011,3140064,547,799,5682,3096017,4315177,3703899,10850249,135,658,18231,2476826,1238854,11229457,1013203,1054,3408668,2513126,797206,2101601,690,484,5724,66227,3314,2861464,2663365,245364,2117701,3937034,325,7292,21523,2608987,4691712,1348765,1391924,447,3626,5510540,291954,17,241,1505,8125815,758582,622,413,414966,342167,102,152,3419406,1471327,5315070,2924194,284,1056,164,1770,3056377,5584416,963748,1807069,5964318,31393918,3764245,1878,885,1072462,3104949,505,12728781,1254449,6026666,626085,537,770,1741,120113,4617399,593101,3089430,4560726,348,343151,319033,453516,281,3488,573101,831897,8066817,2472230,1325678,1452940,1706172,208,2609260,1707,1277,11387100,5603738,7122678,7448199,134670,4182789,586888,373808,12966247,442,1893,216044,188374,353440,1461183,208,494,2946,520671,508,2911,1753476,1642696,3053468,657628,262,280,1040300,5494381,217,939975,4096487,1360493,21176217,2302,10244,264,1097,883,3701,121546,965433,6913822,1127604,1344782,320061,759,22488,237235,3978382,315196,144,152,983488,237,389,4522075,8513942,5041556,78528,649174,3035201,486,1387,346916,1464641,4767087,484,484,460,952,715923,1841736,8115295,2493800,101167,251,572,569623,107700,4839956,1554798,1953880,376,572,392,447,8651473,10491743,5460736,11985979,1426846,1484613,9677630,1369544,969,3560,5138449,340161,1587012,2335301,6131475,1043,2001,152,530,359852,3358127,5084448,9351606,123858,3095748,2253170,8064,1763017,454,2483,3416974,12302409,1925,372,11237207,2263624,5640526,2409399,2009667,1733987,595830,2400,21939,2120472,2483732,1247382,832763,154652,676599,413744,257,980,7307071,3502656,149,478379,2985205,5392505,1086362,79882,2311079,181095,662,1396,674167,747545,561080,5265127,2650047,646,175943,2218752,116654,913381,3214812,1019271,242182,256,1635,898,3435,198537,3598502,3136888,931129,128,769,2163652,5350752,329,1186391,1156417,2533737,1032878,708345,716833,995431,480,2724,570319,699339,202487,1959238,233778,759,2232028,892920,3491246,219,1446,2253799,3491421,1475245,702,585,1865618,1424485,1666681,151,277,573987,33392732,2715333,236371,100,914,1836,381,1395376,836296,5118105,77,763325,9360159,12070295,3261,376,6264022,9387127,6537407,371,7432,6467237,3800861,13322438,2873519,10345842,1484,1935,983564,3049265,587539,5916845,6460397,3810882,279,1322,818597,1193515,140,39,1313,2240392,4347577,55,122,10902541,10572194,196,2231934,921001,127,13440893,13317361,18,804044,170098,22,3096753,514241,215,218,1154452,102659,12607,699929,1362856,104,250,319,1995,6488809,1773780,28,888303,3976980,73,2265225,83027,1130417,104,471,7818504,400,432278,5023693,7065548,103,785,3319359,1982845,3936006,1037518,812269,109,1735,8579846,1349535,1185655,1537676,2557701,7036691,4265524,1067644,283,2890,876,2672,599,3999,1126098,322060,1088710,148,295,707217,1378092,801074,17408124,2101526,3353412,13755372,116,1162,6920883,4243359,13662262,116,3307882,12642472,69848,3700053,610,1165288,1982485,51,129,1501,1495819,4366735,608829,1226403,129,1001,434610,5214306,65,544587,11739748,3611985,445,4335284,6582907,5703031,1966057,3701056,976945,288,1750,1358874,2150479,1997351,101,239,1173206,4396179,2213776,766823,1776650,590,520925,4730439,102,199,5085240,4472712,34169762,185,631,222,1698,7100214,4257643,3383728,1050974,2843463,101,1400,1011139,2450220,3334552,102,379,131,389,371062,907064,3415014,4926029,8150338,9317239,582,1636,945052,1972545,1096915,5277335,3692550,505,1357,11960,8879582,1994047,679013,6687341,5338770,266,1268,4066020,9801043,8541462,536,581,2374770,13958614,226,7703063,15687260,9688294,8599157,277,1129,712,1938,855172,3038386,9281106,109,849,579206,10606374,22566803,23752093,32000017,9278555,4246,14919,6897339,51810959,2608,4203,274,1942,15454530,579080,5124,446,5145421,5352814,6876165,716,452,365603,18247776,294,50,16804032,5693300,13203056,9800022,33479945,149,1935,536,3369,4780168,10128270,157,236,34604828,6853767,3551946,1022,18374445,2094148,256,3542890,5420186,134,3211332,4452333,848499,1258692,6049427,10692301,258,2386,5543085,4078940,10189977,72346706,11663924,629,1029,7807850,5666421,8759859,3915347,25522914,448,2636,946,8931,183278769,33212860,2397329,277,4244574,3814658,144,8710745,1308969,80871370,274,6767772,2901473,5702147,103,501,2522236,2137518,219,140,121,2714,469466,595436,490959,792023,910927,2271423,72,1260373,1124654,5337715,33464506,1076647,27101840,229,75,765214,24017715,517786,3063584,125,11,247,939,206,3564,2680068,1128589,7873771,654,11985349,3593089,17807964,323,897,12724137,1508123,1668880,11462666,2822019,7328652,522,275,6200462,1141421,2920125,3131853,8216032,16580755,442,1284,9782633,923931,1102665,392,460,19264556,1991726,11929149,1559,504,11838568,3979498,3030915,269,596,2845547,2538598,120,6133533,2250854,930386,2243452,358,746,1592,3644,35733058,5524722,13658942,731494,1155304,69,3607144,8637981,9446384,1552194,2278939,10446935,5331948,225,2326,520,1150,6196834,334912,2957744,372,2955127,12260250,355,387,370139,2340055,3459675,310,350,13301561,4023385,127,292,627,923,8776051,4043090,818838,6409674,483,1249,8850261,878007,75214,118988,26934530,242,1054,564319,29712505,860475,7540182,268,1671,626065,3003952,1870072,144,779,7499781,1943564,13155703,300894,131,308,675684,1799878,21475964,582283,137,822,312195,1633905,1620746,4188572,2565410,2797636,2613794,626,2094,869,2893,232,3975,44728590,201925,56866650,83108,2550458,79117,5057896,119,1993
South Africa,1287,226,0,662,398,0,0,0,131874,451,1290,5969,0,127,6539,0,0,0,115,215,116,5981,0,0,0,2416,22918,0,4474,599,10458,1985,0,0,18897,128711,0,56342,0,0,15551,0,65203,15833,10945,0,0,0,0,0,0,2253,0,0,0,29028,0,0,472,0,39976,4137,1850,0,592,10336,1198,0,0,2028,4022,648,8277,11991,7066,0,0,2180,0,7720,0,168554,53696,0,144261,169065,0,3597,184778,0,0,220,2350,70646,2025,162165,0,0,0,0,109237,10947,1456,0,6092,0,0,11035,0,364,2260,0,0,0,108,184,0,0,8882,17353,0,10149,1564,0,0,0,0,0,625,14698,3084,7216,0,0,0,3467,17872,0,0,0,0,29471,53306,121,28486,9323,0,0,0,7336,37785,2879,0,0,8343,810,0,0,0,0,12666,2208,950,11586,33685,5284,0,0,2536,0,0,13804,0,0,0,0,0,0,0,208,0,0,0,0,0,0,340,0,3565,230,0,0,0,0,14051,105915,16592,47439,0,0,18003,5855,0,0,0,0,1874,1156,239102,114858,8887,8307,0,0,0,0,0,10624,32,297,222,0,0,0,0,0,0,0,2612,0,172,0,0,0,1632,0,0,61597,23335,9877,110,5409,12042,0,629,0,0,280,0,77639,0,0,126375,296,762,4,0,1289,0,0,5024,114,54686,8770,68385,26503,53234,48777,0,0,0,56,4257,441017,41994,0,0,30384,57534,43515,117105,346,17017,2897,134,153878,240097,0,166573,68362,106418,0,0,732,5652,0,0,320,1725,5788,6528,27808,4079,0,0,0,0,0,134156,1697593,4035,0,0,157,10390,0,0,28634,0,36594,9105,10709,0,7739,174,0,42012,7759,712,4804,0,0,247,1693,0,0,0,0,0,0,248,5848,0,0,2067,0,12704,507,16882,0,0,0,0,1259,0,397,0,5801,0,0,0,149,780,223,0,0,0,0,1037,3528,4043,1229,0,0,46868,354,5023,0,2960,3574,2876,0,0,0,777,1098,2722,11527,0,43,0,3360,1262,16338,3694,0,598,32400,369,3777,0,0,0,59,0,59772,53732,0,16073,34063,0,0,0,31503,17857,42246,9054,0,0,195229,0,0,0,0,5096,522,0,0,34402,452,0,0,17673,603,5923,2687,0,0,0,0,973,196,750,0,5225,22874,3913,0,0,3546,1958,0,19295,10796,7375,408,0,0,0,0,28573,1280,5250,52298,0,7657,8926,0,0,0,924,1048,13812,825,181,308,148,0,1288,0,0,25486,35298,2781,21993,0,4289,944,111,11593,0,0,0,0,0,386,0,0,0,630,0,0,20706,7927,30568,3370,0,0,1534,5283,0,638,13774,6114,39105,0,19,0,0,0,115,0,822,58930,1355,50408,539,0,0,0,1187,276,0,0,607,0,0,4783,17482,16097,0,882,8585,0,0,0,4034,2138,0,0,0,0,448,10468,1424,14014,319,0,0,664,0,37347,1468,2069,0,0,0,0,64861,16205,108648,70679,12016,15883,6946,394,0,0,22005,1722,4994,2555,3834,0,0,0,0,0,104838,8307,61424,419,4051,149,0,161,0,70,4430,16861,0,0,6090,1213,3619,155,11,964,0,0,0,0,2423,128,0,0,227,181,0,0,9410,6704,0,1296,7028,3760,2700,594,2055,464,0,0,1749,2142,950,2612,1858,0,0,179,432,6029,2102,2290,1,0,0,0,17,0,10399,13471,1862,0,0,12029,5412,0,1761,190,4081,53,345,4871,0,0,0,0,233,0,8691,872,0,29818,5421,1779,0,0,8210,1531,571,0,0,643,0,222,0,0,0,749204,19077,597,0,0,0,0,70472,2695,672797,0,270,159575,285879,231,0,93565,117560,175492,0,0,143736,40102,115341,18399,141193,0,69,8042,40226,3108,8069,86603,3869,0,0,370,1623,0,0,0,10664,1595032,0,0,269901,41821,0,83910,2430,0,131583,35990,0,2492,484,0,4796,2571,0,0,0,678,0,566,80603,0,0,0,0,33355,9872,0,4807,7462,0,21391,2801,5556,0,0,13071,0,2969,6206,21284,0,0,2281,2514,7879,1681,28,0,0,7672,2855,285,4970,4633,17212,5259,1448,0,0,0,0,0,0,405,3103,2739,0,0,0,5685,1845,2800,550,2121,27342,0,0,103559,7123,5691,0,3645,7942,177,6305,0,0,1951,0,0,0,1865,2592,127,9341,0,0,237,4066,0,375,23325,12194,0,1305,819,2220,272,1102,232,0,0,0,2776,1861,0,0,176,1412,892,0,879,0,1111,8911,0,0,3142,58449,17790,0,0,0,0,2025,1647,542,0,669,0,0,380,971,4254,0,0,0,0,0,146,6514,4565,6144,7728,0,0,143,1661,476,9855,13976,0,0,0,4556,3073,562,97971,8098,0,0,3102,20457,30062,0,0,5824,15761,0,9637,13566,20192,6128,0,0,0,0,918,313,3336,0,0,5532,4224,4501,2778,4537,2829,0,0,1780,14562,0,0,0,0,10972,1627,0,0,0,2058,808,0,0,0,1913,0,0,18202,814,4045,1038,18648,0,0,0,0,10311,9164,0,0,32057,667,0,0,16886,547,0,1332,1920,0,1235,8699,0,0,1396,9215,0,0,124,365,210,3088,104,0,0,8518,2093,6100,1830,26448,0,0,0,0,125641,54280,2166,0,8769,3621,0,3069,2649,169774,0,2103,0,2053,0,0,12343,8397,0,0,0,31,124,4742,929,2485,3094,11521,0,644,457,10070,12054,0,14581,0,0,0,39552,0,142,0,0,0,0,0,16,688,3168,8815,0,120517,5467,77839,0,0,4912,958,13705,50671,6896,5011,0,0,4991,3320,9153,4081,3913,28049,0,0,27054,515,119,0,0,31801,2338,23388,0,0,12937,8759,606,0,0,908,3592,0,831,619,383,1921,0,0,0,0,16201,1094,8581,187,320,0,7108,7925,7062,365,1274,5232,5016,0,0,0,0,701,297,396,0,712,3990,0,0,2067,268,388,0,0,165,168,0,0,0,0,6399,1088,0,6144,0,0,17661,7778,286,0,27438,0,0,0,3294,204,6896,0,0,277,956,902,0,0,59516,1381,48330,177,0,0,0,0,16461,143,0,0,271,2936,903,292,2323,3788,1297,0,0,0,58,0,0,2587706,0,7573476,1617,18382,0,720503,0,1993
Algeria,0,0,0,737,113,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0,0,0,0,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,0,0,0,0,0,125,0,0,1022,0,0,0,544,322,0,0,0,0,219,0,0,0,0,0,0,0,0,19233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,0,0,801,0,0,0,0,0,0,0,0,0,0,5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11966,0,0,431,0,0,0,0,0,0,0,0,0,247,0,469,0,0,408,0,0,0,0,0,558,0,0,0,9743,0,0,0,0,0,0,0,0,0,0,420,4239,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458729,4652,996610,180401,634504,415080,998622,0,97200,0,6519,0,0,0,0,2555481,147384,0,0,0,3341,46651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5176,2584,0,0,0,0,9529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,376,0,0,0,0,0,0,557,883,0,0,37043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,295,0,0,0,0,0,0,3309,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,11,0,0,0,515,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,4300,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,127,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21549,0,0,0,0,0,20139,0,0,518,2330,0,0,0,699,494,6487,3214,1277,0,0,0,918,0,218,1102,0,0,0,0,0,0,0,0,575,0,0,0,0,8,0,0,0,0,383,0,0,0,0,0,22322,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,305,0,0,0,0,1488,1233,0,0,140,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,313,0,0,118,354,0,0,950,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,144,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,166,0,0,0,350,0,0,354,0,86,0,0,0,0,0,0,295,138,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,0,0,0,0,1016,0,0,0,369,0,0,0,255,0,0,0,142,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,2119,0,0,0,0,0,534,0,517,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,110,0,0,0,0,0,539,181,162,0,0,0,0,0,0,582,740,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,10184,0,0,0,0,0,0,0,228,0,0,130,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,118,0,0,0,0,0,0,0,0,0,0,0,1237393,0,1254,0,0,0,0,0,1993
