importer,0011,0012,0013,0014,0015,0019,001X,00AA,00XX,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012A,012X,0141,0142,0149,014X,01AA,01XX,0220,0223,0224,0230,023A,023X,0240,024A,024X,0250,0251,0252,025A,025X,02AA,02XX,0340,0341,0342,0343,0344,034A,034X,0350,035A,0360,036A,0370,0371,0372,037A,037X,03AA,03XX,0410,0411,0412,041A,041X,0421,0422,042A,042X,0430,043X,0440,0451,0452,0459,045A,045X,0460,046A,0470,047A,0481,0482,0483,0484,0488,048A,048X,04AA,04XX,0540,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0570,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0610,0611,0612,0615,0616,0619,061X,0620,062A,062X,06AA,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0740,0741,0742,074A,074X,0751,0752,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,08AA,08XX,0913,0914,091A,091X,0980,098X,09AA,09XX,0XXX,1110,111A,111X,1121,1122,1123,1124,112X,11AA,11XX,1210,1211,1212,1213,1221,1222,1223,122X,12AA,12XX,2111,2112,2114,2116,2117,2119,211A,211X,2120,21AA,21XX,2200,2220,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,223X,22AA,22XX,2320,2331,2332,233A,233X,23AA,23XX,240A,2440,2450,2460,2471,2472,2479,247A,247X,2481,2482,2483,248A,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25AA,25XX,2613,2614,261X,2631,2632,2633,2634,263X,2640,2651,2652,2654,2655,2659,265X,2660,2665,2666,2667,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268X,2690,26AA,26XX,2711,2712,2713,2714,271A,2731,2732,2733,2734,273A,273X,2741,2742,2771,2772,277X,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2810,2814,2815,2816,281A,281X,2820,282X,2860,2871,2872,2873,2874,2875,2876,2877,2879,287X,2880,2881,2882,288X,2890,28AA,28XX,2911,2919,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2XXX,3200,320A,320X,3220,3221,3222,3223,3224,322A,322X,3231,3232,323X,32AA,32XX,3330,333A,3340,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335X,33AA,33XX,3410,3413,3414,3415,341A,34AA,3510,3XXX,4111,4113,411A,411X,41AA,41XX,4230,4232,4233,4234,4235,4236,4239,423A,423X,4240,4241,4242,4243,4244,4245,4249,424A,424X,42AA,42XX,4310,4311,4312,4313,4314,431A,431X,43AA,4XXX,5100,5110,5111,5112,5113,5114,511X,5120,5121,5122,5123,512X,5130,5137,5138,5139,513A,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5221,5222,5223,5224,5225,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524A,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532A,532X,5330,5331,5332,5334,5335,533A,533X,53AA,53XX,5410,5411,5413,5414,5415,5416,5417,5419,541A,541X,54AA,54XX,5500,5513,5514,551A,551X,5530,553A,553X,5540,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,56AA,56XX,5720,5721,5722,5723,572A,572X,57AA,5800,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5840,5841,5842,5843,5849,584A,584X,5851,5852,585A,585X,58AA,58XX,5910,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5XXX,6000,600A,600X,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,61AA,61XX,6210,621A,621X,6250,6251,6252,6253,6254,6259,625A,625X,6280,6281,6282,6289,628A,628X,62AA,62XX,6330,6340,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6410,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6500,6510,6511,6512,6513,6514,6515,6516,6517,6518,6519,651X,6520,6521,6522,652A,652X,6530,6531,6532,6534,6535,6536,6538,6539,653A,653X,6540,6541,6542,6543,6544,6545,6546,6549,654A,654X,6550,6551,6552,6553,655A,655X,6560,656X,6571,6572,6573,6574,6575,6576,6577,6579,657X,6580,6581,6582,6583,6584,6589,658A,658X,6590,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6610,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6630,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6660,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66AA,66XX,6712,6713,6716,671A,671X,6724,6725,6727,672X,6731,6732,6733,673A,673X,6740,6741,6744,6745,6746,6747,6749,674A,674X,6750,675A,6760,676X,6770,677A,6780,6781,6782,6783,6784,6785,678A,678X,6793,6794,679X,67AA,67XX,6811,6812,681X,6821,6822,682X,6831,6832,683X,6841,6842,684A,684X,6851,6852,685X,6861,6863,686X,6871,6872,6880,6891,6899,689A,68AA,68XX,6900,6911,6912,691X,6921,6924,692X,6931,6932,6935,693X,6940,694X,6950,6951,6953,6954,695A,695X,6960,696A,6970,6973,6974,6975,6978,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6XXX,7000,700A,700X,7100,7110,7111,7112,7119,711X,7120,7126,7129,712A,712X,7130,7131,7132,7133,7138,7139,713A,713X,7140,7144,7148,7149,714A,714X,7160,7161,7162,7163,7169,716A,716X,7187,7188,718A,718X,71AA,71XX,7200,7211,7212,7213,7219,721A,721X,7220,7223,7224,722A,722X,7230,7233,7234,7239,723X,7243,7244,7245,7246,7247,7248,724A,724X,7250,7251,7252,7259,725A,725X,7260,7263,7264,7267,7268,7269,726A,726X,7271,7272,727X,7280,7281,7283,7284,728X,72AA,72XX,7360,7361,7362,7367,7368,7369,736A,736X,7370,7371,7372,7373,737A,737X,73AA,73XX,7400,7411,7412,7413,7414,7415,7416,741A,741X,7420,7421,7422,7423,7428,7429,742A,742X,7430,7431,7432,7433,7434,7435,7436,7439,743A,743X,7440,7441,7442,7449,744X,7451,7452,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7500,7511,7512,7518,751A,751X,7520,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759X,75AA,75XX,7610,7611,7612,761A,761X,7620,7621,7622,7628,762A,762X,7630,7631,7638,763A,763X,7640,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7710,7711,7712,771A,771X,7720,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7750,7751,7752,7753,7754,7757,7758,775A,775X,7760,7761,7762,7763,7764,7768,776A,776X,7780,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7821,7822,782X,7830,7831,7832,783A,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7860,7861,7868,786X,78AA,78XX,7910,7911,7912,7913,7914,7915,7919,791X,7920,7921,7922,7923,7924,7928,7929,792X,7930,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8000,8121,8122,8124,812A,812X,81AA,81XX,8210,8211,8212,8219,821A,821X,82AA,82XX,8310,831A,831X,83AA,8400,8420,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8450,8451,8452,8459,845A,845X,8460,8461,8462,8463,8464,8465,846A,846X,8471,8472,847A,847X,8480,8481,8482,8483,8484,848X,84AA,84XX,8510,851A,851X,85AA,8710,871X,8720,872A,872X,8731,8732,873A,873X,8740,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8810,8811,8812,8813,881A,881X,8821,8822,882X,8830,883A,883X,8841,8842,884A,884X,8850,8851,8852,885X,88AA,88XX,8900,8921,8922,8924,8928,892A,892X,8930,8931,8932,8933,8935,8939,893A,893X,8940,8941,8942,8946,8947,894A,894X,8951,8952,8959,895X,8960,896A,896X,8970,8972,8973,8974,897X,8980,8981,8982,8983,8989,898A,898X,8990,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8XXX,9000,9110,9310,9410,9510,9610,9710,971A,9AAA,9XXX,year
World,2803442,932065,1250549,513200,911835,30371,483,1175,2969,8299897,1355397,4874328,2110339,247994,994271,445115,367,339,1008004,82974,148,103,47495,416502,2295372,152,5020,2757,5938,1062566,4791578,2264079,1712,1526,5078958,1464,605,2952,782460,141806,4559,1461,14768,7420,312045,3031915,3527171,535932,1930422,343,4627,1386399,482,8290000,171,4429,2490408,1307450,296,82,45229,1300,1723979,1214810,7953774,806850,1083,583968,2356411,6668,3620,2282772,363,7591162,101105,155799,900064,937,35,1002739,6692,269338,105,467322,752987,465047,2165669,482267,257,350,2595,191101,4548,860900,1873224,1465531,3763988,1270116,1452602,202,1449,572285,144772,3240812,242,680,23474,2184968,975618,3034210,1575633,1625409,56821,2642781,3590753,412,5840,91489,260571,2736065,574584,1986506,108,785,21490,17180,111398,2567884,2626560,643316,355647,721212,182,1159543,4440,1381,174370,3836,16368050,1403504,8530,79,2820914,306429,1743422,120,42,2476383,1432,29,17435,2204242,27172,704,1958,838461,729878,230,15830,76721,773545,337727,5806381,1312134,3397386,115,352,16423,40144,148542,328148,105,216,4658758,1522,5373,10033,939,960185,19918,1744,5321666,80977,1799254,4088499,410,1554,2075,45822,1410952,2718387,100907,325842,2952322,570484,1779,21653,83708,2731148,347062,186369,376144,454015,166861,114,513,1700672,18721,28400,12620,583,973801,6031715,27802,679036,166750,1172423,115,335,79987,25714,196642,40910,271697,34859,71767,104,1089,23279,3748685,3617662,88140,36206,1626,10992,14723,366,70235,126900,1730182,2228217,3071332,268996,645439,1335,87927,8904212,3265835,3485,2247,278750,129338,987853,407324,816469,7140191,1030840,272564,204648,451,979,57465,610140,85723,12,5168983,101486,124380,11618,376,119025,388035,10307,59142,27306,24839,74,12534,2534665,699886,297909,203,932508,152463,135200,21732,2327189,1607137,556169,46177,154873,418595,433,503534,17500,146502,34016,38409,1732036,48104,1635,607181,682575,274245,422107,396,435,1889919,146202,397664,418236,100,2064365,759079,506863,454954,225883,1196022,107,2250,22720,3896,581811,108352,5701974,1825828,335301,342,3538438,230,77467,2106104,1314154,3946462,314050,970781,240430,423830,1885756,7466,520,1309825,2611268,17,1404141,40847,238727,254082,1989891,142,291208,213281,993385,1156766,1970259,1967004,975921,508,2330,55839,12962,272,12286,103060,149659,247717,1310263,14846737,184598,214013,87403,2716,193408,1590310,1952,58440,6259,129470436,434,420138,16627921,5131473,16818753,17385077,4470265,550,28108,577298,1404026,314514,2278478,14008,61991,97823,493031,14722404,18885052,160998,150782,1863,1966228,156,253316,830577,26170,1069,1140,1974,333,1205233,104241,226695,877169,746995,639483,84854,30,1476,87388,1435128,532121,262036,95978,676770,100569,325,9046,92486,3390,75842,647206,896532,40677,120,509,401,159,172543,139805,2296272,3838346,2595446,477924,4163,8650,4279432,171882,1278695,2117,14613,3094675,2629789,1295418,725,1712,11663,2000912,2316043,1405938,3215118,144,1513,13757,1137371,767581,6802437,493891,2928,414,6749,1573274,1384129,541866,886230,21730,424604,56444,261742,2433286,1973347,174252,1683986,3019760,2056,961,1553535,3240945,639455,955345,256,4003,4765953,1555128,120,656,118542,584547,65556,3970237,603109,674,1285,215292,196265,270,229,298,1851698,491865,2588148,1468054,171,2185,17132,47484,76166,1363785,2768296,700947,866264,1551242,13276077,1399377,152242,5736,1282,73543,58097,758907,1447850,1996,1077,4205970,11605,1258,7804,495364,2702384,296375,107,1153,2344,9573,735583,3340590,866929,2036428,2646934,726798,413,291554,47001,643,343425,158508,562495,427,1153,167,29953,334455,515027,704070,3690941,1700021,1116807,836205,668734,34263,2122613,1075,9038,446935,6965248,3044870,3531060,4907669,180993,1562111,265806,141939,3657084,3731,17617,133268,524744,123761,395206,532860,999,3378,180134,1062140,31635,221905,105395,311208,297749,1533464,1089389,1731293,530180,44513,1496,498761,2029963,536,929,529537,2167540,677103,9967439,5621,20871,2654,66439,92,7065,145,156,52172,430262,2883863,680047,792973,138716,114,655,40956,94386,1302827,213436,124,273,1282135,23963,41978,2219046,420,816,68171,4038919,3045132,45269,297708,1982335,847,5534,8910,140176,843800,2160954,3483,28556,2290,2736,325872,8690,903800,2419540,1259155,433940,356477,136,1633,99124,38995,1664668,719052,1177105,771,612,5948,133664,156,6998126,8665543,3135054,3557282,509548,565163,4940567,765896,544298,1010,2216784,199271,689302,2210828,2453458,292,3118,1382,120860,1825,105600,236283,2260221,3800319,6493052,257584,1280380,1303260,61058,1162952,3084,992588,2050238,6360171,3786,2673,227009,5529118,764961,3664009,868413,648841,561996,548084,7691,5978,21629,1590901,1346076,717789,327900,260160,343417,145648,19671,50010,14120,1551335,859305,67936,450,545,1451124,174,291516,1466926,2038258,118140,687254,39716,1134331,92548,3216,9398,549651,295099,296387,2766034,1149387,456,1539,5058,216824,1548143,46345,819641,1939395,469438,295448,158,1680,406222,264664,4011,112492,2172339,1713306,606470,122,327,1600841,2651561,112,334,3793,635509,601157,1697928,533119,492514,484117,334107,259,8260,359117,336397,236076,1024835,121615,79387,956271,506777,1614006,774,3335,1137251,1896747,877476,101,1034,3531,1014528,797404,1169619,114,703,430214,17015703,1637934,137007,205,158998,61407,817841,291424,3482701,102,401,160728,3676582,5119081,224,2846792,5786956,4111042,271,363,40866,226749,3997259,2975872,6369366,1909721,5648137,1697484,1052,2843765,924692,568319,44,2195429,59507,138406,727987,5506949,5208161,831846,2091457,216,5343,241489,401200,182,688055,1529731,2122998,3254488,141,5832388,5422962,327,1698178,611210,519,9231912,7859313,1080,1371,637626,67269,226,1742896,230272,85,1379863,58797,3255,639782,766749,1926,288747,265038,14040,4777104,1046666,1885,466205,2014890,973,1486558,52386,659210,327,4298785,2976,1555,222518,3015711,4141339,209,6799,1739856,686,10785,1361567,1803853,668564,419037,874,3882461,796536,497200,848925,1279648,4383539,2121364,937705,263,6039,78775,26840,203,118707,1513,93931,11813,16676,467570,255536,760608,108,73806,369918,760414,72094,126426,177369,999829,8863911,1229060,2013639,7355761,211,5425,446,1928619,2808141,6169113,921,45643,50614,1960951,4328731,104282,1457709,1838,4137,2259623,1470715,453,253,23495,87827,171058,1121164,3421347,346378,1188363,8564,35309,112816,617089,4129196,1648,5747,308852,225580,7744457,4627901,8849,2106158,3007235,2553729,1521292,2036349,504264,134,977,23566,636177,1156806,1354188,159,1201,21649,611726,2209282,1094088,471512,1008900,24041,148212,360932,2288460,174,45426,2442217,2165034,16764633,16460,467664,4277031,231242,6910358,2174740,1889394,497642,2551185,369517,699,360,927592,1069326,1942334,5157,94566,41883,49213,99,277622,441092,1977157,2416115,2112145,4412204,124,4696,68811,1010901,1015347,486447,1949290,1678070,11492,37294,383293,3613886,1191647,10360,1749843,407581,2435296,1009732,3038,11082,118186,3139912,5553127,2497037,154,1424970,7138331,3121,4833691,7882643,4741231,4542057,797,502862,113168,94334,3202,1466838,1859207,4722786,11758,116423,6073076,467243,4676564,7614651,404840,14062981,1453985,86717,161954,3375200,21274738,33425,1657,116436,271282,6088450,537422,2606,27042,39353,3058370,2707785,2857824,2732,1084,14758,1518553,12810470,145,1142,469235,6142762,2642415,2638654,3835252,15059319,1448,33091,38682,345522,5024,2238565,3590795,610,4982,171707,15186347,2593386,1634874,11663,34097,6836130,794167,258,5842,2309929,2862151,122,2728,42452,1663817,2110416,411549,548638,2550430,5444808,105,3000,478298,2248708,1192550,4993833,15362432,6366158,112,28168,3442,3334250,3069754,4384982,1748100,10830386,1661,167433,83436,94231,110941061,296544,35195,22638750,2542413,15318,11850,1684129,1824382,383,2042258,2955676,46634707,148,142385,2297300,879447,1857753,3633,1467,94592,1417316,920834,125,576563,417170,9104,182055,423827,261168,292814,435209,1824191,532,3290360,802244,299336,1952861,8080732,1000783,12027434,30405,34598,37377,12893318,320428,2139083,284353,211,271522,1005939,138,13,35544,1088857,495881,2886544,329,2392,3029,22861,4430759,3605206,1029925,7071801,104,845,4580,8342,4746091,3882,116,228,13452,123541,1004316,1045438,4720527,1345861,2629346,12203,3999,2652039,835082,2054916,1610161,3287085,6520164,3156,2033,3430999,262362,482030,1898,1546,19275,8575415,1639955,4878123,2884,5114,556,165482,3532258,2507278,173274,849892,3367,1626,1283639,1459468,3821,3272,7542,2932571,757693,1560005,695341,2035,1754,2482,18199725,4549,1117,1029,1910376,3192,5626211,303,11804,466399,488889,114,228,245342,759694,1462190,1714292,604220,991613,13349428,3747258,1127,40693,18469,236922,468,3224633,203902,1596396,112,2478,1235903,7983321,11924,202124,230,195,1920745,1752822,151,988,1879,6051513,2082458,509,16426,223603,605,4645263,2244163,341332,3640490,379,5963,34177,3102824,406794,165952,188928,9119751,10917,9873,792,179192,8456324,650280,3939735,256,2590,216386,1399115,725232,2367,5007986,119,154,7757,1331774,6022405,237787,951,101,482615,1104392,8046526,330845,533,25202,760,226690,841239,532791,1442882,1262593,970260,1075235,368,4701,29429,19047,147,27277649,1372738,17496516,46271,1107081,16384,5876274,373,158914,3308852,1986
South Africa,296,165,0,0,9171,0,0,0,0,9196,0,191,3857,0,170,0,0,0,4,0,0,0,6,113,2949,0,0,0,0,0,7053,1,0,0,3376,0,0,0,272,0,0,0,0,0,0,144,5230,0,284,0,0,1143,0,9701,0,0,23374,1893,0,0,0,0,0,13989,12040,0,0,40754,22921,0,0,28,0,56142,0,0,4018,0,0,2777,0,12052,0,204,16375,468,4755,1421,0,0,0,0,0,0,5571,0,0,700,2558,0,0,1359,501,1927,0,0,0,0,0,0,0,0,0,7903,2351,0,0,0,41,1267,2430,1291,0,0,0,0,0,0,4,0,0,1223,0,2199,0,0,0,0,1588,350,0,0,7173,1877,13299,0,0,2101,0,0,0,21500,0,0,0,2138,2372,0,0,0,0,1214,15542,30020,3498,0,0,0,0,0,2457,0,0,15808,0,0,0,0,307,0,0,2969,224,670,62784,0,0,0,0,20338,0,0,1615,18233,1465,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,4157,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,25554,25128,0,0,0,0,0,0,0,0,0,0,4304,0,0,0,0,718,27310,0,0,0,0,0,0,145,12187,1962,263,0,0,0,0,0,0,0,27590,0,132,0,0,0,0,0,0,0,308,0,0,40375,19013,6819,0,4139,966,0,0,26,3061,1031,2357,823,149,0,6128,0,0,0,104,0,0,0,211,716,0,0,0,0,44500,0,0,1305,0,23624,0,0,0,1095,5676,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,4895,3184,0,0,1335,3748,0,0,10812,51,0,79666,0,0,0,13244,0,3276,0,506,5920,2843,0,13807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995683,0,0,4824,4037,38443,3019,19881,0,0,26690,1123,1259,28401,0,0,0,0,0,0,0,0,0,0,0,3568,24791,0,0,0,0,0,11108,1668,2447,829,83157,3153,0,0,0,1247,160,3928,144,868,1059,0,0,0,0,0,929,7964,3216,345,0,0,0,0,0,0,1126,25675,17054,1216,0,0,48772,750,5934,0,0,38966,37556,7906,0,0,0,14214,26039,20330,29825,0,0,0,13913,7100,50290,3153,0,0,0,15353,4531,6576,6809,0,0,0,0,5672,8338,559,1370,86653,0,0,23663,51585,1511,5677,0,0,2770,131,0,0,0,0,0,54561,8073,0,0,141,1634,0,0,0,9810,2298,13672,7318,0,0,0,0,0,9574,19297,3587,11825,10072,104653,11577,0,0,0,0,0,5649,31050,0,0,15686,0,0,0,1913,30184,438,0,0,0,0,0,6130,2663,9562,11728,0,0,0,0,0,225,0,325,0,0,0,0,0,8071,5980,26214,54388,10167,3156,10656,0,21093,0,0,0,14303,32921,15946,19359,13658,9294,748,711,37943,0,0,0,15351,2597,1106,5586,0,0,1288,6396,0,0,0,0,0,29167,6215,15148,2965,0,0,2801,12611,0,0,5460,67892,11721,101874,0,0,0,0,0,0,0,0,670,3259,8762,447,8350,157,0,0,632,133,2212,339,0,0,1027,0,0,12070,0,0,0,5438,5271,197,2051,13152,0,0,0,1889,7084,17133,0,0,0,0,5563,0,5156,1709,173,0,288,0,0,121,1906,937,942,1444,0,0,0,0,0,0,117975,7475,22345,0,2269,33947,2427,0,0,1688,182,2266,17096,4978,0,0,0,0,0,0,0,3515,12875,24596,649,1132,10346,1296,3202,0,0,3236,17850,0,0,0,29455,891,22884,2481,502,751,5419,0,0,0,435,1764,851,456,0,2295,798,0,0,0,7824,3720,268,0,0,6035,0,1322,8178,19626,537,2223,507,15676,927,0,0,2021,608,357,1371,1470,0,0,0,7,3828,6,546,1366,164,220,0,0,0,0,0,612,8311,890,721,0,0,10863,8501,0,0,0,3721,2563,4737,890,6609,3102,2181,0,0,3677,3698,0,3876,632,127,829,847,11898,0,0,3289,15275,5593,0,0,0,2104,2414,1209,0,0,302,23175,1619,537,0,0,0,0,1497,8774,0,0,0,1266,226,0,2678,14545,2792,0,0,0,333,3934,127,9688,483,16668,0,0,12511,0,480,0,11970,0,0,731,77529,7626,286,20907,0,0,119,1896,0,0,0,831,1906,0,573,16468,0,160,4015,0,147,33285,0,0,407,184,0,485,301,0,172,160,0,3107,3444,0,0,0,0,19167,7029,0,645,4787,0,8997,0,1575,0,19649,0,0,1581,25469,63514,0,0,15942,0,0,3777,4202,1452,2297,0,17938,11800,5632,2250,9970,22293,12569,3165,0,0,0,0,0,0,0,0,0,0,5188,10104,23835,0,0,79021,16973,0,0,0,1216,48417,3820,31084,95409,0,0,0,13086,2337,11323,0,0,0,9596,43606,834,44078,0,0,22124,15933,0,0,0,0,0,8972,28699,1223,5024,0,0,0,13629,40992,0,0,0,2508,98734,63547,0,18481,23724,14314,15807,20761,4944,0,0,0,2969,8025,13111,0,0,0,4275,9346,8067,2244,3352,0,0,5415,17444,0,0,11599,16325,100049,0,0,0,0,21272,11115,8671,5173,11557,0,0,0,8492,12966,12413,0,0,0,0,0,127,1422,12159,33362,14638,55247,0,0,0,8126,15372,4990,9442,20975,0,0,0,36703,12168,0,18026,2964,19276,8533,0,0,0,24588,34739,22278,0,9947,69943,0,59145,84925,78272,30237,0,0,0,0,0,15215,12498,36318,0,0,0,161843,15952,41610,1019,76208,2505,0,0,22315,173559,0,0,0,0,7929,275,0,0,0,12318,8789,4862,0,0,0,1355,42821,0,0,0,96396,7922,52478,11763,132789,0,0,0,0,0,11419,31375,0,0,0,197741,1139,4046,0,0,24199,7238,0,0,12565,32794,0,0,0,11217,2684,5360,1075,17803,30175,0,0,0,6793,6425,11751,31208,3275,0,0,0,16386,14228,30060,11590,67294,0,0,0,0,164451,0,0,96198,11138,0,0,2769,5651,0,26720,1392,760279,0,0,11477,2217,6518,0,0,0,2331,4116,0,0,0,0,0,23126,0,601,0,28721,0,0,15782,0,9741,0,383,159733,0,0,0,12178,0,3496,0,0,0,0,0,0,0,460,224,13853,0,0,0,0,0,7408,3887,7286,0,0,0,0,7800,0,0,0,0,0,0,0,467,3496,1229,0,0,1518,427,1940,591,571,5570,0,0,528,0,721,0,0,0,9443,5969,2712,0,0,0,0,670,1561,0,425,0,0,2657,1581,0,0,0,841,26,122,2028,0,0,0,37654,0,0,0,8114,0,49131,0,0,5403,2575,0,0,0,12091,11600,17542,4288,19548,101525,34477,0,0,0,0,0,7194,1425,8441,0,0,9043,66893,0,3155,0,0,11926,9867,0,0,0,25516,7695,0,0,0,0,36916,5962,2190,10769,0,0,0,8865,1383,0,1372,36247,0,0,0,570,24998,1533,15660,0,0,1706,14169,10571,0,18525,0,0,0,4934,18075,406,0,0,422,3589,35046,819,0,0,0,2061,2766,1633,10757,3974,5137,2440,0,0,0,0,0,245583,0,0,0,0,0,0,0,0,0,1986
