importer,0011,0012,0013,0014,0015,001A,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012A,012X,0141,0142,0149,014A,014X,01AA,01XX,0223,0224,022A,022X,0230,023A,0240,024A,024X,0251,0252,025A,025X,02AA,02XX,0341,0342,0343,0344,034A,034X,0350,0360,036A,036X,0371,0372,037A,037X,03AA,03XX,0411,0412,041A,041X,0421,0422,042A,042X,0430,043A,043X,0440,044A,0451,0452,0459,045A,0460,046A,0470,0481,0482,0483,0484,0488,048A,048X,04AA,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,062A,062X,06AA,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0741,0742,074A,074X,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,0901,0913,0914,091A,091X,0980,098A,098X,09AA,09XX,0AAA,0XXX,1110,111A,111X,1121,1122,1123,1124,112A,112X,11AA,11XX,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12XX,1AAA,1XXX,2111,2112,2114,2116,2117,2119,211A,211X,2120,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,22AA,22XX,2320,232A,232X,2331,2332,233A,233X,23XX,2440,2450,245A,2460,2471,2472,2479,247A,247X,2481,2482,2483,248A,248X,24XX,2511,2512,2516,2517,2518,2519,251A,251X,2613,2614,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265X,2665,2666,2667,266A,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268A,268X,2690,269A,269X,26AA,26XX,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2741,2742,274A,2771,2772,277A,277X,2780,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,281X,2820,282A,282X,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,288A,288X,2890,289A,28AA,28XX,2911,2919,291A,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2AAA,2XXX,3221,3222,3223,3224,322A,322X,3231,3232,323A,323X,32XX,3330,333A,333X,3340,3341,3342,3343,3344,3345,334A,334X,3350,3351,3352,3353,3354,335A,335X,33XX,3413,3414,3415,341X,3510,351A,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42AA,42XX,4311,4312,4313,4314,431A,431X,4AAA,4XXX,5110,5111,5112,5113,5114,511A,511X,5120,5121,5122,5123,512A,512X,5130,5137,5138,5139,513A,513X,5145,5146,5147,5148,514A,514X,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532A,532X,5330,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,5513,5514,551A,551X,5530,553A,553X,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5720,5721,5722,5723,572A,572X,5821,5822,5823,5824,5825,5826,5827,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5851,5852,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,613A,613X,61AA,61XX,6210,621A,621X,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,633X,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6510,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6551,6552,6553,655A,655X,6560,6571,6572,6573,6574,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6650,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66AA,66XX,6712,6713,6716,671A,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6741,6744,6745,6746,6747,6749,674A,674X,6750,6760,676A,6770,677A,677X,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,681A,6821,6822,682A,682X,6831,6832,683A,683X,6841,6842,684A,684X,6851,6852,685A,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6891,6899,689A,689X,68AA,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,694X,6950,6951,6953,6954,695A,695X,6960,696A,696X,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,712A,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714A,714X,7161,7162,7163,7169,716A,716X,7187,7188,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722A,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726A,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7431,7432,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,763X,7640,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7821,7822,782A,782X,7831,7832,783A,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791A,791X,7920,7921,7922,7923,7924,7928,7929,792A,792X,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8211,8212,8219,821A,821X,8310,831A,831X,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8461,8462,8463,8465,846A,846X,8471,8472,847A,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,851A,851X,8710,871A,871X,8720,872A,872X,8731,8732,873A,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,883A,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,931A,931X,9410,941A,9510,951A,951X,9610,9710,971A,9XXX,year
World,4159539,696547,1435625,965817,1234152,881,221,13809310,2589554,10808120,8086924,420266,1667011,717089,859,5202,1645964,49928,112,77,104446,1592332,4353603,6211,1128,256,1019,4310798,8676299,806,494,3500291,295,10622927,3337,206,1144118,357801,1933,164,142,1152,7212837,10138552,1133485,5107878,9438,3492,2634416,17338197,876,167,6251046,3193505,3293,369,686,1234,4973877,16787268,33843,19655,1398368,5868176,6260,147,3525489,1361,583,11323706,2253,154041,415594,1143173,111,2615900,353,432264,1884007,1774831,2663369,7726715,3434073,2790,5293,401,1932,1403009,2944777,3141326,9656322,6069629,1158335,26509,6654,1183477,359559,4535071,4734,725,4126196,1586948,6746241,3143466,3442473,136054,5151744,9361803,30871,74056,132935,703771,6078790,1391928,4495766,4695,3637,1252,3313,7563737,5233687,785023,533459,1730446,3685,3397,4043844,2198,3110,117,998,15706495,2203972,42084,5565,2901544,355464,2415125,11368,538,7608268,2236,7815,2466733,69479,38939,3006,1305664,1121300,2958,514,412,2957,1568933,538106,11276009,3365766,9265030,15068,13272,83201,203235,1597280,348,207,16002824,5736,8627,229,382,1130,9093,4234473,28445,11,13296883,289624,4840422,10808619,5608,4647,219,602,1994087,5653663,183585,24024,10414,958410,12980969,1281147,18485,1924,231,100,174,4061964,361030,45556,750454,581807,368607,1195,340,1410373,1168639,12091913,169844,1288376,462023,1877960,3797,233,126154,21031,307030,12358,276671,251135,213,113,285,6434065,787,3092,6992217,114750,1065,5707,464,153704,310023,137,2781797,5332150,5346859,4401,3350,183,158899,21576038,8629142,81519,410,314,2211565,477558,1104335,14000129,997948,820377,2579,6356,503171,110487,10334818,141828,339061,170677,12675,131,115435,1178,266798,4433,49436,47176,54584,35,4895645,942206,417472,6989,495,2140548,210971,6277,69,2429874,1260631,565570,41446,198188,243276,3407,610,1523434,101,242,430,2799,101371,73238,1672426,10770,8924,543,2039742,918949,892292,1120156,2084,4978,873951,42548,331,303987,846118,127,46,734,4026470,1491711,496577,778604,553487,2448623,7270,3134,343,1394,43968,9824419,3612264,38595,785,8818981,598,265,462317,5744247,2368484,8034548,478080,2859365,226211,697001,3168169,80480,23840,1537252,8980530,7618,32,2625477,473,122,458,434429,3878060,636,11,315799,172595,1448221,2532885,3913429,4927847,2845133,3210,4599,500,465,770,9105,1386847,23597675,167747,533768,3158,1085,127621,2423442,7660,30713,119,280362811,34900,126396,1127900,34772932,11166934,24847863,23375489,16567553,774689,90116,1323,1147915,4548308,434753,3999334,3113,8230,1121,33063725,26914480,6172,213,6571720,6287,646,496501,1396626,417,409,3571666,149968,313384,2983130,2581701,1923746,122,520,132342,5393640,1151882,684583,226281,886902,2686,375,174,435,381682,1263700,1262314,128432,383,1093,365,770,3122,5357301,9202118,5193574,636857,3012,3567,2198,13012252,845543,3066736,2103,3421,1870,9203103,5468548,4091774,5073,5761,4609612,6400572,4487840,18120626,6992,11620,3423884,2342652,19322146,1912288,15034,5310,1092,5522177,3850325,1042320,2547441,3561,3490,621,4139,1335,4745872,4405288,370488,2884287,6286629,6667,12870,22685,3668818,6384629,1996592,1949446,4442,15532,5493562,612621,89,612,1725,17838,10287174,993146,1658,3671,596204,469675,891,353,2104,5202411,2912495,8300271,4428198,3609,6648,267,1370,4129425,7092984,1190742,3150206,9202573,56283916,5316509,7366,11760,1473353,5506955,884,1316,20473194,1476,3669,1821851,8890498,852643,9563,6848,550,1313,203238,6408424,753910,4202986,6888986,14285,1847,4625,506744,445680,435527,272,120,914433,1204519,12875449,4378251,2036981,2474944,2551895,4370115,3740,8014,30914,18654967,9910667,10906915,11182179,191515,5292883,816138,483392,21354192,14970,20328,341745,215802,490208,1984249,1964,1599,550,696279,1015,1864,2496320,2473485,4891702,1017208,13756,11745,1223058,7911698,1641,1843,1749373,4787279,1978137,32489038,4448,21534,641,2053,927,9012,164276,1053546,10525934,1334619,1604198,430932,3087,1148,25497,349999,5421777,612673,2046,4100,1603444,403,24,245,638,7073184,944,914,11503037,7364958,118845,744202,4574263,4089,3920,478149,2244838,8009961,2755,2691,1094,2809,1120050,198,2608718,9174812,3782902,3303,126017,1831,3787,1073674,236080,8000077,2206876,2897131,68832,2612,146,1439,10487764,16863047,7770602,16712828,2533828,2116824,13955048,1795218,7527,42591,8072978,567244,2336773,3283222,8783908,9557,11131,655,1246,5866,358999,4647751,8385038,14533329,125757,4101633,2850636,777,2312295,9437,5164,4663926,16560087,82915,183412,14759372,2476508,7118448,2557200,1653446,2209353,894800,4804,5278,1906214,3296627,1608790,1018891,221973,992963,353247,1399,2573,321,11306959,7169,1761,817,4634328,677829,4323514,8107290,110,1494691,63272,3253986,247941,2960,6477,1000766,1018880,835971,7294608,4189991,6271,1140,297493,1995538,128081,1108694,4524155,1700169,332769,1528,1269,3302,10020,265622,5365574,4807287,1294051,14971,2414,3044912,7502594,5375,3856,1626764,1614847,4291910,1546484,964813,862245,1556377,2703,5855,957632,1750380,317198,2466196,281091,107,3443483,1458371,5510707,3665,3395,472,3058418,4588313,2103597,1939,1218,2157801,1918644,1992860,3465,856,1292423,45878246,2330125,358772,86,913,5921,2368776,1358067,8395724,8791,1742,587506,12676935,14027214,13462,9091,5991016,11469639,7021937,8220,5200,10155,12267751,4967401,17838635,3665006,16414633,5892,6100,40477,1350021,141,4067388,1110,293,921641,9188128,11040133,5834721,9991,5084,1459150,1946744,919,139,427,4891,3636993,7297234,101,15451284,16906134,12120,182,4457360,1715767,733,22,23672716,21872700,7714,9396,1681518,175291,3289,68,5314780,823094,5377,287,1464618,185404,818,169,19310,1324689,2974520,1485,212,830,4928,9946951,2847091,2978,2708,1148256,5452313,3137,588,2948440,77886,1618297,2769,1153,12165160,1264,344,3484,558333,6888658,11510330,2631,2787,4828974,2093,510,2694281,5525508,1347256,1259365,5394,1290,13305193,1840938,1443619,2338152,3984026,11470815,7568296,2335660,8420,7198,1451,7201,1352,10319,1372936,706217,1127570,1465,710,916169,2025032,163,166,1172661,28250183,2759906,5063903,22114012,2774,3438,10946210,5389651,21944986,194,25,4411933,18356947,96103,5677933,523,2529,1620343,3514972,239,1207,3001,2284418,7015993,826445,1934081,949,2728,890174,8832141,3639,1638,869083,17862783,5388214,2425,3737,4269197,6358441,5961072,2450762,4131132,863081,5739,4580,1826854,2804298,3335739,578,998,1360784,6815992,2384915,1049987,2465131,1615,8596,668554,5979643,2345,1606,7299405,6597313,53701027,889,4359,731,5266,11971334,5889953,5851753,1818237,5178446,3291,1390,1727457,4415929,5508258,1164,1925,469,1248,673306,1220514,5577021,7796088,11995780,15312535,5702,8307,1337339,3346580,1705701,7525421,5660837,2583,2490,13389969,18043,3293045,1040057,10436976,8276056,4445,4352,7095673,15395062,14741265,1900,1542,3317139,20175425,689,5838,12697240,23550396,14861741,12578372,3119,7474,1584,6340,467509,3922941,12236108,3039,3870,1344456,14642170,38811787,58878043,46809156,14400849,31937,92752,9355092,105076567,8698,7794,1055,1890,20055711,408012,7014,974,7290867,5447945,8225624,11228,872,228315,21829343,780,1362,114586,35178359,8411816,30907161,7735793,58287956,7676,18790,429,2644,7991730,23606928,2169,894,56293832,12391364,5128264,7872,3176,32307827,3571841,7296,841,5585579,6322298,655,7142,4718653,5681826,1381425,1293778,8260190,14575211,7708,8658,9841744,7676369,19957050,152121175,27297371,7274,4963,14150507,7749488,12964948,6034058,42059133,19001,11735,1464,8561,257152924,6935,9226,50907763,3704426,5885,2259,6039729,8591507,526,13269,2876596,3103323,122588366,13570,2204,7792240,2786783,7245240,1860,514,3958373,3342942,751,1345,665,3477,623407,989876,932381,399650,1026129,3345954,4340,2028,224332,2537288,411936,7065247,39566912,828220,31793297,824,3523,2140999,28666181,123458,3404354,6680,9840,146,591,2196,8213,4107913,1560227,11504558,2416,1275,19344492,4787117,27766213,6982,2978,18031712,468,2991,1863952,2356741,16678598,3278562,9551712,5234,8911,7813361,1411411,4209725,3325398,7782345,23200890,13528,14786,11942112,1170319,1250853,2006,4753,26235791,2716019,18666459,2582,2773,3144,19263553,6499680,4635820,2255,688,4250283,3830370,1917,1217,6401752,3511264,1145560,2946436,1941,902,3100,3722,48929252,9134,15212,11457068,1324,33,20765137,2198,11059,1073439,1967753,588,354,4795549,14419792,15217687,2426119,3356448,17588253,7995827,2735,9059,1115,2850,8733844,413777,4943252,1405,562,4507677,14637926,2417,3166,322160,241,3916737,4871147,576,245,16269032,4694921,932,315,736,3120,11380094,4821399,1143579,9454133,11016,2135,14626544,1273933,106302,210495,41137754,7177,10018,776064,41832668,1011269,11142526,1621,4499,788697,4131695,3131750,1971,1663,9876439,1770648,19148169,467791,224,104,961777,2163667,27919831,788100,3301,5684,508260,2177816,1747014,6887922,3285571,3757595,3260168,1204,6861,2760,8448,646,10031,74272108,29910,83898117,20533,4689,168486,223,1797898,14994,14247,55533,8710230,432,343,1997
South Africa,0,0,0,1999,6750,0,0,54069,30227,11863,72968,0,16960,0,0,0,250,0,0,0,0,193,1784,0,0,0,0,5146,31164,0,0,15479,0,15266,0,0,0,0,0,0,0,0,1944,15532,0,1240,0,0,2046,29633,0,0,43079,5628,0,0,0,0,5035,75912,0,0,11716,181210,0,0,34185,0,0,44467,0,0,3228,590,0,216,0,1014,5424,34773,8074,11921,6016,0,0,0,0,0,29997,0,2397,7050,2189,0,0,6337,4817,11115,0,0,551,460,507,0,729,379,22433,2655,0,0,288,530,15276,6766,5148,0,0,0,0,3609,162,227,502,6817,0,0,12501,0,0,0,0,41754,3463,0,0,8814,1057,17081,0,0,11836,0,0,22754,0,0,0,10228,11526,0,0,0,0,319,2879,98309,73366,36046,0,0,0,0,10520,0,0,52302,0,0,0,0,0,0,4972,0,0,15321,6484,9664,113341,0,0,0,0,35470,22037,702,0,0,2218,7861,2460,0,0,0,0,0,26392,545,0,127,537,59,0,0,71,3162,11801,5355,3226,813,0,0,0,0,0,0,0,162,0,0,0,0,71662,0,0,32172,439,0,0,0,125,1341,0,106,2395,4139,0,0,0,144,11143,90878,0,0,0,864,253,205,24276,1564,1685,0,0,257,0,69846,0,1016,105,0,0,0,0,188,0,1160,154,1688,0,29646,14827,7161,0,0,25221,1991,0,0,10923,4298,1478,0,225,538,0,0,12330,0,0,0,0,166,1140,22704,0,0,0,1337,1235,1450,891,0,0,21530,102,0,3226,5706,0,0,0,30230,1582,6601,402,962,7526,0,0,0,0,0,768,390,0,0,9391,0,0,0,15687,10538,268201,0,739,261,3604,7879,0,0,3753,6774,0,0,13326,0,0,0,0,44147,0,0,2891,1514,807,13874,4062,1654,22474,0,0,0,0,0,0,2459,69537,0,415,0,0,0,44317,0,0,0,3263594,0,0,0,36432,3723,7463,0,56507,0,0,0,20328,5638,13744,59421,0,0,0,533,0,0,0,0,0,0,6284,12456,0,0,20666,3740,0,4677,109328,968,0,0,1402,55120,4085,21530,1404,891,0,0,0,0,1150,34747,26637,1051,0,0,0,0,0,20769,22060,30620,3282,0,0,0,106174,1849,11930,0,0,0,80688,59237,20170,0,0,30700,49942,27199,132234,0,0,31232,20988,67222,3999,0,0,0,28692,10333,11642,15282,0,0,0,0,0,18722,17603,2536,19962,48222,0,0,0,45866,69996,16435,12695,0,0,5576,5210,0,0,0,0,87464,15177,0,0,1987,4732,0,0,0,28280,17576,31441,30229,0,0,0,0,28734,28422,6638,19947,56545,447185,53937,0,0,5846,67890,0,0,64068,0,0,4372,51113,2246,0,0,0,0,0,24515,1038,32138,11467,0,0,0,4363,9068,3243,0,0,3483,7551,54888,60745,32542,8225,12407,34519,0,0,0,92611,21567,52508,51274,3284,46754,4300,5853,126167,0,0,1711,1998,289,27863,0,0,0,2380,0,0,41128,29891,45572,9095,0,0,4661,61970,0,0,8974,126578,17991,213189,0,0,0,0,0,0,520,21361,65764,529,10339,2205,0,0,597,697,11413,2135,0,0,0,0,0,0,0,38405,0,0,39984,32777,3174,3462,63979,0,0,7224,23939,71764,0,0,0,0,22822,0,12533,12433,4584,0,0,0,0,2911,19932,8623,2044,6529,0,0,0,0,1714,120123,34598,88982,8772,7699,137644,8307,0,0,6194,482,7717,24631,32584,0,0,0,0,0,0,6647,12359,54788,122,18228,8509,0,12460,0,0,12072,99619,0,0,107810,8446,52531,6972,21175,16833,2891,0,0,3403,3821,2340,8109,2858,4212,12611,0,0,0,66151,0,0,0,21266,2669,17961,49247,0,5338,160,40416,2939,0,0,5556,5769,18997,23634,15056,0,0,453,5530,1317,730,10600,6023,763,0,0,0,0,1493,8051,8746,4743,0,0,62539,48959,0,0,7272,13283,14425,8478,19641,10515,39410,0,0,5023,7431,191,14711,734,0,9363,7855,11694,0,0,0,10082,42980,10663,0,0,29415,11722,3553,0,0,506,408138,1879,92,0,0,0,716,5283,27304,0,0,0,3406,22336,0,0,4439,34475,6737,0,0,0,13642,31520,38655,7570,63027,0,0,0,3700,0,26382,0,0,73,47875,13807,43733,0,0,3798,3047,0,0,0,0,1947,48546,0,4726,32455,0,0,36208,6428,0,0,7048,94600,0,0,16316,734,0,0,8599,994,0,0,14278,151,0,0,0,3068,9823,0,0,0,0,8071,4288,0,0,2738,19141,0,0,35382,0,8425,0,0,78726,0,0,0,5136,59045,85136,0,0,33761,0,0,13511,29194,4503,7698,0,0,74870,24270,8140,12131,23855,41120,16233,16070,0,0,0,0,0,0,2698,1223,2408,0,0,3012,10317,0,0,13889,136866,17087,53704,174703,0,0,60987,16248,110772,0,0,15928,71328,537,28840,0,0,57029,27244,0,0,0,19685,66685,4390,29911,0,0,13878,155460,0,0,8656,335704,31369,0,0,44359,52597,45149,21868,45243,12208,0,0,22492,35415,28915,0,0,7899,60053,111460,12012,72073,0,0,7258,65712,0,0,49040,56261,300048,0,0,0,0,56975,30329,29910,8631,29186,0,0,24577,206402,35193,0,0,0,0,2148,12547,192179,68975,69913,159000,0,0,11342,23200,15382,62273,34798,0,0,129412,0,19979,7577,120727,67971,0,0,69211,96798,148495,0,0,31676,231000,0,0,122046,160831,189483,95795,0,0,0,0,2971,20000,110085,0,0,5295,119279,199342,101281,245884,133278,0,0,72002,382402,0,0,0,0,89174,3154,0,0,27634,23309,71813,0,0,226,82278,0,0,0,462582,62363,569550,57536,338661,0,0,0,0,21464,78639,0,0,316261,21049,13071,0,0,68929,29402,0,0,32212,42594,0,0,48012,11307,10693,6783,37625,89638,0,0,35800,5135,32702,229233,8682,0,0,54226,54754,86217,43262,135946,0,0,0,0,541921,0,0,224998,41334,0,0,28982,24894,0,0,35685,11181,747696,0,0,37980,4521,31137,0,0,14144,11646,0,0,0,0,2586,0,0,0,95,20021,0,0,0,115652,6333,172122,127263,1349,144916,0,0,466,29976,0,10402,0,0,0,0,0,0,954,2491,34207,0,0,47814,18443,37094,0,0,54373,0,0,993,1101,22819,3280,6793,0,0,4111,908,9550,3876,12804,17451,0,0,24616,564,418,0,0,7094,1709,21849,0,0,0,35944,12343,2705,0,0,9479,4555,0,0,14803,10897,511,15997,0,0,0,0,190139,0,0,29297,0,0,163634,0,0,14006,12423,0,0,41117,84913,133418,14490,21684,117489,43178,0,0,0,0,18368,3362,17797,0,0,20842,79515,0,0,3708,0,21391,31815,0,0,39352,11289,0,0,0,0,115171,16529,5905,33859,0,0,33372,1096,259,853,148086,0,0,2346,127293,3892,61963,0,0,4625,29946,18859,0,0,22218,7222,32086,2577,0,0,843,5266,259563,1120,0,0,4714,7148,5012,54443,14895,15863,8096,0,0,0,0,0,0,2116030,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
