exporter,0011,0012,0013,0014,0015,0019,001A,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,0141,0142,0149,014A,014X,01AA,01XX,0220,0223,0224,022A,022X,0230,023A,023X,0240,024A,024X,0251,0252,025A,025X,02XX,0340,0341,0342,0343,0344,034A,034X,0350,035A,035X,0360,036A,036X,0371,0372,03AA,03XX,0410,0411,0412,041A,0421,0422,0430,043A,043X,0440,044A,044X,0451,0452,0459,045A,045X,0460,0470,0481,0482,0483,0484,0488,048A,04XX,0540,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0610,0611,0612,0615,0616,0619,061A,061X,0620,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0740,0741,0742,074A,074X,0751,0752,075A,075X,07XX,0811,0812,0813,0814,0819,081A,081X,08AA,08XX,0913,0914,091A,0980,098A,098X,0XXX,1110,111A,1121,1122,1123,1124,112A,112X,11AA,11XX,1210,1211,1212,1213,121A,121X,1221,1222,1223,12XX,1XXX,2111,2112,2114,2116,2117,2119,211A,211X,2120,212A,21XX,2220,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,22AA,22XX,2320,232A,232X,2330,2331,2332,233A,233X,23XX,2440,244A,244X,2450,245A,2460,2471,2472,2479,247A,247X,2481,2482,2483,248A,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25XX,2613,2614,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265A,265X,2665,2666,2667,266A,266X,2671,2672,267A,267X,2680,2681,2682,2683,2685,2686,2687,268A,268X,2690,26XX,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2741,2742,274A,274X,2771,2772,277A,277X,2782,2783,2784,2785,2786,2789,278A,278X,27XX,2810,2814,2815,2816,281A,281X,2820,282A,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,2890,28XX,2911,2919,291A,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2XXX,3221,3222,3223,3224,322A,322X,3231,3232,323A,323X,32XX,3330,333A,333X,3340,3341,3342,3343,3344,3345,334A,334X,3350,3351,3352,3353,3354,335A,335X,33XX,3413,3414,3415,341A,34AA,34XX,3510,351A,3XXX,4111,4113,411A,411X,4230,4232,4233,4234,4235,4236,4239,423A,423X,4240,4241,4242,4243,4244,4245,4249,424A,424X,42AA,42XX,4311,4312,4313,4314,431A,431X,43AA,43XX,4AAA,4XXX,5100,5110,5111,5112,5113,5114,511A,511X,5120,5121,5122,5123,512A,512X,5130,5137,5138,5139,513A,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5240,5241,5249,524A,524X,52XX,5310,5311,5312,531A,531X,5322,5323,532A,532X,5331,5332,5334,5335,533A,533X,53XX,5410,5411,5413,5414,5415,5416,5417,5419,541A,541X,54XX,5500,5513,5514,551A,551X,5530,553A,5540,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5721,5722,5723,572A,572X,5800,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5840,5841,5842,5843,5849,584A,584X,5851,5852,585A,585X,58AA,58XX,5910,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5980,5981,5982,5983,5989,598A,598X,59XX,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,6130,613A,61XX,6210,621A,621X,6250,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,633X,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,6410,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,64XX,6510,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6520,6521,6522,652A,652X,6530,6531,6532,6534,6535,6536,6538,6539,653A,653X,6540,6541,6542,6543,6544,6545,6546,6549,654A,654X,6551,6552,6553,655A,655X,6560,656A,656X,6571,6572,6573,6574,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6590,6591,6592,6593,6594,6595,6596,6597,659A,659X,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6660,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66XX,6710,6712,6713,6716,671A,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6740,6741,6744,6745,6746,6747,6749,674A,674X,6750,6760,676A,676X,6770,677A,677X,6780,6781,6782,6783,6784,6785,678A,678X,6790,6793,6794,679A,679X,67XX,6811,6812,681X,6820,6821,6822,682A,682X,6831,6832,683A,683X,6841,6842,684A,684X,6851,6852,685A,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6891,6899,689A,689X,68XX,6900,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,694X,6951,6953,6954,695A,695X,6960,696A,696X,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7100,7111,7112,7119,711A,711X,7120,7126,7129,712A,712X,7130,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714A,714X,7160,7161,7162,7163,7169,716A,716X,7187,7188,718A,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722A,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726A,726X,7271,7272,727A,727X,7280,7281,7283,7284,728A,728X,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7400,7411,7412,7413,7414,7415,7416,741A,741X,7420,7421,7422,7423,7428,7429,742A,742X,7430,7431,7432,7433,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7500,7511,7512,7518,751A,751X,7520,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7610,7611,7612,761A,761X,7620,7621,7622,7628,762A,762X,7631,7638,763A,763X,7640,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7751,7752,7753,7754,7757,7758,775A,775X,7760,7761,7762,7763,7764,7768,776A,776X,7780,7781,7782,7783,7784,7788,778A,778X,77XX,7810,781A,7821,7822,782A,782X,7830,7831,7832,783A,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7860,7861,7868,786A,786X,78AA,78XX,7910,7911,7912,7913,7914,7915,7919,791A,791X,7920,7921,7922,7923,7924,7928,7929,792A,792X,7930,7931,7932,7933,7938,793A,793X,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8210,8211,8212,8219,821A,821X,8310,831A,831X,83XX,8400,8420,8421,8422,8423,8424,8429,842A,842X,8430,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8450,8451,8452,8459,845A,8460,8461,8462,8463,8464,8465,846A,8471,8472,847A,847X,8481,8482,8483,8484,848A,848X,84XX,8510,851A,851X,8710,871A,871X,8720,872A,872X,8731,8732,873A,873X,8740,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8810,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,883X,8841,8842,884A,884X,8850,8851,8852,885A,885X,88AA,88XX,8900,8921,8922,8924,8928,892A,892X,8930,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,941A,9510,9610,9710,971A,97AA,year
World,3655169,1061959,1115559,529674,1067437,20512,45007,1755,11163549,1605156,5811233,2753047,400497,1320247,621030,80985,31975,1089381,79950,77245,527901,2877455,1489,25,168,515,7876,1706891,6928757,14587,2011,3433103,3506,587,6581535,6733,356,866863,152599,214,28,123,319611,3995709,6222286,687325,2661456,14359,1397,1987910,478,717,11374984,4551,2521,3431024,1944405,210,2169,4228224,1569434,9079528,286,814154,2909907,2611591,1215,1850,8880662,1372,108,144279,259096,1007446,6315,970,1090761,275514,631645,995211,832472,2973519,1404282,1950,86,6624,1104274,2188667,1632013,5245939,3073627,1732640,9288,1619,797035,155205,3079366,3000,258,2601849,1123019,3701344,1889757,2080836,77474,2935899,5054191,9105,37692,122902,351064,3906732,819740,2578886,4124,2022,101,442,136627,3288786,2733418,581918,258860,1036834,21328,4440,1468974,39,11092527,1167318,25338,61044,2539019,333621,1630579,13441,9929,3188240,1800,420,39419,2056048,57239,1372,4095,775881,836531,1473,2586,403,1111285,405866,8724241,2191050,5055987,8542,31733,101,918,183498,422012,382,5705724,121,4870,961,1619250,130,6850284,99648,2267082,5648021,4134,885,120,938,33993,1326576,2890860,96882,7663,2698,377643,4930688,666348,4047,47,3856375,470944,182677,569316,634623,267145,48218,8963,1943153,498,355,2138,603420,7340212,56734,952347,183556,1547261,14011,19918,103876,28467,172218,51158,234906,43516,547,218,628,6553964,1488,3443,4546,4550503,89651,53501,6517,1127,86973,131,45,144889,1025,1454210,4851596,5179321,188689,38461,214,130457,11893655,5340700,10909,2516,1765840,651404,1146909,12696451,1492196,386912,45474,4532,26,593129,257301,6837775,128166,152355,20267,130927,10567,89456,5457,333201,7106,54975,28453,108100,5418,952,2956429,751303,616992,12052,2424,1444185,172632,24553,2058,200,4867334,2102824,772277,50745,227724,455197,4810,2321,570897,232,46329,57623,1771145,35349,98566,13145,1009628,471618,409728,596469,2515,794,1923217,144859,7714,11373,591711,715369,587,406,2709074,788705,570773,546169,336915,1373864,36578,19955,6609,568731,116967,6068173,2032292,21021,26229,5813335,74394,21040,4302273,1983695,3977726,615427,1621107,339918,605701,2408066,62145,26385,1707254,5542025,1300102,18,368851,2531185,2036,331,284124,336013,1062087,1388661,2668682,2833303,1444153,7222,2834,230,2330,755,1332935,15349125,111187,323418,151257,22806,157766,1899198,3322,834,4469,145141976,1266099,119904,361113,21621355,6581612,14788146,16993117,5690632,95454,24077,1212,667954,1787709,253362,2284995,7601,6192,25,13553083,9815556,18449,320263,119,74955,3347104,7759,123,310733,1091083,1008,1848,150,1729716,168665,241473,1012832,1032388,746575,2002,2828,110,78157,2052766,765504,414690,112820,606796,797,1595,194,788,102760,722249,1008045,56762,3429,283,103,253,116,356,405667,471,3578127,7386496,4062865,580292,83894,16798,31047,7098277,235652,2053434,53384,11319,25301,4209587,3292016,1712732,40382,21497,16528,2657596,3205279,2292718,6703633,44776,23693,26381,1553469,932256,8051885,692073,19502,27081,9362,2276348,2158305,645987,1242338,7999,9066,3431,53469,84753,2866424,2604721,168013,1948888,4235652,74875,43033,22497,2067864,4218804,881904,1149346,34488,38066,3901,4847715,1413463,909,8033,567,1830,5580500,878435,9482,3888,255291,249292,668,362,2740533,730670,3706842,1989700,9122,9280,133,58683,1764985,3728894,915673,1196018,2826347,17398062,1971839,18809,9274,7901,73586,1035922,2048496,1058,1476,6456922,514,12295,717116,3889639,379327,13288,3249,274,2828,1067277,4365887,859816,2996464,3897872,113310,6994,407587,223724,376682,2859,603,46571,185454,613242,711926,5617084,2103508,1039430,1135431,962358,14152,2090479,15518,15956,292308,12053085,5163642,6515317,6663931,225792,2318714,421367,264404,8144612,44721,6782,120348,243453,143759,313220,1052546,3564,4060,39980,468789,305,800,936,8219,314138,1975651,1347878,2381672,591742,427,9967,638750,3537108,2253,2718,24119,775868,2463963,940146,13608206,21825,52662,355,697,70448,637310,4473762,975511,1349830,186922,11002,264,27995,147043,1849888,330538,951,1318180,416,15,3091265,12577,3336,1177,6483435,4064261,80939,397925,2677666,10673,8788,239569,1064728,2992590,5064,8721,117,276,536106,30,1267682,4895655,1818826,316002,353499,2638,1589,313577,65716,2892526,967352,1294683,1198,6071,9383770,10008852,4960147,8785973,809015,1089224,7477348,1136819,34531,12228,3016442,267868,1023158,2008040,3888291,2454,109,43040,391961,3779478,4699861,7150067,205757,2664557,1909882,22288,1518215,51411,4750,937496,2817408,9993582,17439,20355,117199,6735739,962140,4416555,1152738,1041250,1024271,592664,32400,2448,110,2105529,2060242,740588,673734,246893,609967,234018,19561,3757,620145,2897699,85288,12178,1039,1987158,2291,535,382449,1979616,3283598,83766,873847,51124,1741983,135468,7357,12460,673947,472960,390102,3927082,1606211,2050,50,5491,161138,2169704,63157,992831,2644292,1064817,281079,1507,2134,235,146742,2513644,2640333,773646,4710,210,2103512,3873920,3499,869,874679,791847,2214232,764345,617478,661298,500063,3572,11509,425533,164381,323422,1670701,164062,32416,1713087,718697,2429673,13264,8258,1594633,2558928,1120345,3713,20,6343,1370071,1031909,1562152,5652,3117,454942,26419460,2132510,183737,12,593,5541,1497182,452250,5920230,9451,3864,414464,5547946,8328451,123294,622,4240670,7230444,5134890,21176,11072,197592,377152,6723894,5385130,11845377,2606600,8264987,46763,43383,708770,741656,1238,111,2662175,7960,2315,318182,481931,7241331,7297791,262958,2659316,16936,21428,867,501471,718570,8856,4750,484,2176939,4592949,109,17880,10048991,9072353,31839,34840,3469700,976458,23662,756,16485978,12483068,47354,6049,1043818,94090,4262,1394,2752665,322255,15309,345,1425006,58387,928,4934,6582,723731,1212867,2517,2127,270,15206,5081638,1496979,7730,7582,584183,2863941,3304,725,2100523,59055,907431,19003,3679,5971909,1291,3717,320835,3994797,5820779,7152,8215,2280944,3027,351,1485024,2465118,900623,661009,8043,1587,5515217,1051030,673088,1170366,1787410,4635298,2971419,1006456,7419,7187,170,884,122,534,13366,628533,253782,860169,6190,1343,59377,445598,869037,1524,1082,877,718342,11557983,1893250,2837796,10898821,11331,20660,3018173,3037251,9155261,12207,23487,102307,2683983,6295446,177543,2378444,19028,3975,1112185,1924851,56476,3863,261,14254,1506800,4478585,485206,1460447,2426,2556,547735,5323103,43558,1962,371007,11005132,4200994,13400,6688,3192049,5410119,4192113,2062102,3031082,822370,19370,6745,1088198,1776200,1893113,665,3124,914143,3540192,1840834,729142,1757088,3750,2561,420147,3560222,1437,1515,65911,4028160,2905874,24516581,12147,12790,424,9422297,3260126,2616781,982894,3002056,37478,11417,1300516,1979954,3062630,7549,12242,127,152,664,184150,627104,2691973,3808726,4400385,6032144,13802,8189,64925,751677,1365808,680289,3605484,2323355,8859,16491,200042,5930599,451460,6543,2062469,598762,3759870,2984196,8678,18539,4160032,7322988,5626864,19741,6991,1847935,10294672,3838,1806,6476738,10333235,6717259,6221494,28431,44951,109,329,1561,1482066,2543436,6406022,1226,8953,8764252,909522,6529094,12852009,7816409,11055254,5936680,27741,163639,5262962,35646219,4285,37110,658,145050,115705,10947126,530083,29387,49308,16822,3796347,3771245,5243864,15196,2630,1089177,13003439,5963,5720,447491,10962214,3843054,3937044,6099565,20637537,4348,17523,308,6920,2901336,5875667,1506,1202,21411663,4537918,2087624,10032,9442,9911717,1236687,22666,6616,2806274,3266956,102,5487,2334644,3170972,676556,977658,3657669,7730875,13003,1154,503491,4103115,1781598,5888301,32618875,9554649,17661,27134,5803,4672943,4041997,6093205,2697034,15471820,14099,12084,861,142095056,88828,26792165,3750014,24362,39358,14184,3622888,3500124,25610,235,3491234,2306012,62149351,28815,5125,3017293,1278882,2596948,6104,106,107577,2070600,1445019,1114,131,213,24712,77685,536725,500959,415713,198810,737024,1780899,28289,12620,4264929,1110521,404600,3926771,16213585,889125,13234700,3924,1226,36314,4254570,14907472,271476,1273327,15113,141,137089,581,768,1595965,718246,4697506,5816,340,5071281,5755968,2049937,10771397,5095,2888,7471359,190,137,120,13513,4036,1846555,1458810,6119256,1937756,3827785,7148,3681,8526,4332070,770391,2163720,2454156,4104904,9320337,3294,1808,4818730,494090,713285,112,1285,29496,11451198,1780448,7071709,346,5870,119947,6076006,3486420,70221,1289449,3702,2002950,1694510,1709,327,4975377,1695754,1659576,956206,2680,1942,602,23015711,3226,2537,2861436,2708,422,7231423,3467,22488,472520,715042,3258,350,225560,2278031,6269607,4948864,980371,1743691,10756061,3535413,10394,42462,153,486,1863,4144140,282105,2112857,2382,271,1689350,9608666,4871,4164,266779,232,1882265,2345984,313,534,916,8562768,3314519,2112,2271,284,227,1597,6380110,3092327,516486,4849242,3079,1003,22734,5353906,612179,141221,101140,15736606,14466,7318,269552,13440859,682043,6570356,7506,3085,377283,1934038,1045617,3134,1517,8387514,1673465,8495355,256939,490,681995,1737005,11943271,463511,5714,7198,240223,1124731,898465,2234943,1831234,1522447,1664242,5044,5061,559,47764,105,715,43768825,303296,25102423,67905,179,1738210,48577,2258963,1123,208,1988
South Africa,0,0,0,0,0,0,0,0,21989,0,733,1432,0,0,7846,0,0,0,0,0,0,1583,0,0,0,0,0,0,3401,0,0,0,0,0,0,0,0,0,1679,0,0,0,344,107,58444,273,15759,0,0,2954,0,0,68396,0,0,16,8503,0,0,0,0,1994,0,0,0,862,0,0,38896,0,0,0,0,0,0,0,0,748,3605,0,0,290,0,0,0,0,0,1614,0,5136,11268,3321,0,0,2058,1851,9016,0,0,140585,46574,270,141941,102447,0,321,158047,0,0,660,1132,34199,2710,159417,0,0,0,0,0,206762,10910,15652,8,3053,0,0,2813,0,3290,0,0,0,254,0,92,0,0,3926,0,0,0,14926,0,0,0,0,113,0,0,0,248,284,60452,18362,2383,0,0,0,0,0,279,0,3255,0,0,0,2610,0,10362,0,141,1434,0,0,0,0,0,11088,29433,232,0,0,0,0,0,0,0,16366,2214,4486,30931,31285,1240,2862,0,19071,0,0,0,11260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,3941,0,0,0,0,0,0,0,7780,0,45033,707,2108,1658,0,0,0,8488,1537,0,0,584,245,139425,78753,50845,2695,0,0,0,0,0,10388,659,0,0,0,0,0,0,0,0,16,0,0,0,0,1198,0,22,0,0,0,0,0,0,0,205180,30729,39220,0,10305,25333,376,0,0,0,1026,0,69872,0,0,0,122872,0,1426,240,0,0,0,219,0,0,10167,444,0,0,31948,0,58150,44819,75364,35098,1961,0,0,0,0,263456,2648,0,0,11201,0,333,23257,165651,3773,52580,4923,0,161000,359621,4207,0,131625,15658,108017,0,5190,4499,0,0,1019,0,855,4423,5758,23679,5207,0,0,0,0,0,188627,1247039,3021,0,0,0,0,3081,0,0,0,24926,0,0,0,429,0,0,3892,1023,0,0,0,51285,3251,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,1787,300,0,0,0,0,0,7844,0,863,0,0,0,0,0,27,228,1,250,17860,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,5255,576,502,0,0,0,0,12127,5411,9526,0,0,0,532,2139,361,0,0,0,0,0,139,3293,0,0,0,141,819,9258,0,0,0,0,109,35098,137,2431,0,0,0,0,0,47108,100017,0,5067,70957,0,0,0,22706,12443,3935,13986,0,0,0,152038,0,0,0,0,0,374,17,0,0,17073,345,0,0,4085,0,345,151,0,0,0,0,0,322,1551,173,1257,6316,1036,0,0,0,0,3148,277,0,0,1373,0,0,1584,6,0,0,0,0,0,0,5,479,0,20770,0,0,0,666,0,0,0,0,0,0,590,6972,853,318,0,0,0,1386,0,0,0,1666,3403,756,21056,3629,297,0,0,1394,0,0,0,0,358,114,0,0,0,0,0,0,0,0,0,0,521,1023,587,0,0,0,2351,966,0,0,0,6,234,2236,11385,0,0,0,0,0,564,48876,692,26949,0,0,0,0,136,0,0,0,615,0,0,994,0,0,0,6239,653,0,0,476,0,0,0,991,442,0,0,0,0,182,0,3448,1278,14534,0,0,0,0,1,0,10143,1280,1825,0,0,65713,37108,72063,20804,5529,9113,0,205,0,0,10016,178,561,520,387,0,0,0,0,152537,18705,20737,538,4414,0,0,129,0,0,0,1397,4005,0,0,0,701,333,1210,329,30,187,0,0,0,0,0,1583,0,0,0,0,170,0,0,0,194,0,0,0,2147,0,0,1560,1245,701,0,1676,0,960,0,0,0,826,0,696,1099,26,0,0,0,0,111,0,2659,109,1364,0,0,0,0,0,0,7225,84,0,0,8306,0,0,0,182,0,282,0,1145,436,0,0,0,0,0,0,1614,0,0,18848,6067,897,0,0,0,10,2,0,0,0,112,0,0,0,0,0,770166,57061,2,0,0,0,50664,468,933057,0,0,9231,160258,124996,0,0,49277,68365,54474,0,0,0,0,33001,20567,77541,4429,52526,0,0,1191,14689,0,0,13680,0,0,0,0,8771,42876,0,2465,0,0,0,0,1753,0,0,0,11250,1557608,0,0,411046,26059,0,0,190288,9501,0,0,159105,31977,0,0,14483,0,0,0,7263,1324,0,0,2464,0,0,0,0,676,64057,0,0,0,0,5922,1292,0,0,0,5307,0,0,7456,139,477,0,0,7027,0,0,306,765,12928,0,0,0,0,0,1158,3363,340,0,0,0,1293,1145,211,2648,183,5251,5548,4273,0,0,0,0,0,0,0,2356,205,180,0,0,0,0,2468,0,0,0,0,606,0,0,7707,0,0,271,3824,10801,0,0,0,609,297,0,481,0,0,0,0,0,0,0,0,317,726,0,1113,0,0,0,0,0,0,115,3536,7397,0,0,368,640,640,0,0,0,0,0,0,0,690,0,0,144,4007,0,0,0,0,0,0,367,0,0,0,535,27845,4331,0,0,0,1038,576,0,0,409,0,0,0,332,1035,0,0,0,0,0,0,106,1437,1335,264,196,0,0,0,0,0,109,518,1485,0,0,0,168,0,0,164,0,3995,2554,0,0,322,5562,2971,0,0,3273,2898,0,0,930,2701,3272,1689,0,0,0,0,0,0,0,0,0,0,143,1582,567,459,3894,1101,921,0,0,1214,11859,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,4288,62,20,758,1938,0,0,0,0,476,1952,0,0,5196,425,0,0,0,5307,21,0,0,220,360,0,0,0,556,0,0,0,187,0,0,0,0,820,14,2269,0,0,0,0,1516,984,2010,1425,7328,0,0,0,18131,0,545,4245,0,0,0,0,0,0,0,0,0,28166,0,0,161,0,0,0,0,0,389,1571,0,0,0,0,0,0,964,20345,145,0,1070,0,0,0,0,0,1640,0,0,6177,0,0,0,0,1225,0,0,0,0,0,0,0,0,0,2117,0,0,812,8345,471,28666,0,0,2555,0,0,0,0,0,685,8306,11971,1803,1168,0,0,0,0,0,335,845,1588,2930,0,0,7527,419,0,0,0,0,1721,1130,2088,0,0,0,7947,7024,0,572,0,542,2566,0,0,186,0,172,263,0,0,0,3629,0,0,954,0,0,1381,0,0,135,0,0,0,0,2654,2600,2702,0,672,2792,1383,0,0,0,0,0,0,695,0,0,0,845,306,0,0,192,0,3,0,0,0,0,11,0,0,0,0,0,0,2795,0,0,480,0,0,0,4053,184,0,175,8198,0,0,103,793,611,2716,0,0,0,487,0,0,0,14462,192,9368,2,0,632,0,706,0,0,0,610,220,919,243,0,864,2474,0,0,0,0,0,0,2313175,0,33902,156,0,0,0,0,0,0,1988
