importer,0011,0012,0013,0014,0015,001A,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012A,012X,0141,0142,0149,014A,014X,01XX,0223,0224,022A,022X,0230,023A,023X,0240,024A,0251,0252,025A,025X,02AA,02XX,0341,0342,0343,0344,034A,034X,0350,035A,0360,036A,0371,0372,037A,037X,03AA,03XX,0411,0412,041A,041X,0421,0422,042A,042X,0430,043A,0440,044A,0451,0452,0459,045A,0460,046A,0470,0481,0482,0483,0484,0488,048A,048X,04AA,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,062A,062X,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0741,0742,074A,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,0901,0913,0914,091A,091X,0980,098A,098X,09AA,09XX,0AAA,0XXX,1110,111A,111X,1121,1122,1123,1124,112A,112X,11XX,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12AA,12XX,1XXX,2111,2112,2114,2116,2117,2119,211A,211X,2120,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,223X,22XX,2320,232A,232X,2331,2332,233A,233X,23AA,23XX,2440,2450,245A,2460,2471,2472,247A,247X,2481,2482,2483,248A,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251A,251X,2613,2614,261A,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265A,265X,2665,2666,2667,266A,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268A,268X,2690,269A,26AA,26XX,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2741,2742,274A,274X,2771,2772,277A,277X,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,2820,282A,282X,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,288A,288X,2890,289A,28XX,2911,2919,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2AAA,2XXX,3221,3222,3223,3224,322A,322X,3231,3232,323A,323X,32AA,32XX,3330,333A,333X,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335A,335X,33AA,33XX,3413,3414,3415,341A,341X,3510,351A,3AAA,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42AA,42XX,4311,4312,4313,4314,431A,431X,4AAA,4XXX,5111,5112,5113,5114,511A,511X,5120,5121,5122,5123,512A,512X,5137,5138,5139,513A,513X,5145,5146,5147,5148,514A,514X,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5221,5222,5223,5224,5225,522A,522X,5231,5232,5233,5239,523A,523X,5241,5249,524A,524X,52AA,52XX,5311,5312,531A,531X,5322,5323,532A,532X,5330,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,5513,5514,551A,551X,5530,553A,553X,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5720,5721,5722,5723,572X,5821,5822,5823,5824,5825,5826,5827,5829,582A,582X,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5852,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,61AA,61XX,6210,621A,621X,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,633A,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6552,655A,655X,6560,656A,6570,6571,6572,6573,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6647,6648,6649,664A,664X,6650,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66AA,66XX,6712,6713,6716,671A,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6740,6744,6745,6746,6747,6749,674A,674X,6760,676A,676X,6770,677A,677X,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,6821,6822,682A,682X,6831,6832,683A,683X,6841,6842,684A,684X,6851,6852,685A,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6891,6899,689A,689X,68AA,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,694X,6950,6951,6953,6954,695A,695X,6960,696A,696X,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,712A,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714X,7161,7162,7163,7169,716A,716X,7187,7188,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722A,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726A,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7431,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,763X,7640,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7780,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7821,7822,782A,782X,7831,7832,783A,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791A,791X,7921,7922,7923,7924,7928,7929,792A,792X,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8211,8212,8219,821A,821X,8310,831X,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8462,8463,8465,846A,846X,8471,8472,847A,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,851A,851X,8710,871A,871X,8720,872A,872X,8731,8732,873A,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,883A,8841,8842,884A,884X,8851,8852,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,8980,8981,8982,8983,8989,898A,898X,8990,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,931A,931X,9410,941A,9510,9610,9710,971A,year
World,4212900,1052367,2123863,968554,1143778,1298,116,13390618,2579390,12293208,8030471,484600,1730425,778246,1477,3484,1808782,48654,226,413,117830,1525860,4433274,1281,1072,601,4296815,9074637,860,896,3493903,168,724,11214879,3649,1258526,320648,1020,36,112,930,7487942,9995088,1026859,5204828,3423,3429,2905710,151,17532556,470,6233417,3272823,2705,162,592,820,4429052,19718591,2768,14,1370763,6260183,5277,1608,4354297,1532,14062669,3962,514454,458868,1496114,122,3093508,1186,478143,2218548,1960606,2647682,7754726,3364094,3773,2664,111,1965,1795821,2919373,3303431,9987600,6156106,1485186,14825,3913,1166054,439026,4810624,3288,807,4349452,1662404,6538560,3515121,3288854,133032,5035587,9046701,24425,48797,147161,736419,6915735,1376201,4522381,4405,2054,718,3034,7160180,5921616,1015902,551732,1827051,54686,536,4037848,3121,2294,890,12752925,2113173,2812,25922,3415912,385439,2336006,10590,506,7983618,1769,7379,2285590,74010,2159,967007,1101399,1846,309,705,2696,1803693,688572,10718246,3254724,9713290,12115,31467,58481,219020,1393668,101,535,15953192,1979,6521,214,346,1213,8949,4177107,4743,733,12206123,288675,4974681,11107725,4473,6043,667,1842589,4935063,183174,19777,9379,709108,13539030,1288856,2128,6609,112,183,334,3982718,466625,55825,821375,729107,362908,1476,269,1587575,1170499,10704434,156252,1479385,566963,1952305,17366,7940,83120,26353,295236,14516,297907,213932,213,52,566,7730347,392,6069,7260191,135552,1218,8756,250,286,131235,311904,721,2886025,5868074,5192336,10656,13,199351,20182604,8271991,53256,171,106,516,2500939,531332,1298491,14376267,1101150,787318,2280,7471,491036,108086,121,10872302,164364,376895,150720,9435,1082,91744,802,238627,7450,49497,45844,52461,117,13,5003895,916013,416957,9871,766,2132550,230673,7671,346,2291128,1402205,666499,41752,162093,275613,4316,1643,1524381,115,570,2907,120029,75502,1545498,44067,9099,125,1881199,872828,868483,1247805,2668,3949,886221,43548,258,99,249380,801827,289,60,3937950,1557651,539070,733071,559715,2328012,3998,6007,491,1310,150917,9075793,3296833,26762,8209432,1526,1555,318656,5779288,2561897,8400260,602102,2050547,270509,763972,3163200,78694,27944,1670147,7620208,3639,49,2493685,542,622,493070,3947493,185,341227,215035,1483324,2476691,3975141,4951824,2808554,2779,2335,271,334,975,6607,1007781,23114722,270912,550116,2919,143,152454,2446069,10105,25208,138,37,289762346,127404,66520,35828193,12404558,27081589,29574021,15132804,449995,333214,1075018,2412823,450868,3906405,6298,3158,309,893,30068858,23562590,10040,1939,34,6599437,30971,111,489,494363,1470503,300,375,3053148,155921,283044,3244230,2294465,1695011,1711,561,125404,5264785,1163233,701162,243466,861217,3092,227,351,414,387063,1267020,1467508,131191,343,652,121,941,4526637,9011516,4902473,632101,1736,4467,1823,12478073,694414,2798816,1662,2234,9013853,5999193,4332834,5418,4770,4327921,6265181,4866970,17422282,5163,13119,3644886,2277559,17073617,1863233,3466,4430,410,5134887,3915773,1050391,2460114,2711,2143,446,5213,4450641,3965575,356010,2880658,6735018,8111,5584,3702893,6282698,1822862,1995501,5475,16357,5588076,655680,148,10,532,2547,9890648,951655,279,3857,565467,459828,858,439,2932,4905449,2598384,8029167,4195981,4249,11900,359,1521,4326868,7586645,1416813,2841688,8638490,50116246,5288716,5214,11266,1409174,5095501,575,2280,19549689,1730,743,1817874,8785698,838671,7757,8148,810,1637,266560,8544004,860113,3797355,7223725,10111,8437,5319,482422,419724,503995,383,790347,1196537,12879156,4257059,2009258,2430482,2450200,4264724,5966,9173,17630983,9481725,11141152,10395609,175165,5152492,830302,529607,20180203,14102,29941,340158,216145,503577,2004729,770,2593,673231,299,2225,2651538,2369343,4854212,941797,10914,22069,1457805,7942225,1612,1960,1268112,4826383,1947987,31638962,6975,24891,551,1553,1646,9366,154453,1100787,10079549,1667689,1554373,455169,2418,1477,23782,334860,5335504,603141,1543,1027,1823700,214,527,6807841,753,2237,11521550,7569169,123738,764796,4616682,3299,7141,447496,2204830,7493613,2081,2249,702,2775,1060645,301,2376017,8983492,3773279,1346,130049,2943,3686,977485,177296,7702889,2079176,2689367,5466,1446,356,1185,12244086,16076782,7955668,17302318,2196613,2220483,13828794,1823828,12941,38367,8082161,537144,2321687,3393942,8959613,6151,13188,374,1040,380499,4438097,7837696,13851540,123575,4072603,3100995,2203706,9553,6038,4356111,16276855,33336,96847,14270107,2781343,6952396,2733957,2041499,2324966,752985,3538,5304,2011746,3226916,1611082,851955,190833,949132,337721,2900,1957,10244538,1449,583,4477248,244,834,665483,4091289,7844480,1497680,63514,3248184,261797,3445,5635,1035441,1051609,771328,6894928,3914217,5988,1353,300870,2030402,139729,999503,4331054,1350700,379949,1411,733,1989,6863,277793,5597146,4653245,1296865,3403,2792,3269170,7310347,6188,2368,1627635,1488785,4139362,1567991,954575,886517,1385167,3822,6529,875747,1638053,300497,2533027,307114,3250114,1371439,5717833,5732,7454,598,3133898,4548476,2087274,1695,1558,2161496,1814663,1948053,1345,669,1174637,42214725,2365784,307628,26,827,4294,2118149,1450113,8776841,10834,529,515526,12672308,14208010,14856,858,6151635,11988294,7309556,6190,4165,39977,11861583,5201875,18039974,3893015,15509672,10827,12264,1289935,1269,113,4025342,1242,509,1060460,9404723,9724028,5681353,11300,8909,1356188,1934358,424,200,956,4199,3505902,5507105,15086155,16510980,15844,877,4246906,1640152,471,573,21396458,20583798,8645,4335,1763196,181598,1977,42,3854376,817283,5794,54,1540211,160420,771,52,36233,1199872,2830148,1884,288,569,3972,9290592,2825959,2474,547,1222223,5609136,2768,951,3052484,87022,1591734,3993,2395,11618215,1087,75,277,558214,6770157,10716912,2626,1561,4650830,588,393,2493831,5340286,1359467,1131113,5650,1590,12414368,1856915,1456223,2203403,3935919,10923452,6706584,2093545,8985,5046,2756,5372,2449,9597,1574144,662490,1422559,807,414,881077,2106127,245,11,1104514,27312443,2633949,4864082,20926086,4223,3812,7505065,4673231,18353214,213,4060965,17648318,80870,5359770,1396,2372,1682672,3459816,143,500,2234,2262572,6664244,927757,1905974,1777,2393,696675,8699776,2589,1019,896911,17410916,4563619,1488,3706,4280028,6545224,6031911,2486291,4292548,924311,2637,3036,2530696,2907580,3404257,285,2452,1455089,6689773,2653623,1025603,2522603,840,6622,681269,6668308,2734,1364,7601919,6542789,55848344,2549,6735,669,5641,12823678,6186068,6070822,1755595,5031138,3229,2107,1879595,3834027,5006034,1473,2458,146,1243,564796,1263223,6091220,7617870,12456742,15366832,3715,9090,1423650,3339859,1679172,7460081,5460309,2703,3488,13487166,3116921,1043956,10245407,8222690,3544,6255,6874598,15566361,14305011,5598,2297,3202982,20272899,3220,1537,13116905,22230731,14677461,12462428,3598,7582,979,5447,625911,3773207,12305235,2958,4402,1373425,15246865,37188707,48384473,43863997,13319501,35742,61654,8970295,92171031,11703,3398,883,2343,20837710,459389,6604,706,7119883,5610274,8523576,35900,677,243744,23624505,1849,933,229,30260305,7956978,28013830,8119047,52851081,10696,14966,435,2086,6936255,20353907,896,1619,52473593,10811099,4781054,8962,4365,29474832,3239095,2682,956,5358353,7196892,3182,1342,4520047,5589991,1276302,1517134,8476232,14494715,3716,6384,9852560,7167844,18672959,147238770,25426729,6364,8639,991,12945994,7304432,12312866,5811036,39516520,8834,13201,1898,6938,245668402,22684,33136,45986145,3470920,8885,3783,5359882,9330902,4315,4289,3114430,2423327,119220665,5624,2532,7785989,2817838,7138867,1918,552,3756508,3094239,3985,2272,575,3578,461923,778529,1009973,420840,1166218,3251309,2954,73,1947825,1164739,7468348,31837522,2095031,35755506,363,2415,790841,29207741,77309,3434262,3485,231,267,1055,2218,6819,4059727,1571233,11117517,1609,1125,18100817,4871401,26422503,13656,2687,18044213,602,1734644,2336679,15758706,3270309,8943632,2400,6137,7608345,1627971,4653676,3703076,7600582,21351152,36944,2727,11863632,1155669,1275184,2623,4407,23419707,2412825,15493019,2410,1274,17682049,6171048,4408603,1190,1110,3906658,3528549,767,255,6427480,3232707,1207944,3015885,1334,1261,3074,5298,46970778,8275,20014,9930682,1047,258,19960683,3431,14983,1037307,1931408,415,379,4449846,13293116,14424703,2265745,3178108,16132566,7496012,4181,6749,586,2435,8362561,413081,5031711,1404,973,4355310,14921633,3808,2808,352533,128,3423275,4804724,577,504,15755360,4880949,159,1462,2415,11199169,4874677,1102366,9566353,3894,3121,13671741,1392345,84065,190113,39033455,6648,10213,752300,36705143,1086957,11343787,2442,2711,805026,3879030,2724764,1446,1377,7967368,1886517,17240050,326854,842,153,820625,2110880,29226378,806784,357,3003,823,494563,2205631,1715075,6617600,3215577,3624274,3111286,1663,9093,2210,7246,2152,9508,68434318,31663,96591645,16247,3503,143206,678,2405093,47576,6196017,800,1996
South Africa,0,0,105,2435,4191,0,0,35314,20744,16899,48063,0,10727,403,0,0,228,0,0,0,0,206,2487,0,0,0,5572,21185,0,0,10801,0,0,11700,0,0,0,0,0,0,0,889,6922,0,1055,0,0,1200,0,18640,0,28126,4724,0,0,0,0,6761,184487,0,0,20756,141968,0,0,0,0,66139,0,0,4924,1448,0,0,0,812,5740,45021,7518,7711,2607,0,0,0,0,0,24171,0,1474,3379,670,0,0,4586,4196,8352,0,0,262,185,359,0,286,193,16890,2457,0,0,180,0,17563,6350,2699,0,0,0,0,7987,9052,281,573,5738,0,0,9931,0,0,0,38183,2322,0,0,7016,922,21027,0,0,11516,0,0,15849,0,0,4291,9280,0,0,0,0,231,3808,90147,61162,34096,0,0,0,0,9045,0,0,41121,0,0,0,0,0,0,5919,0,0,13128,374,6826,93364,0,0,0,33909,21011,615,0,0,1473,8219,784,0,0,0,0,0,9298,302,0,0,0,251,0,0,0,7812,11775,1881,1982,673,0,0,0,0,0,0,0,217,0,0,0,0,75324,0,0,31954,104,0,0,0,0,109,2461,0,0,4194,3286,0,0,461,11984,87579,0,0,0,0,993,300,1151,53291,1439,2011,0,0,647,0,0,70625,209,395,2972,0,0,137,0,102,0,760,157,976,0,0,24331,12069,5273,0,0,25837,3452,0,0,3210,4326,1118,0,486,0,0,0,7354,0,0,0,596,756,16312,0,0,0,1277,1405,1306,252,0,0,20410,142,0,0,2373,6080,0,0,30082,2364,6252,5030,0,5395,0,0,0,0,0,615,0,0,6823,0,0,0,7415,9343,219183,0,0,0,2280,13623,0,0,1152,4943,0,0,13578,0,0,0,39891,0,2664,1672,611,12471,5186,1318,16521,0,0,0,0,0,0,679,66877,0,362,0,0,0,19558,0,0,0,0,2137275,0,0,106661,19320,42864,9020,64557,0,0,26066,1136,10630,66352,0,0,0,0,145,0,0,0,0,0,0,0,0,9058,21188,0,0,12435,801,0,4906,75411,2035,0,0,1367,53894,1479,20310,1085,3857,0,0,0,0,620,19856,25315,1158,0,0,0,0,16419,19705,26249,3624,0,0,0,73573,1747,16070,0,0,83468,60843,25274,0,0,27409,37929,32084,157038,0,0,35017,30601,57157,4525,0,0,0,35175,12235,9520,11784,0,0,0,0,12477,12786,1671,21455,34629,0,0,50000,70380,20832,9429,0,0,6859,4389,0,0,0,0,87316,12100,0,0,1485,2990,0,0,0,24258,14947,24160,29423,0,0,0,0,26755,32982,6923,17591,56888,399784,46792,0,0,6288,77521,0,0,36022,0,0,3419,39203,1627,0,0,0,0,0,31332,0,31927,2695,0,0,0,3061,9583,5569,0,4080,5669,52831,64349,30732,5988,14277,32968,0,0,49654,18653,50343,38769,1186,51008,4773,4268,114785,0,0,1473,2067,258,25306,0,0,1320,0,0,44435,24441,36734,7895,0,0,4758,52605,0,0,7843,125937,13891,198733,0,0,0,0,0,0,496,22075,49921,225,10055,3592,0,0,553,461,11019,1326,0,0,0,0,0,39810,0,0,33396,27346,2248,3055,58770,0,0,5943,22411,61689,0,0,0,0,18715,0,13552,11591,11050,0,0,0,0,293,9622,8110,1714,5458,0,0,0,0,344,106794,38787,72980,6170,8249,131181,9083,0,0,5070,0,6896,25088,31099,0,0,0,0,0,6189,9811,52595,0,16053,11499,10994,0,0,2981,81831,0,0,70181,4206,42325,6937,17200,17512,2759,0,0,2656,3140,2507,11763,4305,4407,23183,0,0,56566,0,0,17567,0,0,3043,19207,39212,3971,320,45839,1532,0,0,5048,3179,11123,17087,10791,0,0,322,2116,1889,142,8471,5592,711,0,0,0,0,1485,14636,5348,4386,0,0,63624,54015,0,0,7904,12133,9398,5062,20479,10071,27599,0,0,4193,2643,0,15350,744,8160,5513,12729,0,0,0,10258,43138,9849,0,0,14607,12629,1257,0,0,130,300912,556,0,0,0,0,0,3107,41250,0,0,0,1202,23225,0,0,7387,33410,8769,0,0,0,17253,29781,46475,10131,65000,0,0,4405,0,0,25673,0,0,0,58757,6494,41045,0,0,2133,1632,0,0,0,0,973,10699,4703,31740,0,0,28976,6061,0,0,3701,103797,0,0,7520,574,0,0,904,645,0,0,12275,799,0,0,0,1819,7507,0,0,0,0,15317,3458,0,0,6389,18319,0,0,41568,130,8866,0,0,67845,0,0,0,3854,58411,82047,0,0,29813,0,0,10869,27311,4385,4220,0,0,61091,25618,8214,10424,21713,29961,14987,8336,0,0,0,0,0,0,5615,661,2980,0,0,4483,20877,0,0,17209,48815,15426,55858,127776,0,0,33068,19180,76251,0,13462,67898,0,23526,0,0,422,22911,0,0,0,11759,66437,3537,25124,0,0,9676,173486,0,0,12936,339777,29060,0,0,46950,65355,58285,22241,34693,9763,0,0,73611,45235,31043,0,0,7766,76134,137263,14092,65678,0,0,16876,73346,0,0,60377,42541,382381,0,0,0,0,97662,31439,55426,6685,24038,0,0,32891,41048,35700,0,0,0,0,802,9257,48249,68562,64139,122403,0,0,11899,24932,15669,51758,31286,0,0,122171,21266,10188,82823,50960,0,0,77014,99501,109032,0,0,28659,248403,0,0,136602,170668,191516,87078,0,0,0,0,1992,23247,106051,0,0,7236,130817,194737,34115,229574,142470,0,0,66646,391357,0,0,0,0,71965,3121,0,0,17093,9368,37101,0,0,170,62453,0,0,0,206722,69779,385039,75871,214533,0,0,0,0,17831,70425,0,0,331727,18299,11480,0,0,63798,30757,0,0,33169,43037,0,0,40716,12697,7539,6374,34070,93915,0,0,33975,7143,34769,243445,9037,0,0,0,55937,43887,78354,44466,113604,0,0,0,0,481463,0,0,70568,40140,0,0,19099,62375,0,0,14510,20689,392156,0,0,36356,4187,24128,0,0,12585,12823,0,0,0,0,0,176,0,0,0,8739,0,0,23804,4059,97715,43708,1894,73884,0,0,1394,13678,0,26203,0,0,0,0,0,0,458,2848,36113,0,0,52086,15242,29071,0,0,42350,0,1127,1118,10656,3172,4928,0,0,3125,1169,7666,3689,10161,12315,0,0,15277,413,275,0,0,5449,1265,19191,0,0,23047,17935,1350,0,0,4868,2835,0,0,9297,8419,118,12772,0,0,0,0,182242,0,0,23447,0,0,161938,0,0,14191,6842,0,0,39573,85698,140666,12499,32192,115371,30664,0,0,0,0,22934,2158,19048,0,0,35762,82425,0,0,3761,0,21167,29334,0,0,34665,10121,0,0,0,136239,14182,4323,30280,0,0,29148,824,0,1291,127461,0,0,2081,88703,0,48256,0,0,4196,29780,18885,0,0,26915,4916,14318,0,0,0,1452,6871,362033,945,0,0,0,3766,6830,4519,50800,12230,13398,6681,0,0,0,0,0,0,2215887,0,0,0,0,0,0,0,0,0,0,1996
