importer,0011,0012,0013,0014,0015,0019,001A,001X,00XX,0111,0112,0113,0114,0115,0116,0118,011X,0121,0129,012X,0141,0142,0149,014A,014X,01AA,01XX,0220,0223,0224,022A,022X,0230,023A,023X,0240,024A,024X,0250,0251,0252,025A,025X,02AA,02XX,0340,0341,0342,0343,0344,034A,034X,0350,035A,0360,036A,0370,0371,0372,037A,037X,03AA,03XX,0410,0411,0412,041A,041X,0421,0422,042A,042X,0430,043A,043X,0440,044A,044X,0451,0452,0459,045A,045X,0460,046A,0470,047A,047X,0481,0482,0483,0484,0488,048A,048X,04AA,04XX,0540,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056X,0570,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058X,05AA,05XX,0610,0611,0612,0615,0616,0619,061A,061X,0620,062A,062X,06AA,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0740,0741,0742,074A,074X,0750,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081X,08AA,08XX,0913,0914,091A,091X,0980,09AA,09XX,0AAA,0XXX,1110,111A,111X,1121,1122,1123,1124,112A,112X,11AA,11XX,1210,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12AA,12XX,1AAA,1XXX,2111,2112,2114,2116,2117,2119,211A,211X,2120,21AA,21XX,2200,2220,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,223X,22AA,22XX,2320,232A,2331,2332,233A,233X,23AA,23XX,2400,240A,240X,2440,2450,2460,2471,2472,2479,247A,247X,2481,2482,2483,248A,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25AA,25XX,2613,2614,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265A,265X,2660,2665,2666,2667,266X,2670,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268X,2690,26AA,26XX,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2740,2741,2742,274A,274X,2771,2772,277A,277X,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2810,2814,2815,2816,281A,281X,2820,2829,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2880,2881,2882,288X,2890,28AA,28XX,2911,2919,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2AAA,2XXX,3200,320A,320X,3220,3221,3222,3223,3224,322A,322X,3231,3232,323X,32AA,32XX,3330,3340,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335X,33AA,33XX,3410,3413,3414,3415,341A,34AA,3510,3AAA,3XXX,4111,4113,411A,411X,41AA,4200,4230,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42AA,42XX,4310,4311,4312,4313,4314,431A,431X,43AA,4AAA,4XXX,5100,5110,5111,5112,5113,5114,511A,511X,5120,5121,5122,5123,512A,512X,5130,5137,5138,5139,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532X,5330,5331,5332,5334,5335,533A,533X,53AA,53XX,5410,5411,5413,5414,5415,5416,5417,5419,541A,541X,54AA,54XX,5500,5513,5514,551A,551X,5530,553A,553X,5540,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562X,56AA,56XX,5720,5721,5722,5723,572A,572X,57XX,5800,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5840,5841,5842,5843,5849,584X,5851,5852,585A,585X,58AA,58XX,5910,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6000,600X,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,61AA,61XX,6210,6250,6251,6252,6253,6254,6259,625A,625X,6280,6281,6282,6289,628A,628X,62AA,62XX,6330,6340,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6500,6510,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6520,6521,6522,652A,652X,6530,6531,6532,6534,6535,6536,6538,6539,653A,653X,6540,6541,6542,6543,6544,6545,6546,6549,654A,654X,6550,6551,6552,6553,655A,655X,6560,656A,656X,6571,6572,6573,6574,6575,6576,6577,6579,657A,657X,6580,6581,6582,6583,6584,6589,658A,658X,6590,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6610,6611,6612,6613,6618,661A,661X,6623,6624,662X,6630,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6660,6664,6665,6666,666A,666X,6671,6672,6673,6674,667A,667X,66AA,66XX,6712,6713,6716,671A,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6740,6741,6744,6745,6746,6747,6749,674A,674X,6750,675A,6760,6770,677A,6780,6781,6782,6783,6784,6785,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,681A,681X,6821,6822,682A,682X,6831,6832,683X,6841,6842,684A,684X,6851,6852,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6890,6891,6899,689X,68AA,68XX,6900,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,694X,6950,6951,6953,6954,695A,695X,6960,6970,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7000,700X,7100,7110,7111,7112,7119,711X,7120,7126,7129,712A,712X,7130,7131,7132,7133,7138,7139,713X,7140,7144,7148,7149,714A,7160,7161,7162,7163,7169,716A,716X,7187,7188,718A,718X,71AA,71XX,7200,7211,7212,7213,7219,721A,721X,7220,7223,7224,722A,722X,7230,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724X,7250,7251,7252,7259,725A,725X,7260,7263,7264,7267,7268,7269,726A,726X,7271,7272,727X,7280,7281,7283,7284,728A,728X,72AA,72XX,7360,7361,7362,7367,7368,7369,736A,736X,7370,7371,7372,7373,737A,737X,73AA,73XX,7400,7411,7412,7413,7414,7415,7416,741A,741X,7420,7421,7422,7423,7428,7429,742A,742X,7430,7431,7432,7433,7434,7435,7436,7439,743A,743X,7440,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7500,7511,7512,7518,751A,751X,7520,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7610,7611,7612,761A,761X,7620,7621,7622,7628,762A,762X,7630,7631,7638,763A,763X,7640,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7710,7711,7712,771A,771X,7720,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7750,7751,7752,7753,7754,7757,7758,775A,775X,7760,7761,7762,7763,7764,7768,776A,776X,7780,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7821,7822,782X,7830,7831,7832,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7860,7861,7868,786X,78AA,78XX,7910,7911,7912,7913,7914,7915,7919,791X,7920,7921,7922,7923,7924,7928,7929,792X,7930,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8000,8121,8122,8124,812A,812X,81AA,81XX,8210,8211,8212,8219,821A,821X,82AA,82XX,8310,831A,831X,83AA,83XX,8400,8420,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8440,8441,8442,8443,844A,844X,8450,8451,8452,8459,845A,845X,8461,8462,8463,8464,8465,846A,846X,8471,8472,847A,847X,8480,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,851A,851X,85AA,85XX,8710,8720,872A,872X,8730,8731,8732,873A,873X,8740,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8810,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,883A,8841,8842,884X,8850,8851,8852,885A,885X,88AA,88XX,8900,8921,8922,8924,8928,892A,892X,8930,8931,8932,8933,8935,8939,893A,893X,8940,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8970,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8990,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,95AA,95XX,9610,9710,9AAA,9XXX,year
World,2152063,760400,1046521,435667,751362,25330,167,503,7593,6749147.349,1208048,3673212,1633489.06,241620,815304,430275,570,847260,74991,81,51075,353220,2069925,482,152,4178,1353,3289,882157,3806589,230,338,2155552,1119,2597,4039096,2517,685,1584,734714,109825,4776,1690,12589,2401,278810,2059058,2686531,435043,1484309,1070,933,1113308,798,6001904,161,3609,2004072,918612,279,81,38394,3380,1258096,1428666,10639558,813861,2650,673465,2246694,5767,497,2443220,5330,1680,9024019,11500,597,126842,193821,1490087,1681,45,1076438,1392,286076,587,80,580778,728689,384548,1642630,435530,231,864,9811,118531,82382.332,701723,1461893,1007642,3107129,1006581,1248457,273,16877.726000000002,486636.197,131593,2766800,367,30622,1824760.387,838352,2668423,1275307.202,1378160,53965,2243914,2827088,367,1662,76557,208489,2886077,401150,1672812,1107,4389,10141,77776,2014299.001,2549183,521013,265926.266,555340,275,262461.924,940866,4056,723,167416,455,11538303,1025566,2721,129,2948481.278,295128,1833787,15458,85,1972860,665,1775,40727,2442024.42,20850,602,1896,104,642651,732435,126,380,3621,7586,623412,356800,4835799,1137153,2643709,272,6323,14599,218117,381900,401,241,3758148,9081,5713,781,4310,778270,22210,1745,4421951,53006,1436797.469,3529988,109,1456,2001,3745,49522,1472716,2554681,106960,258,64,270861,2682028,445634,283,619,18040,89429,211,241,2304328,321407,229639,342696,427970,159056,109,523,1558389.233,12251,44431,23672,83481.022,629579.403,6272167.553,33694,715284,179504,1172828,196,151,145799,54134,202800,41061,199467,37423,86282,109,269,687,3808139.062,121828,3150757,73721,118116,776,2355,144,742,739,63,63582,112628,1425191,1979489,2826315,227473,822205,4626,87962,7629751,2807577,6349,7427,124083,227673,887542,408090,747685,6113061,904021,236287,196421,350,905,83128,583984,89155,6277469.388,129117,177816,7943,123,369,131054,1610,329359,17372,65302,38286,24203,133,244,19767,2453365,546265,259839,654350.531,48118.082,787194,148647,21823,64221.844,2336021,1446332,720095,38447,166469,472411,323877.941,468853,35490,72199,33743,44456,1851766,30353,997,148,499003,460627,230316,310268,143,501,387,1918532.113,159944,25905,13,370044.11100000003,367419,9409,183,1723678,685211,620144,442423,187119,1260637,160,1861,4812,6511,619647,60605,5873956,1889492,243088,3392,3862472,207,67199,1955366,1619712,4227530.119,352563,1088827,375889,459887,2114257.418,39795,135,1817,1311210,2511162,41,1118253,62438,139701,243293,1659311,83,300520,187362,871873.361,947043,1401370,1469692,831876,37667,1936,46790,16435,281,2207,5670,88631,190311,274666,1902774,14932563,155784,151484,58916,33,162046,1695046,69,39354,1282,221094116,684132,25465400,7321570,21988060,29978386,4641779,3719,14284,524986,1720656,346016,2604051,448,14442,12537,675840,18986738,21231923,126905,162747,1923,1764384,100,356,364795,1163250,31991,109,889,223,103,2164568,335290,329189,590537,1101605,849802,20858,97,133362,1893976,801190,387104,136098,570021.249,63094,651,10017,26325,3803,87115,715473,1224417,38245,110,827,1038,286,474,101369,162510,2761220,4523535,2200852,642729,108,628,2243,4125379,157280,1040662,222,720,8158,2743751,2113463,1044915,1022,3599,1582608,2113353,1045278,2870944,782,366,9223,964598,593840,5435791.695,409370,57213,1421,1063,1368533,1360003,448595,817946,48503,449519,12285,146583,2260246,1868593,144643,1324451,3238978.306,48031,1542,1498,1350047,2877947.126,556790,831289,135505,1405,4151962,1598200,508,84078,625629,59219,2756546.3109999998,443659,45219,302,193058,140464,688,222,1208782,354095,2013965,1168125,405,512,14170,23132,268531,1061287,2358186,546171,696550,1220983,10294482,1076501.1600000001,90920,3250,1430,40287,37034,696765,1124395,1929,2545,3321908,10767,2550,8308,418133.131,2224211,239053,239,981,1083,11698,235284,4011411,1044375,2270464,2750397,1376166.5019999999,461884,389593,3368,293589,135455,458187,471,744,104,13143,294196,391571,545372,2652281,1183335,852995,622327,500277,28460,1591558,293,1701,430866,6067436,2519726.015,2759971,3729157,182462,1023296,196738,109820,2754099,692,868521.3759999999,120834,455751,97183,370785,457409,384,142989,767230,30107,231106,34965,212391,204571,1366689.3429999999,926803,1528115,418596,94529,1631,382566,1597633,350,444,487996.06,2010417,527606,8439644,9713,30598,2588,98620,937,2834,6164,528,51481,373654,2314796,567991,734470,96654,494,670,38043,71070,1089787,174461,115,428,993520,17830,15087,1811192,107127,3411657,2554125,34169,235719,1676931,1073,4013,5139,109348,715085,1755542,17897,47040,737,1397,258395,8608,780132,1874471,963968,398857,301122,595,1473,77407,32177,1198405,604466,993630,477,881,14953,211680,6443565,7030971,2556723,2790306,375703,472515,3800707,626686,656,398566.689,1750041,152009,545900,1739345,1857083,1019,1622,3002,34295,1562,82088,214282,2161629,3257167.443,5138634,240464,1005909,995009,57068.209,973290,400,1897,847854,1879233,4974679,2585,844,562439.101,4105340,647015,3044032,607658,403410.154,368514,447143,14889,7654,14176,1264800.185,1119296,591669,261193,305374,273724,167552,33340,64564,18804,1092787,580509,69529,103,431,1139996,470,757,207914,1122166,1634526,80193,592948,45800,901415,83586,883,1700,6219,623514.265,284039,259588.09,2278087,813235,340,1670,3903,179086,1167436,42477,671428,1276832,630273,225070.03100000002,1056,1451,566034,100463,9128,96319,2218733.2060000002,1330059,501056,146852,453,1422090,2178611,222,3095,508220,456404,1583734,422009,394041,417517,267659,1082,2062,292288,240868,192043,804412,79136,59668,733980,402044,1223620,675,2261,941544,1577755,663500,571,1702,3481,819877,669364,922716,289,612,426951,13129970,1416356,102090,130,365,89226,56751,667687,268571,3406325,671,2341,144842,3521277.412,4337803,397128,396,2415362,6007624,3616617.246,121,269022.797,37741,371714,3772950,3182297,5770622,1685419,4827255,1542320,1715,2399709,1063587,605047,1930273,36463,532223,667171,5400136,5469046,663531,1926033,1055316.552,213706,305732,241,229,537725,570221,2229982,2415690,1015,167,5295644,4833004,476609,839,1878124,633006,257,7808039,6493245,534218,315,695672,61030,57,1737714,213680,224632,231,1943068,60263,107,13,6205,6944,649683,828397.463,54,305947,443287,12180,4463292,908797,129,427,431541,1803742,234,484,1390465,79680,553425,149,607,3600553,538,373,1091,189135,2554394,3479926,1171,1088,1434385,3974,1209448,1497336,533366,318512,926,1320,3043594.404,689214,395603,735595,1067922,3388660,1722124,799850,707,3928,42906,18170,218,4029,104833,84214,14098,50983,455449,212904,612792,291,85086,347375,843616,61251,156344,156471,854815,7554117,1083807,1863523,6714384,292,629,1868503,2378403,4991213,5032,40351,1690340,3532968,85927,1147078,134,609,1687604,1206805,872,145,8951,1404,125633,1202271,3061554,316593,815372,1326,35717,85051,485239,3940834,708,2091,304760,175365,7043202,4715027,320,654,1670224.2519999999,2253446.009,1836200,1184534,1493436,392503,1572,9104,581145,851713,1090484,107,339,25127,467710,1499359,850781,358159,779537,17784,170044,331512,1802627,426,41518,1890269,1983711,12829921,546,781,273071,2524862,173698,5255103,1528053,1327086,378166,1932097,134597,1299,483,725615,818903,1623997,6833,76948,13439,14817,104,226178,370608,1427374,1964463,1788205,3851994,240,1068,54017,799985,853540,422499,1859918,1492883,4407,11474,365674,3055956,1002870,11241,1553811,383856,1879040,766712,1972,1814,131958,2494566,4637489,1982273,322,515,1225483,5596877,115,208,3938883,6561614,3950705,3687883,1911,453740,48122,92081,3458,1409335,1807069,4268474,1588,299181.675,4256181,745089,4042646.494,5899596,273879,11659111,1291015,110536,16142,2721704,17351626,128,1261,4393,405049,165095,5432032.498,479233,1819,954849.593,18600,2561873,2220801,2348530,2380,3205,9170,889370,10919076,174,168587.826,188585,5298453,2197135,2165041,3249101,11951087,2298,10976,16367,415584,2246,1874342,2838927,1295,4005,159467,11696116,2274037,1290425,9110,16104,5931478,701803,1298,6561,1710468,2161220,227,379,34937,1207126,1733944.493,271263,434463,2014864,4490579,242,178247.721,126315,1695433,908192,4012467,13526232,5299985,441,880,2379,2707775.278,2285684,3526585,1339994,8694502,2710,141295,26898,134855,84279720.267,650665,115088,19970262,2483811,1227306.589,6199,3090704,1421900,413730.508,1914701,2739740,39503165.451,1582,459826.806,2011482,702549,1516205,4482,1473,111785,1091114,679024,252,409093,495022,41147,150768,393407,369211,268147,247826,1359413,639,2035543,730857,231150,1525217,8116162,1239313,10402226,399,16461,28297,16061417,368494,2053029,524199,339,142945,558764,461,2569,32506,774578,405228,2246534,697,1942,4883,18460,3718054,2609209,818442,5368642,295,451,2787,1847,3729564.088,5506,214,158,88,19376,156022,931431,867383,3595185,1021681,1968983,64120,14291,2095856,653972,1669701,1037759,2608369,5262640,40161,19177,23178,2942403,229806,361565,2125,1159,13819,6327221,964059,3412790,18590,2567,125129,2465868,1840262,143924,718214,1613,1464,985954,1167132,6615,5006,13948,2299280,640555,1185874,617982,649,1296,4584,4054,14892008.058,7778,1223,6496,62,1463124,4196719,204427,5087,161,392785,364593,690,445,175686,756864,1124719,1421593,524358,762891,10636932,3094181,915,17781,8707,84117,311,2488377,182908,1378578,39541,372,761358,6209233,120,769,178645,152,1597637,1336870,537,1309,4857757.368,1607084.3199999998,102,25237.89,13928,208400,655,3965741,1781263,265943,2706325,385,1708,51324,2324150,354457,131286,127249,6774700,14221,3425,465,152107,6739228.316,647791,3056032,346,1986,172288,1090058,547219,1149,2708,4304910,6287,1042267,5137282,225907,396,372,376892,898520,5717974,251837,1379,8633,219,198572,721402,394706,1114384,1054707,723477,884766,380,3260,40451,37980,884,3120,19606029,1318821,15700474,41290,1019084,1524,19952,30638,2912176,90658,1967418,1985
South Africa,258,144,0,186,9352,0,0,0,0,122,0,0,3120,0,148,0,0,117,0,0,0,0,3630,0,0,0,0,0,0,5205,0,0,178,0,0,3030,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,111,0,9593,0,0,20139,0,0,0,0,0,0,13905,0,0,0,35578,23152,0,0,0,0,0,49012,0,0,0,0,3508,0,0,1324,0,10521,0,0,0,13588,459,5209,1127,0,0,0,0,0,0,4623,0,0,970,890,0,0,1358,0,1042,0,0,0,101,0,0,0,102,7684,1416,0,0,0,0,629,1829,841,0,0,0,0,0,0,0,0,1974,0,0,3378,0,0,0,0,1861,0,0,0,6262,749,15593,0,0,2542,0,0,0,19066,0,0,0,0,3393,5151,0,0,0,0,0,1060,13568,24918,3243,0,0,0,0,225,0,0,16213,0,0,0,0,268,0,0,2516,470,285,54882,0,0,0,0,0,16966,0,0,0,0,2083,13697,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,21925,0,15163,0,0,0,0,0,0,0,0,0,0,0,0,3758,278,0,0,0,951,25543,0,0,0,0,0,0,238,15547,2190,230,0,0,0,0,0,0,29489,0,237,0,0,0,0,0,0,0,0,0,269,0,0,0,27894,18715,4493,0,0,0,195,0,0,0,3464,900,2058,130,0,0,6100,0,0,0,0,1021,0,0,0,853,676,0,0,0,0,0,57594,0,0,0,987,0,0,0,19044,0,0,0,764,3886,0,0,0,0,0,446,0,0,0,0,159,0,0,0,4664,718,2780,0,0,2022,3623,0,0,0,861,1512,0,71127,0,0,0,8862,0,2798,1609,204,5200,2434,235,10738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742255,0,0,0,0,0,3631,0,0,28652,0,6159,20168,0,0,0,0,0,0,0,0,0,0,0,0,5210,21550,0,0,0,0,0,9448,1456,2136,336,73745,625,0,0,1089,0,3429,0,758,882,0,0,0,0,0,1295,8740,3023,155,0,0,0,0,0,0,0,13213,19840,15303,522,0,0,0,45649,412,5630,0,0,0,31074,40602,8816,0,0,11816,12953,14999,21429,0,0,0,13383,4743,45687,2411,0,0,0,10973,4142,6633,4058,0,0,0,0,2431,5792,1011,8828,76161,0,0,0,19109,45119,1151,6947,0,0,2941,0,0,0,0,0,30654,196,0,0,104,865,0,0,4317,2079,10822,4655,0,0,0,0,0,5862,23013,1778,6387,5681,77800,8617,0,0,0,0,0,3038,21979,0,0,11683,0,0,0,1635,18891,147,0,0,0,0,0,9469,116,23194,466,0,0,0,0,0,0,120,0,0,0,0,0,3501,1988,10314,45497,12058,2618,4599,0,19132,0,0,0,0,27711,14698,0,38514,9701,0,695,23018,0,0,0,11829,1223,526,4698,0,701,5581,0,0,0,0,0,21131,7499,15533,1017,0,0,1890,10375,0,0,5286,62589,8268,88380,0,0,0,0,0,0,0,0,499,3604,4116,212,7168,0,0,0,441,0,2098,296,0,0,524,0,0,14320,0,0,0,172,964,20574,0,0,0,906,7062,21444,0,0,0,0,3508,0,3826,1492,472,222,225,0,0,0,929,623,1028,1682,0,0,0,0,0,121931,6746,9447,0,4021,18680,1823,0,0,1200,130,3084,13384,5269,0,0,0,0,0,0,0,2356,3370,26421,218,0,770,1131,1437,0,0,0,6227,7463,0,0,0,15142,0,14263,2886,0,0,0,0,0,0,350,0,2559,395,0,2775,4039,0,0,0,3063,4676,1477,0,0,6379,0,0,807,9494,11581,0,1801,303,14996,531,0,0,0,190,565,2084,5559,1075,0,0,0,209,2046,0,0,0,1864,429,0,0,0,0,0,534,7878,630,1713,0,0,13508,10103,0,0,3622,1899,3441,949,4915,4144,1396,0,0,1261,0,0,2320,289,108,1145,1685,11808,0,0,2889,14002,5437,0,0,0,4425,3971,1425,0,0,921,37083,770,5733,0,0,0,0,0,756,8251,0,0,0,3392,0,0,0,4598,13092,1937,0,0,0,0,1909,1386,4988,0,18890,0,0,8797,0,2009,12690,0,0,797,52814,13668,0,19252,0,0,511,0,0,0,0,257,4493,0,0,883,12465,0,0,281,3044,0,0,27889,0,0,1805,102,0,3596,127,0,0,108,0,0,0,0,0,3074,5758,0,0,0,0,8583,998,0,0,1302,3777,0,0,11443,0,1882,0,0,24302,0,0,0,2120,25211,77834,0,0,13843,0,3407,5326,1735,2027,0,0,17713,11692,5390,8083,9086,28061,7855,119,0,0,0,0,0,0,0,0,0,0,40190,14307,1983,0,0,63119,0,0,0,0,831,7635,0,17923,88793,0,0,2467,1902,2201,0,0,10072,53950,135,15776,0,0,18793,12363,0,0,0,0,0,8970,26893,720,7050,0,0,0,5354,23828,0,0,0,3206,88509,39516,0,0,17730,15618,15081,18412,18671,3434,0,0,8879,11945,0,0,0,0,3983,0,34640,2224,0,0,0,6356,15775,0,0,9958,18836,129180,0,0,0,0,0,28515,17564,9079,12671,764,0,0,0,2202,6417,17826,0,0,0,0,0,111,2189,19580,35445,11428,55821,0,0,0,5829,14283,6137,23639,18267,0,0,0,37529,9375,0,13079,2884,35355,0,0,0,0,13948,56393,8391,0,0,8252,79696,0,0,49143,77407,98096,37578,0,0,0,0,0,14282,13526,27386,0,0,0,338147,0,0,0,837,1448,0,0,2941,90965,0,0,0,0,0,2596,0,0,0,0,9418,4148,4786,0,0,0,1099,27184,0,0,0,61509,7364,42338,5140,152374,0,0,0,0,0,14888,27039,0,0,0,169859,0,3352,0,0,30472,7309,0,0,14725,18172,0,0,0,6667,7137,0,2037,12474,28359,0,0,0,0,12930,10230,38242,3063,0,0,0,12850,16818,26506,12548,61938,0,0,0,0,301178,0,0,125983,7312,0,0,36173,61497,0,49124,2326,194464,0,0,10621,1447,7013,0,0,0,4317,3761,0,0,0,0,0,0,0,525,0,35247,0,0,5932,0,1368,0,655,148174,0,0,0,47754,0,489,0,0,0,0,0,0,0,681,701,12944,0,0,0,0,0,6450,3438,7863,0,0,0,0,8481,0,0,0,0,0,0,0,0,0,4480,290,0,0,2454,0,5579,0,0,7443,0,0,0,869,0,1608,0,0,0,7677,7292,3604,0,0,0,0,3039,0,136,0,0,3067,1609,0,0,0,919,0,0,2313,0,0,0,0,37570,0,0,0,0,7205,34898,0,0,0,6514,2478,0,0,0,7040,14415,17834,3248,14607,95648,23413,0,0,0,0,0,7239,1796,7865,0,0,7897,55354,0,0,3587,0,10208,9234,0,0,18970,5682,0,0,0,0,0,50489,6443,2301,14686,0,0,0,6420,1854,189,1969,22314,0,0,0,498,22605,0,14039,0,0,842,9896,7802,0,0,15637,0,3777,3647,135,0,0,497,3451,31725,636,0,0,0,1530,2693,1537,9400,4602,4177,2642,0,0,0,0,0,0,194029,0,0,0,0,0,0,0,0,0,0,1985
