importer,0011,0012,0013,0014,0015,001X,0111,0112,0113,0114,0115,0116,0118,011X,0121,0129,0141,0142,0149,014A,014X,01XX,0223,0224,022X,0230,0240,0251,0252,025X,02AA,02XX,0341,0342,0343,0344,034X,0350,035A,0360,0371,0372,037X,03AA,03XX,0411,0412,0421,0422,042A,042X,0430,0440,044A,0451,0452,0459,0460,0470,0481,0482,0483,0484,0488,048A,048X,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061X,0620,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0741,0742,074A,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,0901,0913,0914,091X,0980,09XX,0AAA,0XXX,1110,1121,1122,1123,1124,112A,112X,11AA,11XX,1211,1212,1213,121X,1221,1222,1223,122X,12XX,1AAA,1XXX,2111,2112,2114,2116,2117,2119,211X,2120,2221,2222,2223,2224,2225,2226,222X,2231,2232,2234,2235,2238,2239,223X,22XX,2320,2330,2331,2332,233X,23AA,23XX,2440,2450,2460,2471,2472,247A,247X,2481,2482,2483,248A,248X,24XX,2511,2512,2516,2517,2518,2519,251X,2613,2614,2631,2632,2633,2634,263A,263X,2640,2651,2652,2654,2655,2659,265X,2665,2666,2667,266X,2671,2672,2681,2682,2683,2685,2686,2687,268X,2690,26AA,26XX,2711,2712,2713,2714,2731,2732,2733,2734,273A,273X,2741,2742,2771,2772,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,281X,2820,2860,2871,2872,2873,2874,2875,2876,2877,2879,287X,2881,2882,2890,28XX,2911,2919,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2AAA,2XXX,3221,3222,3223,3224,322X,3231,3232,323X,3330,3340,3341,3342,3343,3344,3345,334A,334X,3350,3351,3352,3353,3354,335A,335X,33XX,3413,3414,3415,341X,3510,3XXX,4111,4113,411X,4232,4233,4234,4235,4236,4239,423X,4241,4242,4243,4244,4245,4249,424X,42AA,42XX,4311,4312,4313,4314,431X,4AAA,4XXX,5111,5112,5113,5114,511X,5121,5122,5123,512X,5137,5138,5139,513A,513X,5140,5145,5146,5147,5148,514X,5150,5154,5155,5156,5157,515A,515X,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524X,52AA,52XX,5311,5312,531A,531X,5322,5323,532A,532X,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,5513,5514,551A,551X,5530,5541,5542,5543,554X,55AA,55XX,5620,5621,5622,5623,5629,562X,5721,5722,5723,572X,5820,5821,5822,5823,5824,5825,5826,5827,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5851,5852,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592X,5980,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,61AA,61XX,6210,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6552,6553,6560,656A,656X,6571,6572,6573,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658X,6591,6592,6593,6594,6595,6596,6597,659X,65AA,65XX,6611,6612,6613,6618,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663X,6641,6642,6643,6644,6645,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6664,6665,6666,666X,6671,6672,6673,6674,66AA,66XX,6710,6712,6713,6716,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6744,6745,6746,6747,6749,674A,674X,6760,6770,677A,677X,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67XX,6811,6812,681A,6820,6821,6822,682X,6831,6832,683X,6841,6842,684X,6851,6852,685X,6861,6863,686X,6871,6872,687X,6880,6891,6899,689X,68AA,68XX,6911,6912,691A,691X,6921,6924,692X,6931,6932,6935,693A,693X,6940,6950,6951,6953,6954,695A,695X,6960,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714X,7161,7162,7163,7169,716A,716X,7187,7188,718X,71AA,71XX,7211,7212,7213,7219,721X,7223,7224,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725X,7263,7264,7267,7268,7269,726A,726X,7271,7272,727X,7281,7283,7284,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7431,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762X,7631,7638,763X,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773X,7741,7742,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,7821,7822,782X,7831,7832,783X,7841,7842,7849,784X,7851,7852,7853,785A,785X,7861,7868,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791A,791X,7921,7922,7923,7924,7928,7929,792X,7931,7932,7933,7938,79AA,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8211,8212,8219,821A,821X,8310,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844X,8451,8452,8459,845X,8462,8463,8465,846A,846X,8471,8472,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,8710,8720,8731,8732,873A,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,883A,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,9610,9710,year
World,4620798,929956,1296168,823111,834121,229,14892248,2037570,8765011,5502550,408322,1434785,715811,930,1190671,50538,98522,941302,3558098,260,116,220,3394699,7398617,355,2882595,9176024,930530,249417,35,101,1118,6702711,8724316,717363,4158433,24,2425495,149,16961825,5056474,2711767,28,382,272,2720809,12320691,1911498,4335508,1819,2951,2819762,9221620,208,138856,312523,1155037,1897202,323842,2246880,1226407,1844444,5735613,2709864,132,646,804,1736872,2581452,2382746,8233208,5039973,1612426,326,451,1112994,341046,4011195,164,297,3439261,1356361,5704372,2477708,2759831,125773,4297188,7492651,221,1072,133503,530545,4922542,1374916,3862558,397,890,410,1752,5537701,4395800,719684,315570,1413049,457,2972078,310,12294146,1456592,273,313,2512212,342910,1845287,116,113,5745875,2127,2463,1916819,57071,121,697280,924914,111,67,325,1115,1502178,419012,8198097,2610985,7721338,108,418,34021,197711,921947,18,12806519,125,403,3364,3675144,8972360,189990,3873869,10058292,130,604,253,324,1578747,4027053,126158,35,500009,11649876,1080685,68,207,273,178,3754962,448957,49438,425016,666466,327070,207,1083822,1063166,8361141,145217,1016546,376008,1804505,112,78941,19375,213468,20832,256894,167513,94,56,5239613,1794,5682177,108192,153,126,351,106131,233993,2527568,5754961,5547451,128,21,142138,19638160,7938322,5304,1869,53,2368729,518095,996970,12698283,1075413,651362,138,534422,203101,8452106,127753,332721,99847,156,46,83452,515140,5695,47894,39359,64877,71,4324412,809118,386707,350,1828330,183382,2369751,1372939,911263,38862,150434,307629,101,1113161,170,1437,93341,63821,1245764,12234,1660711,732168,717979,1023473,116,201,790219,41185,523759,929114,3457688,1256694,513410,533070,421278,1834438,176,1096,144,971,83796,7942262,2673707,13758,8633,7786709,245291,4617948,1632578,5707178,432714,1567918,215719,659626,2070978,302,1606477,6192898,1659231,141,424070,3108411,18,399093,189227,1289451,1919094,3315075,4012980,2155172,840,580,138,193,107,1978,826309,18188074,210310,503793,147,159614,2072210,43,205477143,921608,26616873,8570666,22781062,20668236,10693916,126803,3618,326,904610,1964928,290976,2576959,117,133,506,19216177,13001093,6764,31,5000881,102,388124,1128137,138,2998217,131867,329282,1973404,1707634,1513500,202,113841,4238115,877722,513612,180848,719634,77,143,203,324778,1037464,1596182,66055,346,171,590,3383640,7721776,4487046,468761,301,10557765,477758,2070947,631,6627837,4887257,3308114,261,749,3439,3548108,4992709,4053802,12915084,1143,23450,2694562,1455869,11955561,1238858,103,648,4168143,3063882,903367,2044732,262,1086,415,2198,25158,3266157,3164510,273467,2427099,4844030,150,1692,17724,2863085,5079111,1628269,1611400,291,1075,5900238,402369,77,409,717,8881259,795409,116,339,450810,371114,107,184,4087465,1914080,6215428,3332436,148,1361,117,722,4348497,6022940,990994,2048463,6750328,36439539,4114178,358,1682,1162679,3710833,107,310,15027710,1451729,7078052,673300,452,217,949,184173,5198231,651397,3456111,5251528,95,313532,293815,430606,126,3014,651299,998262,9696167,3424918,1602770,1735626,2047366,3074554,309,2047,226,14143744,6986789,9187411,9168437,152536,4931288,669938,461087,15613430,808,1506,251439,197886,363555,1674084,295,242,303,565686,1097,1840385,1834620,3518919,744035,112,462,1178004,6190184,379,27100,1032784,4292450,1488738,24320881,246,1228,103,668,1175,2907,128841,1240011,8470896,1418912,1628365,396273,116,591,26820,265318,4412114,403020,116,86,1199815,251,280,5150378,9419719,5519211,72945,661068,3475385,677,826,356760,1652158,5764751,103,604,575,856,752797,2111924,8432747,3005424,2385,123499,376,397,709583,112790,6049648,1797810,2215210,292,483,269,413,8863403,12794428,6303923,13878794,1823976,1665444,11116729,1539376,222,2272,5897905,409245,1727720,2553934,6979875,515,1390,101,521,418179,3899821,6690703,10986772,122943,3577890,2621460,2174627,261,1880,4050787,13500489,1902,14770,12385649,2569691,6034412,2631004,2599219,2010752,653887,6538,19489,2264067,2763576,1284525,1240906,182171,804282,412538,119,914,8692117,313,3709597,245,1457,533805,3434558,6137108,1183573,87446,2677135,185448,348,1181,707358,878901,621933,5783764,3068156,339,189187,2237461,133918,996098,3398820,1128672,283258,199,1182,3619,234904,4198506,3602298,1039674,397,2374816,6256926,146,315,1375758,1300945,3079519,1234792,788768,794831,1144227,1377,643909,860847,210165,2278337,257275,2596854,1032025,4374200,112,2190,2606634,3857576,1652873,106,581,1990504,1578532,1849809,442,756358,35390850,2606477,270188,148,2000,2431,1980594,1189548,6101081,38,663960,10935563,13009162,116,362,6690406,10410642,6580441,217,376,7338339,3985451,15658722,3037463,12357197,205,769,1065398,3648415,145,136,821134,6540768,7767767,4233753,476,593,911952,1356443,134,120,1368,2781378,4844525,251,361,12235680,13387173,69,2904689,1090834,213,18543804,16146519,43,1010321,177656,36,3246169,558612,202,1222894,131424,11,15246,782185,2101802,173,151,1825,7364819,2021564,107,43,887232,4397789,74,2356521,86543,1341289,110,192,9230048,630,483319,5699154,8277498,498,641,3732115,2138697,4438517,1114354,888803,122,414,9811929,1537008,1311267,1812906,3012134,8368085,4924921,1328175,497,3046,1093,2917,581,4558,984803,432886,873973,209,359,842888,2316178,19,801764,20856674,2151947,4107780,15959672,151,885,7675184,3979332,13351919,216,3596163,14569676,68558,4406782,113,647,1130541,2458655,102,293,509,1700500,4992217,834795,1426619,609,560108,6582814,115,696702,14502879,3680738,101,202,4263802,6219414,5603496,2153241,3777797,916728,144,1970,1419014,2310363,2078893,568,1343353,4963849,2419055,835042,1967852,104,562,552165,4864265,533,6162914,4778198,39853341,816,543,2192,8308860,4752450,3965338,1299326,3225455,107,1133,1381488,3247446,3871295,228,256,233,192,435191,958249,3844444,5622728,9394953,11122287,410,1398,1054419,2421272,1269396,5941571,4227957,329,1476,10189864,2259159,836900,7884788,6167976,359,1576,4765492,11569826,10667571,223,634,3025670,15719283,486,9174505,17647634,11398878,10357946,581,1149,964,1596,843823,3283794,10669461,341,886,557925,12305544,25023090,31707872,34700372,9757266,5034,30218,7699667,64299849,2975,6281,470,851,17968627,562612,3133,440,6067385,6736666,8273769,517,397768,20633204,82,20403794,6764657,19361837,9981559,40985044,108,1866,113,929,5556965,12569800,246,245,41079115,8057402,4596719,124,1320,21562370,2434322,446,3835106,5860642,110,3534827,4779839,1005667,1383081,6587622,11702630,696,1365,6700116,4774507,13281725,97733627,15444708,779,703,9503116,6074436,10187281,4928192,32158181,583,2121,686,3557,205298699,38870116,2465291,395,5180178,5987141,69,2716880,1794140,93640264,509,6743460,2986773,6025683,237,260,2942640,2462726,73,280,1760,480523,735278,710373,632871,2190645,2578526,109,62,1704170,440497,6134439,34639857,995963,27013689,269,734127,25803866,341937,2798379,124,573,1267,3265,3074797,1343920,8878157,244,591,14009795,4208121,20639770,103,759,14621771,1644123,1707782,12529989,3056361,8088728,298,281,6222538,1238238,3386976,3305006,8162389,18103682,325,1172,10387357,984487,1201366,553,20807741,1989494,12716139,474,12862627,4423020,3485209,400,524,3322441,2848882,214,6538301,2401466,963776,2431544,525,535,1514,3066,39150466,6942353,15065172,886950,1754495,124,118,3657618,9658245,11154921,1736715,2389578,11876348,5995937,527,1844,368,1376,6897496,374646,3617514,126,340,3486730,13205219,125,366,311114,265,2590110,3689548,130,121,14476636,4437666,127,215,586,1461,9494398,4282140,923590,7266869,559,1273,10370941,997185,58288,140088,31033442,208,1360,630028,30015558,964715,8700624,445,695388,3345155,2197872,266,712,7541658,2090261,15049479,562541,543,310,745027,1905584,23542303,659848,497,363256,1734521,1772513,4816427,2760662,3018743,2874361,612,2361,1043,2958,725,3848,56539331,81052,63146858,102483,2579503,52851,5653693,1994
South Africa,0,0,0,1379,1683,0,40481,6324,17108,48388,0,7477,184,0,0,0,0,0,49730,0,0,0,2590,9996,0,1101,4691,986,0,0,0,0,1206,12578,0,606,0,1340,0,11127,24855,2727,0,0,0,4811,67949,39421,87260,0,0,0,11330,0,0,1341,1447,180,2344,1650,26557,5931,4162,2365,0,0,0,245,29591,0,958,2752,995,0,0,4311,1211,3647,0,0,0,102,0,0,0,106,11878,1909,0,0,311,0,1065,2444,2316,0,0,0,0,4244,1590,1690,266,7304,0,5380,0,36807,8681,0,0,5750,1646,15432,0,0,5142,0,0,14505,0,0,3947,8460,0,0,0,0,917,3228,29589,70503,11729,0,0,0,0,10873,0,36000,0,0,0,1867,3755,0,2146,88297,0,0,0,0,22675,21715,335,0,1246,10691,900,0,0,0,0,3920,0,0,136,0,0,0,136,4680,28512,3921,1417,196,1705,0,2592,0,0,0,211,125,0,0,56081,0,28537,103,0,0,0,119,812,0,640,2871,0,0,1194,7622,101205,0,0,0,2757,0,946,31328,881,2169,0,0,0,62607,429,240,1929,0,0,109,629,0,205,205,474,0,25862,12686,2797,0,25468,2215,3827,3541,251,0,385,0,0,6317,0,0,492,800,17146,0,1585,1021,261,0,0,0,12040,0,11504,6174,28597,2127,5743,1581,403,5065,0,0,0,0,0,0,0,0,0,7893,0,2671,0,62533,0,0,0,2677,9322,0,1594,3561,1306,0,0,22656,0,2597,1784,500,10459,3376,439,17109,0,0,0,0,0,0,0,28648,0,112,0,0,1123,0,1247265,0,0,0,0,0,10656,0,0,0,22497,0,140,14743,0,0,0,196,0,0,0,0,0,7264,24803,0,2218,646,0,1756,116908,6058,0,1099,42144,0,18394,1519,1351,0,0,0,859,20738,19409,573,0,0,0,14940,27012,21421,4129,0,68315,1052,14304,0,59171,60938,18579,0,0,0,30401,29697,31793,146684,0,0,32507,20185,55080,3411,0,0,25067,9371,9647,11067,0,0,0,0,0,12975,11763,1218,18708,29123,0,0,0,29324,55907,10150,7554,0,0,6953,1776,0,0,0,88400,11399,0,0,2107,2799,0,0,26507,9447,20502,20041,0,0,0,0,25461,34973,6347,11791,36921,288925,34249,0,0,5504,58903,0,0,19719,4824,35870,1626,0,0,0,0,12624,2442,24176,2674,0,3285,5650,2561,0,0,3226,4700,42040,57940,22859,5199,11922,25228,0,0,0,46162,10937,49152,35074,2755,36210,3837,5172,95262,0,0,1208,573,260,21454,0,0,0,2168,0,30749,18331,29112,5799,0,0,6789,45371,0,0,5810,119622,12116,169577,0,0,0,0,0,0,290,35784,40125,342,11644,1334,0,0,582,0,13027,1411,0,0,0,0,0,30265,29977,20181,447,2394,42762,0,0,2933,14330,57075,0,0,0,0,12520,9891,8813,6872,0,123,0,0,104,2357,5170,1544,6531,0,0,0,0,2384,116387,45095,70625,1243,5356,115135,5091,0,0,4967,149,5404,21148,14218,0,0,0,0,139,4335,19165,38928,0,19967,14103,9507,0,0,2713,60649,0,0,100835,4204,37633,7932,29657,18106,3172,0,0,1789,2441,1326,20037,3898,4093,32712,0,0,40728,0,20767,0,0,730,20165,34492,3515,196,30569,1148,0,0,1473,2378,9378,9887,7598,0,436,2977,700,132,8722,2106,392,0,0,0,1883,13113,2154,2794,0,40060,47051,0,0,5053,9238,7573,2522,14338,8909,3908,0,2975,5476,0,10912,328,5616,6231,11923,0,0,8389,31959,8902,0,0,10958,9537,608,0,143,420995,658,0,0,0,0,0,2204,16905,0,0,1668,5607,0,0,11015,25830,6995,0,0,11262,22828,28308,30245,46120,0,0,4423,25220,0,0,1921,40367,6064,31982,0,0,1398,1432,0,0,0,1131,1033,0,0,2949,37129,0,1176,4537,0,2262,66854,0,2851,135,0,138,296,0,11978,141,0,0,2502,8497,0,0,0,5254,1402,0,0,1579,12253,0,33116,0,8131,0,0,59954,0,4475,52587,61141,0,0,24616,6486,21296,3480,3042,0,0,53874,21877,8737,10264,19965,23142,10338,9247,0,0,0,0,0,0,912,279,2805,0,0,631,8512,0,11999,51952,12194,43498,139429,0,0,30822,7973,54874,0,14650,59648,0,18870,0,0,3655,17392,0,0,0,8503,45540,6555,11575,0,10220,119436,0,7078,145066,10204,0,0,56783,58936,46450,20960,29182,13337,0,0,74725,26375,15371,0,9750,60709,121379,8210,45061,0,0,8239,44635,0,53891,88334,245246,0,0,0,47803,28288,19643,4023,18031,0,0,13825,236281,31883,0,0,0,0,1215,4820,30700,61863,41255,94527,0,0,10083,20938,14536,50383,25627,0,0,98274,17232,4373,56839,37774,0,0,26462,52807,85067,0,0,24646,161948,0,124856,137950,158503,85975,0,0,0,0,3260,20780,92218,0,0,254,241943,83056,67364,201817,31032,0,0,42660,373970,0,0,0,0,22047,2491,0,0,17258,5602,21179,0,340,47010,0,230951,28170,266524,47051,170463,0,0,0,0,21824,66917,0,0,306627,23641,14545,0,0,45661,32170,0,20602,47048,0,33411,13832,6667,4286,28229,63464,0,0,41666,7855,36824,161155,7382,0,0,40084,39452,80349,39216,203674,0,0,0,0,925877,549978,13290,0,31737,73257,0,9432,51286,941212,0,14282,5481,24171,0,0,4654,9182,0,0,0,0,121,219,0,246,5297,0,0,30201,4833,98540,156758,1423,76370,0,0,14490,0,1160,0,0,0,0,0,546,28447,0,0,24748,13673,20904,0,0,32673,684,645,7799,2525,6431,0,0,1745,568,3615,3523,9459,15821,0,0,15654,296,0,0,10714,1480,19140,0,10967,8344,1655,0,0,4909,2906,0,5772,5746,0,7840,0,0,0,0,116004,18607,131667,14442,7451,0,0,40398,80114,119415,11236,21237,78363,29141,0,0,0,0,12498,2979,16074,0,0,29931,78488,0,0,3799,0,17455,24667,0,0,26889,12598,0,0,0,0,123668,8460,5671,24750,0,0,20807,1562,0,535,107627,0,0,862,57465,542,34711,0,2966,22369,15777,0,0,12639,4972,4677,1329,0,0,972,7789,125571,1299,0,3566,7005,4946,40767,9307,12504,3772,0,0,0,0,0,0,6242,0,0,0,0,0,0,1994
Algeria,15670,0,0,10807,0,0,40880,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,8557,485056,0,37233,8000,1545,0,0,0,0,0,393,0,0,0,0,0,0,720,0,0,0,0,577061,25325,6581,17039,0,0,113557,186090,0,0,25031,2839,323184,11185,0,2763,22026,118,10741,0,0,0,55009,74096,0,217,3611,341,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,1460,0,0,0,0,0,0,0,0,0,0,0,108830,182344,2968,374,3784,0,647,0,307279,661,0,0,505,700,2552,0,0,0,0,0,20011,0,0,882,3364,0,0,0,0,0,0,59327,540,5634,0,0,0,0,39624,0,37944,0,0,0,0,0,0,0,112,0,0,0,0,69315,0,0,0,0,2761,3254,0,0,0,0,5627,0,0,0,0,0,0,0,21126,103,0,0,1659,0,0,0,0,0,0,105,144,0,0,2289,0,3402,227,0,0,0,0,0,0,2257,12081,0,0,610,137096,16725,0,0,0,0,0,0,49121,524,307,0,0,0,34123,0,132,1333,0,0,0,1286,0,145,0,0,0,26932,10049,776,0,118,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,0,0,0,4966,1122,10142,685,0,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,6805,0,2957,0,0,0,0,0,0,0,0,0,164,0,435,0,124,7212,129,0,4576,0,0,0,0,0,0,290,22784,0,0,0,0,0,0,0,0,232,0,0,9947,16187,0,0,0,3906,460,959,3055,0,0,0,0,0,0,0,0,0,6601,20568,0,103644,0,0,134,69337,3739,0,820,8583,1609,345,0,0,0,0,0,301,4854,1204,273,0,0,0,621,0,8873,998,0,10070,120,574,0,7121,6944,3051,0,0,0,430,2616,0,9345,0,0,4423,432,1441,907,0,0,1487,2841,949,742,0,0,0,0,0,2925,5574,0,9710,7313,0,0,0,17241,33031,390,704,0,0,1344,0,0,0,0,10630,2697,0,0,685,550,0,0,4520,2269,6591,11183,0,0,0,0,4702,6092,146,770,8753,473752,14304,0,0,910,9295,0,0,2623,1282,9794,191,0,0,0,0,1077,9192,6745,0,0,646,108,0,0,0,318,1003,14599,390,4550,1200,329,2979,0,0,0,27760,9976,30144,11298,0,1836,2149,562,34821,0,0,304,938,5780,5897,0,0,0,316,0,4095,5628,8421,3002,0,0,2199,7105,0,0,2725,29123,1563,61024,0,0,0,0,0,0,0,0,2335,0,0,131,0,0,261,192,1741,162,0,0,0,0,0,13105,20056,47790,113,118,26235,0,0,584,12624,20211,0,0,0,0,0,572,46527,381,0,0,0,0,0,0,28298,631,179,0,0,0,0,14363,19970,28382,53217,502,930,22293,2496,0,0,5366,124,0,5225,2258,0,0,0,0,0,3891,6082,29990,0,33460,5198,1693,0,0,283,7090,0,0,18415,7664,13801,1900,144,303,336,0,0,0,0,0,0,165,1389,0,0,0,8814,0,1252,0,0,755,530,1070,3014,0,3909,576,0,0,5454,0,233,604,474,0,0,0,256,111,1444,0,3731,0,0,0,0,119056,0,0,0,36503,6282,0,0,3431,1299,9444,2505,5756,6150,433,0,324,14446,3119,4580,3930,1506,469,7944,0,0,4772,7039,2040,0,0,108,0,0,0,0,129,0,0,0,0,0,585,251,3249,0,0,10130,34257,0,0,58405,335803,23742,0,0,11480,9271,37625,34214,9296,0,0,3482,4985,0,0,16253,176121,100192,31969,0,0,2862,6831,0,0,0,741,0,0,0,2944,47299,0,268,685,0,12107,34016,0,3870,771,0,0,353,0,273,0,0,0,0,717,0,0,0,62135,766,0,0,8626,38005,0,10844,0,2119,0,0,18924,0,315,17234,32907,0,0,4666,11932,2460,1291,829,0,0,16288,4891,1253,6078,7605,8991,4954,446,0,0,0,0,0,0,5929,5179,5478,0,0,11156,4776,0,0,24366,0,12468,68609,0,0,2159,100338,93604,0,13977,40971,113,3849,0,0,0,2069,0,0,0,510,3952,1023,2797,0,0,246,0,2424,38696,16921,0,0,8500,3228,8142,10207,9945,1648,0,0,0,862,1291,0,2137,2940,433,1288,854,0,0,7225,14979,0,7427,34779,46350,0,0,0,8630,4320,2124,1571,5907,0,0,1527,8110,8764,0,0,0,0,15309,3518,25975,4779,14745,92745,0,0,1112,11946,152,52364,16855,0,0,24624,2270,541,35909,60442,0,0,14332,36753,23127,0,0,3050,51218,0,20418,141399,50130,28741,0,0,0,0,1942,696,12485,0,0,11033,30434,1070,767,9616,9082,0,0,5166,16923,0,0,0,0,18213,1894,0,0,236,1254,6359,0,0,1147,0,56637,1054,22026,1741,20369,0,0,0,0,34782,16408,0,0,210226,2969,3103,0,0,65603,6976,0,3034,13511,0,1351,366,129,0,7816,13074,0,0,10920,711,7315,11120,1366,0,0,16946,10163,25599,3986,32690,0,0,0,0,68846,39269,43780,0,37383,10723,0,0,0,128794,0,0,460,1986,0,0,8459,6465,0,0,0,0,22080,0,0,0,32615,0,0,0,0,0,0,0,7703,0,189,1550,0,1383,0,0,0,0,2763,0,5070,0,0,1690,2026,1747,0,0,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,1560,0,0,0,0,0,0,0,0,0,985,480,0,1685,0,0,0,0,817,2679,22906,5160,2192,0,0,10544,17572,36588,1312,6350,29441,16890,0,0,0,0,406,592,2351,0,0,3089,13184,0,0,0,0,470,857,0,0,343,5365,0,0,0,0,2942,0,1020,4186,0,0,7842,0,0,0,43391,0,0,236,3766,846,1299,0,938,7954,4115,0,0,0,245,0,1996,0,0,0,0,13704,0,0,482,1025,629,3831,3347,2343,2093,0,0,0,0,0,0,0,0,0,0,11096,0,0,1994
