importer,0011,0012,0013,0014,0015,0019,0110,0111,0112,0113,0114,0115,0116,0118,0120,0121,0129,0140,0141,0142,0149,0220,0223,0224,0230,0240,0250,0251,0252,0340,0341,0342,0343,0344,0350,0360,0370,0371,0372,0410,0412,0420,0421,0422,0430,0440,0450,0451,0452,0459,0460,0470,0480,0481,0482,0483,0484,0488,0540,0541,0542,0544,0545,0546,0548,0560,0561,0564,0565,0570,0571,0572,0573,0574,0575,0576,0577,0579,0580,0582,0583,0585,0586,0589,0610,0611,0612,0615,0616,0619,0620,0710,0711,0712,0720,0721,0722,0723,0730,0740,0741,0742,0750,0751,0752,0810,0811,0812,0813,0814,0819,0910,0913,0914,0980,1110,1120,1121,1122,1123,1124,1210,1211,1212,1213,1220,1221,1222,1223,2110,2111,2112,2114,2116,2117,2119,2120,2200,2221,2222,2223,2224,2225,2226,2230,2231,2232,2234,2235,2238,2239,2320,2330,2331,2332,2400,2440,2450,2460,2470,2471,2472,2479,2480,2481,2482,2483,2510,2511,2512,2516,2517,2518,2519,2610,2613,2614,2630,2631,2632,2633,2634,2640,2650,2651,2652,2654,2655,2659,2665,2666,2667,2670,2671,2672,2680,2681,2682,2683,2685,2686,2687,2690,2710,2711,2712,2713,2714,2730,2731,2732,2733,2734,2740,2741,2742,2770,2771,2772,2780,2782,2783,2784,2785,2786,2789,2810,2814,2820,2829,2860,2870,2871,2872,2873,2874,2875,2876,2877,2879,2880,2881,2882,2890,2910,2911,2919,2920,2922,2923,2924,2925,2926,2927,2929,3200,3220,3221,3222,3223,3224,3231,3232,3330,3340,3341,3342,3343,3344,3345,3350,3351,3352,3353,3354,3410,3414,3415,3510,4110,4111,4113,4200,4230,4232,4233,4234,4235,4236,4239,4240,4241,4242,4243,4244,4245,4249,4310,4311,4312,4313,4314,5100,5110,5111,5112,5113,5114,5121,5122,5123,5137,5138,5139,5145,5146,5147,5148,5154,5155,5156,5157,5160,5161,5162,5163,5169,5220,5221,5222,5223,5224,5225,5230,5231,5232,5233,5239,5240,5241,5249,5310,5312,5320,5322,5323,5330,5331,5332,5334,5335,5410,5411,5413,5414,5415,5416,5417,5419,5500,5510,5513,5514,5530,5540,5541,5542,5543,5620,5621,5622,5623,5629,5720,5721,5722,5723,5800,5820,5822,5825,5830,5831,5836,5840,5842,5849,5850,5851,5852,5910,5911,5921,5922,5980,5981,5982,5983,5989,6000,6110,6112,6113,6114,6115,6116,6118,6120,6121,6122,6123,6129,6130,6210,6250,6251,6252,6253,6254,6259,6280,6281,6282,6289,6330,6340,6341,6342,6343,6344,6349,6350,6351,6352,6353,6354,6359,6410,6411,6412,6413,6415,6416,6417,6418,6419,6420,6421,6422,6423,6424,6428,6500,6510,6511,6512,6513,6514,6515,6517,6518,6519,6520,6521,6522,6530,6531,6532,6535,6536,6538,6539,6540,6541,6542,6543,6544,6545,6546,6549,6550,6551,6552,6560,6570,6571,6572,6573,6574,6575,6576,6577,6579,6580,6581,6582,6583,6584,6589,6590,6591,6592,6593,6594,6595,6596,6597,6610,6611,6612,6613,6618,6623,6624,6630,6631,6632,6633,6635,6637,6638,6639,6640,6641,6642,6643,6644,6645,6646,6647,6648,6649,6650,6651,6652,6658,6660,6664,6665,6666,6670,6671,6672,6673,6674,6710,6712,6713,6716,6720,6724,6725,6727,6730,6731,6732,6733,6740,6741,6745,6746,6747,6749,6750,6760,6770,6780,6781,6782,6783,6784,6785,6790,6793,6794,6810,6811,6812,6820,6821,6822,6830,6831,6832,6840,6841,6842,6850,6851,6852,6860,6861,6863,6870,6871,6872,6880,6891,6899,6900,6910,6911,6912,6920,6921,6924,6930,6931,6932,6935,6940,6950,6951,6953,6954,6960,6970,6973,6974,6975,6978,6990,6991,6992,6993,6994,6996,6997,6998,6999,7000,7100,7110,7111,7112,7120,7126,7129,7130,7131,7133,7138,7140,7144,7147,7148,7161,7162,7163,7169,7187,7188,7200,7211,7212,7213,7219,7220,7223,7224,7230,7233,7234,7239,7240,7243,7244,7245,7246,7247,7248,7250,7251,7252,7259,7260,7263,7264,7267,7268,7269,7271,7272,7281,7283,7284,7360,7361,7368,7369,7370,7371,7372,7373,7411,7412,7413,7414,7415,7416,7420,7428,7430,7431,7434,7435,7436,7437,7439,7440,7441,7442,7451,7452,7490,7491,7492,7493,7499,7510,7511,7512,7518,7520,7521,7522,7590,7591,7599,7610,7611,7620,7621,7622,7628,7630,7631,7638,7640,7641,7642,7643,7648,7649,7711,7712,7720,7721,7722,7723,7730,7731,7732,7740,7741,7742,7750,7751,7752,7753,7754,7757,7758,7760,7761,7762,7763,7764,7768,7780,7781,7782,7783,7784,7788,7800,7810,7821,7822,7831,7832,7840,7841,7842,7849,7850,7851,7852,7853,7860,7861,7868,7900,7910,7911,7912,7913,7914,7915,7918,7919,7920,7924,7928,7929,7930,7931,7932,7933,7938,8000,8120,8121,8122,8124,8210,8211,8212,8219,8310,8420,8421,8422,8423,8424,8429,8430,8431,8432,8433,8434,8435,8439,8440,8441,8442,8443,8450,8451,8452,8459,8460,8461,8462,8463,8464,8465,8470,8471,8472,8480,8481,8482,8483,8484,8510,8710,8720,8731,8732,8740,8741,8742,8743,8744,8745,8748,8749,8811,8812,8813,8820,8821,8822,8830,8841,8842,8850,8851,8852,8900,8920,8921,8922,8924,8928,8931,8932,8933,8935,8939,8940,8941,8942,8946,8947,8950,8951,8952,8959,8960,8970,8972,8973,8974,8980,8981,8982,8983,8989,8990,8991,8993,8994,8996,8997,8998,8999,9110,9310,9410,9510,9610,9710,year
World,1592220,315450,617066,190801,307878,48557,20805,3950735,849917,2083009,871072,259330,533701,276290,15,542128,39107,64729,61899,207788,1567732,2123,322472,2130578,1603367,2224790,621978,9929,525,2283115,51439,39868,72847,463899,717034,2570465,1328068,165388,73226,10097436,3298,58656,513351,1809067,1877519,7509551,697,85054,244703,1416955,819228,192299,33,151903,560451,163282,644502,280858,11102,1233606,712717,672109,1686790,336508,638842,2028,256625,133964,1628555,524400,1381144,533892,1456500,819185,348772,2739,1089980,1150075,21706,46545,123285,796907,225941,1070631,11113,3101850,3249791,403443,134132,270060,569126,1,8598233,573690,230,1693941,146502,681145,848260,10523,1127445,15194,1560,316047,361890,2784,428649,482785,2957283,808874,1310356,177,180462,222969,1263632,235321,7,2194013,34180,604588,2092827,2589237,201565,4909,2059,5473,228696,878291,164066,2831,1216386,172606,130906,299663,202757,75423,1134061,683451,550626,4551038,41928,1019,24425,265,3820,271721,64832,86664,30841,18484,35794,3067847,1900,1491730,45852,99216,60218,41469,447155,17846,2075631,3039157,222308,84748,68203,5227700,1872754,114986,400639,311724,548669,4082619,839979,149880,105,163779,60097,3927,4615793,70063,126671,6947,161638,776,185124,14778,115138,30687,28674,1698832,7156,1296,33996,533309,103735,20077,2197292,726868,222323,29569,116795,179670,294360,13147,10789,52695,1663625,15998,2285,230504,140830,147005,219298,140,561846,26943,52,295908,206117,447,809438,342583,1028212,310491,87479,571453,7010108,52695,1998804,11130,108679,592107,1359176,902809,945849,254179,914365,250634,582080,1588839,1327444,97636,90789,392910,2301,184291,862265,4013,158760,81196,402680,540391,635289,694546,513383,110776,8268930,6577,21209,15,33043,33501,1391966,151759002,2795435,7183641,10846,8867195,14715761,2037610,4,228762,518232,1775,2313760,7319878,8311,28221,608317,17583,234388,775867,254207,39069,817724,94047,396022,288382,188181,125577,18065,111432,749464,507575,115139,112940,26457,4787,39832,218082,319050,44881,456784,3637818,108226,127432,27849,365,1966479,19010,25,2453921,1326,20886,4604,20760,12258,3080115,68922,3157515,83282,2,229654,613560,533894,196169,316090,47463,878241,700972,94391,598435,2897507,76248,853875,1852406,9106,465473,145212,1041057,696214,2303982,1981,2968,121247,72417,1193,530958,153260,35011,1452199,59552,435332,1237682,528762,475807,361654,4116737,399953,1525,1890,1007316,34257,1080779,36,276503,1133469,142857,7885,1467774,480035,1147046,1075405,25965,118736,84476,67361,212962,3618503,999,1174,8345240,10710,13229,992969,533,665,44814,3400,547855,1918489,598,35191,937689,40329,337944,4645,843,4407332,815365,2762,31064,204043,1016136,10639,41225,863390,584,22046,60497,278396,51432,580509,921436,3382957,384571,351383,1507,31778,116974,361,69749,390875,701958,156696,1220063,552838,413147,508921,45541,625661,79,64708,26995,839043,321585,432718,104037,3477413,2455682,1779113,1430636,270400,7774,26179,2441218,1,734368,64751,235205,1467893,68987,227343,4016048,174316,1310150,1703634,121572,7011,809287,250,329296,24954,1311906,3335809,5219802,143428,172669,37318,27660,3167,26578,952530,383538,6795,11332,79829,343963,100204,103872,1506967,1399,3170,591070,154,1307,65850,1233781,78288,443009,27369,461218,70063,210163,274912,185307,30529,1309482,57294,1525757,103133,692550,11209,8610,1178,65492,94641,460,87765,1511149,374441,394716,976438,1171949,5801,251994,234320,532063,198366,156121,377898,86643,1466,126216,74593,255620,339952,85806,39668,276938,158660,572986,75187,525901,781924,386066,1992,490525,321612,378904,4961,101471,7037072,760415,54108,1027,670421,138878,2226219,101341,182957,1730395,2156153,37308,1761523,3864385,3169786,2082741,2725396,730982,4890740,1342019,1392863,1705820,571227,1280554,197082,373026,3543923,3309733,1050088,1229562,9329,146405,194957,139,1546877,864339,2870,4766306,2380162,207,1272149,454481,1283,2886180,2604191,746,618008,38309,279,1401020,115899,176,1152008,59252,1211,28592,133164,62908,2578,3181386,425962,1030,453013,815397,262,863090,56669,363618,1938227,14659,125351,2931488,99510,809095,773619,733247,145471,216904,143092,1243,1285947,495510,242047,442923,648079,257163,2015308,14390,5874881,106677,918895,7511,6077,1103,736040,71507,8692845,2263163,13206,38976,856300,2152,11985,4297,203872,26249,2459,7580,380831,590649,5675654,752916,2006218,187542,349713,3921507,71427,47417,7277118,29605,293986,140599,109540,1188132,4686677,161038,16219,19241,196368,1225034,6557,33053,44753,1466179,4388,41231,18021,17683,25482,1135074,52830,2383435,2231390,118783,4875474,51882,18215,72526,118,1663324,32686,17200,5578099,4063,22929,6771,131988,198746,215249,33652,7308837,46733,30778,32931,31916,18328,281,5937458,70838,193944,105401,2784266,7275,1972074,240718,103341,7658711,7,837440,1604526,2729195,5217066,2564,846,398455,10234,30808,3609643,42420,2748648,394072,172812,665347,2140325,171081,550317,8690494,134485,230785,391954,101425,278528,32673,138592,5659003,200974,112656,65164,889,2477114,395647,4716,403852,987846,4107737,17363,163212,416,43627,62733,341582,5378251,16770,54139,263216,813460,83239,91957,1039912,1181372,1616108,590410,4393654,2497728,31124368,10188524,1256058,1229060,775114,36632,1414191,16733443,179620,7,1814885,700395,144361,1462540,30699,16974,14622,11671,112651,237795,115044,99596,511440,9548,751817,3882390,26601,2963203,355037,15749,91491,11454382,119445,2069051,3183596,61,537807,214240,1008884,4733945,26824,18156,68477,1322748,8485960,41239,771,18887,3795,34554,646210,56626,8003,28271,31876,15574,34270,95000,243842,19751,24211,120211,433066,78702,276196,453414,9083,50742,119430,4075,88710,39412,954563,5781666,528082,992336,319617,24949,283781,5512965,477666,1365652,3645127,32764,19619,29366,40571,52230,13672,3137066,251612,9484,1177977,471550,1664490,6758,258384,2501450,185802,571818,600553,50696,2317215,1041210,157045,40901,1918050,822494,183936,1305419,37434,11257,21654,1533,159199,1254,54034,2270275,358884,1225561,4,92631,474302,178606,1494760,6269,382104,1177317,2656,1162,247476,436611,1207242,123204,2252,132044,535746,199492,358876,528971,491447,461961,457965,8322279,89460,1988679,45335,8104,1976
South Africa,1905,4,8,70,2311,9,0,287,39,45,1,0,81,6,0,114,37,0,40,215,516,0,7,3552,123,1735,598,0,0,11316,0,0,0,0,2704,2505,6269,0,0,0,0,0,2265,32658,0,160,0,0,20,497,406,1693,0,217,6648,203,662,2906,0,10,1985,0,7,534,788,0,822,406,922,350,163,42,0,70,0,0,3354,22,0,521,141,122,802,793,0,54,24,3,4,1181,1416,0,13038,185,0,7396,324,4943,916,0,21195,7,52,107,1899,0,0,0,3039,708,2716,0,35,646,6055,117,0,1324,125,320,18318,3807,0,0,0,0,2187,1200,798,0,1925,12,6,0,14,30,426,159,204,0,0,0,0,0,15,0,0,17,0,0,74,1388,0,15372,12,3,37,50,0,0,5,2605,262,0,3878,2088,12406,0,0,334,117,30417,1831,2,0,0,8,4,3802,1,559,621,388,0,19,0,4,8,179,30851,0,0,197,19851,1455,0,35,2209,561,59,164,98,4787,0,22,0,134,0,0,180,460,51,39,0,11236,20,0,523,653,0,3555,666,264,62,1968,1628,6,0,8,1,0,0,1528,0,400,773,2737,0,1146,355,19192,0,0,1079,100,37,5021,0,1477,66,233,2921,540,79,2336,35,5833,0,0,0,0,41,246,109216,2002,4756,0,16395,1307,13518,0,8414,2936,0,13295,129,0,0,0,0,1085,17545,520,0,2881,0,861,579,0,511,0,881,2658,297,1675,634,0,45,226,949,1917,499,0,7509,0,0,0,0,17838,0,0,15354,0,0,0,0,0,17146,0,18176,0,0,33642,4197,4232,2391,1441,4067,3377,2884,34,2665,8930,10427,5746,20539,0,3163,539,4890,66,34352,0,0,430,765,7,2030,1147,0,6352,792,3073,6979,958,2658,3397,34061,4093,0,0,15078,0,4826,0,628,13835,323,0,5289,20,13975,3802,645,45,732,389,0,71123,0,0,75088,0,0,18190,0,0,418,0,4124,28850,0,0,7281,0,4273,0,0,66224,2813,0,1278,6883,8614,0,0,4455,0,431,336,2492,1009,1062,8192,11321,0,0,0,0,0,0,1399,3483,7718,1829,1297,3099,0,946,0,561,0,15,1322,163,571,1809,0,276,39820,10607,22670,247,0,0,36855,0,1126,129,1912,10367,0,1568,36526,140,4233,2154,0,0,13325,0,2244,19,1649,39685,120929,0,0,0,0,0,0,8575,747,0,0,939,797,991,219,13078,0,0,5936,0,0,0,22748,658,926,734,5558,1580,918,1075,547,0,9457,1124,1571,912,2515,0,0,0,0,175,4,523,1736,414,616,19824,2403,79,1334,1454,3232,415,5245,4756,609,9,739,404,726,4162,2743,49,518,580,3307,0,2828,6590,8015,0,2456,3613,612,12,279,44854,502,53,0,43,1593,3370,74,65,8287,0,10,589,9515,3186,0,3299,201,20271,1035,5566,10709,16048,8692,0,150,36874,21326,2845,11849,0,1018,2525,0,740,1527,0,468,9163,0,94,3651,0,619,17036,0,256,101,0,318,233,0,149,142,5,0,0,0,2,6210,733,0,3202,3503,0,4451,301,1384,12013,22,2472,52806,0,10037,3134,3890,0,196,560,0,9999,6900,4715,831,8789,294,54836,0,125434,0,12392,0,0,2,13408,0,125889,86142,0,0,8304,0,0,0,0,0,0,0,17,5906,99867,12281,27440,3770,5224,111614,0,0,167012,0,0,0,0,12476,68837,0,0,0,3450,30986,0,0,0,17127,0,0,0,0,0,19427,0,45704,47055,0,71119,0,0,0,0,53122,0,0,80883,0,0,0,0,0,0,0,106495,0,0,0,0,0,0,120423,0,0,0,51821,990,29427,0,0,97454,0,6574,16629,36012,45356,0,0,0,0,0,23684,0,15845,0,0,0,14545,0,0,214232,0,0,0,0,0,0,0,111766,0,0,0,0,21004,7321,0,3233,8466,28355,0,0,0,0,0,0,54894,0,0,0,0,0,36,8423,6739,19179,8275,102318,0,197976,258307,40277,6807,19493,0,29201,289510,0,0,10001,3843,21,5897,0,0,0,0,2729,14319,547,0,2680,0,43740,263564,0,121525,0,0,0,18441,1,7020,24427,0,324,52,11364,6017,0,0,0,2300,11626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,4515,15318,151,979,236,1,2716,12538,8722,13809,71247,0,0,0,0,0,0,48651,0,0,5669,2310,26555,1,2782,32558,3993,4380,5290,194,18043,6922,0,3,18561,6005,3228,8191,0,0,0,0,0,9,549,13297,6680,5531,0,952,4036,2201,8551,35,3788,8971,0,16,1317,3424,6318,1005,16,786,3326,1692,2924,3209,4267,3642,27961,30454,162,11834,310,0,1976
Algeria,4768,0,0,470,204,3,0,6162,754,0,0,0,0,2,0,0,0,0,0,1,1511,0,1575,60162,21087,5007,12796,0,0,5,0,0,0,0,1,0,924,0,0,262772,0,0,0,2851,10469,13335,0,0,431,253,60198,45340,0,77,1435,616,286,1164,0,19124,16229,0,0,0,348,0,72,0,5915,901,0,0,730,0,0,0,630,209,0,57,0,0,0,206,0,0,155316,595,0,147,111,0,83422,1,0,430,927,1686,0,0,5796,0,0,1865,1057,0,0,0,8051,2871,2978,0,0,0,2032,0,0,158,4,0,536,9425,0,0,0,0,0,750,600,0,0,0,21,1,0,4360,0,17420,3128,0,0,0,0,0,0,0,0,0,0,0,11,1995,0,1795,123,54,2,31,0,0,5,3832,621,0,3736,33695,4455,0,445,0,0,4948,1414,71,0,0,0,0,14012,0,302,96,743,0,0,33,2294,0,40,670,0,0,0,6483,36,0,1577,2130,0,16,1,39,34,0,0,0,0,5275,0,5,139,355,200,0,2302,0,0,543,827,0,1917,39,9134,289,0,8387,0,0,19,536,0,0,1,0,0,0,3324,0,2,220,238,0,0,0,0,473,91,0,233,51,322,7912,3250,0,737,0,723,0,0,0,0,906,20043,2,274,511,0,17884,214,37996,0,925,531,0,9222,7545,0,0,0,0,3,11110,55155,0,1274,0,154,0,0,0,0,1184,337,1224,359,14,0,0,459,6472,43,81,0,3987,0,0,0,0,1124,0,0,9612,0,0,0,0,0,6522,0,2396,0,0,0,2076,898,1069,248,0,3757,2747,3,3427,6781,0,2445,8121,0,1746,0,125,7,4222,0,0,605,238,0,2539,970,0,3617,0,685,1021,271,386,4082,89417,1903,0,0,4585,0,430,0,420,9735,131,0,13072,8570,0,9336,0,1085,737,21,0,6837,0,0,18611,0,0,4539,0,0,0,0,396,9429,0,0,2269,0,920,0,0,22531,452,0,837,0,0,0,0,1,0,249,0,1877,89,0,7937,20819,0,0,0,0,0,0,54,6042,11968,58,3433,4406,0,1848,0,792,0,60,63,28673,4,2128,0,17893,2521,4463,2878,998,0,0,8466,0,3602,161,2111,7880,0,832,46228,986,19626,11780,0,0,18337,0,6173,0,14,4168,6510,0,0,0,0,0,0,1575,14,0,0,177,4079,0,924,484,0,0,848,0,0,0,3694,242,2444,7,1350,893,208,2749,2041,0,443,0,257,16,3,0,0,0,0,15,0,370,88145,169,2393,17064,1452,0,3415,386,422,2062,1144,14163,322,0,23,11,3245,530,748,887,1348,299,2927,0,4296,3780,3162,0,2205,594,5,0,0,0,5,3,0,1870,161,1469,0,1379,4445,1547,0,12638,45421,35240,0,20654,435,1700,0,527,4302,20507,12549,0,3540,88012,169990,10,19909,0,17888,958,0,152,118,0,3290,15801,0,18,328,0,2464,9806,0,2487,262,0,195,277,0,552,22,0,0,0,0,0,117121,6075,0,31784,20619,0,10299,1,2139,16463,0,651,42468,0,1694,1967,31520,0,820,49,0,8053,3774,4272,5961,6599,72,5759,0,84037,0,11865,0,0,0,534,0,84242,3417,0,0,66733,0,0,0,0,0,0,0,0,9041,41890,2005,22096,379,1639,47803,0,0,193556,0,0,0,0,3036,40539,0,0,0,1969,8735,0,0,0,5162,0,0,0,0,0,6673,0,23047,76531,0,56145,0,0,0,0,15987,0,0,110789,0,0,0,0,0,0,0,141390,0,0,0,0,0,0,143036,0,0,0,23485,0,11287,0,0,104616,0,3774,3403,3586,13031,0,0,0,0,0,19304,0,7957,0,0,0,2714,0,0,132171,0,0,0,0,0,0,0,63662,0,0,0,0,40196,3216,0,11263,6652,21472,0,0,0,0,0,0,2955,0,0,0,0,0,0,9913,3240,9118,2700,20848,0,18351,292265,42803,57094,0,0,0,76390,0,0,3988,1532,151,48031,0,0,0,0,41,18974,1331,21592,4674,0,4965,27703,0,1651,0,0,10,90359,0,2040,11180,0,8863,1286,6894,10727,0,0,0,891,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1564,1,183,757,0,548,2549,3642,754,32947,0,0,0,0,0,0,32122,0,0,394,1551,2922,0,1210,7020,1425,836,162,0,927,2467,0,0,7855,6927,2566,1935,0,0,0,0,0,0,167,59,176,2002,0,648,1912,1178,7,0,5,166,0,0,104,77,2167,19,0,59,713,368,1535,802,1892,10,0,0,1,632,0,0,1976
Libya,20262,24190,0,1972,75,5641,0,16247,5909,0,31,0,0,0,0,0,3,0,0,0,0,0,92,27797,9865,9274,475,0,0,501,0,0,0,0,23,0,3400,0,0,48636,0,0,0,7736,1149,3252,104,0,0,0,35770,3,0,180,17,0,4175,2854,0,5,3405,0,117,17,39,0,26,79,12206,782,0,0,11359,4793,0,0,3417,1205,0,10,740,15532,33,905,0,5,27096,152,16,1025,19515,0,3060,238,0,0,393,19,4466,6959,0,0,0,326,2279,0,43,281,8182,79,64288,0,0,164,4302,13,0,0,0,0,0,1208,0,0,0,0,96,7541,19,0,0,0,0,0,0,0,0,951,0,0,0,0,0,0,0,0,0,0,0,0,6,0,27,0,0,10,3,0,0,12348,0,0,0,0,77,33463,0,2,0,0,0,0,0,0,0,0,0,0,79,16,97,208,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,89,27,0,0,0,0,0,4919,262,98,4059,40,0,0,24,0,0,0,1033,193,1548,121,0,1985,293,0,0,65,0,0,0,0,0,0,0,0,0,0,34,0,0,5,0,0,13,0,772,356,413,2674,1168,37,67,177,0,0,0,0,0,0,0,1,10717,21859,0,26244,4827,7844,0,115,8,0,13987,566,0,1,0,156,0,0,1124,0,28,0,0,28465,7486,0,0,18,572,820,73,0,0,0,769,154,109,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3658,0,0,0,0,20269,0,0,0,0,0,2912,0,0,0,0,364,0,0,704,0,440,0,0,0,44,277,0,11682,0,14,0,0,0,54,30375,748,0,693,0,0,6381,0,8722,2250,614,0,2527,132,0,3782,0,1743,1293,94,0,0,0,0,0,0,0,0,0,0,10675,0,0,8761,0,0,1632,0,57,0,0,5747,0,0,41,0,0,0,0,16,0,98,22,409,342,8,3940,20447,0,0,0,0,0,0,140,1204,3203,183,4900,941,0,1413,0,497,0,25,0,6743,687,544,0,1509,5200,786,205,31,0,0,3300,0,8566,1067,1961,3961,0,113,4025,4411,627,740,0,0,3436,0,1979,0,1,16970,84080,0,0,0,0,0,0,3970,176,0,0,20,13,0,141,575,0,0,3395,0,0,0,667,150,2064,1,554,338,13610,3269,1824,0,13193,260,14544,20,1585,0,0,0,0,1337,0,6109,90556,5771,24535,2126,13869,0,570,330,725,328,30,141,71,0,28,43,1401,74,266,224,125,587,154,0,3030,4050,631,0,1371,354,478,45,0,0,0,0,53,0,0,0,0,952,0,0,0,4672,12130,14205,13924,0,0,0,0,0,4173,96,64331,0,96842,4683,648,133,12920,95,0,0,0,1448,2,0,5,1715,0,0,21,0,32,9481,0,265,551,0,1,427,0,4,39,0,0,0,0,0,135521,11196,0,9271,9328,0,9695,1886,3944,4167,0,1252,10377,0,6037,8450,12689,0,5438,83,0,6533,822,218,417,3471,164,4381,0,87124,0,11350,0,0,0,32,0,6429,55,0,0,0,0,0,0,0,0,0,0,0,7461,31893,1071,7055,1511,4953,16712,0,0,66952,0,0,0,0,3824,3652,0,0,0,218,333,0,0,0,1385,0,0,0,0,0,3329,0,14850,12711,0,2697,0,0,0,0,1674,0,0,29145,0,0,0,0,0,0,0,54766,0,0,0,0,0,0,17627,0,0,0,7348,0,1749,0,0,119291,0,2308,4873,1835,813,0,0,0,0,0,17621,0,23552,0,0,0,8398,0,0,16678,0,0,0,0,0,0,0,35272,0,0,0,0,39550,6111,0,32,875,28603,0,0,0,0,0,0,815,0,0,0,0,0,0,7498,2504,3612,1156,30893,0,157546,95042,15808,2585,13203,0,21,87518,0,0,407,3501,21,10349,0,0,0,3,0,0,0,0,0,0,0,1734,0,882,0,0,0,1021,0,1266,23118,0,638,3198,11052,50157,0,0,0,6560,162696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5529,5265,1,677,337,0,1250,30795,312,6412,2457,0,0,0,0,0,0,19353,0,0,1975,441,2010,0,291,2499,7,245,706,0,12005,1364,0,0,7705,1001,260,823,0,0,0,0,0,0,131,6259,256,1465,0,809,1675,596,271,0,2481,47133,0,0,7,440,5815,23,0,55,3629,760,41,2554,961,1050,0,0,218,0,0,0,1976
