exporter,0011,0012,0013,0014,0015,0019,001X,0111,0112,0113,0114,0115,0116,0118,0121,0129,0141,0142,0149,014X,01AA,01XX,0223,0224,0230,0240,0251,0252,02XX,0341,0342,0343,0344,0350,035A,0360,0371,0372,03XX,0410,0411,0412,0421,0422,042A,042X,0430,0440,0451,0452,0459,045A,0460,0470,0481,0482,0483,0484,0488,048X,04XX,0540,0541,0542,0544,0545,0546,0548,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061X,0620,06XX,0711,0712,071A,071X,0721,0722,0723,072X,0730,0740,0741,0742,0751,0752,075X,07AA,07XX,0811,0812,0813,0814,0819,081X,08XX,0913,0914,0980,09XX,0AAA,0XXX,1110,1121,1122,1123,1124,112X,11AA,11XX,1211,1212,1213,1221,1222,1223,122X,12AA,12XX,1XXX,2111,2112,2114,2116,2117,2119,2120,21AA,21XX,2221,2222,2223,2224,2225,2226,2231,2232,2234,2235,2238,2239,22XX,2320,2330,2331,2332,233X,23AA,23XX,2440,2450,2460,2471,2472,2479,2481,2482,2483,248A,248X,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25XX,2613,2614,2631,2632,2633,2634,2640,2651,2652,2654,2655,2659,2665,2666,2667,266A,2671,2672,2681,2682,2683,2685,2686,2687,268X,2690,26XX,2711,2712,2713,2714,2731,2732,2733,2734,2741,2742,2771,2772,2782,2783,2784,2785,2786,2789,278A,278X,27XX,2814,2815,2816,281A,281X,2820,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,2890,28XX,2911,2919,2922,2923,2924,2925,2926,2927,2929,292X,29AA,29XX,2XXX,3221,3222,3223,3224,322X,3231,3232,323X,32XX,3330,3340,3341,3342,3343,3344,3345,334A,334X,3350,3351,3352,3353,3354,335X,33XX,3413,3414,3415,34AA,34XX,3510,3XXX,4111,4113,4232,4233,4234,4235,4236,4239,4241,4242,4243,4244,4245,4249,424X,42AA,42XX,4311,4312,4313,4314,43XX,4AAA,4XXX,5111,5112,5113,5114,511X,5121,5122,5123,512X,5137,5138,5139,513X,5140,5145,5146,5147,5148,514X,5150,5154,5155,5156,5157,515A,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,52XX,5310,5311,5312,531A,531X,5322,5323,5331,5332,5334,5335,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541X,54XX,5513,5514,5530,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562X,5721,5722,5723,572X,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583X,5841,5842,5843,5849,584X,5851,5852,58AA,58XX,5910,5911,5912,5913,5914,591X,5921,5922,592X,5980,5981,5982,5983,5989,598A,598X,59XX,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612X,6130,61XX,6210,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628X,62XX,6330,6341,6342,6343,6344,6349,634X,6351,6352,6353,6354,6359,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6518,6519,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6551,6552,6553,6560,656A,656X,6571,6572,6573,6574,6575,6576,6577,6579,6581,6582,6583,6584,6589,6591,6592,6593,6594,6595,6596,6597,659A,659X,65XX,6611,6612,6613,6618,661X,6623,6624,662A,6631,6632,6633,6635,6637,6638,6639,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664X,6651,6652,6658,665X,6664,6665,6666,6671,6672,6673,6674,66XX,6710,6712,6713,6716,671X,6724,6725,6727,672A,6731,6732,6733,673X,6740,6741,6744,6745,6746,6747,6749,674A,674X,6750,6760,6770,6781,6782,6783,6784,6785,678A,678X,6793,6794,67XX,6811,6812,6821,6822,682X,6831,6832,683X,6841,6842,6851,6852,6861,6863,686X,6871,6872,6880,6891,6899,689X,68XX,6911,6912,6921,6924,692X,6931,6932,6935,693X,6940,6950,6951,6953,6954,695X,6960,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,7126,7129,7131,7132,7133,7138,7139,713X,7144,7148,7149,714X,7161,7162,7163,7169,716A,7187,7188,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,7233,7234,7239,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725X,7263,7264,7267,7268,7269,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72XX,7361,7362,7367,7368,7369,736X,7371,7372,7373,737X,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742X,7430,7431,7432,7433,7434,7435,7436,7439,743X,7441,7442,7449,744X,7451,7452,745A,745X,7491,7492,7493,7499,749X,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762X,7631,7638,763X,7641,7642,7643,7648,7649,764X,76AA,76XX,7711,7712,771X,7721,7722,7723,772X,7731,7732,773X,7741,7742,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,7821,7822,782X,7831,7832,7841,7842,7849,784X,7851,7852,7853,785X,7861,7868,78AA,78XX,7911,7912,7913,7914,7915,7919,7921,7922,7923,7924,7928,7929,792X,7931,7932,7933,7938,793X,79AA,79XX,7AAA,7XXX,8121,8122,8124,812X,8211,8212,8219,821X,8310,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844X,8451,8452,8459,845A,845X,8461,8462,8463,8464,8465,846A,846X,8471,8472,8481,8482,8483,8484,848X,84AA,84XX,8510,8710,8720,8731,8732,873X,8741,8742,8743,8744,8745,8748,8749,874X,87XX,8811,8812,8813,881X,8821,8822,882X,8830,8841,8842,884A,884X,8851,8852,885A,885X,88XX,8921,8922,8924,8928,892A,892X,8930,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,8960,8972,8973,8974,897X,8981,8982,8983,8989,898X,8991,8993,8994,8996,8997,8998,8999,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,9610,9710,year
World,4123297,1128075,1490607,702412,1012342,10989,32,14522698,1872605,8120998,4593314,511176,1262314,674653,1399800,69963,129830,832437,3903770,11,111,229,2470577,6725718,3258154,8226441,1070593,248372,97,5647748,8053841,561034,4270637,2447139,111,13263956,4426580,2350166,964,1539421,2211235,10236655,734452,3444198,1957,3526,2599448,9533088,110042,232419,1210317,4627,1565354,306489,1313638,1431195,1506324,4433908,2112878,327,109,783,1840516,2549597,2196857,7261707,4347177,1876731,224,1016281,252190,3858412,104,28,3392366,1329256,5065243,2715829,2610823,115111,3382647,6991850,108,578,140340,525691,4657552,1131256,3687244,102,246,137,707,3938085,3764633,662946,327149,1364771,212,2303911,124,8350664,1039183,125,111,2209933,284680,1587950,67,4451253,30076,2185813,41783,633452,886772,136,116,762,1284851,382778,7276337,2069457,6950367,12,283,175714,690001,8821475,337,151,1085,2617161,8537857,134965,3013774,8686244,373,255,385,1928066,4147092,104951,424139,8315327,819662,116,117,468,161,3206165,335351,62261,293161,446943,235566,842016,131,40,1014126,6648383,78160,916432,392012,1494789,66150,14424,139679,31862,183414,130176,838,4416081,10293,4808763,93576,66,222,224,127380,201148,2115619,5198724,4949036,22313,163860,13384988,5816982,2821,241,749,1978683,581383,1059164,11100150,1229113,480546,1036,42,120,662830,147784,8526176,161608,330858,29312,98805,202878,2050,48007,38072,53608,3353658,726116,510600,167,2132489,188295,2660972,1299377,553683,33671,182369,242325,138,803866,192,67859,92538,1619933,19619,1473920,571390,566355,851443,1668754,48451,336634,757003,3155896,967092,611585,480720,402380,1696736,136,389,1493,103205,8746042,2686121,12800,1065,5605115,214261,4138775,2055795,5347387,505005,1901998,212561,1016209,1919206,112,394,1561249,5312153,1604825,89,423208,2670785,264066,196042,1252867,1716328,3636480,3853720,1918501,83,901,1844,632,1159600,19701458,213253,448448,49,212346,1857182,31,164,215154016,1936319,32698015,9697427,21483926,18865187,8848661,13726,29419,116,792311,2259833,270360,2650253,58,427,21071693,16274636,3775,8860,93180,4350297,242,288706,934728,1679210,118331,307572,2164723,1354309,1100170,83217,2606023,556806,341890,146272,675199,42,377,391,168660,674212,1017438,72832,180,113,80,3863737,6137513,3333858,439458,239,7677610,345084,1807695,126,5652397,4111458,2825697,21,10349,3436043,3911943,3341798,9915196,47,20670,2097094,1139222,10369568,807064,2988,3295757,2730131,792558,1903179,1338,2823,693,49511,85646,2889089,3106826,202577,1876665,4501617,266,3729,25147,2621157,4381752,1240899,1182715,313,4202,6056990,311307,1016,638,7303087,817785,996,528,387208,350571,3333422,1167094,5012761,2553616,109,117,812,2230315,4870163,960870,1787893,4446677,25470111,3066490,462,605,1088695,3008932,10542605,1049028,5458187,512952,126,145,156,1168,274331,5238962,729658,3287722,5467882,93,429146,247019,458544,113,5288,666441,944685,7489953,2592458,1401099,1391468,1479129,4754,2643524,138,3847,13522351,6249815,7056054,7456039,154107,3394790,576346,374340,11666791,175,234700,166199,450632,1435617,98,10371,478827,397,2212,10448,1978984,1746514,3073712,648560,73,1004243,4924737,10,26286,887301,3656687,1201411,20041401,458,11136,111,549,93673,693701,5745370,993014,1408036,255845,149,86,20176,212323,3191303,319374,31,988058,55,4182888,8057224,4730253,81487,550224,2933800,148,382,292902,1282376,4044969,192,271,772890,1523525,5939836,2200010,79818,137276,11,594967,133282,4670737,1317844,1764555,47,9802156,11105386,5904490,12671681,1132477,1409143,9830791,1455295,1269,4526423,366846,1469187,2226872,5628432,290,280,167,33,361122,3546630,5741463,9849566,222385,3061023,2092181,11503,1657463,184,3845118,14290313,859,737,9651872,1810720,5705044,1963615,2119369,1781286,736711,4062,18348,2522146,2433727,1165974,725914,204309,640601,237198,122,251,736203,5532134,239925,3139155,141,805,486993,2514429,4786317,79718,1085696,58803,2238827,191884,749302,753346,475343,4972449,2311898,160964,2245129,103950,1042906,3836677,988868,249598,134,1716,797,189118,3710442,3536540,994559,181,2369834,5019014,105,1172979,991055,2768828,1062760,710039,717649,802329,1581,533696,491872,217149,2048636,183262,20571,2057936,868735,3209926,150,2392868,3445217,1368972,115,1926863,1324278,1657387,530030,28444272,3334833,227765,319,2815,1573610,734812,5571891,112,432792,7245583,12197208,1691,4779386,7540971,6062675,67,14655,74932,6848205,3594614,13367970,3017490,9922685,607,448,307732,970039,2862124,603715,8393157,7699129,5632,4109050,290,265,660929,1235754,130,2041619,5927198,12032977,10433310,110,3174885,1087815,18,14185725,14429198,978623,131580,2729977,440268,137,1125118,75302,69232,614991,1418390,83,412,7322147,2078583,910915,4050364,50,2329843,78135,1100327,22,7013651,499,354351,4932156,7522925,61,3080686,1870210,3642666,937061,836956,252,1166,7224422,1259867,1003112,1276953,2498953,6330343,4000699,1207182,250,680,136,701,208,973,792938,303313,839560,527440,1436644,806019,14909808,2112210,2997186,12177041,112,6431307,3213049,13381272,49,2928626,10010454,77718,3367790,262,1794836,1866936,600,1581,1603673,4578257,638984,1221313,103,743,444804,5325787,541118,11872099,4056306,3984926,6096513,4833655,1868058,3462630,860901,173,405,1865841,2366262,2682538,219,1121488,4930237,2064383,807258,1796036,78,506127,4730857,152,24,5186410,4327493,33440133,111,169,352,9597931,4275997,4273032,1261254,3697769,241,1133036,2633143,3686388,89,80,357581,883167,3770006,4851683,6245836,9083459,281,350,928632,1890250,1094106,4848896,3325972,281,23277,8390287,97635,858,1879858,711014,5723204,4990553,161,4907726,10311789,8557730,262,2069757,14190809,111,103,7907516,14761738,9544729,8353437,232,332,1181746,2963131,8705589,101,206,517311,7780773,23047446,18229485,22913503,8191812,5776,17536,6128100,44272066,1317,4328,348,1483,18007968,523951,16212,62785,4655933,5559663,5824186,177,487576,14379633,62,13405537,4875770,8331682,10926993,27354178,883,373,2023,4114794,8027086,47,29269079,7482920,2717239,193,14432187,1712662,51,3353483,4831339,3249069,4272545,932195,1116770,5495916,9667069,101,393,4763061,2865119,7801577,49059370,9570098,168,230,6535418,4812797,7560416,3432732,21652615,264,798,505,8172,172560393,33453103,2866718,224,3111571,4310602,2065974,1185668,75547003,137,4443352,2786088,4537530,10,3280006,2189021,107,888,195238,550520,373207,701104,1050874,1984105,2142081,379763,6507235,40605842,1229487,29452119,95,885944,21695767,130135,2450234,60,108,183,141,761,2677651,940033,6888419,164,11074478,3241704,18204649,14,11026609,1302272,2049799,10024362,2586700,6589950,405,21,5656677,1108021,2465880,3164505,6753989,15877008,258,567,7605802,760288,1010476,179,17130958,2006833,10815841,3001,1123,5106,9724578,3751391,35095,2331339,217,292,2599740,2396764,6251032,1585872,1176800,1661652,97,304,1099,32282755,4342532,11761744,677610,744388,35,3676621,8708391,8117420,1440286,2226051,10650727,5261913,356,323,5626225,312386,2708427,134,2534711,11521195,77,290570,2138664,3126845,186,933,11662973,4209725,100,44,653,8351839,3812064,771671,6584734,119,39,950,7897316,811166,118984,122420,22964535,122,91,500660,23563183,827877,6652747,373,1138,595137,2611537,1614499,115,8321618,2008447,10474342,345138,88,713954,1867902,18708744,543926,174,254227,1551037,1385242,3460625,2260108,2430184,2246285,585,260,1369,445,1222,56192207,282688,31624525,73018,2160128,50170,5887437,1991
South Africa,0,0,0,0,345,0,0,106601,0,1231,368,0,0,3520,0,0,818,0,4517,0,0,0,191,8170,694,527,407,4125,0,1712,89170,0,21306,4528,0,68045,7772,8507,0,0,171,115,0,0,0,0,0,62280,0,0,0,0,0,1715,0,0,0,298,0,0,0,0,0,3334,111,6983,13366,3533,0,3481,0,9485,0,0,158761,66418,0,203777,127605,0,793,197033,0,0,465,1196,57797,3941,170981,0,0,0,0,219905,15010,13548,8,4674,0,3498,0,1115,135,0,0,0,0,958,0,3537,0,16080,0,6774,1027,0,0,0,251,0,56543,1602,9575,0,0,0,429,4775,0,0,0,1441,18898,0,2399,3726,0,0,0,5510,47984,585,0,0,365,0,0,0,0,12220,1581,2532,17155,25676,2219,6315,0,0,18109,0,0,0,0,0,0,0,0,0,0,0,0,170,0,1446,518,0,0,0,0,9457,59777,601,1993,0,0,20580,1416,0,0,0,160,675,151096,70202,4962,5381,0,0,0,0,0,15524,275,385,0,0,0,0,16,0,0,857,0,315,0,539,190,197196,29333,24266,0,8151,18826,0,0,0,1036,0,81775,0,153880,0,899,0,0,0,7928,855,30293,0,63876,35200,79759,35430,0,0,0,190,366901,29022,0,0,12626,83884,14789,93910,1,28652,1565,1198,265776,225463,0,0,154601,23195,123917,0,1171,6361,0,0,1153,3952,6713,29473,3123,0,0,0,0,255855,1617005,0,0,0,0,2979,0,0,1931,0,52,0,43,8298,1125,0,0,0,35499,4489,0,19436,0,0,0,0,0,0,0,0,0,0,310,0,0,11905,0,3255,0,0,0,0,0,257,16480,0,0,0,0,0,0,0,0,0,0,13,707,2617,0,0,18328,192,3665,0,980,1131,1286,0,0,222,0,462,7285,0,0,538,2294,13113,1059,0,384,49966,315,3721,0,0,0,0,0,49316,42524,121,9524,38255,0,0,0,18239,8627,4199,7221,0,0,120195,629,0,0,1228,121,0,0,32080,47,435,0,327,140,0,0,0,473,110,976,0,972,6587,95,0,0,3798,200,5810,3205,275,0,0,0,0,0,0,5148,985,0,7974,0,651,122,0,0,0,0,128,9269,1073,224,0,0,0,120,0,0,11983,12865,2,15118,0,674,130,0,2573,0,0,0,0,0,0,0,0,0,0,0,1277,1358,1926,725,0,2415,3079,0,0,350,481,1996,13323,0,0,0,0,0,1025,42839,157,43734,227,0,0,0,132,0,0,0,159,0,954,5283,297,0,0,709,0,0,0,245,370,0,0,0,4115,424,6948,0,0,0,310,0,18575,3407,1063,0,63036,10274,83423,40460,6395,11237,1816,360,0,11597,662,1039,494,449,0,0,0,0,0,113578,10163,32569,131,4395,0,0,0,0,1341,9215,0,0,1297,70,1703,109,90,62,11,0,0,0,2271,0,0,0,0,53,0,0,0,2423,0,2661,0,0,662,2194,1211,0,1038,354,627,102,1120,0,636,1486,156,0,17,447,4628,615,1401,0,0,0,0,0,0,7883,787,0,5952,0,0,371,0,167,200,0,601,18,0,0,0,0,3295,503,0,25681,4172,449,0,0,10,129,0,177,0,0,0,635506,15007,2,0,0,36462,1182,802741,0,397,147413,81107,0,53280,43840,43578,0,0,0,40631,14884,97823,5079,50096,0,0,104,780,27084,877,5136,40852,0,2008,0,0,163,1581,0,3980,2151201,350574,31664,0,123957,5588,0,108298,32584,3097,134,11637,2289,0,434,0,0,683,71469,0,0,13202,1621,4,1783,0,10680,823,424,0,7247,0,357,1387,13703,0,274,1080,5127,453,0,0,0,2865,2158,0,3998,379,8927,3474,654,0,0,0,0,0,0,415,0,7524,0,1397,686,342,0,0,13471,0,19104,6122,8275,0,481,930,0,697,0,0,115,0,0,208,585,0,8408,0,0,0,0,182,1602,2459,0,965,928,249,316,0,0,0,0,798,1357,0,123,181,836,0,198,0,0,358,0,0,119,30617,9032,0,0,0,1144,1169,1001,495,3910,0,109,442,1446,0,0,0,0,1598,954,321,4031,0,0,114,0,0,365,1960,0,0,660,0,0,345,143,18745,3079,0,428,6512,4688,0,2004,6136,0,0,2892,3886,6200,4065,0,0,0,440,187,0,0,317,438,1718,1126,1025,1993,0,0,779,9222,0,0,0,0,699,2,0,0,0,0,0,0,0,285,0,7819,210,21,759,5375,0,0,0,862,2070,0,11195,1272,0,0,4857,21,0,0,1029,147,0,0,0,0,887,0,0,0,403,215,1875,0,0,0,2545,1,4608,1127,7950,0,0,0,0,19876,2298,350,0,0,0,0,669,58475,0,0,0,103,0,743,983,0,0,2000,991,20896,0,0,2046,1224,0,0,0,0,5825,0,4636,6510,0,383,0,0,0,0,0,192,878,2807,0,50839,2158,47268,0,2369,0,8536,28030,2614,2553,0,0,1353,535,2685,1870,2393,10430,0,0,7276,0,1097,0,23168,2053,13438,0,0,0,13735,6131,0,293,0,0,167,1108,227,214,976,105,0,0,0,3744,247,828,0,0,0,3169,3470,2589,475,757,2546,1865,0,0,205,101,147,0,0,468,0,720,176,0,0,0,657,0,0,0,0,2654,0,1130,483,0,0,0,3670,1538,0,0,8970,0,0,2,1934,422,3338,0,0,19,574,77,0,14172,476,12296,2,0,431,0,1802,0,0,183,210,947,481,1038,1443,1603,0,0,0,0,0,2327166,0,34993,506,5456,205,244868,1991
Algeria,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,6,0,0,0,0,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,0,0,0,0,0,0,0,0,0,289,0,0,0,788,236,0,0,0,214,0,0,0,0,0,0,0,0,0,22766,0,0,0,2733,120,0,0,0,0,0,0,0,4417,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557,0,0,153,0,0,0,0,0,0,0,0,0,20724,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27383,0,0,0,0,0,0,0,0,0,1105,704,0,0,0,116,0,0,0,0,123,0,0,0,4801,0,0,0,0,0,0,0,0,0,0,0,256,13689,943,0,802,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147555,0,1045764,52426,585729,707207,1546344,0,0,0,0,4728,0,0,0,0,3094590,31841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12841,3386,0,0,0,13361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,1196,0,0,31741,0,0,0,0,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,0,0,0,0,0,174,0,0,0,0,197,0,0,0,0,505,3559,1118,1545,0,0,0,0,0,10117,1623,0,703,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,477,0,1826,0,0,0,0,0,0,0,2232,0,0,0,0,258,0,0,0,0,253,0,0,0,182,0,0,0,4115,2434,0,0,478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,212,1575,0,0,2027,0,0,0,2014,0,161,0,0,0,13693,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,4,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34688,0,0,0,0,589,5114,0,0,0,0,0,0,0,0,0,373,3578,969,0,0,0,0,357,0,5243,3403,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,11106,0,0,0,0,0,0,0,0,0,2766,0,0,172,0,0,0,0,0,2634,0,0,0,0,0,0,0,1986,279,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,421,468,512,0,3973,1689,899,0,0,4128,0,0,0,0,485,0,0,195,547,0,0,0,0,0,2454,485,4025,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16417,1054,0,0,0,846,0,0,0,0,0,138,0,0,0,0,0,0,0,108,7023,0,0,0,0,0,0,625,0,0,0,2553,113,0,0,0,1150,370,0,150,4649,299,0,0,0,0,0,125,619,616,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297,0,0,0,0,0,0,0,0,0,0,0,0,247,174,0,0,0,146,0,0,131,0,0,0,0,0,0,0,0,0,8340,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,157,132,0,0,0,0,0,0,411,4077,2591,0,0,5563,0,0,168,0,0,0,0,0,2049,562,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,193,0,0,0,0,0,0,0,0,2149,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5891,0,0,0,0,0,493,0,109,0,0,175,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5314,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,1540920,0,873,0,0,0,0,1991
Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,0,1100,2749,156,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9788470,0,210920,77239,207024,703467,15560,0,0,0,0,74148,0,0,0,0,228547,5459,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190245,62,0,0,0,107516,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,12233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69326,0,0,0,0,0,0,0,0,0,3858,0,0,0,0,0,0,0,0,0,0,212,356,0,14818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,348,217,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6456,0,0,0,6378,0,0,0,1354,560,3434,0,0,0,0,9786,0,14740,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,32,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,0,0,202,0,0,0,435,300,1860,0,0,1431,0,1413,0,0,2371,0,0,990,0,0,0,0,0,0,10267,0,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,125,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,107,73,0,0,0,0,0,126,106,0,0,0,0,0,0,0,0,252,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,397,0,0,0,3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,2316,0,0,0,0,0,0,0,0,0,0,0,0,113,0,126,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,5808,0,0,134,0,0,0,1991
