importer,0011,0012,0013,0014,0015,001A,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012X,0141,0142,0149,014A,014X,01AA,01XX,0223,0224,022X,0230,023A,023X,0240,024X,0251,0252,025A,025X,02AA,02XX,0341,0342,0343,0344,034A,034X,0350,0360,036A,036X,0371,0372,037A,037X,03AA,03XX,0411,0412,041A,0421,0422,042A,042X,0430,0440,0451,0452,0459,0460,0470,0481,0482,0483,0484,0488,048A,048X,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,062A,062X,06AA,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0741,0742,074A,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,0901,0913,0914,091X,0980,098A,098X,09AA,09XX,0AAA,0XXX,1110,111A,111X,1121,1122,1123,1124,112A,112X,11XX,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12AA,12XX,1XXX,2111,2112,2114,2116,2117,2119,211A,211X,2120,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,223X,22XX,2320,232A,232X,2331,2332,233A,233X,23XX,2440,2450,2460,2471,2472,247X,2481,2482,2483,248A,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251A,251X,2613,2614,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265X,2665,2666,2667,266A,266X,2671,2672,267A,2681,2682,2683,2685,2686,2687,268A,268X,2690,269A,26AA,26XX,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2741,2742,274A,274X,2771,2772,277X,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,281X,2820,282A,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,288A,288X,2890,289A,28AA,28XX,2911,2919,291A,2922,2923,2924,2925,2926,2927,2929,292A,292X,29XX,2AAA,2XXX,3221,3222,3223,3224,322A,322X,3231,3232,323A,32XX,3330,333A,333X,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335A,335X,33XX,3413,3414,3415,341A,341X,3510,351X,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42XX,4311,4312,4313,4314,431A,431X,4AAA,4XXX,5111,5112,5113,5114,511A,511X,5121,5122,5123,512A,512X,5137,5138,5139,513A,513X,5145,5146,5147,5148,514A,514X,5154,5155,5156,5157,515A,515X,5161,5162,5163,5169,516A,516X,51AA,51XX,5221,5222,5223,5224,5225,522A,522X,5231,5232,5233,5239,523A,523X,5241,5249,524A,524X,52AA,52XX,5311,5312,531A,531X,5322,5323,532A,532X,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,5513,5514,551A,551X,5530,553A,553X,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5721,5722,5723,572A,572X,5821,5822,5823,5824,5825,5826,5827,5829,582A,582X,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5852,585A,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,613A,61AA,61XX,6210,621A,621X,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,633X,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64XX,6511,6512,6513,6514,6515,6516,6517,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6552,655A,655X,6560,656X,6571,6572,6573,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,667A,66AA,66XX,6712,6713,6716,671A,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6744,6745,6746,6747,6749,674A,674X,6760,676A,676X,6770,677A,677X,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,6821,6822,682A,682X,6831,6832,683A,683X,6841,6842,684A,684X,6851,6852,685A,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6891,6899,689A,68AA,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,694X,6951,6953,6954,695A,695X,6960,696A,696X,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,712A,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714A,714X,7161,7162,7163,7169,716A,716X,7187,7188,718A,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722A,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726A,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7431,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,763X,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7821,7822,782A,782X,7831,7832,783A,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791A,791X,7921,7922,7923,7924,7928,7929,792A,792X,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8211,8212,8219,821A,821X,8310,831A,831X,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8462,8463,8465,846A,846X,8471,8472,847A,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,851A,851X,8710,871A,871X,8720,872A,872X,8731,8732,873A,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,883A,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,931A,931X,9410,9510,951A,9610,9710,971A,9XXX,year
World,4125516,763900,1355528,952197,1280621,1882,887,13530894,2314441,9301662,7666002,390361,1672212,687779,125,3742,1391329,70848,60,83817,1531974,4329815,363,5301,290,528,4590591,8375347,1203,3428471,110,274,10543365,413,1105889,290044,276,170,287,807,7094244,9322562,1271224,5418662,8839,3313,2640625,16746413,303,15,6256664,3135075,832,923,327,953,3813510,14434636,288,1478816,7317399,5289,14,2442221,10017616,129272,308514,1087684,1991850,428469,1890874,1617595,2649896,7853021,3511667,1165,770,544,1807469,2728030,3307055,10409092,6644608,1017521,20778,3390,1128742,405828,4607988,4048,222,3930440,1525467,6583462,2964865,3414394,133959,4679636,9483881,28424,63284,141310,671969,6290304,1541549,4338568,2708,2666,552,1529,6366895,5098851,648483,476151,2056697,101,379,3878977,1838,1304,102,334,14425406,2114881,60473,7767,3454206,377785,2473149,9202,3133,7146272,1568,2733,2820046,62871,3389,1354043,1157935,3982,337,387,1287,1255282,472095,9415104,2675479,9114106,41320,25395,52131,193801,1642105,336,16462196,4643,13126,147,132,722,4691,4325445,21591,52,14630500,260624,4922651,10022476,2532,1354,172,1894221,5111069,213305,25536,4250,1018870,12097912,1404247,4811,6225,105,29,243,3391595,296783,35609,557638,349114,326514,1176,371,1179911,980154,9868325,188004,1325716,450547,2399704,6805,482,111088,22840,306116,12978,314092,214162,413,137,136,4865538,553,8038,7057945,115066,1128,8556,428,163301,288502,2643846,4103830,4352060,929,190943,18213449,7713181,61956,178,218,314,2130473,501442,1140547,13165099,973876,756572,3738,6593,337934,90842,8684097,106092,317205,127340,12893,2089,84144,1384,292110,5826,47720,39343,41790,96,4429050,780384,322023,8345,948,2050030,188310,4698,1805948,945597,385588,34184,135476,209728,2095,137,1417102,294,162,1919,123937,65487,1686009,13236,6246,421,1758790,830511,762522,1172250,1856,8146,770148,42379,171,148,372285,781041,133,3900878,1367327,380129,720661,596475,2265870,8731,2582,127,1344,25520,9646601,3385188,1908,162,7458689,1929,295618,4853928,1964177,7920370,533950,2058844,175487,656333,2973992,41901,35128,1583462,7527450,1024,36,2896081,257,281,527,380503,3782166,533,310479,169578,1329556,2584780,4129064,5041282,3083824,3343,4599,377,490,5760,1088467,21861364,107084,577575,2983,480,91538,2391359,3176,133,216861326,113557,60934,26795890,8997062,19229835,18302026,18405504,785006,172199,1325171,3242347,411674,3704319,7123,1598,734,24439054,27333589,5346,318,206669,6782520,984,404,394214,1474454,584,78,4564477,177906,305600,2331850,2899493,2213484,105,212,127384,6208995,1327053,637500,225637,1192267,3650,48,215,458327,1428876,1384953,107099,417,481,264,441,4476645,7545698,4145305,586725,2303,4024,11094133,676955,3102676,3143,3952,8634529,5443178,4448955,5145,7369,4837785,6029959,4880467,23104705,3255,14115,3595461,2599128,20638839,1811223,5039,7783,5468094,3762654,1005399,2682150,4348,3452,209,3407,4669427,4612632,323779,2860953,6105682,8590,6886,3589791,6320890,2115131,1914520,5750,13212,5823474,650019,101,126,122,1194,9592366,927956,748,2336,571752,412044,182,494,5836133,3098836,8378251,4436120,2305,4225,133,638,4169341,7101149,1361790,3602895,9360689,65478561,5599207,13130,27246,1518078,5343188,1893,1942,20967463,3797,1705,1954398,9027927,799945,8903,6196,481,872,199578,5067199,734433,4451485,7152064,15246,2181,431003,477471,434875,147,77,810192,1239897,13655711,4518951,2052281,2405653,2354795,4718648,4776,14608,17670150,9374030,10724206,10750096,192478,5208734,815469,486003,22149534,16096,21325,335569,201501,473624,2099896,2562,1107,707744,105,481,1930,2522775,2758918,4952524,1033837,4889,8237,1308020,8144865,2282,3034,1277207,4516213,2027363,32408880,2913,15271,262,1178,1097,4807,164950,913717,9990750,1048157,1397978,417578,3774,396,20519,368594,5057415,633437,2049,105,1184872,797,825,207,7337625,1761,358,11757807,8004318,131172,715614,4508086,7405,5157,482924,2275799,8536182,1428,2890,886,1531,1252018,26,2528806,6893506,4145789,693,120408,303,2693,1193906,298926,8040632,2236358,2995653,4638,764,628,803,10596782,18609977,7682630,17100272,2767080,2194766,13848923,1718309,12821,25572,8300728,592338,2380906,3195686,8951429,4161,4898,796,284754,3853283,7678429,15329852,128846,3820276,2770322,2432100,7950,7611,4341979,16132244,132126,202686,13487333,2651647,6869811,2521523,1460342,2184406,819740,7088,5456,1498872,3074983,1480055,1185842,182539,1071843,309172,3927,1629,11759239,1032,4408,4647733,154,659443,4369941,8010177,1432844,56834,3169490,245404,4732,3018,1017254,1018468,795548,7450485,4574737,4071,879,362958,1844971,118192,992309,4087135,1362843,262625,1567,587,805,5323,274875,4681041,4645414,1245180,3639,1721,2851057,7734351,3369,862,1622893,1636388,4460321,1509840,931438,833041,1473289,2560,2828,901930,2111860,230220,2527577,305079,3682612,1548784,5526332,2682,7164,3153528,4478128,1990065,2056,3166,2039653,1898155,1973179,1872,1040,1197104,40784953,1919672,333725,169,782,2907,2195247,1236344,7965865,5995,798,585252,10481925,13274845,4097,972,5582278,12177512,7426600,11555,1579,13435920,4838798,17037164,3577979,17354554,4736,5723,1626180,276,69,4120987,1289,354,893776,9082513,11534789,5991046,9136,3168,1497981,1951742,265,118,768,2812,4645695,8749618,12766413,15742748,4804,1205,3590009,1661892,1368,53,21736388,22628006,3087,9394,1343345,170787,2781,142,4571452,791349,4760,10,1444537,191076,613,25,24365,1350713,2880748,1688,392,1925,10224273,2844261,4078,13935,1156384,5433064,2108,6060,2949633,74317,1555346,3061,2305,12796317,1351,484,556632,6972376,11660070,822,1447,4891671,1003,831,2715400,5389408,1339635,1315389,4585,884,14070173,1760592,1352378,2608542,4117857,13325979,7758952,2520148,5343,3218,902,4895,851,4739,1447978,905224,1527658,484,356,1007173,2384123,586,186,1306457,31073653,2998518,5294960,23394258,557,3528,12925434,5812966,23896231,120,63,5580195,18650123,105895,5663955,1138,3113,1588238,3516745,267,70,905,1985,2139399,7031818,910202,1923146,404,4179,924346,8389432,6173,3056,800228,18053618,5777121,1069,11226,3987381,5945153,4981476,2344794,3919996,680680,3539,3247,1913636,2743725,3091671,916,1728,1406918,6580548,2204171,1079589,2639024,776,5847,677017,5857021,4742,635,7114406,5924626,48419120,2625,11811,998,2779,11681566,5616223,6079444,1961907,5400821,748,1158,1604246,3860549,5080850,845,992,311,357,746769,1271449,4686996,8170854,11733635,15175506,7030,8364,1342904,3068825,1866584,7669950,5702027,1345,3319,13170508,3421404,917639,10721953,8632832,1586,5753,7498831,14606176,14946191,2179,16180,3313512,20319633,1205,10242,12308389,24239828,15506500,13000012,3111,6154,1239,3350,302048,3715204,11463913,3254,670,1660911,15826306,39977250,59820729,47760482,14982403,49937,92243,9051035,112102223,7093,4431,553,994,22215880,436174,9181,7825,7759857,5220139,7710084,7394,215,219285,21549787,324,2174,37533627,8007551,37882522,6593732,57424203,6652,16086,215,1553,7415823,24204335,1572,1487,58366486,13820146,5025935,4415,2389,33200587,3496715,8406,1570,6014313,7013026,2745,9052,4651095,5900552,1429042,1607939,8056482,14229841,7953,4019,8806249,6526028,20536975,151092052,26406735,15868,2914,14882981,7889516,13263240,5958523,41586638,23792,9106,710,4710,273587797,2461,17126,50865259,3465028,10978,2303,6242374,9739039,2213,10998,2664616,3391659,123165279,16273,4290,8402297,2851057,6657449,1104,1035,4597139,3585404,366,719,104,2253,508105,1334284,643501,421415,1520623,4476554,4011,1210,2055781,636886,9513987,49299260,1028211,39652048,1634,34333,1393871,28509587,175324,3549056,9670,421,132,387,1320,5484,4028279,1640210,12143414,2658,953,21110608,4932160,29552687,1733,1783,17227275,301,1795,1650184,2624821,17162309,3083448,8841630,2411,3688,7386785,1410940,4236605,3584936,7553633,23760212,5050,17746,12488455,1217922,1266776,2598,6568,27395872,2524907,18696741,1557,6783,21372591,5974832,4961559,1872,218,4120540,3842351,2398,2139,5844267,3709484,1025786,2984615,2243,1311,939,2967,45109951,9746,17042,11096008,821,915,21598791,5453,14750,1050476,2048878,430,179,4997293,14168447,15627105,2487090,3144022,16751400,8042721,4423,7192,625,1857,8575392,489267,4691048,989,472,4213502,14012351,3695,4737,294862,452,3826697,4746307,1931,146,14816886,4341244,783,322,744,1406,11279880,5066580,1090535,9482712,7540,1956,15268702,1372034,70478,210936,42309759,4335,7048,781228,42292995,1204929,10390334,1020,5065,768607,4009048,3280793,1378,1144,9708292,1821138,18148483,698099,423,166,863775,2017051,28622989,767018,5905,3875,476502,2332537,1694939,7514103,3267702,3538541,3197405,2491,6575,2552,3914,260,4774,100389318,47383,67912351,100619,3474,203573,3036379,20538,39480,7303677,480,200,1998
South Africa,0,0,0,2076,6236,0,0,13488,20623,8486,52954,0,10371,539,0,0,215,0,0,0,428,773,0,0,0,0,2780,7427,0,3272,0,0,9914,0,0,0,0,0,0,0,1371,15076,0,789,0,0,1463,13360,0,0,35016,2613,0,0,0,0,2451,78379,0,3206,178334,0,0,20269,19585,0,2736,524,728,1048,5022,34620,4815,7223,4283,0,0,0,0,23978,0,740,6538,1262,0,0,3893,3171,13730,0,0,348,320,368,0,466,112,15298,1861,0,0,105,372,3137,5661,3450,0,0,0,0,895,2483,735,335,5291,0,0,13160,0,0,0,0,39551,4015,0,0,8955,1850,16861,0,0,14080,0,0,18737,0,0,9347,7838,0,0,0,0,1314,1806,78376,10712,38715,0,0,0,0,12128,0,56711,0,0,0,0,0,0,6905,0,0,8167,3459,7839,109491,0,0,0,25406,5026,130,0,0,3615,14969,1349,0,0,0,0,0,22853,639,0,0,540,141,0,0,0,7847,1545,5643,2798,739,125,0,0,0,0,0,0,161,0,0,0,0,46808,0,0,20780,104,0,0,0,115,0,0,28,2967,0,301,7816,63287,0,0,0,0,691,380,1618,26439,1398,1753,0,0,0,0,76616,0,412,27,0,0,0,0,0,0,805,28,518,0,23281,3777,4434,0,0,8631,2131,0,1672,4209,560,0,164,2650,0,0,8200,0,0,0,273,1304,16783,0,0,0,1597,1589,1003,0,0,0,17454,136,0,0,2119,4692,0,22618,1691,4010,206,269,5994,0,0,0,0,0,0,772,0,0,5766,0,0,1086,2437,240025,0,0,0,1964,11957,0,0,8433,6587,0,0,22326,0,0,0,0,36154,0,2455,812,696,11288,4540,1140,22355,0,0,0,0,0,3405,92461,0,352,0,0,0,55406,0,0,1821362,0,0,110123,8128,7043,8277,58168,0,0,22548,2109,11934,61081,0,0,0,369,0,0,0,0,0,0,0,407,20405,0,0,24990,1227,0,1038,88614,3852,0,0,1745,68289,2565,18371,1051,576,0,0,0,852,19983,26056,796,0,0,0,0,15181,16564,26669,2265,0,0,65324,1541,10592,0,0,73460,44160,23431,0,0,20318,37801,22658,99065,0,0,26898,3266,53938,3231,0,0,28952,8048,1668,15326,0,0,0,0,22826,18817,2161,17486,43838,0,0,44473,64378,24435,10509,0,0,4613,9133,0,0,0,0,74970,15512,0,0,1666,5097,0,0,17585,19325,31911,31473,0,0,0,0,27247,21162,3496,13126,42811,480139,37044,0,0,5464,64476,0,0,64726,0,0,4559,45655,1655,0,0,0,0,0,19588,1057,34984,7464,0,0,1033,9812,2747,0,0,3084,6084,51401,50670,32984,11999,12399,33696,0,0,67130,20969,45621,29205,2327,17688,3729,5444,101177,0,0,1865,2985,234,25053,0,0,1357,0,0,0,40239,22544,15995,8158,0,0,5027,60029,0,0,9379,126183,17549,184040,0,0,0,0,0,0,612,16118,49998,137,8146,1117,0,0,183,442,16683,1540,0,0,171,0,0,0,33197,0,0,30846,38952,1933,2960,63274,0,0,4464,21210,58919,0,0,0,0,20153,0,11036,9245,2546,0,0,0,0,3572,17031,7731,2215,4927,0,0,0,0,349,77427,27464,78003,6705,4978,127255,7464,0,0,5549,572,6637,22241,34382,0,0,0,110,3507,11968,51416,0,18034,7818,8685,0,0,4473,65847,0,0,112345,7361,40684,6555,15519,13664,2967,0,0,2654,3165,1422,5347,1362,3332,3134,0,0,53364,0,0,17154,0,1892,15657,36007,3961,247,34151,2495,0,0,3688,4148,10562,28185,10437,0,0,281,3412,781,309,8173,4360,858,0,0,0,0,2511,6361,7101,2383,0,0,72249,44327,0,0,6026,12936,15226,7503,20447,8817,38494,0,0,5717,52475,60,10587,623,4264,6060,7020,0,0,20636,39780,9902,0,0,14107,8822,2320,0,0,416,274851,2184,30,0,0,0,114,7601,26537,0,0,130,2745,31446,0,0,2505,30407,5927,0,0,13501,27038,42359,1470,55203,0,0,12359,0,0,24649,0,0,1052,46991,9611,34972,0,0,4068,3305,0,0,0,0,1487,70208,4329,33667,0,0,5605,4675,0,0,12584,94688,0,0,9812,131,0,0,1474,343,0,0,10190,250,0,0,0,2475,3046,0,0,0,6253,1302,0,0,5092,20463,0,0,18792,123,7315,0,0,63428,0,0,4259,51514,109897,0,0,34333,0,0,10874,19184,2927,8379,0,0,59288,22517,7254,10884,20298,39145,14853,13051,0,0,0,0,0,0,2601,2232,1654,0,0,1831,8663,0,0,14867,75330,16261,48649,112818,0,0,77649,23131,117700,0,0,12622,63319,454,27919,0,0,25825,21940,0,0,0,0,16020,47012,7102,27022,0,0,6510,86006,0,0,9704,264528,21723,0,0,35397,36825,50186,19537,37617,10101,0,0,5379,32094,17787,0,0,8961,60491,109398,7822,15418,0,0,5142,40024,0,0,42382,47262,286960,0,0,0,0,42575,30701,17615,3420,30121,0,0,17634,215474,39598,0,0,0,0,537,6732,93599,59468,63647,99528,0,0,9030,22919,8221,54925,29557,0,0,114996,27734,7361,102678,57867,0,0,68635,94830,121687,0,0,25606,218490,0,0,115859,143046,155868,97027,0,0,0,0,1743,13054,98223,0,0,3142,137916,248541,121116,224201,135195,0,0,64765,297263,0,0,0,0,70872,1814,0,0,25705,17443,66856,0,0,43,93151,0,0,708461,53238,1056321,52532,383565,0,0,0,0,11356,89764,0,0,280365,24365,10269,0,0,65207,24688,0,0,23375,38205,0,0,27131,8693,5785,5418,29656,77754,0,0,32021,4179,44808,192503,6557,0,0,65239,41870,68775,42534,140034,0,0,0,0,549432,0,0,147218,23159,0,0,10293,20098,0,0,15607,3707,448516,0,0,31238,7775,25093,0,0,6728,10035,0,0,0,0,536,0,0,0,2670,13573,0,0,23541,4909,124067,307990,2613,78398,0,0,518,15979,0,9200,0,0,0,0,0,0,963,614,30157,0,0,43652,17754,32947,0,0,40836,0,0,1180,705,21370,2506,5134,0,0,2852,482,10177,6105,8108,15584,0,0,26063,1749,1386,0,0,5198,1546,22796,0,0,23367,7463,2281,0,0,6025,3691,0,0,10285,9903,0,12767,0,0,0,0,156522,0,0,44666,0,0,159373,0,0,11494,7836,0,0,42312,80388,117827,14544,19658,94169,31511,0,0,0,0,20389,5811,16768,0,0,13308,69544,0,0,4083,0,20093,30330,0,0,37238,11106,0,0,0,0,107870,15062,4370,25877,0,0,32999,932,0,845,121149,0,0,2329,148855,2850,60969,0,0,3630,26944,18901,0,0,16094,4652,21771,4374,0,0,1460,5608,249386,795,0,0,4054,7593,2848,43781,14674,10271,6394,0,0,0,0,0,0,1830432,0,0,0,0,0,0,0,0,0,0,0,1998
