importer,0011,0012,0013,0014,0015,001A,001X,00XX,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,0141,0142,0149,014X,01AA,01XX,0223,0224,022X,0230,0240,0251,0252,02AA,02XX,0341,0342,0343,0344,034A,034X,0350,035A,0360,0371,0372,037X,03AA,03XX,0411,0412,0421,0422,042A,042X,0430,0440,0451,0452,0459,045X,0460,0470,0481,0482,0483,0484,0488,048X,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,0741,0742,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081X,08XX,0913,0914,0980,09AA,09XX,0AAA,0XXX,1110,1121,1122,1123,1124,112X,11AA,11XX,1211,1212,1213,121X,1221,1222,1223,122X,12AA,12XX,1XXX,2111,2112,2114,2116,2117,2119,211A,211X,2120,21AA,21XX,2221,2222,2223,2224,2225,2226,222X,2231,2232,2234,2235,2238,2239,223X,22XX,2320,2330,2331,2332,233A,233X,23XX,2440,2450,2460,2471,2472,247X,2481,2482,2483,248A,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25XX,2613,2614,2631,2632,2633,2634,263X,2640,2651,2652,2654,2655,2659,2665,2666,2667,266A,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268X,2690,26AA,26XX,2711,2712,2713,2714,271X,2731,2732,2733,2734,273X,2741,2742,274X,2771,2772,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,281X,2820,2860,2871,2872,2873,2874,2875,2876,2877,2879,287X,2881,2882,2890,28AA,28XX,2911,2919,291X,2922,2923,2924,2925,2926,2927,2929,292X,29AA,29XX,2AAA,2XXX,3221,3222,3223,3224,322X,3231,3232,323X,32XX,3330,3340,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335X,33XX,3413,3414,3415,341X,34AA,34XX,3510,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424X,42AA,42XX,4311,4312,4313,4314,43XX,4AAA,4XXX,5111,5112,5113,5114,511A,511X,5121,5122,5123,512X,5137,5138,5139,513A,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515X,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524X,52AA,52XX,5311,5312,531A,531X,5322,5323,532A,532X,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541X,54XX,5513,5514,551X,5530,5541,5542,5543,554X,55AA,55XX,5620,5621,5622,5623,5629,562X,5721,5722,5723,572X,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5851,5852,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611X,6121,6122,6123,6129,612A,612X,6130,61AA,61XX,6210,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,6341,6342,6343,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6552,6560,656A,6571,6572,6573,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66AA,66XX,6710,6712,6713,6716,671X,6724,6725,6727,672A,672X,6731,6732,6733,673X,6740,6744,6745,6746,6747,6749,674A,674X,6760,6770,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67XX,6811,6812,681X,6820,6821,6822,682X,6831,6832,683X,6841,6842,684X,6851,6852,685X,6861,6863,686A,686X,6871,6872,6880,6891,6899,689A,689X,68AA,68XX,6911,6912,691X,6921,6924,692X,6931,6932,6935,693A,693X,6940,6950,6951,6953,6954,695A,695X,6960,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714X,7161,7162,7163,7169,716X,7187,7188,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722X,7233,7234,7239,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7430,7431,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,763X,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772X,7731,7732,773X,7741,7742,774A,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,7821,7822,782X,7831,7832,783X,7841,7842,7849,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791X,7921,7922,7923,7924,7928,7929,792A,792X,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8121,8122,8124,812X,8211,8212,8219,821A,821X,8310,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8462,8463,8465,846A,846X,8471,8472,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,8710,8720,8731,8732,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881X,8821,8822,882A,882X,8830,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,9610,9710,9AAA,year
World,4364699,1091637,1198680,770470,723251,166,235,86,14137170,2001945,7818768,4885170,476551,1433187,656218,372,463,1184077,46901,108612,832610,3270490,83,123,665,2923938,7557673,202,3069535,8601693,912770,231787,235,822,5853400,8111664,578091,3926720,116,18,2232920,187,14256580,4665863,2383081,19,122,1212,2740903,12323553,937191,3462943,1015,4776,2423745,8973394,164230,291183,1168337,136,1843944,268592,2067622,1276685,1601692,4951071,2428335,924,895,1245989,2268116,2029195,7544011,4290330,1887339,325,1006,1053579,302447,3585306,446,3141806,1173753,4918460,2049513,2564292,115092,3734142,6592556,187,967,124534,501796,4355586,1121287,3596661,312,785,457,1681,4829824,2973232,549100,314048,1380431,404,117,2569651,527,7344353,1068092,109,172,2082535,297204,1517444,180,122,4844108,2058086,57146,571061,947822,296,148,811,1493,1490017,427646,7858901,2272661,7301576,514,260,166857,812106,11152553,462,568,367,5073,2914516,8080045,182174,3295992,9396167,717,295,801,1676139,3937702,158600,54,446227,10011366,989674,250,107,624,495,3281486,328925,33352,275031,509964,240061,274,378,800252,112,187,867028,7385026,134061,679757,282672,1278485,111,68867,21121,160381,19683,216597,132049,151,457,4280980,4004,4823566,92790,140,54,645,106907,243548,2077268,5841756,5561793,86,128002,16876824,7116275,5744,2463,391,835,1551569,424057,962798,9546629,878388,527843,100,331,63,433510,129545,6293352,99045,239426,79221,400,83161,293429,1883,38907,33637,56848,3430286,690302,352500,134,247,1540831,163074,108,17,1855650,1172283,497220,33554,134980,206377,44,967173,132,1608,81815,67132,1162568,12123,56,1482550,637799,606918,902389,286,645391,31257,43,1285817,1116690,3145097,1043949,523306,478285,366710,1680003,556,1066,293,1855,104065,7967903,2377737,3627,99,7044478,318943,3739550,1497120,5966033,306421,1356905,175625,619480,1608165,4516,1441998,4815615,1574658,146,74,399401,2732910,24,320260,188336,1216250,1780412,2969401,3590832,1955112,770,740,1501,529,2543,805288,17978976,253414,441549,18,187531,1656689,71,129,208479775,800625,29437061,9165952,22382264,15766750,8705160,485560,1187248,813982,1727992,309370,2368336,205,709,19856753,11911595,3220,28,1984,74445,4446622,154,318470,998468,246,29,1821607,91672,239554,1539297,1228617,973124,109,368,68686,3094488,649735,418063,144476,665336,90,244,702,252635,833431,1381668,56938,386,320,437,2787350,5320767,4042735,432882,294,876,6925492,399260,1778164,663,5487762,3777011,3140064,547,799,5682,3096017,4315177,3703899,10850249,135,658,18231,2476826,1238854,11229457,1013203,1054,3408668,2513126,797206,2101601,690,484,5724,66227,3314,2861464,2663365,245364,2117701,3937034,325,7292,21523,2608987,4691712,1348765,1391924,447,3626,5510540,291954,17,241,1505,8125815,758582,622,413,414966,342167,102,152,3419406,1471327,5315070,2924194,284,1056,164,1770,3056377,5584416,963748,1807069,5964318,31393918,3764245,1878,885,1072462,3104949,505,12728781,1254449,6026666,626085,537,770,1741,120113,4617399,593101,3089430,4560726,348,343151,319033,453516,281,3488,573101,831897,8066817,2472230,1325678,1452940,1706172,208,2609260,1707,1277,11387100,5603738,7122678,7448199,134670,4182789,586888,373808,12966247,442,1893,216044,188374,353440,1461183,208,494,2946,520671,508,2911,1753476,1642696,3053468,657628,262,280,1040300,5494381,217,939975,4096487,1360493,21176217,2302,10244,264,1097,883,3701,121546,965433,6913822,1127604,1344782,320061,759,22488,237235,3978382,315196,144,152,983488,237,389,4522075,8513942,5041556,78528,649174,3035201,486,1387,346916,1464641,4767087,484,484,460,952,715923,1841736,8115295,2493800,101167,251,572,569623,107700,4839956,1554798,1953880,376,572,392,447,8651473,10491743,5460736,11985979,1426846,1484613,9677630,1369544,969,3560,5138449,340161,1587012,2335301,6131475,1043,2001,152,530,359852,3358127,5084448,9351606,123858,3095748,2253170,8064,1763017,454,2483,3416974,12302409,1925,372,11237207,2263624,5640526,2409399,2009667,1733987,595830,2400,21939,2120472,2483732,1247382,832763,154652,676599,413744,257,980,7307071,3502656,149,478379,2985205,5392505,1086362,79882,2311079,181095,662,1396,674167,747545,561080,5265127,2650047,646,175943,2218752,116654,913381,3214812,1019271,242182,256,1635,898,3435,198537,3598502,3136888,931129,128,769,2163652,5350752,329,1186391,1156417,2533737,1032878,708345,716833,995431,480,2724,570319,699339,202487,1959238,233778,759,2232028,892920,3491246,219,1446,2253799,3491421,1475245,702,585,1865618,1424485,1666681,151,277,573987,33392732,2715333,236371,100,914,1836,381,1395376,836296,5118105,77,763325,9360159,12070295,3261,376,6264022,9387127,6537407,371,7432,6467237,3800861,13322438,2873519,10345842,1484,1935,983564,3049265,587539,5916845,6460397,3810882,279,1322,818597,1193515,140,39,1313,2240392,4347577,55,122,10902541,10572194,196,2231934,921001,127,13440893,13317361,18,804044,170098,22,3096753,514241,215,218,1154452,102659,12607,699929,1362856,104,250,319,1995,6488809,1773780,28,888303,3976980,73,2265225,83027,1130417,104,471,7818504,400,432278,5023693,7065548,103,785,3319359,1982845,3936006,1037518,812269,109,1735,8579846,1349535,1185655,1537676,2557701,7036691,4265524,1067644,283,2890,876,2672,599,3999,1126098,322060,1088710,148,295,707217,1378092,801074,17408124,2101526,3353412,13755372,116,1162,6920883,4243359,13662262,116,3307882,12642472,69848,3700053,610,1165288,1982485,51,129,1501,1495819,4366735,608829,1226403,129,1001,434610,5214306,65,544587,11739748,3611985,445,4335284,6582907,5703031,1966057,3701056,976945,288,1750,1358874,2150479,1997351,101,239,1173206,4396179,2213776,766823,1776650,590,520925,4730439,102,199,5085240,4472712,34169762,185,631,222,1698,7100214,4257643,3383728,1050974,2843463,101,1400,1011139,2450220,3334552,102,379,131,389,371062,907064,3415014,4926029,8150338,9317239,582,1636,945052,1972545,1096915,5277335,3692550,505,1357,11960,8879582,1994047,679013,6687341,5338770,266,1268,4066020,9801043,8541462,536,581,2374770,13958614,226,7703063,15687260,9688294,8599157,277,1129,712,1938,855172,3038386,9281106,109,849,579206,10606374,22566803,23752093,32000017,9278555,4246,14919,6897339,51810959,2608,4203,274,1942,15454530,579080,5124,446,5145421,5352814,6876165,716,452,365603,18247776,294,50,16804032,5693300,13203056,9800022,33479945,149,1935,536,3369,4780168,10128270,157,236,34604828,6853767,3551946,1022,18374445,2094148,256,3542890,5420186,134,3211332,4452333,848499,1258692,6049427,10692301,258,2386,5543085,4078940,10189977,72346706,11663924,629,1029,7807850,5666421,8759859,3915347,25522914,448,2636,946,8931,183278769,33212860,2397329,277,4244574,3814658,144,8710745,1308969,80871370,274,6767772,2901473,5702147,103,501,2522236,2137518,219,140,121,2714,469466,595436,490959,792023,910927,2271423,72,1260373,1124654,5337715,33464506,1076647,27101840,229,75,765214,24017715,517786,3063584,125,11,247,939,206,3564,2680068,1128589,7873771,654,11985349,3593089,17807964,323,897,12724137,1508123,1668880,11462666,2822019,7328652,522,275,6200462,1141421,2920125,3131853,8216032,16580755,442,1284,9782633,923931,1102665,392,460,19264556,1991726,11929149,1559,504,11838568,3979498,3030915,269,596,2845547,2538598,120,6133533,2250854,930386,2243452,358,746,1592,3644,35733058,5524722,13658942,731494,1155304,69,3607144,8637981,9446384,1552194,2278939,10446935,5331948,225,2326,520,1150,6196834,334912,2957744,372,2955127,12260250,355,387,370139,2340055,3459675,310,350,13301561,4023385,127,292,627,923,8776051,4043090,818838,6409674,483,1249,8850261,878007,75214,118988,26934530,242,1054,564319,29712505,860475,7540182,268,1671,626065,3003952,1870072,144,779,7499781,1943564,13155703,300894,131,308,675684,1799878,21475964,582283,137,822,312195,1633905,1620746,4188572,2565410,2797636,2613794,626,2094,869,2893,232,3975,44728590,201925,56866650,83108,2550458,79117,5057896,119,1993
South Africa,0,0,0,553,669,0,0,0,8323,9106,6481,17236,0,1636,219,0,0,245,0,0,0,436,0,0,0,917,13117,0,807,3670,0,0,0,0,1169,10405,0,766,0,0,1260,0,9153,29382,2708,0,0,0,4125,141206,29316,69961,0,0,0,103206,0,2026,3000,0,0,2227,1418,27671,3175,3312,2406,0,0,148,26699,0,332,3023,1982,0,0,4194,658,2528,0,0,0,0,0,0,110,10669,1822,0,0,428,0,477,2191,1328,0,0,0,0,144,686,3614,701,4055,0,0,3491,0,19250,1552,0,0,4785,1138,9055,0,0,4135,17163,0,2271,7540,0,0,0,0,0,4504,17753,27319,8006,0,0,0,8099,27729,0,0,0,0,630,2768,124,1240,72474,0,0,0,18548,21397,350,0,1208,9099,720,0,0,0,0,871,0,0,235,0,0,0,0,0,0,0,5936,39994,4339,3974,186,4650,0,1720,0,0,0,0,402,0,0,45173,0,24922,0,0,0,0,107,1074,0,879,2500,0,206,4854,103505,0,0,0,0,2728,0,656,13124,762,2014,0,0,0,0,0,50278,554,569,398,0,0,213,0,0,156,454,27899,15075,5199,0,0,26835,1878,0,0,1163,2663,591,0,0,0,0,6692,0,0,571,719,8370,0,0,1008,1052,282,0,0,14468,0,0,6368,7711,31995,2827,4989,420,2682,5872,0,0,0,0,0,761,0,0,0,2652,0,967,0,64579,382,0,0,2780,2806,0,6319,4540,2387,0,0,153,20784,0,1761,1628,340,10433,2818,336,16540,0,0,0,0,0,400,23077,0,189,0,0,1392,0,0,1559133,0,0,0,0,0,9062,0,0,28950,0,696,18740,0,0,120,0,0,0,0,0,0,0,5614,17721,0,0,2076,799,655,1321,29059,18022,0,0,534,42247,0,13606,438,1905,0,0,0,575,8549,13953,205,0,0,0,12402,14361,23609,5480,0,0,40023,1105,10765,0,54142,47179,15743,0,0,0,25049,27531,25427,112879,0,0,0,28771,14610,48363,3422,0,20842,7293,7496,8220,0,0,0,0,0,8115,10322,1727,19454,26002,0,0,0,32450,58137,7050,6512,0,0,6864,914,0,0,0,81433,11540,0,0,1009,2339,0,0,20598,7777,17294,16602,0,0,0,0,22333,27987,4569,12100,29668,229710,30220,0,0,4191,49874,0,18063,2496,32001,1317,0,0,0,0,18054,2025,23318,2239,0,1543,3762,1828,0,0,3417,5098,36596,67778,18288,4632,8669,0,20708,0,0,40029,9664,36606,30608,1272,33423,2753,5312,89118,0,0,1222,951,618,20913,0,0,0,2086,0,0,24063,15655,30809,5726,0,0,4742,39604,0,6179,107705,12925,157905,0,0,0,0,0,0,430,21966,17557,612,7897,455,0,714,0,13220,1174,0,0,0,0,0,26250,29146,18954,526,2572,30048,0,0,2778,15167,44478,0,0,0,0,8707,8555,7980,2663,0,0,0,390,2871,2103,1330,5952,0,0,0,0,589,91765,30799,68221,408,6583,101494,3688,0,0,2983,0,5777,20144,10877,0,0,0,0,0,4299,13046,39373,105,8984,15744,0,3599,0,0,1585,45378,0,0,97917,3897,33212,5792,41074,15957,2261,0,0,1435,2088,1656,7315,2791,3628,9310,0,0,31552,15651,0,1811,18788,33444,2587,170,30839,923,0,0,0,1544,7752,8491,7785,0,0,2647,696,483,8127,1784,492,0,0,0,0,1433,12228,2115,1326,0,0,36529,40164,0,5770,6551,6763,3170,13061,7763,8657,0,0,3285,1812,0,2590,724,0,6125,5344,10495,0,0,6503,34163,11341,0,0,9874,8503,603,0,0,132,372340,1038,174,0,0,0,0,0,2141,9399,0,0,575,2725,0,0,5147,25036,2781,0,0,7917,21003,24690,3584,47793,0,0,1019,23335,2416,41861,4695,27302,0,0,1209,960,0,0,0,1216,10515,0,0,1625,22645,0,637,3846,0,180,64092,0,824,186,0,850,184,0,0,6583,134,0,1932,3576,0,0,0,0,10775,1212,0,270,14826,0,29447,133,6672,0,0,51318,0,3208,43826,49876,0,0,22868,7548,20487,2116,3335,0,0,47928,18040,8681,8215,15586,18489,8391,11783,0,0,0,0,0,0,2621,0,911,0,0,4027,9372,16312,44790,12295,40007,116286,0,0,16038,9144,74826,0,13862,47630,834,16395,0,1806,14590,0,0,0,4176,35076,1767,8590,0,0,5721,64928,0,1411,103155,9558,0,53469,42333,26974,19904,24354,9854,0,0,2946,31742,13247,0,0,11777,43767,111304,7889,35372,0,9039,37424,0,0,49262,16674,182637,0,0,0,0,40386,24576,17805,4629,12988,0,0,20704,29843,26078,0,0,0,0,0,3520,13583,49418,43245,125085,0,0,8285,20875,12654,41882,22305,0,0,0,84901,15405,2872,40573,38957,0,0,27186,45946,65253,0,0,20398,136426,0,93802,126276,136419,74279,0,0,0,0,4608,24042,62390,0,0,1415,163499,79361,76549,171577,27003,0,0,29548,284839,0,0,0,0,23434,5052,0,0,15542,5940,19782,0,0,1324,43797,0,0,158567,23603,53922,48203,104071,0,0,0,0,15351,48240,0,0,255079,22797,15303,0,43322,22451,0,21605,45647,0,28961,13774,6999,3453,27617,57372,0,0,31640,7290,26429,111998,4471,0,0,30966,31790,68758,32768,76706,0,0,0,0,926068,435731,14150,0,38495,35622,0,14153,15890,643843,0,15196,4124,22338,0,0,4153,6139,0,0,0,0,0,2375,0,0,0,3189,0,24326,14229,142610,172951,1543,80354,0,0,356,24917,0,5530,0,0,0,0,0,0,191,183,21559,0,20131,9903,17048,0,0,29459,688,698,9761,2119,9628,0,0,1128,659,4196,2265,7910,17178,0,0,10081,131,0,0,0,9428,1544,18504,0,0,9157,6144,1522,0,0,4329,1473,0,3925,4895,0,6540,0,0,0,0,110932,16800,114201,13740,6848,0,36711,77940,91918,7583,54306,76467,25461,0,0,0,0,11359,1455,14537,0,23817,75877,0,0,2918,16601,24799,0,0,26150,9454,0,0,0,0,131170,7589,4501,20458,0,0,15110,2070,0,360,96870,0,0,1093,62838,0,25871,0,0,2721,22894,14441,0,0,11963,4957,3956,6628,0,0,708,6307,96537,1191,0,0,3394,5763,3354,34998,7577,12518,3644,0,0,0,0,0,0,62402,0,0,0,0,0,0,0,1993
Algeria,8247,0,0,13545,0,0,0,0,25238,0,0,0,0,0,317,0,0,0,157,0,0,0,0,0,0,11586,557816,0,74007,9565,930,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,327137,26649,2905,11471,0,0,70273,142491,0,2771,208,0,281254,22243,0,5094,0,0,11466,0,0,13344,22570,0,0,555,672,0,0,0,0,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216184,33396,3296,0,234,0,0,0,0,105789,0,0,0,255,804,627,0,0,0,1918,0,490,3440,0,0,0,0,0,0,83987,139,5200,0,0,0,25875,28297,0,0,0,0,0,109,0,114,0,0,0,0,44773,0,0,0,0,0,0,0,0,0,0,2191,298,0,0,0,0,0,0,0,0,0,17065,0,0,0,657,130,0,0,0,0,0,0,159,0,0,4195,0,2405,0,0,0,0,0,0,0,7879,7050,0,491,136273,20530,0,0,0,0,0,756,0,28962,274,117,0,0,0,0,0,57213,0,268,1975,0,0,0,0,109,0,0,30448,3477,1873,0,0,1642,573,0,0,945,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,3997,0,0,0,300,5315,0,8878,171,0,3823,0,0,0,0,0,0,324,0,0,0,0,0,0,1476,0,17194,0,0,0,0,0,0,0,0,0,0,119,0,629,0,0,8554,0,0,1937,0,0,0,0,0,205,70303,0,0,0,0,199,0,0,0,0,9941,0,0,14152,19620,0,0,1620,116,2087,7632,0,0,0,0,0,0,0,0,0,0,4619,18418,0,0,75631,0,0,0,39512,0,0,0,0,33944,1560,891,192,1179,0,0,0,375,4735,2562,0,0,0,0,1185,101,4823,340,0,0,6481,0,0,0,12447,5600,2895,0,0,0,192,2531,100,12042,0,0,0,7054,263,1920,256,0,2607,1498,2111,403,0,0,0,0,0,2264,2735,0,20433,4031,0,0,0,17984,38139,485,3496,0,0,1079,0,0,0,0,13363,717,0,0,1355,445,0,0,920,1754,6036,14678,0,0,0,0,4000,4648,0,787,7523,334440,13850,0,0,1025,5239,0,985,110,14634,1149,0,0,0,0,548,2158,11359,147,0,1041,9333,0,0,0,182,1222,7472,111,3640,824,482,0,4619,0,0,41193,7535,8614,14418,141,1321,187,418,22497,0,0,285,629,10634,5208,0,0,0,138,0,0,9288,7304,3319,1226,0,0,2364,12441,0,3470,26013,1893,75340,0,0,0,0,0,0,0,491,3870,0,0,151,0,277,0,2008,0,0,0,0,0,0,22441,19905,74232,316,1841,22307,0,0,1047,12801,22413,0,0,0,0,0,3114,151813,452,432,0,0,106,0,6903,0,643,0,0,0,0,17527,22707,19105,15590,488,347,27358,1422,0,0,13929,0,0,24627,2649,0,0,0,0,0,525,6207,13458,0,26569,10740,0,1331,0,0,450,1464,0,0,692,1136,923,0,274,0,0,0,0,0,0,0,0,0,1684,0,0,0,10494,1121,0,523,873,1505,574,0,2515,349,0,0,1454,0,0,606,379,0,0,0,146,0,0,573,5297,0,0,0,0,144,78672,1281,2393,0,0,19720,1638,0,5441,1381,7333,1065,3080,7252,1560,0,0,165,1624,507,2447,6689,0,1774,478,28192,0,0,6910,6995,1702,0,0,426,0,398,0,0,0,181,0,311,0,0,0,0,1276,407,9015,0,0,2673,50728,0,0,68069,160816,24762,0,0,20190,20418,62005,23127,16165,0,0,28214,20412,925,157474,23599,41856,0,0,1890,3346,0,0,0,9563,0,0,0,2250,35109,0,0,364,0,11198,40729,0,5424,0,0,0,407,0,0,3784,0,0,0,461,0,0,0,0,41938,263,0,11393,10409,0,21145,0,4581,0,0,34999,0,1095,19225,31508,0,0,4892,8251,6030,1830,4520,0,0,13686,10309,2863,4411,7768,10159,4450,0,0,0,0,0,0,0,88289,4150,25221,0,0,21828,10085,0,22460,2057,9783,55646,0,0,1667,24022,30718,0,12895,30980,1150,6166,0,0,5620,0,0,0,532,11707,241,6705,0,0,0,1015,0,0,37278,19313,0,13904,3713,3833,2486,4172,1787,0,0,143,1803,268,0,0,1388,1594,419,663,1045,0,18220,10350,0,0,13811,37786,43087,0,0,0,0,32522,10071,6400,2466,7511,0,0,1888,5206,13084,0,0,0,0,1104,3560,55876,11270,10532,167827,0,0,113,18993,2730,49815,19455,0,0,0,104533,5188,1938,52020,54197,0,0,23642,48341,25927,0,0,2386,101703,0,20359,103454,57055,25287,0,0,0,0,3475,2149,12246,0,0,10594,29131,1207,587,7242,4792,0,0,2506,12535,0,0,0,0,29995,2016,0,0,2863,1885,3016,0,0,0,1412,0,0,40419,3302,23699,2532,21975,0,0,0,0,35116,21494,0,0,157504,2230,3020,0,75210,5693,0,2086,5464,0,8856,267,0,0,31141,16176,0,0,16517,1569,9875,8113,950,0,0,14537,14189,34435,6687,30546,0,0,0,0,105297,48151,16335,0,22826,17917,0,179,0,101240,0,208,3888,2683,0,0,16038,14676,0,0,0,0,150,12294,0,0,5803,14059,0,1126,383,0,0,0,8650,0,0,673,1982,0,773,0,0,0,0,0,0,2088,101,4891,0,3699,1451,5348,0,0,972,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,1371,0,0,227,0,327,0,0,878,0,0,317,683,0,799,0,0,0,0,462,2269,27352,8178,980,0,8012,22799,28773,2872,8331,16789,9523,0,0,0,0,127,542,2164,0,2179,9018,0,0,0,484,708,0,0,825,2595,0,0,0,0,3390,0,0,2727,0,0,6051,387,0,0,53670,0,0,110,131,1062,267,0,0,118,8986,5648,0,0,0,261,0,625,0,0,0,0,7436,0,0,0,251,909,0,3583,473,2108,7123,0,0,0,0,0,0,0,0,0,0,2511,0,0,0,1993
