importer,0011,0012,0013,0014,0015,0019,001A,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012A,012X,0141,0142,0149,014A,014X,01AA,01XX,0223,0224,022A,022X,0230,0240,024A,0251,0252,025X,02XX,0341,0342,0343,0344,034A,034X,0350,035A,0360,036A,036X,0371,0372,037A,037X,03AA,03XX,0411,0412,0421,0422,042A,042X,0430,0440,044X,0451,0452,0459,0460,0470,0481,0482,0483,0484,0488,048A,048X,04AA,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,062A,062X,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0741,0742,074A,0751,0752,075A,075X,07XX,0811,0812,0813,0814,0819,081A,081X,0901,0913,0914,091A,0980,098A,098X,09XX,0AAA,0XXX,1110,111A,1121,1122,1123,1124,112A,112X,11XX,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12XX,1XXX,2111,2112,2114,2116,2117,2119,211A,2120,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,22AA,22XX,2320,232A,232X,2331,2332,233A,233X,23XX,2440,2450,245A,2460,2471,2472,247A,2481,2482,2483,248A,248X,24XX,2511,2512,2516,2517,2518,2519,251A,251X,2613,2614,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265X,2665,2666,2667,266A,266X,2671,2672,267A,2681,2682,2683,2685,2686,2687,268A,268X,2690,26AA,26XX,2711,2712,2713,2714,271A,2731,2732,2733,2734,273A,273X,2741,2742,2771,2772,277A,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,2820,282A,282X,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,288A,288X,2890,28AA,28XX,2911,2919,2922,2923,2924,2925,2926,2927,2929,292A,292X,29XX,2AAA,2XXX,3221,3222,3223,3224,322A,322X,3231,3232,323A,323X,32XX,3330,333A,333X,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335A,335X,33AA,33XX,3413,3414,3415,341A,341X,3510,351A,351X,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,4241,4242,4243,4244,4245,4249,424A,424X,4311,4312,4313,4314,431A,431X,4XXX,5111,5112,5113,5114,511A,511X,5121,5122,5123,512A,512X,5137,5138,5139,513A,513X,5145,5146,5147,5148,514A,514X,5154,5155,5156,5157,515A,515X,5161,5162,5163,5169,516A,516X,51AA,51XX,5221,5222,5223,5224,5225,522A,522X,5231,5232,5233,5239,523A,523X,5241,5249,524A,52AA,52XX,5311,5312,531A,531X,5322,5323,532A,532X,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,5513,5514,551A,551X,5530,553A,553X,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5721,5722,5723,572A,5821,5822,5823,5824,5825,5826,5827,5829,582A,582X,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5852,585A,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,613A,61AA,61XX,6210,621A,621X,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6552,655A,655X,6560,656A,656X,6571,6572,6573,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,66AA,66XX,6712,6713,6716,671A,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6744,6745,6746,6747,6749,674A,674X,6760,676A,6770,677A,677X,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,6821,6822,682A,682X,6831,6832,683A,683X,6841,6842,684A,684X,6851,6852,685A,6861,6863,686A,686X,6871,6872,687A,6880,6891,6899,689A,689X,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,694X,6951,6953,6954,695A,695X,6960,696A,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,712A,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,7161,7162,7163,7169,716A,716X,7187,7188,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722A,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726A,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7431,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7821,7822,782A,782X,7831,7832,783A,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791A,791X,7921,7922,7923,7924,7928,7929,792A,792X,7931,7932,7933,7938,793A,793X,79AA,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8211,8212,8219,821A,821X,8310,831A,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8462,8463,8465,846A,846X,8471,8472,847A,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,851A,851X,8710,871A,871X,8720,872A,872X,8731,8732,873A,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9310,931A,931X,9410,9510,9610,9710,9XXX,year
World,3967308,798761,1248371,907168,1623729,960,726,227,14362149,2249066,9646391,7321277,359971,1722164,651178,456,2659,1323923,50100,322,21,125139,1204137,4223945,1102,1211,134,202,4493178,8525888,444,776,3044880,10454793,118,999156,257142,12,440,7733332,9992242,1380207,5659521,4603,660,2697232,103,17514972,229,80,5985559,3446698,1356,376,112,467,3394011,13832477,1662533,6432232,5269,2548,2677597,9616744,1256,202366,284975,1052418,1594750,425070,1975730,1432039,2496388,7948743,3764333,398,616,121,260,1890169,2525483,3005204,10075137,7061263,1087062,4777,787,1164644,417603,4839206,5153,122,3728509,1659282,6538016,2976010,3552791,141268,4710416,9661764,4801,27290,126221,672966,6911704,1533342,4445610,3742,649,232,1250,5498029,4398521,527081,448896,1853921,3191,1944,3891808,865,42,338,11644030,1818487,49219,2526,3184952,422480,2279633,9167,567,6883484,830,670,2594758,57056,421,1519976,1237572,2216,163,753,1395652,405503,7598784,2332826,8685552,17762,23634,41007,183268,1545228,358,16806511,4226,9227,165,310,3614,4843265,2068,14870695,294470,4870823,10570120,2920,2380,41,1927744,5112889,195825,22957,6851,920521,11377305,1543597,11517,3202,91,125,3155325,255585,17162,241345,273001,266249,662,911762,871724,9092702,200290,1233668,471389,2386832,3691,3467,106724,35905,231566,11691,282707,164114,269,129,91,3942475,542,3575,6882798,135002,851,7397,166,194639,296177,556,2613732,4548123,4805140,1962,169528,19893318,8623679,49564,505,209,2422053,464408,1082877,13945335,983709,893058,1570,8578,346318,82971,6924314,102309,259422,87401,8779,358,75954,134,352913,7297,42355,37804,43428,32,3968169,641106,270382,7211,543,2006945,172909,7402,1325193,803247,555933,30776,97950,249209,962,76,1316459,570,1154,150840,73004,1581935,17863,3556,1865702,834195,822439,1153636,6321,533,847229,33015,909907,764398,133,3648407,1399134,358392,691802,517398,2248882,6889,1471,412,449,58726,8117045,3034025,42116,6701491,4301,1586,289879,5382075,1647258,7374271,566882,2154008,165928,594471,2544272,9697,1389,1840928,7196659,580,36,2962862,125,487,323184,3612033,285784,169391,1164869,2628609,4263386,4937617,3036224,2232,2643,288,639,2975,788247,19227955,81686,583335,8264,352,85425,1944424,24898,30022,57,260093232,26297,18337,30488738,12053483,19340703,25093040,14264860,763252,246390,1265221,4029266,362220,3765210,7650,1683,139,676,28383920,28263546,2190,1726,1753,6525345,25278,4402,135,358261,1257586,406,74,3671853,107859,229564,2722698,2237430,1587669,111,147561,5538758,1073388,787083,255947,1005270,117,2577,374854,1417142,1430184,98222,491,229,630,4908034,8500632,4481467,554921,2167,2259,10684856,695259,2905797,1530,2420,8354696,5345601,4452637,2501,6163,4510863,6790204,4374465,25010310,5537,4769,3792780,3082175,24958517,1893952,3136,5814,5487538,3845309,1014191,2810368,2919,1620,108,2663,4234605,4365675,364680,2825032,5378544,13974,5621,3521165,6018458,2262395,1768865,7465,11441,5958258,618408,103,247,1076,8927234,952727,352,1433,543696,414292,1067,152,6001820,3325567,8643358,4631378,3026,4582,130,590,3859261,7186095,1298034,3835726,10546100,75144164,5927255,8318,16298,1445862,5698829,737,3306,21830610,2090,1084,2159358,9486031,843942,7655,3577,131,421,231435,4663596,653218,4440392,6870165,10698,7606,371152,412643,564321,111,807494,1181017,14131006,4514597,2153730,2534191,2670460,4309503,3546,6912,18162034,8942233,10609481,10592236,203442,5545710,826398,498003,22622640,11294,24630,340511,214621,421483,1746332,972,2203,735649,347,536,1254,2557207,2985659,4473736,1050550,4091,7146,1239187,8015867,1339,611,1086241,4313343,1986110,34366771,8140,12887,132,493,511,3289,182852,811541,9616172,1038158,1129043,380911,1968,325,18922,405268,4851817,646014,4468,169,904380,232,101,76,7291028,1403,653,12124278,8109910,139608,732133,4239362,6397,3647,585282,2135070,9024141,1078,1362,1009,1007,1163097,2620819,7513127,4538005,1249,137934,756,1558,1284447,323043,8565388,2438727,3245926,2662,233,333,10138088,19248348,7500192,17338443,3007949,2211054,13736406,1573944,8491,22867,8492615,649978,2492815,3218690,9629449,5752,5030,398,434,302281,3503785,7460771,13401558,123891,3679404,2357448,2443776,5087,5487,3873923,15731259,32382,88103,13230988,2540933,6308609,2098091,1176891,1989107,713251,7793,3794,1323558,2835775,1408148,1151650,161352,1075245,291595,1302,502,11982272,1149,5677,4775055,2519,298,672210,4487335,7983965,1428892,48933,3184291,240905,5300,5882,1084206,1015889,870261,7793013,5094449,1871,374,231891,1740151,118125,991418,3946972,1403430,290781,275,407,218,4050,260185,5008138,4697055,1250964,2230,1298,2692168,7635078,3271,3602,1648621,1809362,4760765,1477702,864430,833257,1549673,4260,3909,986187,2090804,237708,2497061,319814,3958471,1731395,5906335,1426,3320,2986351,4549541,2202622,334,1428,2014313,1831105,2010619,1284,186,1569369,48757619,2037057,388281,770,2048,1678864,1276101,7001609,6401,1468,446545,10240280,11770206,48815,2747,4898763,11024237,5975661,12221,4242,8992160,4303616,15810471,3288388,16565888,5114,5701,1309191,460,3869512,1684,519,774637,6732493,8791845,5509130,4579,3292,1442922,1941396,1026,91,524,1971,3786471,10239859,11991347,15306554,824,190,4340957,1524238,231,244,21441865,22305982,5318,2557,1366423,172117,2805,4594097,790199,4308,11,1386980,199587,153,121377,1477751,2269495,396,195,1427,10198905,2928094,19212,1015,1141488,5435423,9348,3599,2827909,70988,1607739,2551,1329,13084632,401,207,576219,7061144,11656295,1376,1591,5211982,1035,2864243,5693684,1309793,1464232,3993,670,15145379,1744843,1316717,2754621,4041266,14062512,8019617,2411344,4732,2203,1062,2016,648,2586,1107530,593723,1431129,3884,1586,700476,2148905,124,1538727,33508071,3002020,5651275,24135864,4744,1504,14802211,5147846,24875538,5422390,19052092,79416,6156882,1730,1321,2324243,3410171,21,303,1053,1865139,6620805,932011,1892190,1848,3255,623675,7099001,11220,889,749670,16875123,4581896,1586,1950,3791564,3989787,4044241,1991046,3518925,609213,5398,8307,1353933,2414031,2867719,438,1681,1384846,6451208,2202570,971309,2803494,932,3214,558735,5284102,1241,1584,7472864,5255147,50750113,2017,9695,316,2263,11401647,5226274,5533588,1851735,5218744,2382,1411,1627491,3105043,5006528,2774,3851,129,591,554857,1134277,4242165,7841873,12893698,15236535,3378,10042,1320080,3223732,1968425,7606270,5660573,1742,1919,13803389,3545436,882033,11061998,8905532,2117,3948,7232382,13689117,14409051,1694,1858,3331210,19431333,1651,2684,12115105,24136664,15828707,13250942,4065,1842,722,2507,210538,3698935,10229855,1606,437,1597751,18992742,46170004,62470613,53208099,16737034,13589,26958,8930385,127129757,11524,21689,438,1125,22060315,425914,3289,161,8377253,4430017,7641574,11707,507,257416,24093924,1486,43368978,8756533,47296974,6557767,65717039,9040,10479,120,1338,7121785,26480364,2748,643,60746134,15148544,5259904,5259,3266,34777233,3585101,1512,1167,6434722,7037242,1867,4687,4642288,6075831,1504648,1739200,8001171,14853564,3120,1987,8880045,6980802,21922724,178693019,31254678,17142,4193,16131599,7736602,14029190,6229294,44979244,20724,3464,190,3647,293158427,2877,84031,53279852,3251866,9898,2845,5896804,10508567,1216,3034,2588507,3395949,133065690,4452,2800,8942596,3052067,6753601,933,878,4505808,3741250,634,665,544,1258,357767,1198617,557225,668767,1540412,4607095,1416,918,1886579,379531,10467953,50787086,1136703,38420467,208,3148,1764688,27833251,249843,3908359,323,354,260,127,598,4244,4174753,1701600,13617053,1900,722,23986017,5342320,31963781,3355,222,18507668,171,1602542,2704091,17758619,2821030,8457947,2143,1860,6730136,1295454,4206727,3707275,7222198,24859643,764,3550,11650273,1392612,1305492,987,1278,29675709,2727595,18826264,1452,1603,24166181,4593770,5414254,428,305,4255419,4103392,928,2694,5441020,3671270,986867,3140517,535,1375,527,2092,45216623,349,6252,14759638,248,752,23790962,7542,4542,979382,2067209,238,259,4998166,14322381,16439527,2895638,3135720,18034905,8129537,4779,3671,481,1031,8766428,476430,5738487,273,639,4359388,14156805,4147,3449,332346,4448552,4935964,690,10,14628048,4068506,663,18,523,1314,11379942,4998034,1114328,9409012,1432,1041,15910836,1482749,77483,212291,45182128,3310,3774,795718,43914359,1108673,10551007,1081,2805,788646,4127135,3494655,627,394,10427662,1995464,16883136,656752,192,872566,2059500,30597692,793926,2311,12651,474078,2691182,1603829,8686832,3608060,3765831,3360282,2120,5369,1099,2608,942,3711,87270160,81473558,14938,4189,243680,2071829,36462,5100241,67,1999
South Africa,0,0,0,2514,2925,0,0,0,9977,16744,11101,41670,0,5145,1446,0,0,456,0,0,0,0,116,1678,0,0,0,0,2906,6875,0,0,1366,9405,0,0,0,0,0,1111,5569,0,852,0,0,1482,0,17898,0,0,21121,2179,0,0,0,0,2520,54607,1115,139269,0,0,10664,39753,0,0,2413,3806,323,500,5035,25862,4502,7886,3408,0,0,0,0,0,22363,0,1035,6155,877,0,0,4273,3403,10357,0,0,578,159,294,0,0,301,18161,1405,0,0,342,237,6100,3509,3489,0,0,0,0,0,0,470,388,5797,0,0,7831,0,0,0,31744,3990,0,0,8377,1537,10967,0,0,9243,0,0,15873,0,0,6372,10206,0,0,0,392,2139,60763,8007,35364,0,0,0,0,11049,0,59218,0,0,0,0,0,14469,0,13362,0,6101,94639,0,0,0,40669,23646,2059,0,0,2281,4189,420,0,0,0,0,19396,0,0,0,277,1121,0,0,2891,3069,2255,1402,696,136,0,0,0,0,0,0,342,0,0,0,0,30322,0,0,25207,112,0,0,0,0,742,0,258,351,2276,0,206,6942,55404,0,0,0,0,651,0,26792,1121,1744,0,0,0,0,36890,0,253,0,0,0,0,0,0,0,855,105,530,0,16998,8545,1104,0,0,18589,2004,0,609,2963,4868,0,0,4631,0,0,4362,0,0,435,727,11815,0,0,2023,1329,737,170,0,0,23220,0,2369,5189,0,18314,1349,5283,296,906,5613,0,0,0,0,0,1071,1223,0,3290,0,0,0,0,682,224438,0,0,0,1789,7698,0,0,5784,4115,0,0,4012,0,0,0,30950,1663,716,1256,13477,4085,796,19842,0,0,0,0,0,1297,53203,0,378,0,0,0,46859,0,0,0,2089202,0,0,84020,0,1241,5958,47436,0,0,24485,1163,11747,83076,0,0,0,0,559,0,0,0,0,0,0,0,0,287,10889,0,0,11737,0,0,4481,72313,2308,0,1302,59731,557,18414,1501,1127,0,0,726,19035,20292,546,0,0,0,16067,21690,21368,1479,0,0,49182,1423,10754,0,0,67932,39838,22212,0,0,22950,33102,25539,113401,0,0,27793,20501,45508,2368,0,0,21020,7939,7737,14761,0,0,0,0,14747,14925,1070,15130,31183,0,0,39789,60277,16566,10443,0,0,2218,10241,0,0,0,65676,15927,0,0,2470,4630,0,0,28073,18078,33379,27601,0,0,0,0,22261,18945,3757,13082,44534,498397,45536,0,0,5814,61261,0,0,64405,0,0,8760,42313,1679,0,0,0,0,0,20331,0,32980,8577,0,0,1497,11331,3687,0,2540,5637,51473,47867,36234,12985,11430,29548,0,0,57539,21874,40826,23010,2703,40780,2783,3912,96172,0,0,1284,3290,179,20487,0,0,1968,0,0,0,43121,20734,32366,7434,0,0,3322,55392,0,0,6804,107580,18961,191852,0,0,0,0,0,0,732,14166,42668,0,6572,428,0,0,0,666,15964,777,0,0,0,0,0,0,29299,0,0,26184,34473,1957,3523,64651,0,0,5762,22558,54969,0,0,0,0,22531,12844,5978,1770,0,0,0,0,3328,11414,7231,2175,3169,0,0,0,115,107626,20796,61917,4826,4449,100857,7114,0,0,4851,335,6554,23233,37178,0,0,0,0,0,1527,8661,51228,0,12603,7804,7645,0,0,5366,52466,0,0,115790,4538,29101,4013,6831,9490,570,0,0,2553,2502,1181,3750,787,3856,1342,0,0,50244,0,0,12602,0,0,2139,14127,32759,4477,141,33968,1714,0,0,2730,5920,1475,23612,11704,0,0,187,2203,658,0,6439,4578,670,0,0,0,0,3098,5160,7590,4820,0,0,72115,34615,0,0,5858,11833,11237,5561,15450,9614,65408,0,0,4175,19992,0,9400,234,7530,4528,7101,0,0,13136,30047,7612,0,0,9688,8163,1938,0,0,207,407570,2315,0,0,0,770,17327,17903,0,0,655,2619,16675,0,0,3443,27975,6497,0,0,7272,21822,31345,3768,47297,0,0,4879,0,18692,0,0,677,46240,7861,33568,0,0,2738,4317,0,0,0,0,801,99936,2321,29417,0,0,32940,4391,0,0,11112,71903,0,0,6285,0,0,1053,7140,0,0,11584,0,0,0,3166,5882,0,0,0,6187,1898,0,0,1467,18753,0,0,37563,0,7391,0,0,59515,0,0,2448,50193,76656,0,0,37202,0,8583,15495,1360,6785,0,0,47014,20508,6967,8617,17388,31103,14412,12888,0,0,0,0,0,0,10294,363,1120,0,0,0,6650,0,18302,36933,13028,33454,83863,0,0,53224,12313,77538,9234,50906,0,19869,0,0,31019,17188,0,0,0,9951,31687,3468,15828,0,0,252,55475,0,0,3113,163231,39390,0,0,27589,32910,24066,13055,20210,5900,0,0,45035,18310,14952,0,0,9159,81542,99408,8322,102971,0,0,3087,35442,0,0,48705,39764,222885,0,0,0,0,26427,11572,15863,3865,14963,0,0,11562,46670,31468,0,0,0,0,595,4285,37137,63712,55125,46562,0,0,7119,17737,9390,44195,24082,0,0,91463,19082,3032,72105,45980,0,0,42710,70631,83046,0,0,22470,209869,0,0,101888,122193,142365,80287,0,0,0,0,1618,41832,95217,0,0,1477,126568,190711,118954,177252,124656,0,0,60201,372391,0,0,0,0,49610,2460,0,0,19107,15926,59816,0,0,104,89040,0,598914,43298,548416,44390,217454,0,0,0,0,12769,75475,0,0,266801,19549,12333,0,0,59615,27615,0,0,22930,45964,0,0,27201,7280,6705,5972,20945,53690,0,0,28924,5755,38102,165526,5284,0,0,58662,40412,61619,31165,117121,0,0,0,0,477184,0,0,79136,18200,0,0,19158,18252,0,0,1294,1623,277714,0,0,34679,5265,19897,0,0,4908,6586,0,0,0,0,0,1426,0,0,0,11129,0,0,20065,3168,99960,414985,2054,121200,0,0,0,26971,0,24368,0,0,0,0,0,0,243,2546,31410,0,0,69456,18109,31449,0,0,41041,0,4008,1247,23314,1433,4530,0,0,2097,435,3974,2752,8198,14578,0,0,24853,727,278,0,0,3601,1463,22227,0,0,22339,7869,1925,0,0,3746,2967,0,0,7127,8124,0,10676,0,0,0,0,156549,0,0,34074,0,0,152958,0,0,7265,5059,0,0,41096,70745,106558,16153,16137,86116,28476,0,0,0,0,16633,3486,13816,0,0,15040,64975,0,0,3168,17891,27528,0,0,35912,8606,0,0,0,0,97078,10983,5289,22298,0,0,36929,983,145,579,123353,0,0,1818,116658,3241,52149,0,0,2847,23998,18255,0,0,9447,5377,15137,1011,0,1014,4533,223265,807,0,0,3541,6357,3133,56943,14445,12083,7688,0,0,0,0,0,0,1971881,0,0,0,0,0,0,0,0,1999
