importer,0011,0012,0013,0014,0015,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,0141,0142,0149,014A,014X,01AA,01XX,0223,0224,022X,0230,0240,0251,0252,025X,02AA,02XX,0341,0342,0343,0344,034A,034X,0350,0360,0371,0372,037X,03AA,03XX,0411,0412,0421,0422,042X,0430,0440,0451,0452,0459,0460,0470,0481,0482,0483,0484,0488,048X,04XX,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,06AA,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,0741,0742,074X,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,0901,0913,0914,0980,09XX,0AAA,0XXX,1110,1121,1122,1123,1124,112A,112X,11XX,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12XX,1XXX,2111,2112,2114,2116,2117,2119,211X,2120,2221,2222,2223,2224,2225,2226,222X,2231,2232,2234,2235,2238,2239,223A,223X,22XX,2320,2331,2332,233X,23AA,23XX,2440,2450,2460,2471,2472,247X,2481,2482,2483,24XX,2511,2512,2516,2517,2518,2519,251X,2613,2614,2631,2632,2633,2634,263X,2640,2651,2652,2654,2655,2659,265X,2665,2666,2667,266X,2671,2672,2681,2682,2683,2685,2686,2687,268X,2690,26XX,2711,2712,2713,2714,271X,2731,2732,2733,2734,273A,273X,2741,2742,274X,2771,2772,277X,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,2820,2860,2871,2872,2873,2874,2875,2876,2877,2879,287X,2881,2882,2890,28XX,2911,2919,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2AAA,2XXX,3221,3222,3223,3224,322X,3231,3232,323X,32XX,3330,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335A,335X,33AA,33XX,3413,3414,3415,3510,3XXX,4111,4113,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42XX,4311,4312,4313,4314,431A,431X,4AAA,4XXX,5111,5112,5113,5114,511X,5120,5121,5122,5123,512X,5137,5138,5139,513A,513X,5145,5146,5147,5148,514A,514X,5154,5155,5156,5157,515X,5160,5161,5162,5163,5169,516A,516X,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532A,532X,5330,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,5513,5514,551X,5530,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562X,5720,5721,5722,5723,572X,5821,5822,5823,5824,5825,5826,5827,5828,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584A,584X,5851,5852,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612X,6130,61XX,6210,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6552,6553,6560,6571,6572,6573,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659X,65AA,65XX,6611,6612,6613,6618,661X,6623,6624,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6647,6648,6649,664X,6650,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66AA,66XX,6712,6713,6716,671A,671X,6724,6725,6727,672X,6731,6732,6733,673A,673X,6744,6745,6746,6747,6749,674A,674X,6760,6770,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,681X,6821,6822,682X,6831,6832,6841,6842,684X,6851,6852,6861,6863,686A,686X,6871,6872,687X,6880,6891,6899,689A,689X,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,6950,6951,6953,6954,695A,695X,6960,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714A,714X,7161,7162,7163,7169,716A,716X,7187,7188,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726X,7271,7272,727X,7281,7283,7284,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7431,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763X,7641,7642,7643,7648,7649,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,7821,7822,782X,7831,7832,783X,7841,7842,7849,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791X,7921,7922,7923,7924,7928,7929,792X,7931,7932,7933,7938,793A,793X,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8211,8212,8219,821A,821X,8310,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8462,8463,8465,846A,846X,8471,8472,847A,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,8710,8720,8731,8732,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881X,8821,8822,882A,882X,8830,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,9610,9710,year
World,5165346,1057997,1618856,927014,1036504,33,15437376,2268604,10717685,6502550,428215,1696648,793695,162,945,1505040,56034,103724,1091792,4089855,2491,97,115,229,4131105,10096066,305,3676387,10758915,980016,255778,79,222,380,7329029,9206223,844184,5136309,117,190,2846033,18404803,5810302,3098305,91,140,510,4346839,14367431,921468,5529039,84,3309521,12160517,398232,327433,1050269,2321217,366779,2621620,1672859,2142023,6746072,3141525,832,778,2561186,2867344,2701615,9563942,6177184,1287791,296,1012,1169131,430669,4677234,311,3861979,1527678,6292850,2971612,3051495,136985,4396236,8335392,113,1135,144311,657134,6028974,1365004,4236643,108,880,223,1438,7229962,5203673,842751,406279,1718259,105,217,3616905,324,404,15907876,1719319,412,283,2940462,374860,2088592,108,173,6934984,1995153,76099,28,904556,1052953,104,380,198,1351,1634404,481672,8081205,2840751,9016816,109,317,40687,256740,1209031,14543544,78,287,4024,4085321,10491001,222879,4539504,10665921,337,638,311,1474248,4122867,136568,13740,60,597610,12875242,1300604,17004,295,47,119,4242574,545383,65740,588450,738956,395535,164,1173576,1081247,8730658,148012,1152719,495624,1834701,88,89076,17750,266893,18859,254133,200137,1322,46,21,8068849,7247969,138645,171,108,237,127869,265706,3113965,6471680,6117469,99,185956,19643153,8656475,177,4486009,693384,1368616,20467588,1504802,1029606,198,536074,134730,10746582,222284,403862,118419,44,93071,413548,6045,51725,43074,60465,40,5603371,916095,439579,145,2130735,254377,2761842,1504211,650293,48216,157700,349458,148,1414554,1083,113354,72394,1386294,17868,30,1793290,820382,841627,1202925,145,178,1146930,50921,63,352659,891099,26,4052957,1328561,540213,669472,501160,2233175,131,890,105,701,139477,9074296,3110277,4784,9612385,203363,6615626,2336445,6692723,466931,1713788,255597,724005,3696881,268,1992149,9256319,1937332,283,489229,3697543,386262,209492,1389179,2154205,3871934,4677552,2743760,270,855,132,386,296,3359,814102,21723001,245541,554754,17,147612,2685272,22,14,228691466,28321191,8700956,21907573,20065801,13029792,2435596,326646,1021015,2480770,421983,3097062,270,340,115,168,23878863,14917395,8563,5481521,88,517746,1564470,65,3728248,150391,336142,2474640,2343996,1800180,129,242,174504,5692999,1147756,542015,257400,865135,121,294,162,397714,1173420,2223152,116917,243,218,799,359,4937946,11285017,5382736,583864,460,1999,14004560,654165,2703232,826,9497398,7642575,4169311,240,713,4138449,5645565,4608699,17113246,311,725,3228623,1941491,15326671,1431222,1104,1155,5254487,4082182,1065109,2201536,146,804,1805,1076,4079064,3787742,326404,2997525,6940591,650,1600,875,3407560,5862386,1946340,1981468,149,1345,5423630,552792,22,393,848,29765,9866501,875182,267,203,504275,407535,279,319,1728,4947116,2294629,7486148,3989998,493,1035,149,656,4509405,7584021,1093226,2246491,7802424,45848643,5002953,134,1646,1364797,4442681,533,17704137,1716953,8320772,805822,165,777,238,534,262295,8155705,684298,3891847,7033577,72,2290,397199,341523,476598,121,822102,1232918,14060075,4177308,1949084,2258782,2463185,998,4101099,594,1748,20737,18360376,10032704,12027718,11193788,189746,5899549,858647,525485,19580666,458,1996,319527,223433,405094,1929333,111,605,273,673282,107,1008,2396672,2187702,4453329,891581,7760,4113,1444250,7326873,336,1243259,4831425,1858778,29203172,107,1177,338,600,661,3886,141733,1182402,9825770,1487643,1675148,460499,145,843,30405,316580,4899478,496718,102,1359546,277,6271303,10888559,6925059,113426,757752,4204156,659,1438,390979,2078138,7320414,268,881,120,1022,906780,2431983,8722551,3728326,1027,135790,230,499,902787,143303,6985668,2029929,2634383,235,684,351,329,12434569,17953905,8653623,19424953,2073950,2224001,13775917,1743166,248,2210,7504825,527444,2200207,3184946,8626515,736,1244,345,527,361433,4477448,7632993,13458766,130223,4060875,3267158,2495245,409,1713,4317654,15826209,173,503,14319714,2776638,6884054,3093914,2749273,2444536,725621,224,2098,2146834,3199085,1509565,1110933,189868,1057757,395343,212,1246,9636809,2198,4286422,636374,4101487,7254802,1508193,70288,3054131,240906,157,1511,910960,1044111,742182,6625592,3760806,122,456,240840,2158002,136281,1050790,3911642,1297071,315352,265,512,3978,274402,5160082,4343204,1183769,377,3363001,7157443,152,1671987,1510006,3949944,1480265,994898,877395,1433884,520,1501,806295,1226502,264997,2885644,308419,2971357,1256421,5456088,1617,422,3089425,4354571,1958737,340,857,2177912,1758284,2041365,103,264,866500,38782259,2568228,367480,57,130,1759,2542958,1462477,9266121,111,414,578042,13497904,17540489,309,7187910,12336745,7863748,389,408,10424758,5442630,20333957,3953779,16998466,388,1231,1233698,4365281,795392,7901413,9303711,5190015,160,566,1222153,1795833,105,169,152,1948,3946456,5829642,57,17570379,17955235,172,5228273,1501920,25695625,22251748,46,1298476,204597,3967542,688339,111,139,1520465,162195,126,47376,1217776,2803703,155,229,1326,8990600,2552193,166,140,1018536,5319556,267,433,3049234,114190,1610403,261,230,11485130,900,566217,6637663,10227677,120,761,4382999,2285749,5061939,1241250,1105953,369,717,11502873,1810980,1453682,2135045,3755411,9998472,6242263,1818363,406,3600,841,3688,828,3475,1122364,517221,1234886,427,237,1004685,1925151,77,817804,24373619,2608899,4894069,19416140,103,1458,6458496,4419048,15473094,130,61,4378360,17165291,76647,5438807,245,1008,1405611,3049428,75,145,1257,1912172,5757210,914751,1758591,110,562,700160,7883946,71,823657,16647140,4068295,108,548,4647431,7355218,6149468,2453296,4070881,908366,450,2001,2164601,2897635,2984778,107,269,1431340,6331206,2926950,1038458,2234065,995,574900,5689011,419,7080333,5704731,49913451,895,143,2603,11094459,5683463,4886264,1567658,4379581,389,1288,2005249,3346660,4924025,269,424,117,345,562525,1129956,4859479,7126152,11105485,13517603,512,1263,1345398,2829226,1579096,7166653,5061117,366,1519,12372001,2894896,921919,9450851,7582657,314,1871,6384870,14012859,13242405,103,746,3086475,18228428,132,610,12399565,20709600,14128388,12021538,286,1283,1013,2305,777249,3608596,13044569,139,978,674411,14816683,30660530,41351429,41544079,12334320,8611,41879,9026208,86786019,141,293,228,924,19553034,596495,3319,1228,7023828,6842480,9053873,438,354,394769,20827521,112,25482094,7719840,26249769,11778348,48644397,2078,547,705,6400120,16763373,525,435,49414436,10131382,5064954,203,840,26520326,2956031,101,214,4453638,6378572,216,3989356,5490529,1174646,1761577,7660184,13434189,492,1733,8719536,6325955,17765920,143571031,21279770,977,1513,11827009,7054546,11758184,5739981,40272919,514,2704,323,2981,231352079,43286698,3043572,264,4751288,10437979,170,3329979,2315676,111668054,607,7568775,3058936,7292422,401,301,3559946,3194855,278,104,256,775,263190,901148,1034409,662407,1215998,2894218,44,1597360,1128034,6649668,31337318,978123,28859096,437,685007,27112484,176490,2797192,104,44,335,484,2784,3592798,1494791,10314102,239,398,16351370,4577286,23912310,328,1151,17064116,1661940,2027667,14293267,3208162,8405199,107,645,7001467,1562551,4428084,3795902,7951681,19445284,649,1333,12008937,1105514,1255600,106,290,21869445,2452544,14252183,103,216,16100041,5353795,4271926,336,496,3643670,3392426,474,147,6330481,2923340,899766,2786671,368,941,2445,2033,42844821,8630217,17935924,970563,1993731,167,4175270,12026653,13191744,2016385,2931903,14566286,7157302,619,2345,387,1359,7834199,391676,4483027,463,4266891,15098579,588,358,342192,3008567,4461336,109,153,15982976,4919429,102,366,231,1761,10792160,4770274,1064132,8417211,359,988,13184706,1205549,72500,168570,36841090,277,1389,715426,33372761,971038,10687942,373,861,811855,3764191,2668183,680,7450837,2026044,15878260,385641,344,144,819437,2122992,27026365,773398,210,801,442508,2018419,1769607,5800413,3132371,3409526,3241691,566,1786,965,3350,338,5038,64523014,33540,85794965,134756,1873824,83775,5637176,1995
South Africa,207,0,254,2424,569,0,49968,10011,19909,58419,0,7199,201,0,0,158,0,0,131,44724,0,0,0,0,5007,14020,0,7389,9847,149,0,0,0,0,977,11300,0,849,0,0,1950,16767,27402,3644,0,0,0,5533,149881,11653,124982,0,0,114192,0,2268,1389,0,1743,5051,38714,6166,5358,1883,0,0,196,44796,143,1114,8168,239,0,0,4585,3742,6834,0,223,138,649,0,4629,126,11452,2849,0,0,340,110,9841,5179,2530,0,0,0,0,890,7777,1076,0,4775,0,0,6230,0,0,49651,4706,0,0,8634,1563,14011,0,0,5475,15676,0,0,5714,8139,0,0,0,0,0,2621,37992,79620,21757,0,0,0,0,7333,59703,0,0,0,1618,4536,0,4224,94583,0,0,0,26312,24451,0,0,0,1027,10078,594,0,0,0,0,14846,0,113,0,1099,0,0,0,21366,39500,3202,1333,449,0,0,2868,0,0,0,169,0,0,0,0,87496,40665,436,0,0,0,149,3344,0,1375,4695,0,514,11916,108002,0,3657,0,1719,41921,3041,1921,0,148,0,80552,704,709,2925,0,298,461,0,335,228,786,0,34593,21951,6904,0,27488,2961,6777,3984,563,0,592,0,0,7988,0,477,1357,15054,0,0,1829,1227,514,0,0,0,32613,0,0,2485,6439,0,39136,1900,5091,3271,1258,7211,0,0,0,0,0,572,0,0,10045,0,0,4233,129478,2708,0,279,2601,26358,0,1993,4958,1640,0,297,36154,3607,1888,725,13961,4718,843,16005,0,0,0,0,0,0,0,41396,0,166,0,0,2004,0,0,2118530,0,0,0,0,13408,0,0,27965,143,5297,28198,0,0,0,0,150,0,0,0,0,11607,32597,0,12505,3009,1053,2571,113812,16996,0,0,1813,48075,1297,19811,1177,679,0,0,0,1827,19271,21634,1089,0,0,0,0,22684,35603,28931,3123,0,0,110285,1665,17615,0,93080,96406,25041,0,0,29353,32168,25144,168473,0,0,33315,23917,58214,4942,0,0,40173,13123,9914,12963,0,0,0,0,10836,13363,1993,21937,32609,0,0,0,42393,72682,8206,10305,0,0,7392,2599,0,0,0,0,95825,12965,0,0,2424,3012,0,0,0,29611,13114,24662,25958,0,0,0,0,30916,38540,8192,14265,50600,351884,41947,0,0,6424,65093,0,25651,4101,42661,1718,0,0,0,0,0,11777,0,27008,7951,0,0,4653,5418,4138,0,4605,8383,63195,65207,31765,6140,13433,0,35143,0,0,0,116013,18613,64710,35717,2683,45133,4058,4470,115080,0,0,2533,1233,455,24372,0,0,0,1755,0,0,30024,19135,35681,8612,0,0,4690,49856,0,7247,125318,13278,202540,0,0,0,0,0,0,521,39379,38053,300,12109,2830,0,0,779,0,12725,1957,0,0,0,32674,42407,27725,1226,3394,54757,0,0,3336,22857,68674,0,0,0,0,15593,11712,10292,9654,0,318,0,0,0,3992,5917,2362,6931,0,0,0,0,2494,153145,42275,91323,2734,6340,150526,9892,0,0,5665,260,6411,24828,36371,0,0,0,0,338,6605,9849,43706,0,27041,16313,8372,0,0,3651,81588,0,0,88977,5780,43926,7843,34933,22443,6123,0,0,2374,4518,1809,24608,2660,4848,26388,0,0,53213,0,24586,1521,25193,37368,4250,570,40722,1674,0,0,1571,2510,12025,14350,10013,0,0,160,2915,835,0,9028,2768,656,0,0,0,1801,13600,3522,3897,0,60491,65279,0,8265,11674,9461,3428,22488,10153,4671,0,0,3617,2609,0,13287,370,7631,6750,14696,0,0,13535,37236,11081,0,0,13507,10624,807,0,0,0,285803,784,0,0,0,0,0,3899,36137,0,0,0,1735,6940,0,9207,39170,8779,0,0,13641,32842,36297,23724,53781,0,0,1769,26738,1252,57472,9598,47591,0,0,1357,1893,0,0,0,0,1148,6697,0,13430,45384,0,100475,6502,2255,108336,0,5512,511,7962,379,0,0,14766,425,0,0,4164,5999,0,0,0,6121,1368,0,0,1121,17209,0,0,42267,151,9258,0,0,77275,0,5733,65048,71579,0,0,31111,8943,22587,5344,3555,0,0,66497,26681,8983,12926,23009,29433,12246,21858,0,0,0,0,0,0,2944,552,3018,0,0,1741,9463,0,14436,59307,15104,57675,159687,0,0,19845,4024,71116,0,0,16544,72233,1244,23278,0,0,35049,20129,0,0,0,8671,61258,6915,24156,0,0,14825,131871,0,7764,225420,14051,0,0,70966,78454,78224,26251,37519,15293,0,0,29192,64220,27275,0,0,9252,61839,164891,10159,64585,0,5867,50614,0,81409,55001,310357,0,0,0,71402,30667,34938,7457,23890,0,0,11231,62765,40203,0,0,0,0,554,6471,36303,83850,63483,115126,0,0,12609,23281,17317,65798,30127,0,0,128161,24970,7307,71805,51123,0,0,50361,73222,115177,0,0,26784,222099,0,0,147069,180598,205932,90538,0,0,0,0,3496,25144,100333,0,0,253,232711,113802,52539,229629,57367,0,0,46641,465893,0,0,0,0,40604,4390,0,0,21933,7851,22482,0,0,308,43785,0,276375,49981,325275,66524,173600,0,0,0,18142,68203,0,0,348816,19988,15893,0,0,63509,35089,0,0,31970,46279,0,33542,14521,6278,4971,36754,75752,0,0,48167,6768,38836,217620,10265,0,0,41966,44341,87948,48159,242215,0,0,0,0,1062634,658549,18038,0,45791,142029,0,17814,111636,855253,0,22236,4509,23944,0,0,14204,10380,0,0,0,0,0,0,0,0,836,6547,0,58490,6962,244743,95117,6301,80008,0,964,6932,0,15572,0,0,0,0,0,135,2325,40958,0,0,35180,14536,25181,0,0,39237,859,919,5342,702,3676,0,0,2041,656,4368,3350,6064,13005,0,0,10390,114,0,0,0,4381,1684,15766,0,0,12971,10632,1156,0,0,4826,2916,0,0,7485,7149,176,11188,0,0,0,0,164998,22922,146854,16182,9701,0,40102,94225,138592,10499,16943,99556,32099,0,0,0,0,11900,3121,19137,0,36243,84853,0,0,3781,19879,27505,0,0,33845,10848,0,0,0,0,138731,10792,3930,24856,0,0,25075,1728,138,514,133750,0,0,1372,63507,0,48783,0,0,3797,31437,17785,0,15599,4812,7935,0,0,0,1381,6739,180591,1268,0,0,4251,6084,4196,46692,11411,14592,5850,0,0,0,0,0,0,669181,0,0,0,0,0,0,1995
Algeria,9642,0,0,6057,0,0,56972,4862,0,233,0,0,0,0,0,0,0,0,0,148,0,0,0,0,1692,409336,0,40663,22712,1941,0,0,0,0,269,2673,0,1641,0,0,0,335,16356,0,0,0,0,677717,49121,0,4229,0,16967,133228,0,0,2137,335613,4846,0,1885,16776,1568,7749,0,0,38816,84186,0,136,37187,389,0,0,108,1390,900,0,0,0,25884,6968,1950,0,291,3499,0,0,0,471,5971,0,684,0,0,0,0,95724,218308,1591,232,2319,0,0,5743,0,0,172829,227,0,0,184,1256,2663,0,0,4940,10452,0,0,3324,5668,0,0,0,0,0,0,56048,0,3343,0,0,0,0,36906,35650,0,0,0,6183,166,0,7441,0,0,0,0,43674,1161,0,0,0,0,12957,12120,0,0,0,0,2404,429,0,0,0,0,0,0,37895,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,6472,2684,122,0,0,0,0,0,0,1653,13905,0,615,158161,44092,0,0,112,0,34149,931,330,0,0,0,28644,0,0,7059,0,0,0,269,0,0,0,0,16574,1213,1327,0,587,0,247,487,0,0,0,0,0,2481,0,0,0,0,0,0,0,219,105,0,0,0,1143,0,0,0,0,0,4186,0,7483,321,0,5433,0,0,0,0,0,3277,0,0,0,0,0,0,9427,0,1212,0,0,0,0,0,0,0,0,0,176,799,0,0,8269,422,0,5267,0,0,0,0,0,0,364,46418,0,0,0,0,102,0,0,0,206,0,0,28252,32128,0,0,4357,239,747,4612,0,0,0,0,0,0,0,0,0,12303,35636,0,76459,130,0,821,192060,8945,0,0,0,8524,5603,149,0,1590,0,0,0,551,6850,154,998,0,0,0,0,0,339,6426,1333,0,0,14930,163,121,0,16673,17374,3062,0,0,0,2125,0,9330,0,0,3433,0,1736,1296,0,0,871,4419,434,541,0,0,0,0,1792,5283,0,19438,7336,0,0,0,16950,39635,114,1683,0,0,1174,0,0,0,0,0,10068,1689,0,0,980,111,0,0,0,6854,3301,11414,15677,0,0,0,0,4994,5247,271,133,21797,504352,29901,0,0,911,7505,0,8995,7029,9802,2443,0,0,0,0,0,2729,3343,17527,11056,0,0,3684,222,232,0,911,770,13232,669,3796,1252,1278,0,5344,0,0,0,62728,11524,13835,15811,0,2734,2436,666,31671,0,0,0,525,10852,5342,0,0,0,896,0,0,5555,6238,6285,1903,0,0,2660,6750,0,1368,29446,1867,75483,0,0,0,0,0,0,0,105,3520,0,0,413,0,0,752,0,3463,106,0,0,0,15959,22795,73760,168,781,31922,0,0,438,8825,23411,0,0,0,0,0,5310,25215,128,0,391,0,0,0,0,13154,153,183,0,0,0,0,14019,23406,30551,31676,1293,2920,25006,1286,0,0,21569,368,909,5524,3858,0,0,0,0,0,5049,2364,19559,0,18837,7874,2453,0,0,1914,6565,0,0,15681,14347,12151,3794,1142,883,901,0,0,0,226,336,0,262,1731,0,0,0,14363,0,2849,495,2173,3730,1437,0,4237,1438,0,0,6054,0,397,6466,1500,0,0,0,0,0,117,1611,1207,2470,0,0,0,0,112364,170,2802,0,28106,18916,0,4564,3404,2818,1003,4880,7487,391,0,0,368,6974,3724,4451,7345,2434,779,8816,0,0,9395,3742,3569,0,0,3833,429,480,0,0,0,0,0,212,0,0,0,2923,589,5422,0,0,306,1498,21908,0,44368,197681,40656,0,0,24037,13071,25412,37018,17690,0,0,3948,5585,660,176665,239264,30237,0,0,4358,5325,0,0,0,0,659,0,0,4847,57191,0,103,0,14621,48380,0,2683,515,0,832,0,0,135,3265,0,0,0,684,0,0,0,126232,1204,0,0,4220,48508,0,0,15067,490,2630,0,0,24776,0,545,25042,34660,0,0,6153,10189,4308,1064,806,0,0,17754,6582,1622,6337,10198,12367,8578,886,0,0,0,0,0,0,3903,635,1927,0,0,1346,3525,0,562,25505,1676,9865,75570,0,0,5016,30392,91118,0,0,8675,26321,309,3269,0,0,0,7026,0,0,0,1508,3141,1632,7714,0,0,1052,1523,0,114,29558,19829,0,0,11119,2445,5471,6065,4420,3295,0,0,1952,2289,2133,0,0,1945,3760,3657,1015,4386,0,10722,17709,0,10896,35105,63543,0,0,0,7818,9091,7977,2148,6430,0,0,1655,3924,26388,0,0,0,0,823,4923,37429,17312,25732,71584,0,0,1258,13602,114,51657,17595,0,0,155760,5508,5087,47845,42434,0,0,8587,64480,14695,0,0,4701,47356,0,0,30778,303797,64167,31792,0,0,0,0,2055,856,16697,0,0,3242,106022,1987,1345,22804,34682,0,0,6371,19802,0,0,0,0,33975,6201,0,0,1310,5504,3625,0,0,159,6194,0,73662,2424,31213,5949,151045,0,0,0,17400,19884,0,0,218299,4031,2659,0,0,43830,6569,0,0,5435,7380,0,6105,8077,0,0,8049,17406,0,0,19297,3142,4582,12564,1372,0,0,23199,13469,34493,6037,37542,0,0,0,0,153745,40885,44776,0,22448,7036,0,0,386,149814,0,631,4117,2461,0,0,11436,9406,0,0,0,0,0,0,0,0,0,24701,0,0,942,3247,0,0,11448,0,0,12728,0,1734,0,0,0,0,0,4748,189,7417,0,0,3429,3024,4129,0,0,5609,1674,0,1414,1267,2065,0,0,100,0,1326,0,393,448,0,0,2058,146,0,0,0,2983,115,2761,0,0,383,1013,111,0,0,174,547,0,0,555,837,0,1105,0,0,0,0,23141,3688,30182,1872,1946,0,12123,19850,43248,679,5113,19565,8979,0,0,0,0,809,838,2808,0,2228,14594,0,0,0,3304,1510,0,0,475,2566,0,0,0,0,8435,497,1668,10648,0,0,8211,436,0,0,35270,0,0,170,4450,110,1499,0,0,332,5165,7062,0,0,119,225,1810,0,0,0,0,15179,0,0,0,359,4062,709,5375,1904,4631,4147,0,0,0,0,0,0,0,0,0,0,26318,263,0,1995
