importer,0011,0012,0013,0014,0015,0019,001A,001X,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012A,012X,0141,0142,0149,014A,014X,01XX,0222,0223,0224,022A,022X,0230,023A,023X,0240,024A,024X,0251,0252,025A,025X,02XX,0341,0342,0343,0344,034A,034X,0350,035A,035X,0360,036A,036X,0371,0372,037A,037X,03AA,03XX,0410,0411,0412,041A,0421,0422,042A,042X,0430,043A,043X,0440,044A,044X,0451,0452,0459,045A,045X,0460,0470,047A,047X,0481,0482,0483,0484,0488,048A,048X,04XX,0540,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0581,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,062A,062X,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073A,073X,0740,0741,0742,074A,074X,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,08XX,0913,0914,091A,091X,0980,098A,098X,09XX,0AAA,0XXX,1110,111X,1120,1121,1122,1123,1124,112A,112X,11AA,11XX,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12XX,2110,2111,2112,2114,2116,2117,2119,211A,211X,2120,212A,21XX,2220,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223A,223X,22XX,2320,2321,232A,232X,2330,2331,2332,233A,233X,23XX,2440,244X,2450,245A,2460,246A,246X,2471,2472,2479,247A,247X,2480,2481,2482,2483,248A,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25XX,2613,2614,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265A,265X,2665,2666,2667,266A,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268A,268X,2690,26XX,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2741,2742,274A,274X,2771,2772,277A,277X,2782,2783,2784,2785,2786,2789,278A,278X,27XX,2810,2814,2815,2816,281A,281X,2820,282A,282X,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,288A,2890,28XX,2911,2919,291A,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2XXX,3221,3222,3223,3224,322A,322X,3231,3232,323A,323X,32XX,3330,333A,3340,3341,3342,3343,3344,3345,334A,334X,3350,3351,3352,3353,3354,335A,335X,33XX,3413,3414,3415,341A,34AA,34XX,3510,351A,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42AA,42XX,4311,4312,4313,4314,431A,431X,43AA,43XX,4AAA,4XXX,5110,5111,5112,5113,5114,511A,511X,5121,5122,5123,512A,512X,5137,5138,5139,513A,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524A,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532A,532X,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,54XX,5513,5514,551A,551X,5530,553A,553X,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5711,5721,5722,5723,572A,572X,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5840,5841,5842,5843,5849,584A,584X,5851,5852,585A,585X,58AA,58XX,5910,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5980,5981,5982,5983,5986,5989,598A,598X,59XX,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,613A,613X,61AA,61XX,6210,621A,621X,6251,6252,6253,6254,6255,6259,625A,625X,6281,6282,6289,628A,628X,6291,6292,62XX,6330,633X,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6521,6522,6529,652A,652X,6530,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6551,6552,6553,655A,655X,6560,6561,656A,656X,6571,6572,6573,6574,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6585,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,6659,665A,665X,6661,6664,6665,6666,666A,666X,6671,6672,6673,6674,66AA,66XX,6710,6712,6713,6716,671A,671X,6724,6725,6726,6727,672A,6731,6732,6733,6735,673A,673X,6740,6741,6742,6744,6745,6746,6747,6749,674A,674X,6750,6760,6762,6768,676A,6770,677A,677X,6781,6782,6783,6784,6785,678A,678X,6791,6793,6794,679A,679X,67AA,67XX,6811,6812,681A,6821,6822,682A,682X,6831,6832,683A,683X,6841,6842,684A,684X,6851,6852,685A,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6891,6899,689A,689X,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,694X,6950,6951,6953,6954,6956,695A,695X,6960,6963,696A,696X,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6995,6996,6997,6998,6999,699A,699X,69XX,6AAA,6XXX,7110,7111,7112,7119,711A,711X,7121,7126,7129,712A,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714A,714X,7161,7162,7163,7164,7165,7169,716A,716X,7187,7188,7189,718A,718X,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722A,722X,7231,7232,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7265,7266,7267,7268,7269,726A,726X,7271,7272,727A,727X,7281,7283,7284,7285,728A,728X,72AA,72XX,7311,7313,7314,7315,7316,7317,7331,7359,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7425,7427,7428,7429,742A,742X,7430,7431,7432,7433,7434,7435,7436,7439,743A,743X,7441,7442,7447,7449,744A,744X,7451,7452,745A,745X,7478,7482,7490,7491,7492,7493,7499,749A,749X,74XX,7511,7512,7518,751A,751X,7520,7521,7522,7523,7524,7525,7526,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,763X,7641,7642,7643,7648,7649,764A,764X,76XX,7711,7712,771A,771X,7720,7721,7722,7723,7724,7725,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7751,7752,7753,7754,7757,7758,775A,775X,7760,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7821,7822,782A,782X,7831,7832,783A,783X,7841,7842,7843,7849,784A,784X,7851,7852,7853,785A,785X,7861,7862,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7916,7919,791A,791X,7920,7921,7922,7923,7924,7928,7929,792A,792X,7930,7931,7932,7933,7935,7938,793A,79AA,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8210,8211,8212,8215,8219,821A,821X,8310,831A,831X,83XX,8420,8421,8422,8423,8424,8429,842A,842X,8430,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8460,8461,8462,8463,8464,8465,846A,846X,8471,8472,847A,847X,8480,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,8513,8517,851A,851X,8710,871A,871X,8720,8721,872A,872X,8731,8732,873A,873X,8741,8742,8743,8744,8745,8746,8747,8748,8749,874A,874X,87AA,87XX,8811,8812,8813,881A,881X,8821,8822,882A,882X,8830,883A,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8920,8921,8922,8924,8928,892A,892X,8930,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8950,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,931A,931X,9410,941A,9510,9610,96AA,9710,971A,97AA,9XXX,year
World,4008927,1037000,1362243,640093,1152142,13643,147443,5572,13918211,1868898,7567471,3970417,521582,1268818,666778,150050,49225,1407208,73070,5789,3603,85963,738581,3415219,10256,1045,508,10970,2097090,6772737,26821,6108,2972459,7388,2380,8021997,51540,8325,1029070,206655,4024,436,432,5257212,7039048,491418,3705471,12954,10871,2289662,830,397,12051448,8633,918,3881239,2129090,110,1906,154,9036,1573968,1544783,11737991,3203,736547,3121264,264,2893,2590161,10876,2539,10083609,104643,4699,112819,277578,1301971,8064,67,1469777,323155,489,143,1237286,1430106,1239939,3889532,1991647,1355,4232,86,704,1582237,2766013,2130962,6530680,4143056,1601873,40958,12685,942257,244324,3528545,13757,7824,3104170,1112324,4307809,2334581,2529806,101624,3271197,6506960,56888,70227,124,135185,449149,4897171,1042863,3080358,16281,15973,125,923,4547763,4257192,622766,308067,1258895,19647,3384,1981296,1010,4193,75,8337629,1080897,14022,57303,2182980,267377,1692922,14349,4057,4100271,120,23209,51388,2483377,38941,3253,3276,619636,832111,5179,4877,123,125,1253189,414809,7437824,1807661,6295532,17415,55973,2215,177645,571577,1230,1445,7571055,6432,6513,78,113,2245,2309812,1291,1248,8512507,127166,2817869,7987563,12672,9244,120,2067,1572846,3388565,77257,20887,2079,405894,7264787,720252,23799,4366,5439,112,3966310,421374,123280,406545,612687,319250,64386,6192,961796,333,402,147,798009,6531236,77181,1079128,447876,1673370,66083,15486,84031,17191,185164,62500,211310,56422,959,177,4266,4645238,390,790,5767,8275,4921061,114472,40434,15770,1707,132061,45,197287,1765,1970785,207,119,5019884,5238249,38234,40570,5114,7481,127593,14109685,6284943,10634,1611,117,2629,1910958,655061,1133477,13510869,1459612,581910,32199,11412,376,732171,186820,8097558,166933,288942,28085,147426,4050,118863,4956,231783,3527,62502,32959,60283,5301,455,3138354,685600,532818,8445,7040,2058418,199021,28700,360,2966095,1471044,501361,43855,206983,320321,6003,27155,732535,237,69626,77714,1760661,32139,27859,14033,1358180,545713,547799,758936,6076,1045,1589415,61419,1936,4927,486406,780911,280,41,3110944,933934,616500,655210,399777,1711430,33608,12401,1692,33297,115163,7918084,2580494,14528,11705,6207091,46342,5370,73525,4349368,2030375,5687894,733923,2729036,249233,969345,2819102,88490,30178,1930232,5592999,2074,1447803,87,443667,2558337,3092,1842,270204,207041,1138259,1614235,3390870,3464212,1824618,7277,4452,375,3391,821,958161,18944566,207017,409715,181670,10803,158367,1734285,5438,3306,6212,231594587,1928980,580461,33702123,11228437,19320688,21042261,10663581,187602,84390,1551,791720,2915284,266594,2628428,36071,3780,137,18683489,12913981,16525,463118,2627,93501,4388657,36891,162,250045,968779,6893,5159,1790607,134804,331236,1636034,1265907,1094942,6961,5767,140728,2209948,605968,371381,165967,639061,337,2348,362,705,164566,731492,976785,55803,4722,1483,131,145,108,284,107,4105645,7018146,3218845,367110,50302,9660,6531302,376169,2268260,17507,7146,4878944,3660100,2445253,32834,30878,9922,2937006,3720124,3172857,8531353,23099,48598,39356,1874755,1174222,10189969,718661,16508,23844,4419,3142478,2504006,742877,1712855,5311,10661,735,45296,81974,3045921,2710028,187068,1941572,4331958,47433,24123,39929,2922934,4229472,1032524,1233920,30931,26403,5136605,320648,3161,1397,213,988,2950,7082148,819482,6691,2080,331111,311813,2343,114,3454316,1017180,4682760,2437839,57295,7686,111,178,1992658,4286220,971135,1442387,3891989,22277821,2558061,59144,22529,10584,1083057,2652092,1705,1003,9454964,1054,627,1041851,5134221,472919,6053,6924,221,2699,1237765,4592972,821628,3405745,4366209,73204,6947,382,375238,265543,450461,886,605,36246,657953,889670,7107046,2516906,1282679,1476685,1348911,6182,2569004,13877,12921,576403,12708344,5407772,7031169,7484640,174840,3220875,564285,351893,11480243,43800,15433,291,244792,156966,423613,1370702,3041,2449,37564,493291,703,1686,308,10250,5056,1894023,1816958,2801802,716056,4320,9958,899077,4496980,3582,4894,32501,1039290,3466733,1141544,14086,18143362,19430,60525,246,1274,97088,794660,5620031,1091601,1686068,238557,32749,9860,28428,203582,2791099,324352,1920,390,954321,1558,710,103,216,4017984,11570,3806,7109016,5060469,85858,509921,1322,3240541,7465,4763,245147,1218608,3739855,6265,12858,512,1578,532,764019,621,1504591,6118579,2142082,136719,120126,5895,2665,545242,123270,4198012,1158283,1662612,2615,1226,185,9795551,11020921,5856735,12633250,1056395,1426344,9712566,1377258,33046,19240,4163929,354198,1354004,2179395,5253295,5538,1288,165,173,307694,3340742,5173139,8932240,201735,2816480,2345926,16263,1576993,60139,12254,3682212,13187567,869,40562,24422,23020,8198647,1641309,5012764,1869454,2116959,1732145,736636,23704,8046,2662278,2325550,977826,701380,229305,707294,193849,15405,6025,627223,4656609,148238,4432,3508,2789966,280,853,1602,484872,2320046,4361959,56761,1039376,66342,2139593,188300,12692,953,725641,616987,418441,4767912,258,2066693,11391,4459,171497,2287306,92849,1119281,3678872,942579,213883,3184,5479,361,1334,182453,3309988,3511291,1030892,9398,1133,2541603,4947600,1857,1069,1163076,996944,2721908,1019417,670408,723466,767560,4096,6800,538753,334671,261385,2096670,182203,21084,2111202,866750,2928449,15141,11104,2224880,3222141,1250311,6333,6848,4254,2516,1794883,1268060,1513743,7138,7230,543030,30197651,3023222,213189,123,1355,18377,1799918,677940,5799408,20803,13590,497401,6420722,1719,11572721,179851,5136166,8736970,5933216,5913,30750,1589,30982,100409,238,7220851,3840797,13106227,2892705,10045707,42157,33781,288780,903081,8077,43335,1968,3058013,6362,83,610033,8237472,6937581,53276,3682642,12452,19006,59906,689502,1218340,1757,720,112,471,2393520,6165225,364,12426908,10972544,14678,21094,3252986,1080377,8056,1969,15373990,14572794,34466,10286,1241862,155170,4130,2684,3646248,496978,7366,3696,1276025,84441,1083,1652,52442,739078,1314682,3573,6502,543,6533586,2063069,5235,1810,839208,3674211,3128,1450,2428578,64616,1119462,6460,11780,7170066,2045,6426,4446,344828,4809513,7175191,313,9087,15642,2735102,2123,3192,1477,1597692,3203314,885712,767837,6898,3927,6953659,1265148,917950,1272912,300,2309971,5830612,3905808,1376141,7403,5797,1321,243,1569,628,762696,371309,1012898,3922,20767,31482,444446,1192786,5992,778,986518,15061727,2020344,3220456,11974685,17531,705,5849918,2787023,13125601,7637,28814,2529630,9126020,111044,3723,20069,3100944,7663,6812,1937142,1839633,34444,24866,4661,151,18002,1876834,4775724,663236,1343354,3688,4565,545571,6291692,42985,2716,3843,2022,591595,13216668,3829573,31471,3903,3849150,6396845,5049898,2219319,3573181,1047947,10905,5938,2049216,2350250,2752376,413,2194,1204960,5036392,3929,3726,2178829,891259,1840053,2161,7329,544744,4760059,1512,420,5384018,3890036,30798185,18825,13115,10360,120,441,8321,15074,962,7283,5245,391,789,170,10552066,4356340,4142770,1268416,3696019,21800,1621,1266204,2032942,3356277,3462,4439,270330,798051,3477682,4482236,5678872,8348738,14030,19278,910317,1794913,1098385,2107,29759,4442376,3053158,9004,12880,27083,7603701,123589,3555,1867518,693658,5266647,4726867,14844,16680,5158958,9774820,331,8996235,11919,6194,2089825,13832947,9940,3798,106,200,17800,8246400,13153937,9431252,7622391,41162,25877,537,1291266,2857448,8085761,4866,13938,4634,597129,7287463,20965050,16184853,20665516,33574,8346632,49007,35681,5607789,41461187,33743,6892,541,150668,16989158,530304,129587,44747,4338530,5288938,4932056,23973,24859,468300,13838884,42345,28745,11758537,4604379,7837336,9103522,25308327,18697,17868,1509,3712442,7219574,2149,214,21815,27577612,6895984,2518040,659,3260,12373,1426,13277406,1581372,7569,6423,3107731,4585225,9745,10885,2911118,3992579,909082,1085413,4808426,8755131,17115,5851,143,4343746,2241362,7120877,43040230,8225324,23037,14769,5668829,4654331,7364311,3289114,19053393,24887,20808,106,1971,164854118,172195,24065,31901602,4134711,21012,4616,2863800,3852834,26258,1356,5471900,1332994,15904,74519948,28342,16524,3882770,2246273,3975703,10466,4189,3000569,14430,2043358,1997,343,295,28139,180589,844705,285186,145682,890036,29100,1745721,15132,4872,1449,1547376,371643,7466519,33206019,1132626,19097095,30146,116,1377,5381760,19996159,190602,17984,2211937,10322,110,318515,457,693,2119615,908994,6498063,3047,1042,278,10464539,2834907,55796,17378763,6880,10464,10030616,4871,3753,271,10882,1156566,1853814,9214700,2386557,5597645,6161,12066,9181,4870815,859379,2452371,3262394,6368884,14480972,3002,11575,6757394,682967,894748,11619,17689,15416844,1817467,9203083,3458,12365,11973,6137,8126581,3217822,32570,1858866,3887,24958,2712960,2026074,3282,2051,118,6648934,1404671,1369823,1390719,5069,1590,741,1655,29224122,152,968,27121,28232,3847699,1591,2721,10304828,940,11123,7159,559461,734728,2926,460,3627380,8635107,7417054,1292924,2185824,3550,1411,10097158,5204107,41553,15490,241,701,4827051,319509,2628990,4854,1777,2430958,11052751,4331,3792,313767,868,1961393,2942186,1790,2230,11018168,3656458,4221,3898,443,389,3804,7949448,3668976,704799,6170730,6000,986,14334,7282835,757582,166861,128311,20939182,10941,17335,393988,20890115,858814,6039471,20384,16541,4293,561437,2487657,1435989,4992,2099,14219280,1802309,10679238,330744,716,712599,1835903,17027956,530607,14875,13458,233949,1438645,1151549,2918214,2109065,2139298,2008669,12794,3975,122,1456,366,1851,48579021,274026,32355542,26757,23478,73851,262,2692126,66206,427,3665717,937,706,293,1990
South Africa,15,0,0,512,2643,0,0,0,6985,16725,2508,15880,0,1214,154,0,0,620,197,0,0,0,210,2836,0,0,0,0,357,9793,0,0,2849,0,0,3129,0,0,0,0,0,0,0,728,12499,0,835,0,0,988,0,0,9462,0,0,21902,1814,0,0,0,0,0,0,77921,0,566,88796,0,0,10755,0,0,51400,0,0,0,1860,14605,0,0,920,1547,0,0,435,34237,1366,3740,2580,0,0,0,0,206,30328,0,598,895,5637,0,0,2334,1218,3206,0,0,0,94,0,0,311,104,6738,299,0,0,0,0,0,1002,2870,2086,0,0,0,0,7397,296,1005,0,3791,0,0,3154,0,0,0,12173,157,0,0,5367,907,8707,0,0,1558,0,0,0,13083,0,0,0,2086,6772,0,0,0,0,3498,2137,37089,47751,8117,0,0,0,0,6829,0,0,18526,0,0,0,0,0,436,0,0,2817,0,195,74280,0,0,0,0,28794,26012,2330,0,0,741,11433,454,0,0,0,0,1081,0,219,175,78,479,0,0,0,0,0,0,2005,19682,1627,2452,88,3236,0,0,1854,0,0,0,0,125,0,0,0,34852,0,0,0,0,25643,21,0,0,0,0,0,675,0,0,0,0,2047,2861,0,0,0,0,343,6622,56357,0,0,0,0,837,0,1459,20160,812,217,0,0,0,0,0,37276,0,470,551,0,0,0,0,0,0,176,188,489,0,0,25873,9611,4553,0,0,27749,5782,0,0,1150,3480,0,0,162,396,0,0,12239,0,212,1795,6439,0,0,0,395,1779,178,0,0,0,15829,0,0,0,893,7116,0,0,24767,1725,6775,224,839,7183,0,0,0,0,0,0,0,0,0,659,0,0,0,5597,0,42654,1900,0,0,4507,3738,0,0,12491,6295,0,297,0,154,21230,0,0,2127,1794,650,9041,2745,188,25222,0,0,0,0,0,183,7928,0,510,0,0,0,479,0,0,0,1710556,0,0,2111,0,732,84,23178,0,0,0,36138,652,338,23406,0,0,0,3862,0,0,0,0,0,0,0,0,4286,16177,0,0,6930,199,0,970,29686,7372,0,0,640,28577,0,11707,299,1796,0,0,0,0,293,11608,10587,215,0,0,0,0,0,0,0,21767,34274,15573,1992,0,0,39678,2041,7274,0,0,73177,4356,15243,0,0,0,25321,26756,17133,82195,0,0,0,21730,11608,41133,3422,0,0,0,21764,6979,7035,8788,0,0,0,0,0,8337,10344,1169,20950,27959,0,0,0,38609,69336,7869,8476,0,0,5379,568,0,0,0,0,0,91094,13977,0,0,414,3501,0,0,15579,8890,18052,12258,0,0,0,0,17787,24572,7501,8649,21494,188395,34419,0,0,0,5362,42745,0,0,18652,0,0,1473,40617,1524,0,0,0,0,0,7263,5020,21580,18257,0,0,0,92,369,24248,0,0,0,3133,2363,38464,23630,21630,4947,10954,0,14756,0,0,0,24775,16756,53758,33155,1233,25199,3027,3841,91679,0,0,0,1603,1153,332,16879,0,0,0,3301,0,0,0,0,0,15882,11144,28227,4157,0,0,3203,32886,0,0,0,5471,49346,13709,0,134378,0,0,0,0,940,19111,36482,2905,9485,213,0,0,759,77,10029,0,0,0,191,0,0,0,0,27633,0,0,17120,16000,1197,2440,0,31726,0,0,2238,16762,43422,0,0,0,0,0,10893,0,5140,5713,2635,0,0,0,0,0,5820,2289,1098,4068,0,0,0,93,87082,25995,66274,247,4157,141776,3597,0,0,2717,0,3877,15369,10308,0,0,0,0,0,3585,13418,31558,0,11048,18590,0,6325,0,0,3399,43466,0,0,0,0,67016,5252,38043,12920,69167,12707,6061,0,0,769,2575,1353,3914,3553,3385,2499,0,0,0,22082,0,0,0,13749,0,0,0,1143,17970,25116,0,3246,213,33579,1674,0,0,0,1209,6255,12882,0,6506,0,0,103,2637,537,118,6580,3401,455,0,0,0,0,835,13361,2350,1660,0,0,51836,29608,0,0,5530,8219,10505,2858,11586,8733,4976,0,0,4846,739,203,4709,794,0,2605,10149,11718,0,0,5407,30561,8740,0,0,0,0,9723,4996,1079,0,0,232,62601,1431,93,0,0,0,0,1205,7369,0,0,0,4054,0,388,0,5577,20716,12451,0,0,0,0,0,0,7273,21695,24654,13741,60218,0,0,0,748,0,0,0,18036,0,0,4614,69133,19585,0,38970,0,0,0,3114,1631,0,0,0,0,1543,9726,0,1347,28024,0,0,913,4921,0,0,383,54991,0,0,698,15,0,0,2106,229,0,0,5476,633,0,0,0,690,3304,0,0,0,37211,2625,0,0,14969,8690,0,0,21918,241,5279,0,0,49218,0,0,0,3651,43593,54268,0,0,0,24596,0,0,0,5955,16809,2045,3272,0,0,53918,18483,9519,7370,0,16785,21555,24998,8543,0,0,0,0,0,0,7423,2393,15368,0,0,0,47823,15112,0,0,4560,216756,13956,33632,191876,0,0,11436,20432,27706,0,0,14036,43997,1831,0,0,58286,0,0,2241,11275,0,0,0,0,0,6112,27900,3095,12193,0,0,16184,31566,0,0,0,0,4213,156578,41521,0,0,44927,69472,43290,24755,44552,9767,0,0,13057,16284,33914,0,0,5474,25707,0,0,27423,9570,12386,0,0,6813,32578,0,0,35662,27782,196405,0,0,0,0,0,0,0,0,0,0,0,0,0,52521,22697,31582,7267,18915,0,0,15306,50671,34142,0,0,599,4608,39671,29050,38355,141093,0,0,9317,17842,12356,0,0,36400,29867,0,0,0,107901,0,0,16194,5722,33211,53616,0,0,26642,54613,0,115794,0,0,16438,127751,0,0,0,0,0,110046,123614,126025,67061,0,0,0,4839,19379,58687,0,0,0,5504,47559,84808,74093,107851,0,23717,0,0,28925,162415,0,0,0,0,14361,1236,0,0,21380,5945,14841,0,0,2092,50935,0,0,95379,17421,41918,34532,158034,0,0,0,19653,48787,0,0,0,296747,12074,7345,0,0,0,0,37771,16646,0,0,30032,47112,0,0,22911,10540,9700,11706,38217,52828,0,0,0,31749,5610,18713,56282,5352,0,0,18470,24565,88017,37269,92709,0,0,0,0,213159,0,0,154945,35552,0,0,8488,43181,0,0,31712,8924,0,1554935,0,0,9628,2733,15063,0,0,2997,0,8530,0,0,0,0,1895,8141,0,203,85,0,18210,0,0,0,18506,30851,61273,8624,698,128980,0,0,0,0,14800,0,0,13403,0,0,0,0,0,1435,397,20153,0,0,0,25003,12016,0,14894,0,0,20714,0,0,0,0,632,837,5716,1511,10622,0,0,0,1641,379,3724,2124,4676,14203,0,0,4007,181,0,0,0,11526,2365,15761,0,0,0,0,6599,4289,0,466,0,0,4409,1176,0,0,0,4438,3325,279,3166,0,0,0,0,59117,0,0,0,0,16798,0,0,83650,0,0,0,9000,14245,0,0,21376,62755,66327,5584,15481,0,0,64596,40507,0,0,0,0,10527,964,14483,0,0,12711,72165,0,0,1967,0,14969,18132,0,0,22674,11885,0,0,0,0,0,63421,5357,4035,21645,0,0,0,15777,586,0,412,83541,0,0,948,52865,2047,22910,0,0,0,4145,21027,9316,0,0,7737,4344,17752,1751,0,810,6941,88865,951,0,0,2093,5591,3185,21411,6732,10353,3513,0,0,0,0,0,0,217240,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
