importer,0011,0012,0013,0014,0015,0019,001X,0111,0112,0113,0114,0115,0116,0118,0121,0129,0141,0142,0149,014X,01AA,01XX,0223,0224,0230,0240,0251,0252,02XX,0341,0342,0343,0344,0350,035A,0360,0371,0372,03XX,0410,0411,0412,0421,0422,042A,042X,0430,0440,0451,0452,0459,045A,0460,0470,0481,0482,0483,0484,0488,048X,04XX,0540,0541,0542,0544,0545,0546,0548,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061X,0620,06XX,0711,0712,071A,071X,0721,0722,0723,072X,0730,0740,0741,0742,0751,0752,075X,07AA,07XX,0811,0812,0813,0814,0819,081X,08XX,0913,0914,0980,09XX,0AAA,0XXX,1110,1121,1122,1123,1124,112X,11AA,11XX,1211,1212,1213,1221,1222,1223,122X,12AA,12XX,1XXX,2111,2112,2114,2116,2117,2119,2120,21AA,21XX,2221,2222,2223,2224,2225,2226,2231,2232,2234,2235,2238,2239,22XX,2320,2330,2331,2332,233X,23AA,23XX,2440,2450,2460,2471,2472,2479,2481,2482,2483,248A,248X,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25XX,2613,2614,2631,2632,2633,2634,2640,2651,2652,2654,2655,2659,2665,2666,2667,266A,2671,2672,2681,2682,2683,2685,2686,2687,268X,2690,26XX,2711,2712,2713,2714,2731,2732,2733,2734,2741,2742,2771,2772,2782,2783,2784,2785,2786,2789,278A,278X,27XX,2814,2815,2816,281A,281X,2820,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,2890,28XX,2911,2919,2922,2923,2924,2925,2926,2927,2929,292X,29AA,29XX,2XXX,3221,3222,3223,3224,322X,3231,3232,323X,32XX,3330,3340,3341,3342,3343,3344,3345,334A,334X,3350,3351,3352,3353,3354,335X,33XX,3413,3414,3415,34AA,34XX,3510,3XXX,4111,4113,4232,4233,4234,4235,4236,4239,4241,4242,4243,4244,4245,4249,424X,42AA,42XX,4311,4312,4313,4314,43XX,4AAA,4XXX,5111,5112,5113,5114,511X,5121,5122,5123,512X,5137,5138,5139,513X,5140,5145,5146,5147,5148,514X,5150,5154,5155,5156,5157,515A,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,52XX,5310,5311,5312,531A,531X,5322,5323,5331,5332,5334,5335,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541X,54XX,5513,5514,5530,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562X,5721,5722,5723,572X,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583X,5841,5842,5843,5849,584X,5851,5852,58AA,58XX,5910,5911,5912,5913,5914,591X,5921,5922,592X,5980,5981,5982,5983,5989,598A,598X,59XX,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612X,6130,61XX,6210,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628X,62XX,6330,6341,6342,6343,6344,6349,634X,6351,6352,6353,6354,6359,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6518,6519,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6551,6552,6553,6560,656A,656X,6571,6572,6573,6574,6575,6576,6577,6579,6581,6582,6583,6584,6589,6591,6592,6593,6594,6595,6596,6597,659A,659X,65XX,6611,6612,6613,6618,661X,6623,6624,662A,6631,6632,6633,6635,6637,6638,6639,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664X,6651,6652,6658,665X,6664,6665,6666,6671,6672,6673,6674,66XX,6710,6712,6713,6716,671X,6724,6725,6727,672A,6731,6732,6733,673X,6740,6741,6744,6745,6746,6747,6749,674A,674X,6750,6760,6770,6781,6782,6783,6784,6785,678A,678X,6793,6794,67XX,6811,6812,6821,6822,682X,6831,6832,683X,6841,6842,6851,6852,6861,6863,686X,6871,6872,6880,6891,6899,689X,68XX,6911,6912,6921,6924,692X,6931,6932,6935,693X,6940,6950,6951,6953,6954,695X,6960,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,7126,7129,7131,7132,7133,7138,7139,713X,7144,7148,7149,714X,7161,7162,7163,7169,716A,7187,7188,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,7233,7234,7239,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725X,7263,7264,7267,7268,7269,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72XX,7361,7362,7367,7368,7369,736X,7371,7372,7373,737X,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742X,7430,7431,7432,7433,7434,7435,7436,7439,743X,7441,7442,7449,744X,7451,7452,745A,745X,7491,7492,7493,7499,749X,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762X,7631,7638,763X,7641,7642,7643,7648,7649,764X,76AA,76XX,7711,7712,771X,7721,7722,7723,772X,7731,7732,773X,7741,7742,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,7821,7822,782X,7831,7832,7841,7842,7849,784X,7851,7852,7853,785X,7861,7868,78AA,78XX,7911,7912,7913,7914,7915,7919,7921,7922,7923,7924,7928,7929,792X,7931,7932,7933,7938,793X,79AA,79XX,7AAA,7XXX,8121,8122,8124,812X,8211,8212,8219,821X,8310,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844X,8451,8452,8459,845A,845X,8461,8462,8463,8464,8465,846A,846X,8471,8472,8481,8482,8483,8484,848X,84AA,84XX,8510,8710,8720,8731,8732,873X,8741,8742,8743,8744,8745,8748,8749,874X,87XX,8811,8812,8813,881X,8821,8822,882X,8830,8841,8842,884A,884X,8851,8852,885A,885X,88XX,8921,8922,8924,8928,892A,892X,8930,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,8960,8972,8973,8974,897X,8981,8982,8983,8989,898X,8991,8993,8994,8996,8997,8998,8999,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,9610,9710,year
World,4123297,1128075,1490607,702412,1012342,10989,32,14522698,1872605,8120998,4593314,511176,1262314,674653,1399800,69963,129830,832437,3903770,11,111,229,2470577,6725718,3258154,8226441,1070593,248372,97,5647748,8053841,561034,4270637,2447139,111,13263956,4426580,2350166,964,1539421,2211235,10236655,734452,3444198,1957,3526,2599448,9533088,110042,232419,1210317,4627,1565354,306489,1313638,1431195,1506324,4433908,2112878,327,109,783,1840516,2549597,2196857,7261707,4347177,1876731,224,1016281,252190,3858412,104,28,3392366,1329256,5065243,2715829,2610823,115111,3382647,6991850,108,578,140340,525691,4657552,1131256,3687244,102,246,137,707,3938085,3764633,662946,327149,1364771,212,2303911,124,8350664,1039183,125,111,2209933,284680,1587950,67,4451253,30076,2185813,41783,633452,886772,136,116,762,1284851,382778,7276337,2069457,6950367,12,283,175714,690001,8821475,337,151,1085,2617161,8537857,134965,3013774,8686244,373,255,385,1928066,4147092,104951,424139,8315327,819662,116,117,468,161,3206165,335351,62261,293161,446943,235566,842016,131,40,1014126,6648383,78160,916432,392012,1494789,66150,14424,139679,31862,183414,130176,838,4416081,10293,4808763,93576,66,222,224,127380,201148,2115619,5198724,4949036,22313,163860,13384988,5816982,2821,241,749,1978683,581383,1059164,11100150,1229113,480546,1036,42,120,662830,147784,8526176,161608,330858,29312,98805,202878,2050,48007,38072,53608,3353658,726116,510600,167,2132489,188295,2660972,1299377,553683,33671,182369,242325,138,803866,192,67859,92538,1619933,19619,1473920,571390,566355,851443,1668754,48451,336634,757003,3155896,967092,611585,480720,402380,1696736,136,389,1493,103205,8746042,2686121,12800,1065,5605115,214261,4138775,2055795,5347387,505005,1901998,212561,1016209,1919206,112,394,1561249,5312153,1604825,89,423208,2670785,264066,196042,1252867,1716328,3636480,3853720,1918501,83,901,1844,632,1159600,19701458,213253,448448,49,212346,1857182,31,164,215154016,1936319,32698015,9697427,21483926,18865187,8848661,13726,29419,116,792311,2259833,270360,2650253,58,427,21071693,16274636,3775,8860,93180,4350297,242,288706,934728,1679210,118331,307572,2164723,1354309,1100170,83217,2606023,556806,341890,146272,675199,42,377,391,168660,674212,1017438,72832,180,113,80,3863737,6137513,3333858,439458,239,7677610,345084,1807695,126,5652397,4111458,2825697,21,10349,3436043,3911943,3341798,9915196,47,20670,2097094,1139222,10369568,807064,2988,3295757,2730131,792558,1903179,1338,2823,693,49511,85646,2889089,3106826,202577,1876665,4501617,266,3729,25147,2621157,4381752,1240899,1182715,313,4202,6056990,311307,1016,638,7303087,817785,996,528,387208,350571,3333422,1167094,5012761,2553616,109,117,812,2230315,4870163,960870,1787893,4446677,25470111,3066490,462,605,1088695,3008932,10542605,1049028,5458187,512952,126,145,156,1168,274331,5238962,729658,3287722,5467882,93,429146,247019,458544,113,5288,666441,944685,7489953,2592458,1401099,1391468,1479129,4754,2643524,138,3847,13522351,6249815,7056054,7456039,154107,3394790,576346,374340,11666791,175,234700,166199,450632,1435617,98,10371,478827,397,2212,10448,1978984,1746514,3073712,648560,73,1004243,4924737,10,26286,887301,3656687,1201411,20041401,458,11136,111,549,93673,693701,5745370,993014,1408036,255845,149,86,20176,212323,3191303,319374,31,988058,55,4182888,8057224,4730253,81487,550224,2933800,148,382,292902,1282376,4044969,192,271,772890,1523525,5939836,2200010,79818,137276,11,594967,133282,4670737,1317844,1764555,47,9802156,11105386,5904490,12671681,1132477,1409143,9830791,1455295,1269,4526423,366846,1469187,2226872,5628432,290,280,167,33,361122,3546630,5741463,9849566,222385,3061023,2092181,11503,1657463,184,3845118,14290313,859,737,9651872,1810720,5705044,1963615,2119369,1781286,736711,4062,18348,2522146,2433727,1165974,725914,204309,640601,237198,122,251,736203,5532134,239925,3139155,141,805,486993,2514429,4786317,79718,1085696,58803,2238827,191884,749302,753346,475343,4972449,2311898,160964,2245129,103950,1042906,3836677,988868,249598,134,1716,797,189118,3710442,3536540,994559,181,2369834,5019014,105,1172979,991055,2768828,1062760,710039,717649,802329,1581,533696,491872,217149,2048636,183262,20571,2057936,868735,3209926,150,2392868,3445217,1368972,115,1926863,1324278,1657387,530030,28444272,3334833,227765,319,2815,1573610,734812,5571891,112,432792,7245583,12197208,1691,4779386,7540971,6062675,67,14655,74932,6848205,3594614,13367970,3017490,9922685,607,448,307732,970039,2862124,603715,8393157,7699129,5632,4109050,290,265,660929,1235754,130,2041619,5927198,12032977,10433310,110,3174885,1087815,18,14185725,14429198,978623,131580,2729977,440268,137,1125118,75302,69232,614991,1418390,83,412,7322147,2078583,910915,4050364,50,2329843,78135,1100327,22,7013651,499,354351,4932156,7522925,61,3080686,1870210,3642666,937061,836956,252,1166,7224422,1259867,1003112,1276953,2498953,6330343,4000699,1207182,250,680,136,701,208,973,792938,303313,839560,527440,1436644,806019,14909808,2112210,2997186,12177041,112,6431307,3213049,13381272,49,2928626,10010454,77718,3367790,262,1794836,1866936,600,1581,1603673,4578257,638984,1221313,103,743,444804,5325787,541118,11872099,4056306,3984926,6096513,4833655,1868058,3462630,860901,173,405,1865841,2366262,2682538,219,1121488,4930237,2064383,807258,1796036,78,506127,4730857,152,24,5186410,4327493,33440133,111,169,352,9597931,4275997,4273032,1261254,3697769,241,1133036,2633143,3686388,89,80,357581,883167,3770006,4851683,6245836,9083459,281,350,928632,1890250,1094106,4848896,3325972,281,23277,8390287,97635,858,1879858,711014,5723204,4990553,161,4907726,10311789,8557730,262,2069757,14190809,111,103,7907516,14761738,9544729,8353437,232,332,1181746,2963131,8705589,101,206,517311,7780773,23047446,18229485,22913503,8191812,5776,17536,6128100,44272066,1317,4328,348,1483,18007968,523951,16212,62785,4655933,5559663,5824186,177,487576,14379633,62,13405537,4875770,8331682,10926993,27354178,883,373,2023,4114794,8027086,47,29269079,7482920,2717239,193,14432187,1712662,51,3353483,4831339,3249069,4272545,932195,1116770,5495916,9667069,101,393,4763061,2865119,7801577,49059370,9570098,168,230,6535418,4812797,7560416,3432732,21652615,264,798,505,8172,172560393,33453103,2866718,224,3111571,4310602,2065974,1185668,75547003,137,4443352,2786088,4537530,10,3280006,2189021,107,888,195238,550520,373207,701104,1050874,1984105,2142081,379763,6507235,40605842,1229487,29452119,95,885944,21695767,130135,2450234,60,108,183,141,761,2677651,940033,6888419,164,11074478,3241704,18204649,14,11026609,1302272,2049799,10024362,2586700,6589950,405,21,5656677,1108021,2465880,3164505,6753989,15877008,258,567,7605802,760288,1010476,179,17130958,2006833,10815841,3001,1123,5106,9724578,3751391,35095,2331339,217,292,2599740,2396764,6251032,1585872,1176800,1661652,97,304,1099,32282755,4342532,11761744,677610,744388,35,3676621,8708391,8117420,1440286,2226051,10650727,5261913,356,323,5626225,312386,2708427,134,2534711,11521195,77,290570,2138664,3126845,186,933,11662973,4209725,100,44,653,8351839,3812064,771671,6584734,119,39,950,7897316,811166,118984,122420,22964535,122,91,500660,23563183,827877,6652747,373,1138,595137,2611537,1614499,115,8321618,2008447,10474342,345138,88,713954,1867902,18708744,543926,174,254227,1551037,1385242,3460625,2260108,2430184,2246285,585,260,1369,445,1222,56192207,282688,31624525,73018,2160128,50170,5887437,1991
South Africa,199,0,0,1134,3662,0,0,10096,20946,2629,22450,0,1520,193,926,0,0,271,2548,0,0,0,175,9487,1733,3460,0,0,0,977,16234,0,1080,1765,0,11715,20067,2022,0,0,501,51893,1415,114226,0,0,17585,70431,0,2329,18290,0,266,1638,540,41662,1619,3761,3415,0,0,0,259,38408,0,733,1681,3271,0,2112,1268,3667,0,0,0,113,0,0,469,0,7439,532,0,0,0,0,1458,4654,3737,0,0,0,0,9264,547,1258,0,4320,0,3961,0,14529,356,0,0,6722,1005,8855,0,1650,0,16206,0,2613,6883,0,0,0,4381,3071,31800,65175,7040,0,0,0,8926,17477,0,0,0,296,2254,138,805,83783,0,0,0,39996,36916,2918,467,432,746,0,0,0,0,831,0,217,219,96,105,0,0,0,8162,24650,2037,3071,110,7358,2322,0,0,0,121,0,0,43454,0,21444,277,0,0,0,1,846,0,3236,3589,0,429,8474,70910,0,0,0,359,0,992,15649,515,0,0,0,0,0,0,43547,0,945,691,0,0,0,220,236,612,26652,18821,4087,0,24011,14960,1440,3036,0,0,991,207,0,15165,0,2,23202,8064,0,897,1357,2,0,11389,0,663,9037,27474,1558,8485,330,2231,6622,0,0,0,0,0,631,0,0,1661,0,1907,0,43333,1036,1407,0,4747,1488,0,0,10051,7239,372,0,193,14921,2151,2248,617,11688,3061,236,19902,0,0,0,0,229,19485,0,485,0,0,4018,0,0,2113000,0,3877,128,2312,136,26239,0,0,0,33689,11244,1313,14835,0,0,4582,0,0,0,0,0,0,4281,16659,1082,249,1387,1101,37008,2246,802,35790,0,14661,446,1451,0,0,0,379,11213,11935,207,0,0,0,18973,26684,13613,1560,0,40915,853,5181,0,51814,27842,21969,0,0,20063,24846,23366,89587,0,0,24115,22712,47486,3100,0,25068,6037,6098,7696,0,0,0,0,0,7600,13651,1484,18380,21924,0,0,0,32920,56765,4594,4434,0,0,5857,930,0,0,77567,9859,0,0,803,3286,14852,8350,15568,12771,0,0,0,17259,25709,5206,11635,16652,191984,29542,0,0,5580,45062,20242,2077,32626,1025,0,0,0,0,0,12534,1008,10684,14922,0,361,587,2359,0,0,3298,1648,35405,24201,15607,4526,8688,0,14403,0,0,31649,19339,28737,47444,1521,39201,4303,3100,103196,0,240,795,0,6461,0,0,3117,0,0,0,19400,9796,14677,6146,0,3105,28954,0,0,4843,85984,12162,131906,0,0,0,0,640,18800,29623,2524,12365,230,0,0,548,289,12952,281,0,0,0,26748,21052,20458,392,2871,32940,0,0,2830,16184,42051,0,0,9590,7351,7035,3159,0,0,0,0,5002,2833,1192,3984,0,707,73026,23233,72910,1104,3950,133535,5038,0,3117,128,4506,17922,9402,0,0,0,0,0,3734,14398,30175,0,12180,10090,0,7398,0,8121,54103,0,0,80592,6168,47218,13833,65819,13714,2796,0,0,1090,2470,2275,5283,4449,2545,2339,0,0,0,27283,0,17586,0,0,2188,15127,27355,0,2658,160,27512,1400,131,1314,7470,15722,7607,0,3450,893,782,6974,3143,569,0,0,0,1135,14581,2659,1392,0,31364,37714,0,4971,6042,8028,3096,10047,6991,6381,0,2322,1080,254,4768,429,0,2857,10701,9327,0,6543,34606,6508,0,11867,7022,1600,352,58902,2274,366,0,0,0,1553,7679,0,0,627,443,0,4647,21702,6336,0,0,0,7856,22034,16704,12337,52940,0,0,0,207,20242,1314,67151,13056,0,24454,0,0,4561,3838,0,642,27743,1596,20324,0,306,4871,0,558,57451,585,127,1057,0,0,6858,2227,0,794,2765,0,0,21237,2952,7639,7773,0,17157,302,5550,0,45632,0,4322,38793,49328,0,27135,6585,19943,2510,4162,0,0,53860,18352,8974,4836,13313,21438,11161,10466,0,0,0,0,0,0,628,645,11212,828,19550,5294,196446,12751,31100,144238,0,25614,6808,32505,0,12158,32053,202,74162,0,24374,11580,0,0,6524,22338,2095,8694,0,0,7257,22163,1365,121474,41719,50009,40053,35911,20939,40401,9711,0,0,9783,21795,16600,0,4335,29256,38439,6757,13822,0,12318,39897,0,0,32441,28183,192808,0,0,0,42627,29846,18692,6073,26723,0,7339,21275,31248,0,0,553,2702,34145,39396,53055,57724,0,0,6921,15109,8871,26031,27200,0,0,80460,0,0,11002,4095,28926,46456,0,34409,48966,110151,0,15770,136194,0,0,91354,111532,88472,66159,0,0,5716,23976,69318,0,0,6427,49136,91368,79497,117288,23222,0,0,49422,187211,0,0,0,0,18119,1469,0,0,23984,7526,15474,0,3553,65437,0,99769,21573,41163,48128,124554,0,0,0,11974,28587,0,244004,10769,7482,0,30822,13823,0,32052,37696,22393,12850,5234,3103,44044,60836,0,0,41441,5466,19175,61604,5485,0,0,24669,23023,88357,34496,92206,0,0,0,0,103339,156369,22497,0,14241,18491,16374,3987,1288270,0,15480,3742,19124,0,1187,8519,0,0,0,10976,0,0,450,7538,18015,9671,87827,548123,27228,149219,0,12,26299,0,7068,0,0,0,0,0,767,501,24319,0,19233,12894,17948,0,25498,635,669,7123,1779,13057,0,0,1507,473,3075,2078,4836,18424,0,0,4990,0,0,0,14555,2622,19630,0,0,0,9732,5732,0,880,0,0,9720,1474,4290,3042,432,5581,0,0,0,75218,16709,87329,9905,13323,0,25732,53902,49757,5802,26446,64957,41237,0,0,10086,1937,12940,0,16300,72696,0,2165,16400,18402,0,0,27039,9697,0,0,0,87534,5964,4327,15559,0,0,0,20771,455,0,426,88302,0,0,1312,72910,2215,26646,0,0,3273,21863,10502,0,7753,5165,27516,388,0,1421,8145,96567,765,0,2776,5172,3880,22231,6625,11559,4285,0,0,0,0,0,273727,0,0,0,0,0,0,1991
Algeria,6788,7160,0,14142,0,0,0,14702,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379060,54998,0,18290,0,0,166,0,0,0,0,0,0,0,0,0,0,8913,238614,0,8575,0,0,8616,111537,0,6520,946,0,115901,79253,0,2570,3087,0,8748,0,0,0,54988,78586,0,0,0,0,0,0,0,41855,0,0,10656,0,0,0,282,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,291580,1352,0,0,0,0,0,144214,0,0,0,0,0,1125,0,0,0,742,0,12584,493,0,0,0,0,0,85405,1795,5290,0,0,0,23693,21389,0,0,0,0,0,0,0,0,0,0,0,16448,0,0,0,0,653,0,0,0,0,11704,0,3248,641,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,484,0,0,3112,0,2498,105,0,0,0,0,0,0,0,12261,7487,376,80409,2904,0,0,0,0,909,0,25827,138,1085,0,0,0,0,0,56920,0,259,298,2825,0,0,391,0,0,11940,114,708,0,5739,0,2024,181,0,0,0,0,0,0,0,0,0,237,0,0,161,401,1418,11129,0,203,174,3980,0,13386,1028,0,2256,0,0,0,0,0,0,0,0,115,0,0,0,3018,0,7578,0,0,0,0,0,0,0,0,0,0,316,1474,154,0,5706,853,0,340,0,0,0,0,136,64288,0,0,0,0,1824,0,0,0,0,810,15781,0,30476,68424,0,0,0,3075,1264,2264,61602,0,0,0,0,0,0,0,0,0,0,12474,5201,0,0,0,0,0,0,0,698,0,0,85920,0,0,0,0,4882,7672,575,0,0,0,426,0,4540,1047,0,10694,0,408,0,7652,10713,871,0,0,120,933,969,4959,0,0,4253,0,1285,139,0,2557,5778,0,213,0,0,0,0,0,5200,1694,0,22626,9944,0,0,0,9994,36230,334,569,0,0,510,0,0,0,6640,469,0,0,450,977,6078,1216,3269,11228,0,0,0,7508,8952,141,101,11457,184346,3720,0,0,226,3657,521,0,11385,167,0,0,0,0,0,2175,3121,9778,0,0,210,0,0,0,0,443,1301,2545,1879,3480,5280,120,0,7272,0,0,70975,10222,27832,23294,618,3680,3755,195,17539,0,2635,641,13548,1335,0,427,429,0,0,10448,0,0,0,0,0,1038,3780,0,0,760,5715,1560,49040,0,0,0,0,0,212,12780,0,0,0,0,0,559,0,2888,0,0,0,0,12362,0,0,325,0,88433,0,0,185,6841,16204,0,0,0,169,13587,0,0,149,0,0,0,754,0,499,0,0,11653,9277,54930,0,223,30363,1908,0,5267,0,0,5880,1327,0,0,0,0,143,12632,4114,39361,510,12097,10157,0,2025,0,2368,3569,0,0,397,0,772,0,130,1532,630,0,0,0,0,0,0,2799,503,0,0,0,136,3305,0,657,0,0,118,3371,2321,155,2429,0,2627,496,4982,562,0,263,125,0,0,110,117,321,0,0,0,0,0,0,96659,263,351,0,29259,337,0,945,604,3931,1676,4947,9815,108,0,686,285,4896,1794,0,1920,3591,235,10581,0,12406,1413,2535,0,1208,198,0,0,0,0,0,0,0,2931,110,5366,0,111,9604,0,0,43086,155890,56566,0,0,5278,9550,449,1895,27084,42671,0,0,32234,25600,17740,31800,5221,131240,0,29669,0,0,0,0,0,1776,0,357,76449,0,0,333,0,11802,27461,13970,0,0,783,0,357,128,0,0,103,0,0,34446,2561,3631,24085,0,29362,0,1548,0,21958,0,1093,11945,31575,0,461,14389,268,1099,0,0,0,10750,4260,895,8423,5497,28127,7724,1584,0,0,0,0,0,0,13830,0,0,0,6255,0,32316,138,35338,52858,0,4927,2806,17080,0,0,51058,2471,0,0,0,3577,0,0,17354,19233,5225,5239,0,0,1166,85572,2126,51139,22482,5447,3349,6028,5484,6009,3771,0,0,0,1677,1104,0,2028,1313,1567,271,1091,0,12138,16824,0,0,5198,86216,116025,0,0,0,30571,26791,19927,4566,14481,0,6194,6497,20909,0,0,0,4523,63330,7464,9322,60624,0,0,0,16120,0,74469,0,0,0,36756,17143,626,6345,4409,56230,5976,0,16590,79123,22771,0,2958,58816,0,0,24761,70485,56365,31122,0,0,911,621,6938,0,0,0,33918,0,0,0,1234,0,0,1438,1370,0,0,0,0,387,0,0,0,0,0,0,0,0,1234,0,38142,908,33023,706,26651,0,0,0,19613,24124,0,98563,0,3386,0,41657,4079,0,297,2031,709,6926,135,0,2028,1487,0,0,17098,298,8957,0,5667,0,0,7465,4790,11990,2933,26469,0,0,0,0,39894,95585,29683,0,23606,23128,0,379,121202,0,0,0,3514,0,10371,8995,0,0,0,3965,0,0,0,5744,0,0,0,0,0,3648,0,218,0,0,339,0,0,0,0,0,1514,0,3895,0,2251,713,5141,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,210,959,914,0,136,0,0,0,1870,776,21776,6731,1008,0,1790,4448,13772,3744,8203,41621,9200,0,0,101,711,1642,0,777,12931,0,631,1186,2217,0,0,0,1207,0,0,0,11000,391,281,2260,0,0,722,0,0,0,0,24817,0,0,0,326,0,216484,0,0,0,3459,2879,0,0,0,304,0,0,535,0,3896,0,0,892,1100,116,1325,286,1427,453,0,0,0,0,0,0,0,0,0,0,239,0,1991
