importer,0011,0012,0013,0014,0015,001A,001X,00XX,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012A,0141,0142,0149,014A,014X,01AA,01XX,0223,0224,022A,022X,0230,023A,023X,0240,024A,0251,0252,025X,02AA,02XX,0341,0342,0343,0344,034A,034X,0350,035A,0360,036X,0371,0372,037A,037X,03AA,03XX,0411,0412,041X,0421,0422,042A,042X,0430,043A,0440,044A,0451,0452,0459,045X,0460,0470,0481,0482,0483,0484,0488,048A,048X,04AA,04XX,0540,0541,0542,0544,0545,0546,0548,054A,054X,0561,0564,0565,056A,056X,0571,0572,0573,0574,0575,0576,0577,0579,057A,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0611,0612,0615,0616,0619,061A,061X,0620,062A,062X,06XX,0711,0712,071A,071X,0721,0722,0723,072A,072X,0730,073X,0741,0742,074A,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081A,081X,08XX,0913,0914,0980,098A,098X,09AA,09XX,0AAA,0XXX,1110,1121,1122,1123,1124,112A,112X,11AA,11XX,1211,1212,1213,121A,121X,1221,1222,1223,122A,122X,12AA,12XX,1XXX,2111,2112,2114,2116,2117,2119,211A,211X,2120,21XX,2221,2222,2223,2224,2225,2226,222A,222X,2231,2232,2234,2235,2238,2239,223X,22XX,2320,232A,2330,2331,2332,233A,233X,23AA,23XX,2440,2450,245A,2460,2471,2472,2479,247A,2481,2482,2483,248A,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251A,251X,25XX,2613,2614,2631,2632,2633,2634,263A,263X,2640,264A,2651,2652,2654,2655,2659,265A,265X,2665,2666,2667,266A,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268A,268X,2690,269A,26AA,26XX,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2741,2742,274A,274X,2771,2772,277X,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2814,2815,2816,281A,281X,2820,282A,282X,2860,2871,2872,2873,2874,2875,2876,2877,2879,287A,287X,2881,2882,288A,2890,28AA,28XX,2911,2919,291A,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2AAA,2XXX,3221,3222,3223,3224,322A,322X,3231,3232,323A,323X,32XX,3330,333A,3340,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335A,335X,33AA,33XX,3413,3414,3415,341A,34AA,34XX,3510,351A,3XXX,4111,4113,411A,411X,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42XX,4311,4312,4313,4314,431A,431X,43XX,4AAA,4XXX,5111,5112,5113,5114,511A,511X,5121,5122,5123,512A,512X,5137,5138,5139,513A,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5220,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5241,5249,524A,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532A,532X,5331,5332,5334,5335,533A,533X,53AA,53XX,5411,5413,5414,5415,5416,5417,5419,541A,541X,54XX,5513,5514,551A,551X,5530,553A,553X,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,5721,5722,5723,572A,572X,5820,5821,5822,5823,5824,5825,5826,5827,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5841,5842,5843,5849,584X,5851,5852,585A,58AA,58XX,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5980,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6112,6113,6114,6115,6116,6118,611A,611X,6121,6122,6123,6129,612A,612X,6130,613A,613X,61AA,61XX,6210,621A,621X,6251,6252,6253,6254,6259,625A,625X,6281,6282,6289,628A,628X,62AA,62XX,6330,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641A,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6521,6522,652A,652X,6531,6532,6534,6535,6536,6538,6539,653A,653X,6541,6542,6543,6544,6545,6546,6549,654A,654X,6551,6552,6553,655A,655X,6560,656A,656X,6571,6572,6573,6574,6575,6576,6577,6579,657A,657X,6581,6582,6583,6584,6589,658A,658X,6591,6592,6593,6594,6595,6596,6597,659A,659X,65AA,65XX,6611,6612,6613,6618,661A,661X,6623,6624,662A,662X,6631,6632,6633,6635,6637,6638,6639,663A,663X,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6664,6665,6666,666A,666X,6671,6672,6673,6674,667A,667X,66AA,66XX,6710,6712,6713,6716,671A,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6740,6741,6744,6745,6746,6747,6749,674A,674X,6750,6760,676A,6770,677A,6781,6782,6783,6785,678A,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,681X,6821,6822,682A,682X,6831,6832,683A,683X,6841,6842,684A,684X,6851,6852,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6891,6899,689A,689X,68AA,68XX,6911,6912,691A,691X,6921,6924,692A,692X,6931,6932,6935,693A,693X,6940,694A,6950,6951,6953,6954,695A,695X,6960,696A,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7111,7112,7119,711A,711X,7126,7129,712A,712X,7131,7132,7133,7138,7139,713A,713X,7144,7148,7149,714A,714X,7161,7162,7163,7169,716A,716X,7187,7188,718A,71AA,71XX,7211,7212,7213,7219,721A,721X,7223,7224,722A,722X,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724A,724X,7251,7252,7259,725A,725X,7263,7264,7267,7268,7269,726A,726X,7271,7272,727A,727X,7281,7283,7284,728A,728X,72AA,72XX,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741A,741X,7421,7422,7423,7428,7429,742A,742X,7430,7431,7432,7434,7435,7436,7439,743A,743X,7441,7442,7449,744A,744X,7451,7452,745A,745X,7491,7492,7493,7499,749A,749X,74AA,74XX,7511,7512,7518,751A,751X,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7611,7612,761A,761X,7621,7622,7628,762A,762X,7631,7638,763A,763X,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7711,7712,771A,771X,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7751,7752,7753,7754,7757,7758,775A,775X,7761,7762,7763,7764,7768,776A,776X,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7821,7822,782A,782X,7831,7832,783A,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7861,7868,786A,786X,78AA,78XX,7911,7912,7913,7914,7915,7919,791A,791X,7921,7922,7923,7924,7928,7929,792X,7931,7932,7933,7938,793A,793X,79XX,7AAA,7XXX,8121,8122,8124,812A,812X,8211,8212,8219,821A,821X,8310,831A,831X,8421,8422,8423,8424,8429,842A,842X,8431,8432,8433,8434,8435,8439,843A,843X,8441,8442,8443,844A,844X,8451,8452,8459,845A,845X,8462,8463,8464,8465,846A,846X,8471,8472,847A,847X,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,851A,851X,8710,871A,8720,872A,872X,8731,8732,873A,873X,8741,8742,8743,8744,8745,8748,8749,874A,874X,87XX,8811,8812,8813,881X,8821,8822,882A,882X,8830,883A,8841,8842,884A,884X,8851,8852,885A,885X,88AA,88XX,8921,8922,8924,8928,892A,892X,8931,8932,8933,8935,8939,893A,893X,8941,8942,8946,8947,894A,894X,8951,8952,8959,895A,895X,8960,8972,8973,8974,897A,897X,8981,8982,8983,8989,898A,898X,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,931A,9410,941A,9510,951X,9610,9710,971A,971X,9XXX,year
World,4708676,1119013,1772705,804922,997882,4871,2485,16,15149872,2048487,9246640,5231960,489288,1535499,755650,1804,15748,1472269,52288,303,202211,923819,3653186,321,232,273,376,3058095,7878747,5047,177,3216344,1614,231,9200848,234,1033593,256952,109,390,739,6163700,8476680,606323,4053073,1153,4156,2518441,223,13661899,22,4555901,2533719,1307,621,241,1523,3736004,12139506,88,751194,3755854,1856,4052,2872604,563,9753411,266,188250,268083,1359165,78,1776749,289309,1523631,1454125,1647630,5135673,2280289,686,824,225,760,970,1549445,2524077,2101102,7502230,4658448,2060189,750,1235,1054087,284153,4015488,1806,464,3283887,1237927,5254154,2854791,2660678,112207,3688916,7287384,16745,8319,143018,595752,5164595,1189018,4021820,1085,772,562,1660,4310366,3615276,665942,362204,1533306,10985,455,2644960,160,478,428,7267775,1117942,2995,26540,2210151,290502,1584440,1427,4712,5102825,813,1998913,49766,2435,604101,960861,1779,316,244,1759,1385327,440233,7421366,2313489,7765143,7609,5270,69,188489,820552,10255373,3758,1037,459,317,812,4339,3155749,9142556,174494,3309421,9401928,6750,741,102,1128,1936483,4566851,150422,2160,1488,453662,9209084,894735,907,352,104,383,150,3267284,403839,52876,301553,489124,232354,3718,679,890521,127,801315,7340521,120130,935165,335670,1410678,5860,6611,89968,18957,136341,25346,189847,85623,107,960,4455041,438,4949,5125582,106306,10160,1559,118,639,128724,236451,410,2153669,5296053,5368605,22449,2141,135750,14665756,6585018,7850,3258,308,801,1992707,489143,1051463,11622637,1169134,534138,8664,2317,75,555697,126949,7228702,127607,288842,63850,27673,377,105349,1948,172213,2982,35195,40720,55675,515,119,3653347,814262,480126,713,263,1736106,208096,7947,245,2639599,1410831,569539,35149,204955,220803,8952,111,1012402,156,140,893,86029,83941,1515959,32923,14882,100,1469122,641381,626088,997255,104,70,1184907,43104,261,10,352573,798258,10,3294257,988948,555063,492645,438329,1704096,4351,6004,524,1986,123659,8124101,2539400,36506,3443,5448243,4901,49,198459,4176519,1854645,4561591,508013,2233793,233056,788036,1620777,7708,15029,1622227,5731231,101,1509605,124,48,430480,2974421,557,534,296936,197645,1371553,1875998,3906285,4092211,2085971,2917,985,559,1471,331,3126,1083542,19520661,233473,485425,1445,1185,186686,1670468,24454,17079,199,220191229,277877,1082641,27978740,8916426,21595923,20129152,8160275,290361,156331,880666,1996526,254760,2353281,4242,819,130,854,20643216,15215454,2881,166607,1911,102688,4170009,546,303,294805,1080128,690,912,1807699,119602,241522,1678024,1379793,938818,473,210,85555,2650020,891547,500641,118756,693195,683,775,936,207544,780989,1393068,64618,202,166,684,241,406,3191084,5697016,3603113,465050,3768,2297,6977172,373135,1820054,4798,1286,5676242,4086510,3292482,5348,8479,4395,3670768,4396690,3557328,10670299,2088,7233,18319,2304801,1308094,11706762,884154,1339,4005,1634,3455567,2760433,876864,2212379,1212,2310,2415,68361,52705,2904780,3197565,204026,2076520,4234857,14990,13079,22911,2671968,4730453,1376192,1328434,9416,11179,6525000,290149,707,540,451,1228,909,7980901,855497,3422,281,451966,378177,162,90,3618320,1517370,5489730,2999569,1463,3497,233,1597,3258319,5335170,996335,1812091,5962268,30023728,3622674,1696,11560,802,1138626,3164862,589,1931,12416900,1496,1938,1228895,6189169,575046,4624,5469,393,2075,188461,5560910,694397,3381448,5377396,26081,3708,356363,346764,487419,400,256,4101,591520,869243,8297683,2894486,1356607,1498299,1703285,2769005,3464,3190,1185,13291449,6163170,7592798,7781252,167031,3686998,619110,372966,13247874,16519,4279,233413,190849,373280,1600840,2417,348,532703,519,129,3217,1806223,1827446,3155266,687790,3065,2929,1132199,5628789,549,586,23314,962497,3933987,1280556,21866383,6109,15177,108,1209,677,3062,109735,731053,6555316,1035371,1442326,313907,3076,2426,21335,247784,3549317,376929,323,112,1131452,746,67,209,626,4679990,3616,452,9077920,5268733,92514,629398,3278060,5606,4343,300085,1417218,4732918,1189,792,211,1327,835476,1749471,6524387,2451187,400,139536,4446,1054,678989,118759,5196217,1507487,1981432,1000,1393,117,687,9044274,11358911,6072668,13347220,1261590,1491764,10659052,1517021,13217,11271,5504833,416681,1645220,2382523,6310359,4774,6933,538,490,322968,4237498,5710619,10499873,134154,3609151,2654455,525,1731755,11593,2667,3774629,12271181,72855,35968,11400687,2466915,6215882,2414196,1992640,1817642,725666,7712,16994,2349474,2614859,1412713,611737,158237,665526,430074,5214,1647,7568,7311981,571,6337,1115,3700910,646,50,533213,2914919,5545405,1489,1158705,69154,2522121,217788,5071,2635,701129,821396,511721,5360777,2592204,868,893,174150,2278171,122953,1100260,4059745,1116555,273242,3292,1210,139,3580,215887,3904312,3755776,1065609,3300,727,2371231,5796320,246,1071,1214093,1121740,2927032,1181547,745453,786899,954075,1367,2018,592934,700077,209647,2151819,224113,1921,2265060,957529,3523795,3253,1048,2516025,3622657,1580073,1549,2648,2009275,1444690,1813345,1469,762,541869,31356638,2501433,261044,110,187,520,2197,475,1198833,724798,5794394,1713,2598,540829,6937163,11659868,37174,2510,4870530,7978726,5732930,24410,5757,6493,372,6395366,3749742,13808199,3443690,11198573,16175,1146,10225,1025344,103,3131736,277,588389,7367994,7272149,4133877,7097,1084,856742,1344626,723,336,461,2067,2172704,4608195,22,12140293,11412020,14173,2583,2388618,970789,617,242,13676992,15065883,1845,1870,984362,158612,134,3321591,515379,2406,130,1252518,90086,1720,33,67247,603378,1788610,234,508,104,2469,7755574,2186622,3918,92,985695,4449344,535,2543,2493590,100647,1182754,917,354,7791458,2492,851,436118,5398919,7728625,1852,677,3355909,428,2194195,3972536,1063966,906260,2108,1900,8531535,1381134,1196994,1488985,2685517,7667150,4491682,1213270,3467,3321,960,3630,281,3797,909231,355738,958445,42020,323,970864,1245563,116,11,1098303,16393514,2171211,3311843,13677829,2572,2956,6799282,3648040,14546494,285,111,3469834,11529716,85404,3897551,1182,598,1700770,1908779,121,146,2265,1553420,4617284,643009,1314283,1452,1952,529843,5599642,7343,2011,521193,12635142,3961269,3852,3856,4267146,6851634,5842873,2078607,3984489,952526,1122,1394,1293134,2305447,2252263,111,907,1202827,4653802,2246175,801116,1996828,487,1655,498096,5032105,149,862,5232630,4922693,32409127,4129,5660,461,2304,8313298,4583951,3836656,1156826,3614903,3640,6769,1280265,2442383,3588360,797,19656,105,167,416721,989634,3763679,5350200,7946989,9984823,5133,2614,931968,2208669,1195115,5338796,3838348,1994,956,12366,9068410,1800,2102832,718995,6626181,5540275,2536,6342,4664000,10760780,9148820,5657,1151,2391944,14645673,1661,1636,7961386,16609716,10021428,9154169,6201,4324,358,2241,1012499,2901696,9430187,1068,7111,579988,8315706,23546479,23265511,25931713,8456420,5094,12377,7139649,50122522,5924,6755,210,2693,15505966,578000,4864,5197,4995983,5498081,5811660,6452,525,389832,18102297,102,2850,15759576,5231415,10406217,9823884,30182203,3549,17697,723,2975,4492678,9034249,757,135,33811483,6755984,3125973,1123,897,17454666,2086756,656,611,3576625,5260817,806,2946,3590357,4912780,985515,1118887,6230515,10582350,5602,1765,5032079,3588574,8874350,58894718,9793430,1209,4084,7359331,5536346,8472718,4070027,24130343,5072,4878,409,9713,192660152,21623,235,36171266,2681735,13096,403,4249061,4670495,1747,181,8225971,1317932,80235703,4005,754,5794226,2906163,5018299,347,473,3266287,2303504,10132,69,559,2770,352499,515768,336643,444419,824410,2424145,1611,571,1550117,883498,6347552,37871194,1526420,31678942,171,968311,23584821,339327,1958225,1221,177,586,262,4131,3169618,1100269,7734021,136,511,12301873,3613855,19910253,2630,392,12342678,566,308,1553643,2099706,10903210,2936780,7718836,5314,8253,6649372,1263026,2814098,3346681,7527156,17206537,2198,25308,9169679,878831,1091013,1935,513,20088454,2281545,12447656,3129,1001,11178800,4161989,252,2759448,5212,3807,2855885,2598669,1381,718,6356736,2004658,982969,2062858,1618,1595,1762,3998,34481836,4017,3035,5148600,133,13273992,182,7053,774936,900085,1307,576,3964040,9178939,9371460,1556212,2461835,10709627,5603217,2201,11556,1228,6040229,319809,2776225,1197,2961547,12301693,1234,3135,345281,368,2244340,3581713,842,1412,13052648,3968969,468,468,728,1303,9176348,4027094,892887,7345297,614,1105,9011062,915064,74252,135386,27636765,2416,3214,503672,28460485,843733,7607744,8403,1719,655254,3036377,1804314,3523,1357,7811354,2189445,11843581,311533,411,896,736259,1958531,20713160,569806,1143,3252,275113,1702083,1582258,4021952,2547923,2801465,2607819,2912,5188,772,4018,876,3605,54716019,415062,42393740,1071,75072,106,2661428,47,91917,6177168,141,952,38,1992
South Africa,0,0,0,2215,4096,0,0,0,10344,21788,2202,39288,0,1581,201,0,0,179,0,0,0,0,269,0,0,0,0,665,18541,0,0,2061,0,0,2919,0,0,0,0,0,0,1399,10369,0,1101,0,0,1879,0,11534,0,20894,1976,0,0,0,0,2786,66430,0,37037,68665,0,0,14011,0,411865,0,0,2423,25030,0,572,1680,826,35798,2070,2738,1930,0,0,0,0,0,269,50255,0,420,1829,3511,0,0,3081,526,4290,0,0,0,156,0,1447,0,242,9661,2014,0,0,298,124,1437,3407,2100,0,0,0,0,9636,386,1309,0,4557,0,0,4930,0,0,0,15706,304,0,0,7152,1072,7857,0,0,3216,0,16657,0,0,2718,9467,0,0,0,0,4557,3236,27331,60225,7221,0,0,0,0,10036,26752,0,0,0,0,0,0,640,2627,0,1404,81190,0,0,0,0,46200,32913,3743,0,0,1349,11867,982,0,0,0,0,0,1130,0,0,228,0,109,0,0,0,0,2775,25641,2118,5452,114,11614,0,0,2415,0,0,0,105,0,0,0,45778,0,0,27285,0,0,0,0,0,139,880,0,0,2667,3728,0,0,447,8470,75733,0,0,0,0,2313,0,1104,7898,803,2171,0,0,0,0,0,49236,0,390,718,0,0,0,0,0,0,229,245,637,0,0,29916,13826,2835,0,0,29943,3300,0,0,1498,3722,0,0,154,215,0,0,10199,0,0,0,377,903,8388,0,0,0,1578,1074,232,0,0,0,18703,0,0,0,4302,8818,0,22860,1616,8826,292,3616,5633,0,0,0,0,0,0,0,0,0,858,0,0,0,3042,0,58893,1980,0,0,3024,811,0,0,8741,4603,0,1558,0,0,201,16571,0,0,2624,2337,469,11225,2311,402,23230,0,0,0,0,0,0,238,40038,0,171,0,0,0,624,0,0,0,2173253,0,0,0,0,0,0,9043,0,0,34406,0,1871,14002,0,0,0,0,895,0,0,0,0,0,0,0,0,3249,18070,0,0,965,780,305,1250,39395,2283,0,0,834,37229,0,15251,960,3185,0,0,0,588,9352,13772,268,0,0,0,0,0,16968,17339,18988,4123,0,0,49811,1222,9992,0,0,44827,43286,23766,0,0,0,28823,26877,21416,115018,0,0,0,26219,15690,45723,3154,0,0,0,23437,6690,7308,10787,0,0,0,0,0,6211,10550,1098,19213,26285,0,0,0,36968,54893,9178,6462,0,0,8820,1167,0,0,0,0,0,76006,9125,0,0,843,3308,0,0,18003,6604,16516,14851,0,0,0,0,20669,35816,5276,16100,32357,238444,33315,0,0,0,4779,52296,0,0,18160,0,0,2849,34431,1244,0,0,0,0,0,14712,2210,28950,4975,0,0,540,2119,2360,0,0,0,3648,1810,34323,51164,17950,4428,11251,20109,0,0,0,37928,12482,31793,38028,814,32401,2843,4173,84924,0,0,889,993,514,20240,0,0,3390,0,0,0,22212,12166,26385,4470,0,0,6135,37470,0,0,0,4707,122603,11335,146710,0,0,0,0,0,0,519,21098,20034,1541,10387,104,0,0,799,0,15161,0,0,0,0,0,0,0,0,26719,0,0,28303,21602,547,3113,33013,0,0,2698,17283,46346,0,0,0,0,13898,6724,7173,3126,0,0,0,0,0,5731,2657,721,4147,0,0,0,0,545,96840,26610,61164,723,5835,110054,3743,0,0,2980,232,5537,21701,10766,0,0,0,0,0,4128,14510,33522,0,9469,14295,0,3229,0,0,1837,50752,0,0,79039,4350,48749,12113,68313,12393,2318,0,0,827,2618,2440,4685,4751,3140,2532,0,0,0,33532,0,0,0,13046,0,0,568,16310,30297,0,3250,313,33769,1479,0,0,0,1367,8374,17604,8034,0,0,0,3722,1203,367,7158,2392,592,0,0,0,0,1160,14296,3424,1490,0,0,41997,38348,0,0,5584,6518,5624,3236,12615,9055,4565,0,0,2798,641,264,4543,277,0,5085,6863,11618,0,0,6759,35950,10348,0,0,14423,7273,871,0,0,396,77855,1955,104,0,0,0,0,0,0,1960,12729,0,0,0,1092,808,0,0,4303,25357,3297,0,0,0,0,5018,17219,14638,29478,59122,0,0,0,408,0,21810,0,2697,59871,8386,31403,0,0,1477,1829,0,0,0,0,1109,3175,0,1579,24372,0,0,2323,4853,0,0,0,56488,0,0,609,136,0,4917,1131,0,0,8182,842,0,0,0,1624,2688,0,0,0,0,10641,1043,0,0,438,13993,0,0,30144,314,6000,0,0,50172,0,0,3313,44880,69458,0,0,28489,0,6190,20899,2675,3584,0,0,47433,20908,8622,8713,18050,20228,7723,9837,0,0,0,0,0,0,12518,127,1237,0,0,43894,10931,0,0,14086,79404,16183,52367,116131,0,0,10022,9086,62425,0,0,17910,47083,1545,19881,0,0,27928,14501,0,0,0,3601,20963,2615,9222,0,0,4598,28577,0,0,994,149897,8192,0,0,54746,69027,31163,19038,26986,10153,0,0,7249,18512,13919,0,0,5420,41670,93590,8567,26236,0,0,7575,37394,0,0,32899,17692,189830,0,0,0,0,41424,35280,22513,3996,14931,0,0,14916,33184,27656,0,0,0,0,0,5248,16292,42224,38364,141282,0,0,9840,15860,12952,47263,23415,0,0,0,85392,0,16093,4161,41200,44846,0,0,24781,49957,77415,0,0,18636,125277,0,0,107584,132898,147967,73648,0,0,0,0,5735,21840,55128,0,0,1663,134790,66220,94862,150885,19591,0,0,26346,227406,0,0,0,0,17713,1761,0,0,15178,7927,18005,0,0,2620,45750,0,0,125012,22955,58087,43190,92719,0,0,0,0,13952,50067,0,0,263182,14396,16771,0,0,38406,14711,0,0,15791,45859,0,0,31770,12255,4705,4384,34930,53927,0,0,42152,5375,25922,86171,4234,0,0,25979,31352,63496,30370,78815,0,0,0,0,616794,0,0,349695,18707,0,0,34473,43972,0,0,8077,13936,660597,0,0,14060,3614,20062,0,0,2573,6425,0,0,0,0,480,2353,0,0,261,4121,0,0,16760,2472,102359,246079,38050,33945,0,568,28701,0,6966,0,0,0,0,0,271,297,24087,0,0,18800,12557,17847,0,0,27062,0,0,660,698,7597,1700,12884,0,0,1670,604,5757,1989,5952,16678,0,0,5125,0,0,0,0,14525,3201,20251,0,0,7748,6056,0,733,0,0,6359,1961,0,0,4379,4244,0,4272,0,0,0,0,81316,0,0,14846,0,123080,0,0,13847,8059,0,0,22636,91907,94839,6586,16214,71664,29846,0,0,0,14238,2156,14643,0,22502,77341,0,0,2544,0,15956,22278,0,0,26708,10310,0,0,0,0,114465,7333,3694,20893,0,0,14713,2130,0,661,88300,0,0,1235,61892,0,28990,0,0,2413,22187,14277,0,0,9148,5386,6246,126,0,0,1211,7551,87349,1300,0,0,3262,5795,3332,28399,8029,11411,3773,0,0,0,0,0,0,65726,0,0,0,0,0,0,0,0,0,0,0,0,1992
