importer,0011,0012,0013,0014,0015,0019,001A,001X,00AA,00XX,0111,0112,0113,0114,0115,0116,0118,011A,011X,0121,0129,012A,012X,0141,0142,0149,014A,014X,01AA,01XX,0220,0223,0224,022X,0230,023A,023X,0240,024A,024X,0250,0251,0252,025A,025X,02AA,02XX,0340,0341,0342,0343,0344,034A,034X,0350,035A,035X,0360,036A,036X,0370,0371,0372,037A,037X,03AA,03XX,0410,0411,0412,041A,041X,0421,0422,042A,042X,0430,043A,043X,0440,044A,044X,0451,0452,0459,045A,0460,046A,046X,0470,047A,047X,0481,0482,0483,0484,0488,048X,04AA,04XX,0540,0541,0542,0544,0545,0546,0548,054X,0561,0564,0565,056X,0570,0571,0572,0573,0574,0575,0576,0577,0579,057X,0582,0583,0585,0586,0589,058A,058X,05AA,05XX,0610,0611,0612,0615,0616,0619,061X,0620,062A,062X,06AA,06XX,0711,0712,071X,0721,0722,0723,072X,0730,073A,073X,0740,0741,0742,074A,074X,0750,0751,0752,075A,075X,07AA,07XX,0811,0812,0813,0814,0819,081X,08AA,08XX,0913,0914,091A,091X,0980,098X,09AA,09XX,0AAA,0XXX,1110,111A,111X,1120,1121,1122,1123,1124,112A,112X,11AA,11XX,1210,1211,1212,1213,121A,121X,1221,1222,1223,122X,12AA,12XX,1AAA,1XXX,2111,2112,2114,2116,2117,2119,211X,2120,21AA,21XX,2200,2220,2221,2222,2223,2224,2225,2226,222X,2230,2231,2232,2234,2235,2238,2239,223A,223X,22AA,22XX,2320,232X,2331,2332,233A,233X,23AA,23XX,2400,240X,2440,2450,2460,2471,2472,2479,247A,247X,2480,2481,2482,2483,248A,248X,24AA,24XX,2511,2512,2516,2517,2518,2519,251X,25AA,25XX,2610,2613,2614,2631,2632,2633,2634,263X,2640,2651,2652,2654,2655,2659,265A,265X,2660,2665,2666,2667,266X,2671,2672,267A,267X,2681,2682,2683,2685,2686,2687,268X,2690,26AA,26XX,2710,2711,2712,2713,2714,271A,271X,2731,2732,2733,2734,273A,273X,2741,2742,274A,2771,2772,277X,2782,2783,2784,2785,2786,2789,278A,278X,27AA,27XX,2810,2814,2815,2816,281A,2820,282X,2860,2871,2872,2873,2874,2875,2876,2877,2879,287X,2880,2881,2882,288X,2890,28AA,28XX,2911,2919,291X,2922,2923,2924,2925,2926,2927,2929,292A,292X,29AA,29XX,2XXX,3200,320A,320X,3220,3221,3222,3223,3224,322X,3231,3232,323X,32AA,32XX,3330,3340,3341,3342,3343,3344,3345,334A,334X,3351,3352,3353,3354,335X,33AA,33XX,3410,3413,3414,3415,341X,34AA,34XX,3510,3XXX,4111,4113,411X,41AA,41XX,4230,4232,4233,4234,4235,4236,4239,423A,423X,4241,4242,4243,4244,4245,4249,424A,424X,42AA,42XX,4310,4311,4312,4313,4314,431X,4XXX,5100,5110,5111,5112,5113,5114,511A,511X,5120,5121,5122,5123,512A,512X,5130,5137,5138,5139,513A,513X,5140,5145,5146,5147,5148,514A,514X,5150,5154,5155,5156,5157,515A,515X,5160,5161,5162,5163,5169,516A,516X,51AA,51XX,5221,5222,5223,5224,5225,522A,522X,5230,5231,5232,5233,5239,523A,523X,5240,5241,5249,524A,524X,52AA,52XX,5310,5311,5312,531A,531X,5322,5323,532X,5330,5331,5332,5334,5335,533A,533X,53AA,53XX,5410,5411,5413,5414,5415,5416,5417,5419,541A,541X,54AA,54XX,5500,5513,5514,551A,551X,5530,553A,553X,5540,5541,5542,5543,554A,554X,55AA,55XX,5620,5621,5622,5623,5629,562A,562X,56AA,56XX,5720,5721,5722,5723,572A,572X,57AA,5800,5820,5821,5822,5823,5824,5825,5826,5827,5828,5829,582A,582X,5830,5831,5832,5833,5834,5835,5836,5837,5838,5839,583A,583X,5840,5841,5842,5843,5849,584A,584X,5851,5852,585A,585X,58AA,58XX,5910,5911,5912,5913,5914,591A,591X,5921,5922,592A,592X,5981,5982,5983,5989,598A,598X,59AA,59XX,5AAA,5XXX,6000,600X,6112,6113,6114,6115,6116,6118,611X,6121,6122,6123,6129,612A,612X,6130,61AA,61XX,6210,621X,6250,6251,6252,6253,6254,6259,625A,625X,6280,6281,6282,6289,628A,628X,62AA,62XX,6330,633A,6340,6341,6342,6343,6344,6349,634A,634X,6351,6352,6353,6354,6359,635A,635X,63AA,63XX,6411,6412,6413,6415,6416,6417,6418,6419,641X,6421,6422,6423,6424,6428,642A,642X,64AA,64XX,6500,6510,6511,6512,6513,6514,6515,6516,6517,6518,6519,651A,651X,6520,6521,6522,652A,652X,6530,6531,6532,6534,6535,6536,6538,6539,653A,653X,6540,6541,6542,6543,6544,6545,6546,6549,654A,654X,6550,6551,6552,6553,655A,655X,6560,656A,656X,6571,6572,6573,6574,6575,6576,6577,6579,657A,657X,6580,6581,6582,6583,6584,6589,658A,658X,6590,6591,6592,6593,6594,6595,6596,6597,659X,65AA,65XX,6610,6611,6612,6613,6618,661A,661X,6623,6624,662X,6630,6631,6632,6633,6635,6637,6638,6639,663A,663X,6640,6641,6642,6643,6644,6645,6646,6647,6648,6649,664A,664X,6651,6652,6658,665A,665X,6660,6664,6665,6666,666A,666X,6671,6672,6673,6674,667X,66AA,66XX,6710,6712,6713,6716,671A,671X,6724,6725,6727,672A,672X,6731,6732,6733,673A,673X,6740,6741,6744,6745,6746,6747,6749,674A,674X,6750,6760,676X,6770,677A,677X,6780,6781,6782,6783,6784,6785,678X,6793,6794,679A,679X,67AA,67XX,6811,6812,681A,681X,6821,6822,682X,6831,6832,683X,6841,6842,684A,684X,6851,6852,685X,6861,6863,686A,686X,6871,6872,687A,687X,6880,6890,6891,6899,689X,68AA,68XX,6900,6911,6912,691X,6921,6924,692X,6931,6932,6935,693A,693X,6940,694A,694X,6950,6951,6953,6954,695X,6960,696X,6970,6973,6974,6975,6978,697A,697X,6991,6992,6993,6994,6996,6997,6998,6999,699A,699X,69AA,69XX,6AAA,6XXX,7000,700A,700X,7100,7110,7111,7112,7119,711A,711X,7120,7126,7129,712A,712X,7130,7131,7132,7133,7138,7139,713A,713X,7140,7144,7148,7149,714A,714X,7160,7161,7162,7163,7169,716A,716X,7187,7188,718A,718X,71AA,71XX,7200,7211,7212,7213,7219,721A,721X,7220,7223,7224,722A,722X,7230,7233,7234,7239,723A,723X,7243,7244,7245,7246,7247,7248,724X,7250,7251,7252,7259,725A,725X,7260,7263,7264,7267,7268,7269,726A,726X,7271,7272,727X,7280,7281,7283,7284,728X,72AA,72XX,7360,7361,7362,7367,7368,7369,736A,736X,7371,7372,7373,737A,737X,73AA,73XX,7411,7412,7413,7414,7415,7416,741X,7420,7421,7422,7423,7428,7429,742A,742X,7430,7431,7432,7433,7434,7435,7436,7439,743A,743X,7440,7441,7442,7449,744X,7451,7452,745X,7490,7491,7492,7493,7499,749A,749X,74AA,74XX,7500,7511,7512,7518,751A,751X,7520,7521,7522,7523,7524,7525,7528,752A,752X,7591,7599,759A,759X,75AA,75XX,7610,7611,7612,761A,761X,7620,7621,7622,7628,762A,762X,7630,7631,7638,763X,7640,7641,7642,7643,7648,7649,764A,764X,76AA,76XX,7710,7711,7712,771A,771X,7720,7721,7722,7723,772A,772X,7731,7732,773A,773X,7741,7742,774A,774X,7750,7751,7752,7753,7754,7757,7758,775A,775X,7760,7761,7762,7763,7764,7768,776A,776X,7780,7781,7782,7783,7784,7788,778A,778X,77AA,77XX,7810,781A,781X,7820,7821,7822,782X,7830,7831,7832,783X,7841,7842,7849,784A,784X,7851,7852,7853,785A,785X,7860,7861,7868,786X,78AA,78XX,7910,7911,7912,7913,7914,7915,7919,791A,791X,7920,7921,7922,7923,7924,7928,7929,792A,792X,7930,7931,7932,7933,7938,793X,79AA,79XX,7AAA,7XXX,8000,8121,8122,8124,812A,812X,81AA,81XX,8210,8211,8212,8219,821A,821X,82AA,82XX,8310,831A,831X,83XX,8400,8420,8421,8422,8423,8424,8429,842A,842X,8430,8431,8432,8433,8434,8435,8439,843A,843X,8440,8441,8442,8443,844A,844X,8450,8451,8452,8459,845A,845X,8460,8461,8462,8463,8464,8465,846A,846X,8471,8472,847A,847X,8480,8481,8482,8483,8484,848A,848X,84AA,84XX,8510,851A,851X,85AA,8710,871A,871X,8720,872A,872X,8730,8731,8732,873A,873X,8740,8741,8742,8743,8744,8745,8748,8749,874A,874X,87AA,87XX,8810,8811,8812,8813,881X,8821,8822,882X,8830,883A,883X,8841,8842,884A,884X,8850,8851,8852,885X,88AA,88XX,8900,8920,8921,8922,8924,8928,892A,892X,8930,8931,8932,8933,8935,8939,893A,893X,8940,8941,8942,8946,8947,894A,894X,8950,8951,8952,8959,895X,8960,8970,8972,8973,8974,897A,897X,8980,8981,8982,8983,8989,898A,898X,8990,8991,8993,8994,8996,8997,8998,8999,899A,899X,89AA,89XX,8AAA,8XXX,9000,9110,9310,9410,9510,951A,95AA,95XX,9610,9710,971X,9AAA,year
World,2039257,971976,914744,335476,635389,21472,421,429,1164,552,6499613,1179487,3372462,1642401,262934,720377,407232,111,3589,720422,70311,180,164,53090,321612,2074217,786,742,275,1986,6604,688601,3902094,407,2266021,987,2028,3842242,2629,604,1547,750075,118357,4590,1521,5526,2579,285750,1754357,2298952,325064,1351815,101,1337,968435,687,152,5747799,127,194,3632,1862284,865619,571,60,29927,652,4023810,1030562,10198261,389,7278,556545,2892550,5732,6505,3582100,1325,255,10553961,713,1254,138515,225298,1812840,2386,1151962,2664,296,284678,368,136,401827,836366,360441,1505640,405130,986,7788,176292,3278,1040373,1136820,1041208,3143032,931497,1195626,3619,510824,140217,2690565,1852,26429,1894422,739110,2417006,1351898,1230498,49661,1905556,2659638,8836,77991,218846,2675467,434831,1728174,107,836,13604,3865,91796,2258345,3155993,572561,233418,522034,317,860372,2590,714,129864,22104,11294769,945573,120,2457965,329247,1544921,127,1825840,692,397,35780,2540284,22437,523,1185,133,463945,813580,272,1441,27828,8949,674231,421311,5939871,1214158,2881702,988,8639,22576,207172,411140,1294,352,3341500,9074,6921,6766,271,2648,720254,22916,2545,1588,4030956,67215,1283929,3508223,224,3736,271,3186,60516,1408174,2565148,98870,402,656,275307,2519158,440884,1381,29415,36451,103,187,2475969,312773,148321,302646,771874,163983,801,1470965,5680,4399,20647,723,578749,7427172,37726,724248,189312,1028411,8517,5661,189404,81783,178947,56518,163774,17545,142184,624,984,161,4745813,15,3049706,68746,46373,663,66009,741,806,117,75658,114283,1452946,1967909,3329320,256976,33188,5619,6330,94228,7938603,2993975,4620,10065,148043,152524,947030,445446,867893,7043305,994281,287405,4468,10881,59966,211,254323,169723,6472587,148755,206929,15001,1100,153325,360567,7190,76918,48915,23603,119,42,26827,1805545,515522,255512,352,883190,164954,9564,30571,2403365,1058451,683964,33270,179972,394037,489,450707,165149,28343,2120,49886,32214,1903357,18100,1136,27,535953,309384,223764,339057,404,231,1652141,123257,152,349078,348068,93,1649459,632913,807964,436921,246360,1101907,276,4379,35693,14380,688980,220013,6094047,1550565,153,3790325,1078,91044,1982811,1624531,4696392,477644,1282394,340142,597325,2095345,848,578,1353181,2414954,77,1344884,86500,79672,240645,1481761,198,260606,199915,692825,888144,1264384,1461696,756879,274,2913,53438,13895,2307,5556,96506,138123,230909,1774725,14773140,130402,139939,6508,147279,1612919,5592,52858,162,217816968,634831,25680880,6364407,21507729,33275614,5177794,2275,25449,514663,1801093,310938,2223680,16005,14589,18423,616830,16750928,21299871,141429,1804,20749,121316,1619258,191,368918,1208730,1110,3009,1266,247,2485447,173442,357594,486924,1026542,605394,122,278,141677,2029917,1048801,557123,187377,673906,336,659,10650,6422,2228,90708,707429,1252707,34639,598,339,107845,181245,2525831,4244158,2343744,466648,137,786,9744,3806489,168912,1052471,1144,2136,7610,2523165,1929932,982136,212,9731,9277,1640852,1862391,895727,2712344,241,14473,6880,888734,543811,5001926,398726,2506,19027,2735,1256200,1213621,433939,763517,67557,453571,36139,140172,1909232,2049404,130837,1267837,3373884,103,1354,3206,1286892,2420530,631688,838480,133,4150,451,4173516,1508581,231,913,75150,623364,74874,2685513,437825,227,1529,218360,137333,695,319,1086863,327166,2039300,1135729,246,2982,8306,13742,49547,1060774,2169707,533147,665854,986681,9637794,960987,276,5225,4825,27589,30665,674862,1061156,1394,5629,3048737,10492,3066,6282,406017,2149961,231745,102,973,855,3998,29025,3257073,814616,2353987,2853986,174,4286,707370,299650,2445,312665,147619,323406,970,1920,112,30508,240504,398557,547471,2415632,1099818,791097,664772,493816,24276,1561178,2586,18731,494852,5580200,2095993,2588637,3677092,238565,963639,192350,99235,2509086,2028,14127,135804,463742,94838,348039,451020,1982,5829,146026,753998,37949,268044,61802,105090,253785,1348815,739468,1409011,396698,1067,1125,393346,1512651,276,2169,400831,1995687,502465,7690928,2833,35499,2503,84434,145,1939,6764,588,44239,367643,2402485,481497,757153,91609,1022,12813,66342,984524,138407,186,496,1035432,8301,5057,1650121,2972,113644,3039040,2641936,38676,230537,1752663,1353,3188,4892,94017,674164,1630768,7430,66827,1629,630,266300,264,14320,865539,2039471,897038,333664,271335,578,4096,72767,27736,1264891,598283,985259,495,639,169119,8746,5880308,6871651,2676448,2747986,383044,409847,3496506,598059,1930,1645940,141956,522336,1581414,1786041,362,7022,6128,30844,4361,78965,311364,2240656,3198014,4916423,199081,969849,937790,20345,796619,1540,1684,12352,2568393,5096628,3748,661,155325,3969270,792773,3072717,507005,245312,265851,469099,6798,21419,12320,851349,1042656,503964,260129,334398,261156,189876,23843,86066,19485,1061916,606302,68210,272,2249,1165488,227,126,215309,1092606,1532309,85418,601879,45149,849796,93241,359,4644,8628,545422,302269,307904,2192997,717786,459,8676,4401,145574,1268711,49583,652307,1536214,382544,138111,1825,357936,42950,9385,96398,2408289,1252631,509019,149,402,1273685,2371488,3291,3481,489084,442803,1952405,394193,379057,425003,235870,132,9105,4196,271524,206055,186422,850577,83292,60249,671775,373217,1154176,322,4782,928660,1576496,596216,214,1018,9691,834504,640513,894775,317,996,445331,13853220,1370107,148907,356,123256,14219,4287,773875,228395,3878506,2158,2240,119307,2705505,4040664,319,186,2932568,5247920,3385399,113,757,49460,176128,3525548,3509328,6006141,1785374,4828708,270,1596,2299364,567939,181,1861598,958,469,717389,797421,3906710,5072928,626143,1835539,2439,207636,313140,806,286,499423,189541,2569095,2727499,204,114,5706275,4860119,4688,2055830,548383,1687,8746650,6739467,1275,5356,828058,119993,274,1981823,207519,113,2926,2138861,66540,114,2016,6669,4789,598413,827056,2793,304271,266879,13268,5005172,983939,392,602806,1631543,686,1349888,96631,511530,223,755,3587522,131,4036,3185,178876,2540699,3113049,8718,1444791,772,4017,1122793,1649068,516576,336307,142,1130,2870931,672857,386968,697671,1043475,3468212,1637915,686287,992,19539,10321,5102,110,1816,100118,1170,77303,6598,42513,881646,198776,612483,104,149,34850,494999,627504,78825,105651,156345,747788,7153236,1010981,1985485,6408723,304,1031,150,1955175,2090656,4096628,7882,17136,58697,1295603,3653632,77742,1250415,1457,14356,1775575,1191623,2519,3283,3764,16386,148578,1282126,3049100,308146,759254,2860,35673,66546,500184,4043363,750,7123,294956,188749,6262960,4284383,124,218,1678891,2125067,1650844,1112945,1417244,336611,1231,24803,585540,740391,711124,119,10791,15504,431040,1292697,706402,307881,705594,17478,155257,294729,1695023,1002,23812,1820744,1846607,11998723,23032,140966,1358536,229658,4611877,1408665,1036752,332752,1668752,101,1347,622778,837570,1447267,6604,138403,5205,3444,187122,377141,1301802,1886598,1808455,3694473,29745,33361,681999,864027,424688,1738439,1417088,3073,19278,331269,3055157,886309,8681,1489064,319703,1751851,692080,1182,11038,113206,2184889,4589495,1802336,1444,1178170,5514126,5316,1634,3633049,5935444,3539883,3798166,1423,472122,11415,32785,1846,1444758,1730672,3730336,7443,45854,3833436,794401,3567118,4727756,285974,10692312,821334,7221,129775,2435414,15825784,105,25372,8390,523634,134857,4411183,564111,1181,8323,16000,2241373,2321180,1630310,1073,6792,10192,605844,9475747,2251,308369,5032739,2092275,2595637,2805360,11499403,1957,12186,21059,302677,13330,2217161,2674097,1021,8131,165359,12222344,1942244,1401735,7063,32584,5663181,717356,107,6380,1380464,1923473,284,2701,38914,1130488,1779704,254701,377548,1980354,3968140,240,2781,754229,1496991,892187,4339214,15480870,6080254,186,21981,1359,2445847,1985664,3302413,1315822,8454001,1922,132241,31808,64864,73047078,5072,326507,12494,18726044,1386070,49395,4822,1624010,1485461,4975,1732459,2549692,35785294,1475,117725,1958662,675525,1589599,1153,1849,109318,1130792,651333,67,188209,268577,26588,136911,514362,634612,262557,321246,1352612,149,146,1949708,793405,132186,1398057,7553299,1008934,10604562,979,145707,25301,287089,16038944,374387,1912199,3379,131671,447952,494,1706,26674,691608,418809,2165104,642,1678,1937,9374,2923481,2460925,785734,5338565,100,741,2136,1819,3584840,6610,169,130,16693,138315,1086950,851930,3545883,938370,1857897,48302,24705,5915,2094733,611673,1712285,807141,2146227,4873747,25484,27776,23355,2557030,215356,323655,2989,6690,8676,5958267,1007676,2739304,22821,4425,213,132963,2524098,1869764,169382,705440,1288,3218,903706,1059219,7302,8198,14862,2202664,753579,1241965,607758,232,1473,951,2876,13576219,5558,6896,1236,1333829,165,488,3767442,426,6305,1037,370919,344392,207,911,131901,697981,1026892,1360716,497413,728259,9651783,2670248,1853,21551,24032,108563,501,2437066,200117,1219187,2631,697272,5875218,12006,175999,280,4970,1455856,1273848,139,1186,889,4785294,1565979,7619,6062,155417,774,978,3793549,1709395,260951,2531155,108,12849,70942,2142714,281291,113929,125090,6238358,9406,5786,571,124223,6014948,501365,2972172,435,5223,2876,170363,1043166,496418,3324,4324069,6598,859156,5133299,185027,125,1287,189,372361,781327,4886104,255708,1086,16618,256,202305,701894,398994,971091,1076618,732980,811611,278,5365,22468,52599,335,1666,18463755,1199112,23581579,42272,1054191,1071,2150,18415,33971,3135029,19,2103034,1984
South Africa,774,0,192,0,15065,0,0,0,0,0,301,0,246,4004,0,0,0,0,0,239,0,0,0,0,250,5716,0,0,0,0,0,0,6114,0,0,0,0,4171,0,0,0,0,0,0,0,0,0,0,7354,0,0,0,0,0,2370,0,0,17520,0,0,0,43899,5346,0,0,0,0,0,47214,0,0,0,57284,20307,0,0,244,0,0,367253,0,0,0,0,1533,0,2859,0,0,5053,0,0,7303,20595,573,6987,1293,0,0,0,0,0,14699,0,0,1482,1306,0,2522,634,2653,0,0,153,151,0,138,0,0,12623,2504,0,0,318,3484,2273,2553,0,0,0,0,0,0,0,0,0,2655,0,5876,0,0,0,0,21403,393,0,6851,1154,14588,0,5415,0,0,0,35335,0,0,0,0,3862,6730,0,0,0,0,0,485,20003,22397,4225,0,0,0,0,407,0,0,20798,0,0,0,0,0,220,0,0,0,5454,559,801,62176,0,0,0,0,0,24526,0,0,0,0,2441,17995,1043,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,15826,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,32880,0,21816,0,0,0,0,0,0,0,0,0,0,0,4514,0,0,0,0,0,1547,54811,0,0,0,0,145,0,109,72404,2418,0,0,0,0,0,0,0,55622,0,261,0,0,0,0,0,0,0,550,0,0,0,47875,21844,3591,0,0,916,0,0,0,4754,1019,797,229,0,0,8376,0,0,0,0,0,4297,0,0,0,1247,778,0,0,0,0,54233,0,0,959,0,0,30022,666,9982,0,653,4548,0,0,0,0,0,0,0,0,0,567,0,0,0,3208,1044,2115,0,0,2945,85123,0,0,1197,1090,0,1868,0,0,0,10200,0,2290,2150,621,7234,2466,563,10887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156251,0,0,0,0,0,4646,0,0,30881,0,5273,13057,0,0,0,0,0,0,0,0,0,0,0,0,6196,22183,0,0,0,0,14100,509,8792,598,61356,1168,0,0,1633,11867,8990,15055,2305,1663,0,0,0,0,0,1366,7704,1590,240,0,0,0,0,15186,22905,19809,949,0,0,0,45987,533,8918,0,0,0,33618,41766,9168,0,0,0,14804,17325,14369,24971,0,0,0,12763,4832,51211,3962,0,0,0,17046,5159,7169,6404,0,0,0,0,4388,7411,406,14274,78353,0,0,0,21427,45559,2420,7278,0,0,0,3432,0,0,0,0,0,0,40414,268,0,0,0,1156,0,0,8079,3072,12694,6669,0,0,0,0,0,8416,24240,1966,6911,7377,90307,9557,0,0,0,0,0,4068,24147,0,0,16670,0,0,0,2243,19330,524,0,0,0,0,0,3052,0,28852,562,0,0,0,0,0,0,184,149,0,0,0,0,0,6184,2879,2481,52572,21684,3065,5809,0,35610,0,0,0,0,46406,19535,0,64263,19728,1137,0,29430,0,0,0,16537,3218,1053,7099,0,0,870,5910,0,0,0,0,0,26874,8113,19783,2276,0,0,2645,12572,0,0,6140,59292,8211,93622,0,0,0,0,0,0,0,0,816,4939,11966,285,9677,493,0,731,0,3563,1251,0,0,763,0,0,21075,0,0,0,0,153,1590,51323,0,0,0,1238,11460,32105,0,0,0,0,3624,0,0,6697,2755,1207,0,527,0,0,0,1203,2429,2420,2581,0,0,0,0,126,129985,15352,42072,285,4442,23838,4012,0,1920,363,5270,15804,6517,0,0,0,0,0,0,0,4863,9725,65934,144,0,1332,568,2611,0,0,0,31382,22197,0,0,0,71792,383,85683,0,0,0,338,0,0,0,791,0,4793,757,0,3673,15744,0,0,0,5985,11684,5672,0,0,13373,0,0,1285,12700,23481,203,2630,681,18918,781,0,0,0,123,919,3711,20969,2847,0,0,0,391,6362,0,0,1409,5401,908,0,0,0,0,437,14185,1504,2571,0,0,15201,34393,0,0,4109,2689,2338,1432,6376,5953,2335,0,0,0,1257,0,0,5852,1324,583,2521,2904,10549,0,0,4113,33651,6032,0,0,0,15274,6993,4534,0,0,1830,17864,473,8360,0,0,0,0,0,1425,8386,0,0,0,7674,241,0,0,9658,21120,6780,0,0,0,1098,4788,911,11786,0,33911,0,0,14809,542,0,18856,0,0,0,2815,44958,24080,138,25543,0,393,609,0,0,0,0,796,7020,0,0,1596,21415,0,0,2878,0,406,37511,0,0,3971,104,0,2809,614,0,0,447,128,0,0,0,0,3456,6445,0,0,0,0,8763,1737,0,565,7748,0,15331,267,3628,0,0,37780,0,0,0,3588,43915,87890,0,21404,0,0,7448,16578,5810,4643,0,0,29283,14926,7733,13169,11624,37167,13617,271,0,0,0,0,0,0,0,0,0,0,0,66974,13679,8654,0,0,0,72874,0,0,0,0,2623,13891,0,34951,135113,0,0,0,53975,751,790,0,0,0,22144,64360,0,15042,0,0,35602,13453,0,0,0,0,0,11785,47656,2599,10023,0,0,0,19866,53983,0,0,0,6108,157201,62116,0,0,28397,38616,35896,26789,35427,6314,0,0,107964,15397,0,0,0,0,8387,0,54257,4834,0,0,0,3347,34256,0,0,25809,37662,206820,0,0,0,0,53586,30744,22600,21290,1625,0,0,1975,10296,27405,0,0,0,0,514,5342,45271,39847,22853,77112,0,0,7806,20383,7743,28950,21542,0,0,0,66627,18259,0,11153,5184,50273,0,0,0,0,23457,84531,19534,0,15811,134076,0,0,57595,96042,126193,44554,0,0,0,0,0,24801,24112,58798,0,0,0,490271,0,0,0,743,1057,0,0,4602,91352,0,0,0,0,0,4901,0,0,0,0,19873,7056,11032,0,0,0,4625,103066,0,0,39539,23775,42688,4369,155905,0,0,0,0,0,21570,34747,0,0,0,205187,0,4019,0,0,51575,9494,0,0,14833,22799,0,0,0,15104,25828,0,2940,19070,50400,0,0,0,0,26649,15777,40762,6643,0,0,0,21318,20635,46222,24543,68190,0,0,0,0,684369,0,0,0,290654,24171,0,0,62928,83406,0,51839,1894,303321,0,0,21508,2874,11083,0,0,0,4820,6479,0,0,0,0,6065,460,0,0,0,63090,0,0,0,0,0,0,0,1478,101123,0,0,0,0,4851,0,786,0,0,0,0,0,0,661,2298,24688,0,0,0,0,0,11754,3910,21085,0,0,0,0,21185,0,0,0,0,0,606,0,0,8400,887,0,0,0,4315,0,12614,0,0,20466,0,0,0,2390,136,3020,0,0,0,11804,14929,7676,0,0,0,0,0,10011,0,542,0,0,6519,2696,0,0,0,1932,359,0,3796,0,0,0,0,85537,0,0,0,8843,0,0,40586,0,0,0,7273,3223,0,0,0,8443,19573,23764,5021,13930,120071,29359,0,0,0,0,0,18126,1458,15001,0,8683,70666,0,5750,0,0,11258,12017,0,0,0,33871,10175,0,0,0,0,0,71312,6100,6888,19231,0,0,0,9687,1785,346,2106,31511,0,0,0,584,45062,0,22828,0,0,0,1993,14514,9024,0,29464,0,7554,10098,218,0,0,0,2358,7778,39004,1074,0,0,0,2573,4138,2220,10477,6758,6915,5589,0,0,0,0,0,0,48752,0,0,0,0,0,0,0,0,0,0,0,1984
